"AttributeId","RegionType","SeasonNum","RankName","RankIcon","LowScore","HighScore","SeasonReward","ReservedScore","BigGradeFlag","ExpandTime","UpgradeReward","TitleReward","RobotRate","RobotTemplateID"
"157003838","8","3","90203953","91290623","100","200","(31020005,6,31010058,1,31000061,1)","0","0","5","(31140133,1,31102511,1,31090502,1)","0","100","(76991134,76991135,76991136,76991137)"
"157003839","8","3","90203954","91290624","200","300","(31020005,6,31010058,1,31000061,1)","0","0","5","(31140133,1,31102521,1,31090502,1)","0","100","(76991134,76991135,76991136,76991137)"
"157003840","8","3","90203955","91290625","300","500","(31020005,9,31010058,2,31000061,1)","90","90203633","5","(31140134,1,31102502,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157003841","8","3","90203956","91290626","500","700","(31020005,9,31010058,2,31000061,1)","150","0","5","(31140134,1,31102507,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157003842","8","3","90203957","91290627","700","900","(31020005,9,31010058,2,31000061,1)","210","0","5","(31140134,1,31102512,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157003843","8","3","90203958","91290628","900","1100","(31020005,9,31010058,2,31000061,1)","270","0","5","(31140134,1,31102517,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157003844","8","3","90203959","91290629","1100","1300","(31020005,9,31010058,2,31000061,1)","330","0","5","(31140134,1,31102522,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157003845","8","3","90203960","91290630","1300","1600","(31020005,15,31010058,3,31000061,1)","390","90203634","5","(31090501,1,31102208,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157003846","8","3","90203961","91290631","1600","1900","(31020005,15,31010058,3,31000061,1)","480","0","5","(31090501,1,31102218,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157003847","8","3","90203962","91290632","1900","2200","(31020005,15,31010058,3,31000061,1)","570","0","5","(31090501,1,31102228,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157003848","8","3","90203963","91290633","2200","2500","(31020005,15,31010058,3,31000061,1)","660","0","5","(31090501,1,31102238,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157003849","8","3","90203964","91290634","2500","2800","(31020005,15,31010058,3,31000061,1)","750","0","5","(31090501,1,31102248,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157003850","8","3","90203965","91290635","2800","3200","(31100078,1,31020005,15,31010058,4,31000061,1)","840","90203635","5","(31090501,1,31102503,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157003851","8","3","90203966","91290636","3200","3600","(31100078,1,31020005,15,31010058,4,31000061,1)","960","0","5","(31090501,1,31102508,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157003852","8","3","90203967","91290637","3600","4000","(31100078,1,31020005,15,31010058,4,31000061,1)","1080","0","5","(31090501,1,31102513,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157003853","8","3","90203968","91290638","4000","4400","(31100078,1,31020005,15,31010058,4,31000061,1)","1200","0","5","(31090501,1,31102518,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157003854","8","3","90203969","91290639","4400","4800","(31100078,1,31020005,15,31010058,4,31000061,1)","1320","0","5","(31090501,1,31102523,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157003855","8","3","90203970","91290640","4800","5300","(31100079,1,31020005,21,31010058,5,31000061,1)","1440","90203636","5","(31090501,1,31102209,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157003856","8","3","90203971","91290641","5300","5800","(31100079,1,31020005,21,31010058,5,31000061,1)","1590","0","5","(31090501,1,31102219,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157003857","8","3","90203972","91290642","5800","6300","(31100079,1,31020005,21,31010058,5,31000061,1)","1740","0","5","(31090501,1,31102229,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157003858","8","3","90203973","91290643","6300","6800","(31100079,1,31020005,21,31010058,5,31000061,1)","1890","0","5","(31090501,1,31102239,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157003859","8","3","90203974","91290644","6800","7300","(31100079,1,31020005,21,31010058,5,31000061,1)","2040","0","5","(31090501,1,31102249,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157003860","8","3","90203975","91290645","7300","7900","(31100080,1,31020005,30,31010058,6,31000061,1)","2190","90203637","5","(31090501,1,31102504,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157003861","8","3","90203976","91290646","7900","8500","(31100080,1,31020005,30,31010058,6,31000061,1)","2370","0","5","(31090501,1,31102509,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157003862","8","3","90203977","91290647","8500","9200","(31100080,1,31020005,30,31010058,6,31000061,1)","2550","0","5","(31090501,1,31102514,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157003863","8","3","90203978","91290648","9200","10000","(31100080,1,31020005,30,31010058,6,31000061,1)","2760","0","5","(31090501,1,31102519,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157003864","8","3","90203979","91290649","10000","999999","(31100080,1,31020005,30,31010058,6,31000061,1)","3000","0","5","(31090501,1,31102524,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157003865","8","4","90203952","91290622","0","100","(31020005,6,31010058,1,31000061,1)","0","90203632","5","(31140133,1,31102501,1,31090502,1)","0","100","(76991134,76991135,76991136,76991137)"
"157003866","8","4","90203953","91290623","100","200","(31020005,6,31010058,1,31000061,1)","0","0","5","(31140133,1,31102511,1,31090502,1)","0","100","(76991134,76991135,76991136,76991137)"
"157003867","8","4","90203954","91290624","200","300","(31020005,6,31010058,1,31000061,1)","0","0","5","(31140133,1,31102521,1,31090502,1)","0","100","(76991134,76991135,76991136,76991137)"
"157003868","8","4","90203955","91290625","300","500","(31020005,9,31010058,2,31000061,1)","90","90203633","5","(31140134,1,31102502,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157003869","8","4","90203956","91290626","500","700","(31020005,9,31010058,2,31000061,1)","150","0","5","(31140134,1,31102507,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157003870","8","4","90203957","91290627","700","900","(31020005,9,31010058,2,31000061,1)","210","0","5","(31140134,1,31102512,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157003871","8","4","90203958","91290628","900","1100","(31020005,9,31010058,2,31000061,1)","270","0","5","(31140134,1,31102517,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157003872","8","4","90203959","91290629","1100","1300","(31020005,9,31010058,2,31000061,1)","330","0","5","(31140134,1,31102522,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157003873","8","4","90203960","91290630","1300","1600","(31020005,15,31010058,3,31000061,1)","390","90203634","5","(31090501,1,31102208,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157003874","8","4","90203961","91290631","1600","1900","(31020005,15,31010058,3,31000061,1)","480","0","5","(31090501,1,31102218,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157003875","8","4","90203962","91290632","1900","2200","(31020005,15,31010058,3,31000061,1)","570","0","5","(31090501,1,31102228,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157003876","8","4","90203963","91290633","2200","2500","(31020005,15,31010058,3,31000061,1)","660","0","5","(31090501,1,31102238,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157003877","8","4","90203964","91290634","2500","2800","(31020005,15,31010058,3,31000061,1)","750","0","5","(31090501,1,31102248,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157003878","8","4","90203965","91290635","2800","3200","(31100078,1,31020005,15,31010058,4,31000061,1)","840","90203635","5","(31090501,1,31102503,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157003879","8","4","90203966","91290636","3200","3600","(31100078,1,31020005,15,31010058,4,31000061,1)","960","0","5","(31090501,1,31102508,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157003880","8","4","90203967","91290637","3600","4000","(31100078,1,31020005,15,31010058,4,31000061,1)","1080","0","5","(31090501,1,31102513,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157003881","8","4","90203968","91290638","4000","4400","(31100078,1,31020005,15,31010058,4,31000061,1)","1200","0","5","(31090501,1,31102518,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157003882","8","4","90203969","91290639","4400","4800","(31100078,1,31020005,15,31010058,4,31000061,1)","1320","0","5","(31090501,1,31102523,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157003883","8","4","90203970","91290640","4800","5300","(31100079,1,31020005,21,31010058,5,31000061,1)","1440","90203636","5","(31090501,1,31102209,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157003884","8","4","90203971","91290641","5300","5800","(31100079,1,31020005,21,31010058,5,31000061,1)","1590","0","5","(31090501,1,31102219,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157003885","8","4","90203972","91290642","5800","6300","(31100079,1,31020005,21,31010058,5,31000061,1)","1740","0","5","(31090501,1,31102229,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157003886","8","4","90203973","91290643","6300","6800","(31100079,1,31020005,21,31010058,5,31000061,1)","1890","0","5","(31090501,1,31102239,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157003887","8","4","90203974","91290644","6800","7300","(31100079,1,31020005,21,31010058,5,31000061,1)","2040","0","5","(31090501,1,31102249,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157003888","8","4","90203975","91290645","7300","7900","(31100080,1,31020005,30,31010058,6,31000061,1)","2190","90203637","5","(31090501,1,31102504,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157003889","8","4","90203976","91290646","7900","8500","(31100080,1,31020005,30,31010058,6,31000061,1)","2370","0","5","(31090501,1,31102509,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157003890","8","4","90203977","91290647","8500","9200","(31100080,1,31020005,30,31010058,6,31000061,1)","2550","0","5","(31090501,1,31102514,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157003891","8","4","90203978","91290648","9200","10000","(31100080,1,31020005,30,31010058,6,31000061,1)","2760","0","5","(31090501,1,31102519,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157003892","8","4","90203979","91290649","10000","999999","(31100080,1,31020005,30,31010058,6,31000061,1)","3000","0","5","(31090501,1,31102524,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157003893","8","5","90203952","91290622","0","100","(31020005,6,31010058,1,31000061,1)","0","90203632","5","(31140133,1,31102501,1,31090502,1)","0","100","(76991134,76991135,76991136,76991137)"
"157003894","8","5","90203953","91290623","100","200","(31020005,6,31010058,1,31000061,1)","0","0","5","(31140133,1,31102511,1,31090502,1)","0","100","(76991134,76991135,76991136,76991137)"
"157003895","8","5","90203954","91290624","200","300","(31020005,6,31010058,1,31000061,1)","0","0","5","(31140133,1,31102521,1,31090502,1)","0","100","(76991134,76991135,76991136,76991137)"
"157003896","8","5","90203955","91290625","300","500","(31020005,9,31010058,2,31000061,1)","90","90203633","5","(31140134,1,31102502,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157003897","8","5","90203956","91290626","500","700","(31020005,9,31010058,2,31000061,1)","150","0","5","(31140134,1,31102507,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157003898","8","5","90203957","91290627","700","900","(31020005,9,31010058,2,31000061,1)","210","0","5","(31140134,1,31102512,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157003899","8","5","90203958","91290628","900","1100","(31020005,9,31010058,2,31000061,1)","270","0","5","(31140134,1,31102517,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157003900","8","5","90203959","91290629","1100","1300","(31020005,9,31010058,2,31000061,1)","330","0","5","(31140134,1,31102522,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157003901","8","5","90203960","91290630","1300","1600","(31020005,15,31010058,3,31000061,1)","390","90203634","5","(31090501,1,31102208,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157003902","8","5","90203961","91290631","1600","1900","(31020005,15,31010058,3,31000061,1)","480","0","5","(31090501,1,31102218,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157003903","8","5","90203962","91290632","1900","2200","(31020005,15,31010058,3,31000061,1)","570","0","5","(31090501,1,31102228,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157003904","8","5","90203963","91290633","2200","2500","(31020005,15,31010058,3,31000061,1)","660","0","5","(31090501,1,31102238,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157003905","8","5","90203964","91290634","2500","2800","(31020005,15,31010058,3,31000061,1)","750","0","5","(31090501,1,31102248,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157003906","8","5","90203965","91290635","2800","3200","(31100078,1,31020005,15,31010058,4,31000061,1)","840","90203635","5","(31090501,1,31102503,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157003907","8","5","90203966","91290636","3200","3600","(31100078,1,31020005,15,31010058,4,31000061,1)","960","0","5","(31090501,1,31102508,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157003908","8","5","90203967","91290637","3600","4000","(31100078,1,31020005,15,31010058,4,31000061,1)","1080","0","5","(31090501,1,31102513,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157003909","8","5","90203968","91290638","4000","4400","(31100078,1,31020005,15,31010058,4,31000061,1)","1200","0","5","(31090501,1,31102518,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157003910","8","5","90203969","91290639","4400","4800","(31100078,1,31020005,15,31010058,4,31000061,1)","1320","0","5","(31090501,1,31102523,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157003911","8","5","90203970","91290640","4800","5300","(31100079,1,31020005,21,31010058,5,31000061,1)","1440","90203636","5","(31090501,1,31102209,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157003912","8","5","90203971","91290641","5300","5800","(31100079,1,31020005,21,31010058,5,31000061,1)","1590","0","5","(31090501,1,31102219,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157003913","8","5","90203972","91290642","5800","6300","(31100079,1,31020005,21,31010058,5,31000061,1)","1740","0","5","(31090501,1,31102229,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157003914","8","5","90203973","91290643","6300","6800","(31100079,1,31020005,21,31010058,5,31000061,1)","1890","0","5","(31090501,1,31102239,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157003915","8","5","90203974","91290644","6800","7300","(31100079,1,31020005,21,31010058,5,31000061,1)","2040","0","5","(31090501,1,31102249,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157003916","8","5","90203975","91290645","7300","7900","(31100080,1,31020005,30,31010058,6,31000061,1)","2190","90203637","5","(31090501,1,31102504,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157003917","8","5","90203976","91290646","7900","8500","(31100080,1,31020005,30,31010058,6,31000061,1)","2370","0","5","(31090501,1,31102509,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157003918","8","5","90203977","91290647","8500","9200","(31100080,1,31020005,30,31010058,6,31000061,1)","2550","0","5","(31090501,1,31102514,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157003919","8","5","90203978","91290648","9200","10000","(31100080,1,31020005,30,31010058,6,31000061,1)","2760","0","5","(31090501,1,31102519,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157003920","8","5","90203979","91290649","10000","999999","(31100080,1,31020005,30,31010058,6,31000061,1)","3000","0","5","(31090501,1,31102524,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157003921","8","6","90203952","91290622","0","100","(31020005,6,31010058,1,31000061,1)","0","90203632","5","(31140133,1,31102501,1,31090502,1)","0","100","(76991134,76991135,76991136,76991137)"
"157003922","8","6","90203953","91290623","100","200","(31020005,6,31010058,1,31000061,1)","0","0","5","(31140133,1,31102511,1,31090502,1)","0","100","(76991134,76991135,76991136,76991137)"
"157003923","8","6","90203954","91290624","200","300","(31020005,6,31010058,1,31000061,1)","0","0","5","(31140133,1,31102521,1,31090502,1)","0","100","(76991134,76991135,76991136,76991137)"
"157003924","8","6","90203955","91290625","300","500","(31020005,9,31010058,2,31000061,1)","90","90203633","5","(31140134,1,31102502,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157003925","8","6","90203956","91290626","500","700","(31020005,9,31010058,2,31000061,1)","150","0","5","(31140134,1,31102507,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157003926","8","6","90203957","91290627","700","900","(31020005,9,31010058,2,31000061,1)","210","0","5","(31140134,1,31102512,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157003927","8","6","90203958","91290628","900","1100","(31020005,9,31010058,2,31000061,1)","270","0","5","(31140134,1,31102517,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157003928","8","6","90203959","91290629","1100","1300","(31020005,9,31010058,2,31000061,1)","330","0","5","(31140134,1,31102522,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157003929","8","6","90203960","91290630","1300","1600","(31020005,15,31010058,3,31000061,1)","390","90203634","5","(31090501,1,31102208,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157003930","8","6","90203961","91290631","1600","1900","(31020005,15,31010058,3,31000061,1)","480","0","5","(31090501,1,31102218,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157003931","8","6","90203962","91290632","1900","2200","(31020005,15,31010058,3,31000061,1)","570","0","5","(31090501,1,31102228,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157003932","8","6","90203963","91290633","2200","2500","(31020005,15,31010058,3,31000061,1)","660","0","5","(31090501,1,31102238,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157003933","8","6","90203964","91290634","2500","2800","(31020005,15,31010058,3,31000061,1)","750","0","5","(31090501,1,31102248,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157003934","8","6","90203965","91290635","2800","3200","(31100078,1,31020005,15,31010058,4,31000061,1)","840","90203635","5","(31090501,1,31102503,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157003935","8","6","90203966","91290636","3200","3600","(31100078,1,31020005,15,31010058,4,31000061,1)","960","0","5","(31090501,1,31102508,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157003936","8","6","90203967","91290637","3600","4000","(31100078,1,31020005,15,31010058,4,31000061,1)","1080","0","5","(31090501,1,31102513,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157003937","8","6","90203968","91290638","4000","4400","(31100078,1,31020005,15,31010058,4,31000061,1)","1200","0","5","(31090501,1,31102518,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157003938","8","6","90203969","91290639","4400","4800","(31100078,1,31020005,15,31010058,4,31000061,1)","1320","0","5","(31090501,1,31102523,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157003939","8","6","90203970","91290640","4800","5300","(31100079,1,31020005,21,31010058,5,31000061,1)","1440","90203636","5","(31090501,1,31102209,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157003940","8","6","90203971","91290641","5300","5800","(31100079,1,31020005,21,31010058,5,31000061,1)","1590","0","5","(31090501,1,31102219,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157003941","8","6","90203972","91290642","5800","6300","(31100079,1,31020005,21,31010058,5,31000061,1)","1740","0","5","(31090501,1,31102229,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157003942","8","6","90203973","91290643","6300","6800","(31100079,1,31020005,21,31010058,5,31000061,1)","1890","0","5","(31090501,1,31102239,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157003943","8","6","90203974","91290644","6800","7300","(31100079,1,31020005,21,31010058,5,31000061,1)","2040","0","5","(31090501,1,31102249,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157003944","8","6","90203975","91290645","7300","7900","(31100080,1,31020005,30,31010058,6,31000061,1)","2190","90203637","5","(31090501,1,31102504,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157003945","8","6","90203976","91290646","7900","8500","(31100080,1,31020005,30,31010058,6,31000061,1)","2370","0","5","(31090501,1,31102509,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157003946","8","6","90203977","91290647","8500","9200","(31100080,1,31020005,30,31010058,6,31000061,1)","2550","0","5","(31090501,1,31102514,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157003947","8","6","90203978","91290648","9200","10000","(31100080,1,31020005,30,31010058,6,31000061,1)","2760","0","5","(31090501,1,31102519,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157003948","8","6","90203979","91290649","10000","999999","(31100080,1,31020005,30,31010058,6,31000061,1)","3000","0","5","(31090501,1,31102524,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157003949","8","7","90203952","91290622","0","100","(31020005,6,31010058,1,31000061,1)","0","90203632","5","(31140133,1,31102501,1,31090502,1)","0","100","(76991134,76991135,76991136,76991137)"
"157003950","8","7","90203953","91290623","100","200","(31020005,6,31010058,1,31000061,1)","0","0","5","(31140133,1,31102511,1,31090502,1)","0","100","(76991134,76991135,76991136,76991137)"
"157003951","8","7","90203954","91290624","200","300","(31020005,6,31010058,1,31000061,1)","0","0","5","(31140133,1,31102521,1,31090502,1)","0","100","(76991134,76991135,76991136,76991137)"
"157003952","8","7","90203955","91290625","300","500","(31020005,9,31010058,2,31000061,1)","90","90203633","5","(31140134,1,31102502,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157003953","8","7","90203956","91290626","500","700","(31020005,9,31010058,2,31000061,1)","150","0","5","(31140134,1,31102507,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157003954","8","7","90203957","91290627","700","900","(31020005,9,31010058,2,31000061,1)","210","0","5","(31140134,1,31102512,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157003955","8","7","90203958","91290628","900","1100","(31020005,9,31010058,2,31000061,1)","270","0","5","(31140134,1,31102517,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157003956","8","7","90203959","91290629","1100","1300","(31020005,9,31010058,2,31000061,1)","330","0","5","(31140134,1,31102522,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
"157003957","8","7","90203960","91290630","1300","1600","(31020005,15,31010058,3,31000061,1)","390","90203634","5","(31090501,1,31102208,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157003958","8","7","90203961","91290631","1600","1900","(31020005,15,31010058,3,31000061,1)","480","0","5","(31090501,1,31102218,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157003959","8","7","90203962","91290632","1900","2200","(31020005,15,31010058,3,31000061,1)","570","0","5","(31090501,1,31102228,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157003960","8","7","90203963","91290633","2200","2500","(31020005,15,31010058,3,31000061,1)","660","0","5","(31090501,1,31102238,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157003961","8","7","90203964","91290634","2500","2800","(31020005,15,31010058,3,31000061,1)","750","0","5","(31090501,1,31102248,1,31090502,1)","0","100","(76991142,76991143,76991144,76991145)"
"157003962","8","7","90203965","91290635","2800","3200","(31100078,1,31020005,15,31010058,4,31000061,1)","840","90203635","5","(31090501,1,31102503,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157003963","8","7","90203966","91290636","3200","3600","(31100078,1,31020005,15,31010058,4,31000061,1)","960","0","5","(31090501,1,31102508,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157003964","8","7","90203967","91290637","3600","4000","(31100078,1,31020005,15,31010058,4,31000061,1)","1080","0","5","(31090501,1,31102513,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157003965","8","7","90203968","91290638","4000","4400","(31100078,1,31020005,15,31010058,4,31000061,1)","1200","0","5","(31090501,1,31102518,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157003966","8","7","90203969","91290639","4400","4800","(31100078,1,31020005,15,31010058,4,31000061,1)","1320","0","5","(31090501,1,31102523,1,31090502,2)","39000079","80","(76991146,76991147,76991148,76991149)"
"157003967","8","7","90203970","91290640","4800","5300","(31100079,1,31020005,21,31010058,5,31000061,1)","1440","90203636","5","(31090501,1,31102209,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157003968","8","7","90203971","91290641","5300","5800","(31100079,1,31020005,21,31010058,5,31000061,1)","1590","0","5","(31090501,1,31102219,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157003969","8","7","90203972","91290642","5800","6300","(31100079,1,31020005,21,31010058,5,31000061,1)","1740","0","5","(31090501,1,31102229,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157003970","8","7","90203973","91290643","6300","6800","(31100079,1,31020005,21,31010058,5,31000061,1)","1890","0","5","(31090501,1,31102239,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157003971","8","7","90203974","91290644","6800","7300","(31100079,1,31020005,21,31010058,5,31000061,1)","2040","0","5","(31090501,1,31102249,1,31090502,2)","39000080","65","(76991150,76991151,76991152,76991153)"
"157003972","8","7","90203975","91290645","7300","7900","(31100080,1,31020005,30,31010058,6,31000061,1)","2190","90203637","5","(31090501,1,31102504,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157003973","8","7","90203976","91290646","7900","8500","(31100080,1,31020005,30,31010058,6,31000061,1)","2370","0","5","(31090501,1,31102509,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157003974","8","7","90203977","91290647","8500","9200","(31100080,1,31020005,30,31010058,6,31000061,1)","2550","0","5","(31090501,1,31102514,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157003975","8","7","90203978","91290648","9200","10000","(31100080,1,31020005,30,31010058,6,31000061,1)","2760","0","5","(31090501,1,31102519,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157003976","8","7","90203979","91290649","10000","999999","(31100080,1,31020005,30,31010058,6,31000061,1)","3000","0","5","(31090501,1,31102524,1,31000166,3)","39000081","50","(76991154,76991155,76991156,76991157)"
"157003977","8","8","90203952","91290622","0","100","(31020005,6,31010058,1,31000061,1)","0","90203632","5","(31140133,1,31102501,1,31090502,1)","0","100","(76991134,76991135,76991136,76991137)"
"157003978","8","8","90203953","91290623","100","200","(31020005,6,31010058,1,31000061,1)","0","0","5","(31140133,1,31102511,1,31090502,1)","0","100","(76991134,76991135,76991136,76991137)"
"157003979","8","8","90203954","91290624","200","300","(31020005,6,31010058,1,31000061,1)","0","0","5","(31140133,1,31102521,1,31090502,1)","0","100","(76991134,76991135,76991136,76991137)"
"157003980","8","8","90203955","91290625","300","500","(31020005,9,31010058,2,31000061,1)","90","90203633","5","(31140134,1,31102502,1,31090502,1)","0","100","(76991138,76991139,76991140,76991141)"
