"AttributeId","WingNameId","ViewOrder","WingUpgradeMax","WingAddStarMax","StarNow","UpgradeNow","StarGradeMax","StarGradeNow","AttArray","Type","IIllusionList","WingOpenNeedRoleClass","PreWingRequirement","UnlockNeedMatirial","UnlockNeedMoney","AddStarMatirialId","StarShopId","AddStarMatirialNum","AddStarMaxEXP","EachAddStarExp","AddStarCriticalRate","UpgradeMatirialId","UpgradeShopId","UpgradeMatirialNum","UpgradeMoney","EachUpgradeBless","MinUpgradeBless","MaxUpgradeBless","BasicRate","RateChange","WingMeshID","WingAnimBlueprint","WingFreeAnim","WingGlideAnim","WingCallAnim","WingDeadAnim","WingSkillAnim","WingSpecialSkillAnim","PictureNameRes","ButtonPictureNameRes","NoticeId","IllusionOriginalIdRange","buff_wing_name","buff_image_res","buff_trigger_id","wing_image_res_array","WingClickAnim","ExhibitionPos","ExhibitionScale","MaxWalkSpeed","MaxFlySpeed","FlyUpAnimRes","FlyDownAnimRes","FlyUpTime","SprintAniRes","SprintLenAndTime","StarBuffId","GradeLimit","UpgradeLimit","RegionArr","SkillPool","AddLingMaterial","AddLingMaterialNum","LengQueTime","ExcellentAttArray"
"44420007","90027900","22","6","10","6","1","","","(4,8,40812,0,1,4,5,2906,0,1,4,6,3484,0,1,4,7,6536,0,1,4,9,1091,0,1,4,10,1091,0,1,4,26,0.005,0,1)","3","(31040212,31040213,31040214,31040215)","","","","","31000099","0","13","500","100","0","0","0","0","0","0","0","0","0","0","91067100","91067101","91067102","91067113","91067103","91067104","91067105","91067106","91200030","91200030","","","90097374","91293383","","(91293377,91293378,91293379,91293380,91293381)","91067102","(0,-30,140)","(0.7,0.7,0.7)","0.2","0.8","91067111","91067112","0.5","","","0","0","","","","","","",""
"44420008","90027900","22","6","10","7","1","","","(4,8,44700,0,1,4,5,3183,0,1,4,6,3816,0,1,4,7,7159,0,1,4,9,1195,0,1,4,10,1195,0,1,4,26,0.005,0,1)","3","(31040212,31040213,31040214,31040215)","","","","","31000099","0","13","500","100","0","0","0","0","0","0","0","0","0","0","91067100","91067101","91067102","91067113","91067103","91067104","91067105","91067106","91200030","91200030","","","90097374","91293383","","(91293377,91293378,91293379,91293380,91293381)","91067102","(0,-30,140)","(0.7,0.7,0.7)","0.2","0.8","91067111","91067112","0.5","","","0","0","","","","","","",""
"44420009","90027900","22","6","10","8","1","","","(4,8,48588,0,1,4,5,3460,0,1,4,6,4148,0,1,4,7,7782,0,1,4,9,1299,0,1,4,10,1299,0,1,4,26,0.005,0,1)","3","(31040212,31040213,31040214,31040215)","","","","","31000099","0","13","500","100","0","0","0","0","0","0","0","0","0","0","91067100","91067101","91067102","91067113","91067103","91067104","91067105","91067106","91200030","91200030","","","90097374","91293383","","(91293377,91293378,91293379,91293380,91293381)","91067102","(0,-30,140)","(0.7,0.7,0.7)","0.2","0.8","91067111","91067112","0.5","","","0","0","","","","","","",""
"44420010","90027900","22","6","10","9","1","","","(4,8,52476,0,1,4,5,3737,0,1,4,6,4480,0,1,4,7,8405,0,1,4,9,1403,0,1,4,10,1403,0,1,4,26,0.005,0,1)","3","(31040212,31040213,31040214,31040215)","","","","","31000099","0","13","500","100","0","0","0","0","0","0","0","0","0","0","91067100","91067101","91067102","91067113","91067103","91067104","91067105","91067106","91200030","91200030","","","90097374","91293383","","(91293377,91293378,91293379,91293380,91293381)","91067102","(0,-30,140)","(0.7,0.7,0.7)","0.2","0.8","91067111","91067112","0.5","","","0","0","","","","","","",""
"44420011","90027900","22","6","10","10","1","","","(4,8,56364,0,1,4,5,4014,0,1,4,6,4812,0,1,4,7,9028,0,1,4,9,1507,0,1,4,10,1507,0,1,4,26,0.005,0,1)","3","(31040212,31040213,31040214,31040215)","","","","","0","0","0","0","0","0","31000100","0","18","0","5","5","5","0","0","91067100","91067101","91067102","91067113","91067103","91067104","91067105","91067106","91200030","91200030","","","90097374","91293383","","(91293377,91293378,91293379,91293380,91293381)","91067102","(0,-30,140)","(0.7,0.7,0.7)","0.2","0.8","91067111","91067112","0.5","","","0","0","","","","","","",""
"44420012","90027900","22","6","10","0","2","","","(4,8,68437,0,1,4,5,4873,0,1,4,6,5843,0,1,4,7,10960,0,1,4,9,1829,0,1,4,10,1829,0,1,4,26,0.005,0,1)","3","(31040212,31040213,31040214,31040215)","","","","","31000099","0","26","500","100","0","0","0","0","0","0","0","0","0","0","91067100","91067101","91067102","91067113","91067103","91067104","91067105","91067106","91200030","91200030","","","90097374","91293383","","(91293377,91293378,91293379,91293380,91293381)","91067102","(0,-30,140)","(0.7,0.7,0.7)","0.2","0.8","91067111","91067112","0.5","","","0","0","","","","","","",""
"44420013","90027900","22","6","10","1","2","","","(4,8,75102,0,1,4,5,5347,0,1,4,6,6412,0,1,4,7,12027,0,1,4,9,2007,0,1,4,10,2007,0,1,4,26,0.005,0,1)","3","(31040212,31040213,31040214,31040215)","","","","","31000099","0","26","500","100","0","0","0","0","0","0","0","0","0","0","91067100","91067101","91067102","91067113","91067103","91067104","91067105","91067106","91200030","91200030","","","90097374","91293383","","(91293377,91293378,91293379,91293380,91293381)","91067102","(0,-30,140)","(0.7,0.7,0.7)","0.2","0.8","91067111","91067112","0.5","","","0","0","","","","","","",""
"44420014","90027900","22","6","10","2","2","","","(4,8,81767,0,1,4,5,5821,0,1,4,6,6981,0,1,4,7,13094,0,1,4,9,2185,0,1,4,10,2185,0,1,4,26,0.005,0,1)","3","(31040212,31040213,31040214,31040215)","","","","","31000099","0","26","500","100","0","0","0","0","0","0","0","0","0","0","91067100","91067101","91067102","91067113","91067103","91067104","91067105","91067106","91200030","91200030","","","90097374","91293383","","(91293377,91293378,91293379,91293380,91293381)","91067102","(0,-30,140)","(0.7,0.7,0.7)","0.2","0.8","91067111","91067112","0.5","","","0","0","","","","","","",""
"44420015","90027900","22","6","10","3","2","","","(4,8,88432,0,1,4,5,6295,0,1,4,6,7550,0,1,4,7,14161,0,1,4,9,2363,0,1,4,10,2363,0,1,4,26,0.005,0,1)","3","(31040212,31040213,31040214,31040215)","","","","","31000099","0","26","500","100","0","0","0","0","0","0","0","0","0","0","91067100","91067101","91067102","91067113","91067103","91067104","91067105","91067106","91200030","91200030","","","90097374","91293383","","(91293377,91293378,91293379,91293380,91293381)","91067102","(0,-30,140)","(0.7,0.7,0.7)","0.2","0.8","91067111","91067112","0.5","","","0","0","","","","","","",""
"44420016","90027900","22","6","10","4","2","","","(4,8,95097,0,1,4,5,6769,0,1,4,6,8119,0,1,4,7,15228,0,1,4,9,2541,0,1,4,10,2541,0,1,4,26,0.005,0,1)","3","(31040212,31040213,31040214,31040215)","","","","","31000099","0","26","500","100","0","0","0","0","0","0","0","0","0","0","91067100","91067101","91067102","91067113","91067103","91067104","91067105","91067106","91200030","91200030","","","90097374","91293383","","(91293377,91293378,91293379,91293380,91293381)","91067102","(0,-30,140)","(0.7,0.7,0.7)","0.2","0.8","91067111","91067112","0.5","","","0","0","","","","","","",""
"44420017","90027900","22","6","10","5","2","","","(4,8,101762,0,1,4,5,7243,0,1,4,6,8688,0,1,4,7,16295,0,1,4,9,2719,0,1,4,10,2719,0,1,4,26,0.005,0,1)","3","(31040212,31040213,31040214,31040215)","","","","","31000099","0","26","500","100","0","0","0","0","0","0","0","0","0","0","91067100","91067101","91067102","91067113","91067103","91067104","91067105","91067106","91200030","91200030","","","90097374","91293383","","(91293377,91293378,91293379,91293380,91293381)","91067102","(0,-30,140)","(0.7,0.7,0.7)","0.2","0.8","91067111","91067112","0.5","","","0","0","","","","","","",""
"44420018","90027900","22","6","10","6","2","","","(4,8,108427,0,1,4,5,7717,0,1,4,6,9257,0,1,4,7,17362,0,1,4,9,2897,0,1,4,10,2897,0,1,4,26,0.005,0,1)","3","(31040212,31040213,31040214,31040215)","","","","","31000099","0","26","500","100","0","0","0","0","0","0","0","0","0","0","91067100","91067101","91067102","91067113","91067103","91067104","91067105","91067106","91200030","91200030","","","90097374","91293383","","(91293377,91293378,91293379,91293380,91293381)","91067102","(0,-30,140)","(0.7,0.7,0.7)","0.2","0.8","91067111","91067112","0.5","","","0","0","","","","","","",""
"44420019","90027900","22","6","10","7","2","","","(4,8,115092,0,1,4,5,8191,0,1,4,6,9826,0,1,4,7,18429,0,1,4,9,3075,0,1,4,10,3075,0,1,4,26,0.005,0,1)","3","(31040212,31040213,31040214,31040215)","","","","","31000099","0","26","500","100","0","0","0","0","0","0","0","0","0","0","91067100","91067101","91067102","91067113","91067103","91067104","91067105","91067106","91200030","91200030","","","90097374","91293383","","(91293377,91293378,91293379,91293380,91293381)","91067102","(0,-30,140)","(0.7,0.7,0.7)","0.2","0.8","91067111","91067112","0.5","","","0","0","","","","","","",""
"44420020","90027900","22","6","10","8","2","","","(4,8,121757,0,1,4,5,8665,0,1,4,6,10395,0,1,4,7,19496,0,1,4,9,3253,0,1,4,10,3253,0,1,4,26,0.005,0,1)","3","(31040212,31040213,31040214,31040215)","","","","","31000099","0","26","500","100","0","0","0","0","0","0","0","0","0","0","91067100","91067101","91067102","91067113","91067103","91067104","91067105","91067106","91200030","91200030","","","90097374","91293383","","(91293377,91293378,91293379,91293380,91293381)","91067102","(0,-30,140)","(0.7,0.7,0.7)","0.2","0.8","91067111","91067112","0.5","","","0","0","","","","","","",""
"44420021","90027900","22","6","10","9","2","","","(4,8,128422,0,1,4,5,9139,0,1,4,6,10964,0,1,4,7,20563,0,1,4,9,3431,0,1,4,10,3431,0,1,4,26,0.005,0,1)","3","(31040212,31040213,31040214,31040215)","","","","","31000099","0","26","500","100","0","0","0","0","0","0","0","0","0","0","91067100","91067101","91067102","91067113","91067103","91067104","91067105","91067106","91200030","91200030","","","90097374","91293383","","(91293377,91293378,91293379,91293380,91293381)","91067102","(0,-30,140)","(0.7,0.7,0.7)","0.2","0.8","91067111","91067112","0.5","","","0","0","","","","","","",""
"44420022","90027900","22","6","10","10","2","","","(4,8,135087,0,1,4,5,9613,0,1,4,6,11533,0,1,4,7,21630,0,1,4,9,3609,0,1,4,10,3609,0,1,4,26,0.005,0,1)","3","(31040212,31040213,31040214,31040215)","","","","","0","0","0","0","0","0","31000101","0","18","0","5","5","5","0","0","91067100","91067101","91067102","91067113","91067103","91067104","91067105","91067106","91200030","91200030","","","90097374","91293383","","(91293377,91293378,91293379,91293380,91293381)","91067102","(0,-30,140)","(0.7,0.7,0.7)","0.2","0.8","91067111","91067112","0.5","","","0","0","","","","","","",""
"44420023","90027900","22","6","10","0","3","","","(4,8,159118,0,1,4,5,11322,0,1,4,6,13584,0,1,4,7,25475,0,1,4,9,4250,0,1,4,10,4250,0,1,4,26,0.005,0,1)","3","(31040212,31040213,31040214,31040215)","","","","","31000099","0","52","500","100","0","0","0","0","0","0","0","0","0","0","91067100","91067101","91067102","91067113","91067103","91067104","91067105","91067106","91200030","91200030","","","90097374","91293383","","(91293377,91293378,91293379,91293380,91293381)","91067102","(0,-30,140)","(0.7,0.7,0.7)","0.2","0.8","91067111","91067112","0.5","","","26023005","0","","","","","","",""
"44420024","90027900","22","6","10","1","3","","","(4,8,171338,0,1,4,5,12191,0,1,4,6,14627,0,1,4,7,27431,0,1,4,9,4576,0,1,4,10,4576,0,1,4,26,0.005,0,1)","3","(31040212,31040213,31040214,31040215)","","","","","31000099","0","52","500","100","0","0","0","0","0","0","0","0","0","0","91067100","91067101","91067102","91067113","91067103","91067104","91067105","91067106","91200030","91200030","","","90097374","91293383","","(91293377,91293378,91293379,91293380,91293381)","91067102","(0,-30,140)","(0.7,0.7,0.7)","0.2","0.8","91067111","91067112","0.5","","","0","0","","","","","","",""
"44420025","90027900","22","6","10","2","3","","","(4,8,183558,0,1,4,5,13060,0,1,4,6,15670,0,1,4,7,29387,0,1,4,9,4902,0,1,4,10,4902,0,1,4,26,0.005,0,1)","3","(31040212,31040213,31040214,31040215)","","","","","31000099","0","52","500","100","0","0","0","0","0","0","0","0","0","0","91067100","91067101","91067102","91067113","91067103","91067104","91067105","91067106","91200030","91200030","","","90097374","91293383","","(91293377,91293378,91293379,91293380,91293381)","91067102","(0,-30,140)","(0.7,0.7,0.7)","0.2","0.8","91067111","91067112","0.5","","","0","0","","","","","","",""
"44420026","90027900","22","6","10","3","3","","","(4,8,195778,0,1,4,5,13929,0,1,4,6,16713,0,1,4,7,31343,0,1,4,9,5228,0,1,4,10,5228,0,1,4,26,0.005,0,1)","3","(31040212,31040213,31040214,31040215)","","","","","31000099","0","52","500","100","0","0","0","0","0","0","0","0","0","0","91067100","91067101","91067102","91067113","91067103","91067104","91067105","91067106","91200030","91200030","","","90097374","91293383","","(91293377,91293378,91293379,91293380,91293381)","91067102","(0,-30,140)","(0.7,0.7,0.7)","0.2","0.8","91067111","91067112","0.5","","","0","0","","","","","","",""
"44420027","90027900","22","6","10","4","3","","","(4,8,207998,0,1,4,5,14798,0,1,4,6,17756,0,1,4,7,33299,0,1,4,9,5554,0,1,4,10,5554,0,1,4,26,0.005,0,1)","3","(31040212,31040213,31040214,31040215)","","","","","31000099","0","52","500","100","0","0","0","0","0","0","0","0","0","0","91067100","91067101","91067102","91067113","91067103","91067104","91067105","91067106","91200030","91200030","","","90097374","91293383","","(91293377,91293378,91293379,91293380,91293381)","91067102","(0,-30,140)","(0.7,0.7,0.7)","0.2","0.8","91067111","91067112","0.5","","","0","0","","","","","","",""
"44420028","90027900","22","6","10","5","3","","","(4,8,220218,0,1,4,5,15667,0,1,4,6,18799,0,1,4,7,35255,0,1,4,9,5880,0,1,4,10,5880,0,1,4,26,0.005,0,1)","3","(31040212,31040213,31040214,31040215)","","","","","31000099","0","52","500","100","0","0","0","0","0","0","0","0","0","0","91067100","91067101","91067102","91067113","91067103","91067104","91067105","91067106","91200030","91200030","","","90097374","91293383","","(91293377,91293378,91293379,91293380,91293381)","91067102","(0,-30,140)","(0.7,0.7,0.7)","0.2","0.8","91067111","91067112","0.5","","","0","0","","","","","","",""
"44420029","90027900","22","6","10","6","3","","","(4,8,232438,0,1,4,5,16536,0,1,4,6,19842,0,1,4,7,37211,0,1,4,9,6206,0,1,4,10,6206,0,1,4,26,0.005,0,1)","3","(31040212,31040213,31040214,31040215)","","","","","31000099","0","52","500","100","0","0","0","0","0","0","0","0","0","0","91067100","91067101","91067102","91067113","91067103","91067104","91067105","91067106","91200030","91200030","","","90097374","91293383","","(91293377,91293378,91293379,91293380,91293381)","91067102","(0,-30,140)","(0.7,0.7,0.7)","0.2","0.8","91067111","91067112","0.5","","","0","0","","","","","","",""
"44420030","90027900","22","6","10","7","3","","","(4,8,244658,0,1,4,5,17405,0,1,4,6,20885,0,1,4,7,39167,0,1,4,9,6532,0,1,4,10,6532,0,1,4,26,0.005,0,1)","3","(31040212,31040213,31040214,31040215)","","","","","31000099","0","52","500","100","0","0","0","0","0","0","0","0","0","0","91067100","91067101","91067102","91067113","91067103","91067104","91067105","91067106","91200030","91200030","","","90097374","91293383","","(91293377,91293378,91293379,91293380,91293381)","91067102","(0,-30,140)","(0.7,0.7,0.7)","0.2","0.8","91067111","91067112","0.5","","","0","0","","","","","","",""
"44420031","90027900","22","6","10","8","3","","","(4,8,256878,0,1,4,5,18274,0,1,4,6,21928,0,1,4,7,41123,0,1,4,9,6858,0,1,4,10,6858,0,1,4,26,0.005,0,1)","3","(31040212,31040213,31040214,31040215)","","","","","31000099","0","52","500","100","0","0","0","0","0","0","0","0","0","0","91067100","91067101","91067102","91067113","91067103","91067104","91067105","91067106","91200030","91200030","","","90097374","91293383","","(91293377,91293378,91293379,91293380,91293381)","91067102","(0,-30,140)","(0.7,0.7,0.7)","0.2","0.8","91067111","91067112","0.5","","","0","0","","","","","","",""
"44420032","90027900","22","6","10","9","3","","","(4,8,269098,0,1,4,5,19143,0,1,4,6,22971,0,1,4,7,43079,0,1,4,9,7184,0,1,4,10,7184,0,1,4,26,0.005,0,1)","3","(31040212,31040213,31040214,31040215)","","","","","31000099","0","52","500","100","0","0","0","0","0","0","0","0","0","0","91067100","91067101","91067102","91067113","91067103","91067104","91067105","91067106","91200030","91200030","","","90097374","91293383","","(91293377,91293378,91293379,91293380,91293381)","91067102","(0,-30,140)","(0.7,0.7,0.7)","0.2","0.8","91067111","91067112","0.5","","","0","0","","","","","","",""
"44420033","90027900","22","6","10","10","3","","","(4,8,281318,0,1,4,5,20012,0,1,4,6,24014,0,1,4,7,45035,0,1,4,9,7510,0,1,4,10,7510,0,1,4,26,0.005,0,1)","3","(31040212,31040213,31040214,31040215)","","","","","0","0","0","0","0","0","31000102","0","18","0","5","5","5","0","0","91067100","91067101","91067102","91067113","91067103","91067104","91067105","91067106","91200030","91200030","","","90097374","91293383","","(91293377,91293378,91293379,91293380,91293381)","91067102","(0,-30,140)","(0.7,0.7,0.7)","0.2","0.8","91067111","91067112","0.5","","","0","0","","","","","","",""
"44420034","90027900","22","6","10","0","4","","","(4,8,322092,0,1,4,5,22912,0,1,4,6,27494,0,1,4,7,51559,0,1,4,9,8598,0,1,4,10,8598,0,1,4,26,0.005,0,1)","3","(31040212,31040213,31040214,31040215)","","","","","31000099","0","104","500","100","0","0","0","0","0","0","0","0","0","0","91067100","91067101","91067102","91067113","91067103","91067104","91067105","91067106","91200030","91200030","","","90097374","91293383","","(91293377,91293378,91293379,91293380,91293381)","91067102","(0,-30,140)","(0.7,0.7,0.7)","0.2","0.8","91067111","91067112","0.5","","","0","0","","","","","","",""
"44420035","90027900","22","6","10","1","4","","","(4,8,342087,0,1,4,5,24334,0,1,4,6,29201,0,1,4,7,54759,0,1,4,9,9132,0,1,4,10,9132,0,1,4,26,0.005,0,1)","3","(31040212,31040213,31040214,31040215)","","","","","31000099","0","104","500","100","0","0","0","0","0","0","0","0","0","0","91067100","91067101","91067102","91067113","91067103","91067104","91067105","91067106","91200030","91200030","","","90097374","91293383","","(91293377,91293378,91293379,91293380,91293381)","91067102","(0,-30,140)","(0.7,0.7,0.7)","0.2","0.8","91067111","91067112","0.5","","","0","0","","","","","","",""
"44420036","90027900","22","6","10","2","4","","","(4,8,362082,0,1,4,5,25756,0,1,4,6,30908,0,1,4,7,57959,0,1,4,9,9666,0,1,4,10,9666,0,1,4,26,0.005,0,1)","3","(31040212,31040213,31040214,31040215)","","","","","31000099","0","104","500","100","0","0","0","0","0","0","0","0","0","0","91067100","91067101","91067102","91067113","91067103","91067104","91067105","91067106","91200030","91200030","","","90097374","91293383","","(91293377,91293378,91293379,91293380,91293381)","91067102","(0,-30,140)","(0.7,0.7,0.7)","0.2","0.8","91067111","91067112","0.5","","","0","0","","","","","","",""
"44420037","90027900","22","6","10","3","4","","","(4,8,382077,0,1,4,5,27178,0,1,4,6,32615,0,1,4,7,61159,0,1,4,9,10200,0,1,4,10,10200,0,1,4,26,0.005,0,1)","3","(31040212,31040213,31040214,31040215)","","","","","31000099","0","104","500","100","0","0","0","0","0","0","0","0","0","0","91067100","91067101","91067102","91067113","91067103","91067104","91067105","91067106","91200030","91200030","","","90097374","91293383","","(91293377,91293378,91293379,91293380,91293381)","91067102","(0,-30,140)","(0.7,0.7,0.7)","0.2","0.8","91067111","91067112","0.5","","","0","0","","","","","","",""
"44420038","90027900","22","6","10","4","4","","","(4,8,402072,0,1,4,5,28600,0,1,4,6,34322,0,1,4,7,64359,0,1,4,9,10734,0,1,4,10,10734,0,1,4,26,0.005,0,1)","3","(31040212,31040213,31040214,31040215)","","","","","31000099","0","104","500","100","0","0","0","0","0","0","0","0","0","0","91067100","91067101","91067102","91067113","91067103","91067104","91067105","91067106","91200030","91200030","","","90097374","91293383","","(91293377,91293378,91293379,91293380,91293381)","91067102","(0,-30,140)","(0.7,0.7,0.7)","0.2","0.8","91067111","91067112","0.5","","","0","0","","","","","","",""
"44420039","90027900","22","6","10","5","4","","","(4,8,422067,0,1,4,5,30022,0,1,4,6,36029,0,1,4,7,67559,0,1,4,9,11268,0,1,4,10,11268,0,1,4,26,0.005,0,1)","3","(31040212,31040213,31040214,31040215)","","","","","31000099","0","104","500","100","0","0","0","0","0","0","0","0","0","0","91067100","91067101","91067102","91067113","91067103","91067104","91067105","91067106","91200030","91200030","","","90097374","91293383","","(91293377,91293378,91293379,91293380,91293381)","91067102","(0,-30,140)","(0.7,0.7,0.7)","0.2","0.8","91067111","91067112","0.5","","","0","0","","","","","","",""
"44420040","90027900","22","6","10","6","4","","","(4,8,442062,0,1,4,5,31444,0,1,4,6,37736,0,1,4,7,70759,0,1,4,9,11802,0,1,4,10,11802,0,1,4,26,0.005,0,1)","3","(31040212,31040213,31040214,31040215)","","","","","31000099","0","104","500","100","0","0","0","0","0","0","0","0","0","0","91067100","91067101","91067102","91067113","91067103","91067104","91067105","91067106","91200030","91200030","","","90097374","91293383","","(91293377,91293378,91293379,91293380,91293381)","91067102","(0,-30,140)","(0.7,0.7,0.7)","0.2","0.8","91067111","91067112","0.5","","","0","0","","","","","","",""
"44420041","90027900","22","6","10","7","4","","","(4,8,462057,0,1,4,5,32866,0,1,4,6,39443,0,1,4,7,73959,0,1,4,9,12336,0,1,4,10,12336,0,1,4,26,0.005,0,1)","3","(31040212,31040213,31040214,31040215)","","","","","31000099","0","104","500","100","0","0","0","0","0","0","0","0","0","0","91067100","91067101","91067102","91067113","91067103","91067104","91067105","91067106","91200030","91200030","","","90097374","91293383","","(91293377,91293378,91293379,91293380,91293381)","91067102","(0,-30,140)","(0.7,0.7,0.7)","0.2","0.8","91067111","91067112","0.5","","","0","0","","","","","","",""
"44420042","90027900","22","6","10","8","4","","","(4,8,482052,0,1,4,5,34288,0,1,4,6,41150,0,1,4,7,77159,0,1,4,9,12870,0,1,4,10,12870,0,1,4,26,0.005,0,1)","3","(31040212,31040213,31040214,31040215)","","","","","31000099","0","104","500","100","0","0","0","0","0","0","0","0","0","0","91067100","91067101","91067102","91067113","91067103","91067104","91067105","91067106","91200030","91200030","","","90097374","91293383","","(91293377,91293378,91293379,91293380,91293381)","91067102","(0,-30,140)","(0.7,0.7,0.7)","0.2","0.8","91067111","91067112","0.5","","","0","0","","","","","","",""
"44420043","90027900","22","6","10","9","4","","","(4,8,502047,0,1,4,5,35710,0,1,4,6,42857,0,1,4,7,80359,0,1,4,9,13404,0,1,4,10,13404,0,1,4,26,0.005,0,1)","3","(31040212,31040213,31040214,31040215)","","","","","31000099","0","104","500","100","0","0","0","0","0","0","0","0","0","0","91067100","91067101","91067102","91067113","91067103","91067104","91067105","91067106","91200030","91200030","","","90097374","91293383","","(91293377,91293378,91293379,91293380,91293381)","91067102","(0,-30,140)","(0.7,0.7,0.7)","0.2","0.8","91067111","91067112","0.5","","","0","0","","","","","","",""
"44420044","90027900","22","6","10","10","4","","","(4,8,522042,0,1,4,5,37132,0,1,4,6,44564,0,1,4,7,83559,0,1,4,9,13938,0,1,4,10,13938,0,1,4,26,0.005,0,1)","3","(31040212,31040213,31040214,31040215)","","","","","0","0","0","0","0","0","31000103","0","18","0","5","5","5","0","0","91067100","91067101","91067102","91067113","91067103","91067104","91067105","91067106","91200030","91200030","","","90097374","91293383","","(91293377,91293378,91293379,91293380,91293381)","91067102","(0,-30,140)","(0.7,0.7,0.7)","0.2","0.8","91067111","91067112","0.5","","","0","0","","","","","","",""
"44420045","90027900","22","6","10","0","5","","","(4,8,579558,0,1,4,5,41222,0,1,4,6,49472,0,1,4,7,92762,0,1,4,9,15472,0,1,4,10,15472,0,1,4,26,0.005,0,1)","3","(31040212,31040213,31040214,31040215)","","","","","31000099","0","208","500","100","0","0","0","0","0","0","0","0","0","0","91067100","91067101","91067102","91067113","91067103","91067104","91067105","91067106","91200030","91200030","","","90097374","91293383","","(91293377,91293378,91293379,91293380,91293381)","91067102","(0,-30,140)","(0.7,0.7,0.7)","0.2","0.8","91067111","91067112","0.5","","","26023006","0","","","","","","",""
"44420046","90027900","22","6","10","1","5","","","(4,8,607329,0,1,4,5,43197,0,1,4,6,51842,0,1,4,7,97206,0,1,4,9,16213,0,1,4,10,16213,0,1,4,26,0.005,0,1)","3","(31040212,31040213,31040214,31040215)","","","","","31000099","0","208","500","100","0","0","0","0","0","0","0","0","0","0","91067100","91067101","91067102","91067113","91067103","91067104","91067105","91067106","91200030","91200030","","","90097374","91293383","","(91293377,91293378,91293379,91293380,91293381)","91067102","(0,-30,140)","(0.7,0.7,0.7)","0.2","0.8","91067111","91067112","0.5","","","0","0","","","","","","",""
"44420047","90027900","22","6","10","2","5","","","(4,8,635100,0,1,4,5,45172,0,1,4,6,54212,0,1,4,7,101650,0,1,4,9,16954,0,1,4,10,16954,0,1,4,26,0.005,0,1)","3","(31040212,31040213,31040214,31040215)","","","","","31000099","0","208","500","100","0","0","0","0","0","0","0","0","0","0","91067100","91067101","91067102","91067113","91067103","91067104","91067105","91067106","91200030","91200030","","","90097374","91293383","","(91293377,91293378,91293379,91293380,91293381)","91067102","(0,-30,140)","(0.7,0.7,0.7)","0.2","0.8","91067111","91067112","0.5","","","0","0","","","","","","",""
"44420048","90027900","22","6","10","3","5","","","(4,8,662871,0,1,4,5,47147,0,1,4,6,56582,0,1,4,7,106094,0,1,4,9,17695,0,1,4,10,17695,0,1,4,26,0.005,0,1)","3","(31040212,31040213,31040214,31040215)","","","","","31000099","0","208","500","100","0","0","0","0","0","0","0","0","0","0","91067100","91067101","91067102","91067113","91067103","91067104","91067105","91067106","91200030","91200030","","","90097374","91293383","","(91293377,91293378,91293379,91293380,91293381)","91067102","(0,-30,140)","(0.7,0.7,0.7)","0.2","0.8","91067111","91067112","0.5","","","0","0","","","","","","",""
"44420049","90027900","22","6","10","4","5","","","(4,8,690642,0,1,4,5,49122,0,1,4,6,58952,0,1,4,7,110538,0,1,4,9,18436,0,1,4,10,18436,0,1,4,26,0.005,0,1)","3","(31040212,31040213,31040214,31040215)","","","","","31000099","0","208","500","100","0","0","0","0","0","0","0","0","0","0","91067100","91067101","91067102","91067113","91067103","91067104","91067105","91067106","91200030","91200030","","","90097374","91293383","","(91293377,91293378,91293379,91293380,91293381)","91067102","(0,-30,140)","(0.7,0.7,0.7)","0.2","0.8","91067111","91067112","0.5","","","0","0","","","","","","",""
"44420050","90027900","22","6","10","5","5","","","(4,8,718413,0,1,4,5,51097,0,1,4,6,61322,0,1,4,7,114982,0,1,4,9,19177,0,1,4,10,19177,0,1,4,26,0.005,0,1)","3","(31040212,31040213,31040214,31040215)","","","","","31000099","0","208","500","100","0","0","0","0","0","0","0","0","0","0","91067100","91067101","91067102","91067113","91067103","91067104","91067105","91067106","91200030","91200030","","","90097374","91293383","","(91293377,91293378,91293379,91293380,91293381)","91067102","(0,-30,140)","(0.7,0.7,0.7)","0.2","0.8","91067111","91067112","0.5","","","0","0","","","","","","",""
"44420051","90027900","22","6","10","6","5","","","(4,8,746184,0,1,4,5,53072,0,1,4,6,63692,0,1,4,7,119426,0,1,4,9,19918,0,1,4,10,19918,0,1,4,26,0.005,0,1)","3","(31040212,31040213,31040214,31040215)","","","","","31000099","0","208","500","100","0","0","0","0","0","0","0","0","0","0","91067100","91067101","91067102","91067113","91067103","91067104","91067105","91067106","91200030","91200030","","","90097374","91293383","","(91293377,91293378,91293379,91293380,91293381)","91067102","(0,-30,140)","(0.7,0.7,0.7)","0.2","0.8","91067111","91067112","0.5","","","0","0","","","","","","",""
"44420052","90027900","22","6","10","7","5","","","(4,8,773955,0,1,4,5,55047,0,1,4,6,66062,0,1,4,7,123870,0,1,4,9,20659,0,1,4,10,20659,0,1,4,26,0.005,0,1)","3","(31040212,31040213,31040214,31040215)","","","","","31000099","0","208","500","100","0","0","0","0","0","0","0","0","0","0","91067100","91067101","91067102","91067113","91067103","91067104","91067105","91067106","91200030","91200030","","","90097374","91293383","","(91293377,91293378,91293379,91293380,91293381)","91067102","(0,-30,140)","(0.7,0.7,0.7)","0.2","0.8","91067111","91067112","0.5","","","0","0","","","","","","",""
