"AttributeId","level","EquipSlot","ItemIdList","ItemNumList","MoneyCostList","FailGetItemList","Rate","InheritUpgradeRatio","NoticeId","ProtectItemInfo","BarserkerWeaponBuffArray","BarserkerEquipBuffArrayCommon","BarserkerEquipBuffArrayIce","BarserkerEquipBuffArrayFire","BarserkerEquipBuffArrayLight","BarserkerEquipBuffArrayDark","WizardWeaponBuffArray","WizardEquipBuffArrayCommon","WizardEquipBuffArrayIce","WizardEquipBuffArrayFire","WizardEquipBuffArrayLight","WizardEquipBuffArrayDark","GuardianWeaponBuffArray","GuardianEquipBuffArrayCommon","GuardianEquipBuffArrayIce","GuardianEquipBuffArrayFire","GuardianEquipBuffArrayLight","GuardianEquipBuffArrayDark","AssassinWeaponBuffArray","AssassinEquipBuffArrayCommon","AssassinEquipBuffArrayIce","AssassinEquipBuffArrayFire","AssassinEquipBuffArrayLight","AssassinEquipBuffArrayDark"
"41070033","32","8","","","(30000005,33)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070034","33","8","","","(30000005,34)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070035","34","8","","","(30000005,35)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070036","35","8","","","(30000005,36)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070037","36","8","","","(30000005,37)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070038","37","8","","","(30000005,38)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070039","38","8","","","(30000005,39)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070040","39","8","","","(30000005,40)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070041","40","8","","","(30000005,41)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070042","41","8","","","(30000005,42)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070043","42","8","","","(30000005,43)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070044","43","8","","","(30000005,44)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070045","44","8","","","(30000005,45)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070046","45","8","","","(30000005,46)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070047","46","8","","","(30000005,47)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070048","47","8","","","(30000005,48)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070049","48","8","","","(30000005,49)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070050","49","8","","","(30000005,50)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070051","50","8","","","(30000005,51)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070052","51","8","","","(30000005,52)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070053","52","8","","","(30000005,53)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070054","53","8","","","(30000005,54)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070055","54","8","","","(30000005,55)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070056","55","8","","","(30000005,56)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070057","56","8","","","(30000005,57)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070058","57","8","","","(30000005,58)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070059","58","8","","","(30000005,59)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070060","59","8","","","(30000005,60)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070061","60","8","","","(30000005,61)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070062","61","8","","","(30000005,62)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070063","62","8","","","(30000005,63)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070064","63","8","","","(30000005,64)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070065","64","8","","","(30000005,65)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070066","65","8","","","(30000005,66)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070067","66","8","","","(30000005,67)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070068","67","8","","","(30000005,68)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070069","68","8","","","(30000005,69)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070070","69","8","","","(30000005,70)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070071","70","8","","","(30000005,71)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070072","71","8","","","(30000005,72)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070073","72","8","","","(30000005,73)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070074","73","8","","","(30000005,74)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070075","74","8","","","(30000005,75)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070076","75","8","","","(30000005,76)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070077","76","8","","","(30000005,77)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070078","77","8","","","(30000005,78)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070079","78","8","","","(30000005,79)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070080","79","8","","","(30000005,80)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070081","80","8","","","(30000005,81)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070082","81","8","","","(30000005,82)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070083","82","8","","","(30000005,83)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070084","83","8","","","(30000005,84)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070085","84","8","","","(30000005,85)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070086","85","8","","","(30000005,86)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070087","86","8","","","(30000005,87)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070088","87","8","","","(30000005,88)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070089","88","8","","","(30000005,89)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070090","89","8","","","(30000005,90)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070091","90","8","","","(30000005,91)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070092","91","8","","","(30000005,92)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070093","92","8","","","(30000005,93)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070094","93","8","","","(30000005,94)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070095","94","8","","","(30000005,95)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070096","95","8","","","(30000005,96)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070097","96","8","","","(30000005,97)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070098","97","8","","","(30000005,98)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070099","98","8","","","(30000005,99)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070100","99","8","","","(30000005,100)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41070101","100","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080001","0","9","","","(30000005,1)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080002","1","9","","","(30000005,2)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080003","2","9","","","(30000005,3)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080004","3","9","","","(30000005,4)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080005","4","9","","","(30000005,5)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080006","5","9","","","(30000005,6)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080007","6","9","","","(30000005,7)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080008","7","9","","","(30000005,8)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080009","8","9","","","(30000005,9)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080010","9","9","","","(30000005,10)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080011","10","9","","","(30000005,11)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080012","11","9","","","(30000005,12)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080013","12","9","","","(30000005,13)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080014","13","9","","","(30000005,14)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080015","14","9","","","(30000005,15)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080016","15","9","","","(30000005,16)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080017","16","9","","","(30000005,17)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080018","17","9","","","(30000005,18)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080019","18","9","","","(30000005,19)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080020","19","9","","","(30000005,20)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080021","20","9","","","(30000005,21)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080022","21","9","","","(30000005,22)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080023","22","9","","","(30000005,23)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080024","23","9","","","(30000005,24)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080025","24","9","","","(30000005,25)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080026","25","9","","","(30000005,26)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080027","26","9","","","(30000005,27)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080028","27","9","","","(30000005,28)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080029","28","9","","","(30000005,29)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080030","29","9","","","(30000005,30)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080031","30","9","","","(30000005,31)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080032","31","9","","","(30000005,32)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080033","32","9","","","(30000005,33)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080034","33","9","","","(30000005,34)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080035","34","9","","","(30000005,35)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080036","35","9","","","(30000005,36)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080037","36","9","","","(30000005,37)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080038","37","9","","","(30000005,38)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080039","38","9","","","(30000005,39)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080040","39","9","","","(30000005,40)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080041","40","9","","","(30000005,41)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080042","41","9","","","(30000005,42)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080043","42","9","","","(30000005,43)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080044","43","9","","","(30000005,44)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080045","44","9","","","(30000005,45)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080046","45","9","","","(30000005,46)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080047","46","9","","","(30000005,47)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080048","47","9","","","(30000005,48)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080049","48","9","","","(30000005,49)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080050","49","9","","","(30000005,50)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080051","50","9","","","(30000005,51)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080052","51","9","","","(30000005,52)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080053","52","9","","","(30000005,53)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080054","53","9","","","(30000005,54)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080055","54","9","","","(30000005,55)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080056","55","9","","","(30000005,56)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080057","56","9","","","(30000005,57)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080058","57","9","","","(30000005,58)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080059","58","9","","","(30000005,59)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080060","59","9","","","(30000005,60)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080061","60","9","","","(30000005,61)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080062","61","9","","","(30000005,62)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080063","62","9","","","(30000005,63)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080064","63","9","","","(30000005,64)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080065","64","9","","","(30000005,65)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080066","65","9","","","(30000005,66)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080067","66","9","","","(30000005,67)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080068","67","9","","","(30000005,68)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080069","68","9","","","(30000005,69)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080070","69","9","","","(30000005,70)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080071","70","9","","","(30000005,71)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080072","71","9","","","(30000005,72)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080073","72","9","","","(30000005,73)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080074","73","9","","","(30000005,74)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080075","74","9","","","(30000005,75)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080076","75","9","","","(30000005,76)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080077","76","9","","","(30000005,77)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080078","77","9","","","(30000005,78)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080079","78","9","","","(30000005,79)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080080","79","9","","","(30000005,80)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080081","80","9","","","(30000005,81)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080082","81","9","","","(30000005,82)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080083","82","9","","","(30000005,83)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080084","83","9","","","(30000005,84)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080085","84","9","","","(30000005,85)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080086","85","9","","","(30000005,86)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080087","86","9","","","(30000005,87)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080088","87","9","","","(30000005,88)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080089","88","9","","","(30000005,89)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080090","89","9","","","(30000005,90)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080091","90","9","","","(30000005,91)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080092","91","9","","","(30000005,92)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080093","92","9","","","(30000005,93)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080094","93","9","","","(30000005,94)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080095","94","9","","","(30000005,95)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080096","95","9","","","(30000005,96)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080097","96","9","","","(30000005,97)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080098","97","9","","","(30000005,98)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080099","98","9","","","(30000005,99)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080100","99","9","","","(30000005,100)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41080101","100","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090001","0","10","","","(30000005,1)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090002","1","10","","","(30000005,2)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090003","2","10","","","(30000005,3)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090004","3","10","","","(30000005,4)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090005","4","10","","","(30000005,5)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090006","5","10","","","(30000005,6)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090007","6","10","","","(30000005,7)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090008","7","10","","","(30000005,8)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090009","8","10","","","(30000005,9)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090010","9","10","","","(30000005,10)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090011","10","10","","","(30000005,11)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090012","11","10","","","(30000005,12)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090013","12","10","","","(30000005,13)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090014","13","10","","","(30000005,14)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090015","14","10","","","(30000005,15)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090016","15","10","","","(30000005,16)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090017","16","10","","","(30000005,17)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090018","17","10","","","(30000005,18)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090019","18","10","","","(30000005,19)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090020","19","10","","","(30000005,20)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090021","20","10","","","(30000005,21)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090022","21","10","","","(30000005,22)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090023","22","10","","","(30000005,23)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090024","23","10","","","(30000005,24)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090025","24","10","","","(30000005,25)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090026","25","10","","","(30000005,26)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090027","26","10","","","(30000005,27)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090028","27","10","","","(30000005,28)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090029","28","10","","","(30000005,29)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090030","29","10","","","(30000005,30)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090031","30","10","","","(30000005,31)","","(1,0)","0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090032","31","10","","","(30000005,32)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090033","32","10","","","(30000005,33)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090034","33","10","","","(30000005,34)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090035","34","10","","","(30000005,35)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090036","35","10","","","(30000005,36)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090037","36","10","","","(30000005,37)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090038","37","10","","","(30000005,38)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090039","38","10","","","(30000005,39)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090040","39","10","","","(30000005,40)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090041","40","10","","","(30000005,41)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090042","41","10","","","(30000005,42)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090043","42","10","","","(30000005,43)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090044","43","10","","","(30000005,44)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090045","44","10","","","(30000005,45)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090046","45","10","","","(30000005,46)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090047","46","10","","","(30000005,47)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090048","47","10","","","(30000005,48)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090049","48","10","","","(30000005,49)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090050","49","10","","","(30000005,50)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090051","50","10","","","(30000005,51)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090052","51","10","","","(30000005,52)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090053","52","10","","","(30000005,53)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090054","53","10","","","(30000005,54)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090055","54","10","","","(30000005,55)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090056","55","10","","","(30000005,56)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090057","56","10","","","(30000005,57)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090058","57","10","","","(30000005,58)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090059","58","10","","","(30000005,59)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090060","59","10","","","(30000005,60)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090061","60","10","","","(30000005,61)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090062","61","10","","","(30000005,62)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090063","62","10","","","(30000005,63)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090064","63","10","","","(30000005,64)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090065","64","10","","","(30000005,65)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090066","65","10","","","(30000005,66)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090067","66","10","","","(30000005,67)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090068","67","10","","","(30000005,68)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090069","68","10","","","(30000005,69)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090070","69","10","","","(30000005,70)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090071","70","10","","","(30000005,71)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090072","71","10","","","(30000005,72)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090073","72","10","","","(30000005,73)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090074","73","10","","","(30000005,74)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090075","74","10","","","(30000005,75)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090076","75","10","","","(30000005,76)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090077","76","10","","","(30000005,77)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090078","77","10","","","(30000005,78)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090079","78","10","","","(30000005,79)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41090080","79","10","","","(30000005,80)","","(1,0)","","","","","","","","","","","","","","","","","","","","","","","","","","",""
