"AttributeId","SpiritNum","AttArray","AddSpiritMatirialId","AddSpiritMatirialNum","AddSpiritMoney"
"46000364","0.9075","(4,8,136125,0,1,4,5,10209,0,1,4,6,12251,0,1,4,7,13613,0,1,4,9,2723,0,1,4,10,2723,0,1,4,25,0.363,0,1,4,26,0.363,0,1)","31000042","1","(2,100000)"
"46000365","0.91","(4,8,136500,0,1,4,5,10238,0,1,4,6,12285,0,1,4,7,13650,0,1,4,9,2730,0,1,4,10,2730,0,1,4,25,0.364,0,1,4,26,0.364,0,1)","31000042","1","(2,100000)"
"46000366","0.9125","(4,8,136875,0,1,4,5,10266,0,1,4,6,12319,0,1,4,7,13688,0,1,4,9,2738,0,1,4,10,2738,0,1,4,25,0.365,0,1,4,26,0.365,0,1)","31000042","1","(2,100000)"
"46000367","0.915","(4,8,137250,0,1,4,5,10294,0,1,4,6,12353,0,1,4,7,13725,0,1,4,9,2745,0,1,4,10,2745,0,1,4,25,0.366,0,1,4,26,0.366,0,1)","31000042","1","(2,100000)"
"46000368","0.9175","(4,8,137625,0,1,4,5,10322,0,1,4,6,12386,0,1,4,7,13763,0,1,4,9,2753,0,1,4,10,2753,0,1,4,25,0.367,0,1,4,26,0.367,0,1)","31000042","1","(2,100000)"
"46000369","0.92","(4,8,138000,0,1,4,5,10350,0,1,4,6,12420,0,1,4,7,13800,0,1,4,9,2760,0,1,4,10,2760,0,1,4,25,0.368,0,1,4,26,0.368,0,1)","31000042","1","(2,100000)"
"46000370","0.9225","(4,8,138375,0,1,4,5,10378,0,1,4,6,12454,0,1,4,7,13838,0,1,4,9,2768,0,1,4,10,2768,0,1,4,25,0.369,0,1,4,26,0.369,0,1)","31000042","1","(2,100000)"
"46000371","0.925","(4,8,138750,0,1,4,5,10406,0,1,4,6,12488,0,1,4,7,13875,0,1,4,9,2775,0,1,4,10,2775,0,1,4,25,0.37,0,1,4,26,0.37,0,1)","31000042","1","(2,100000)"
"46000372","0.9275","(4,8,139125,0,1,4,5,10434,0,1,4,6,12521,0,1,4,7,13913,0,1,4,9,2783,0,1,4,10,2783,0,1,4,25,0.371,0,1,4,26,0.371,0,1)","31000042","1","(2,100000)"
"46000373","0.93","(4,8,139500,0,1,4,5,10463,0,1,4,6,12555,0,1,4,7,13950,0,1,4,9,2790,0,1,4,10,2790,0,1,4,25,0.372,0,1,4,26,0.372,0,1)","31000042","1","(2,100000)"
"46000374","0.9325","(4,8,139875,0,1,4,5,10491,0,1,4,6,12589,0,1,4,7,13988,0,1,4,9,2798,0,1,4,10,2798,0,1,4,25,0.373,0,1,4,26,0.373,0,1)","31000042","1","(2,100000)"
"46000375","0.935","(4,8,140250,0,1,4,5,10519,0,1,4,6,12623,0,1,4,7,14025,0,1,4,9,2805,0,1,4,10,2805,0,1,4,25,0.374,0,1,4,26,0.374,0,1)","31000042","1","(2,100000)"
"46000376","0.9375","(4,8,140625,0,1,4,5,10547,0,1,4,6,12656,0,1,4,7,14063,0,1,4,9,2813,0,1,4,10,2813,0,1,4,25,0.375,0,1,4,26,0.375,0,1)","31000042","1","(2,100000)"
"46000377","0.94","(4,8,141000,0,1,4,5,10575,0,1,4,6,12690,0,1,4,7,14100,0,1,4,9,2820,0,1,4,10,2820,0,1,4,25,0.376,0,1,4,26,0.376,0,1)","31000042","1","(2,100000)"
"46000378","0.9425","(4,8,141375,0,1,4,5,10603,0,1,4,6,12724,0,1,4,7,14138,0,1,4,9,2828,0,1,4,10,2828,0,1,4,25,0.377,0,1,4,26,0.377,0,1)","31000042","1","(2,100000)"
"46000379","0.945","(4,8,141750,0,1,4,5,10631,0,1,4,6,12758,0,1,4,7,14175,0,1,4,9,2835,0,1,4,10,2835,0,1,4,25,0.378,0,1,4,26,0.378,0,1)","31000042","1","(2,100000)"
"46000380","0.9475","(4,8,142125,0,1,4,5,10659,0,1,4,6,12791,0,1,4,7,14213,0,1,4,9,2843,0,1,4,10,2843,0,1,4,25,0.379,0,1,4,26,0.379,0,1)","31000042","1","(2,100000)"
"46000381","0.95","(4,8,142500,0,1,4,5,10688,0,1,4,6,12825,0,1,4,7,14250,0,1,4,9,2850,0,1,4,10,2850,0,1,4,25,0.38,0,1,4,26,0.38,0,1)","31000042","1","(2,100000)"
"46000382","0.9525","(4,8,142875,0,1,4,5,10716,0,1,4,6,12859,0,1,4,7,14288,0,1,4,9,2858,0,1,4,10,2858,0,1,4,25,0.381,0,1,4,26,0.381,0,1)","31000042","1","(2,100000)"
"46000383","0.955","(4,8,143250,0,1,4,5,10744,0,1,4,6,12893,0,1,4,7,14325,0,1,4,9,2865,0,1,4,10,2865,0,1,4,25,0.382,0,1,4,26,0.382,0,1)","31000042","1","(2,100000)"
"46000384","0.9575","(4,8,143625,0,1,4,5,10772,0,1,4,6,12926,0,1,4,7,14363,0,1,4,9,2873,0,1,4,10,2873,0,1,4,25,0.383,0,1,4,26,0.383,0,1)","31000042","1","(2,100000)"
"46000385","0.96","(4,8,144000,0,1,4,5,10800,0,1,4,6,12960,0,1,4,7,14400,0,1,4,9,2880,0,1,4,10,2880,0,1,4,25,0.384,0,1,4,26,0.384,0,1)","31000042","1","(2,100000)"
"46000386","0.9625","(4,8,144375,0,1,4,5,10828,0,1,4,6,12994,0,1,4,7,14438,0,1,4,9,2888,0,1,4,10,2888,0,1,4,25,0.385,0,1,4,26,0.385,0,1)","31000042","1","(2,100000)"
"46000387","0.965","(4,8,144750,0,1,4,5,10856,0,1,4,6,13028,0,1,4,7,14475,0,1,4,9,2895,0,1,4,10,2895,0,1,4,25,0.386,0,1,4,26,0.386,0,1)","31000042","1","(2,100000)"
"46000388","0.9675","(4,8,145125,0,1,4,5,10884,0,1,4,6,13061,0,1,4,7,14513,0,1,4,9,2903,0,1,4,10,2903,0,1,4,25,0.387,0,1,4,26,0.387,0,1)","31000042","1","(2,100000)"
"46000389","0.97","(4,8,145500,0,1,4,5,10913,0,1,4,6,13095,0,1,4,7,14550,0,1,4,9,2910,0,1,4,10,2910,0,1,4,25,0.388,0,1,4,26,0.388,0,1)","31000042","1","(2,100000)"
"46000390","0.9725","(4,8,145875,0,1,4,5,10941,0,1,4,6,13129,0,1,4,7,14588,0,1,4,9,2918,0,1,4,10,2918,0,1,4,25,0.389,0,1,4,26,0.389,0,1)","31000042","1","(2,100000)"
"46000391","0.975","(4,8,146250,0,1,4,5,10969,0,1,4,6,13163,0,1,4,7,14625,0,1,4,9,2925,0,1,4,10,2925,0,1,4,25,0.39,0,1,4,26,0.39,0,1)","31000042","1","(2,100000)"
"46000392","0.9775","(4,8,146625,0,1,4,5,10997,0,1,4,6,13196,0,1,4,7,14663,0,1,4,9,2933,0,1,4,10,2933,0,1,4,25,0.391,0,1,4,26,0.391,0,1)","31000042","1","(2,100000)"
"46000393","0.98","(4,8,147000,0,1,4,5,11025,0,1,4,6,13230,0,1,4,7,14700,0,1,4,9,2940,0,1,4,10,2940,0,1,4,25,0.392,0,1,4,26,0.392,0,1)","31000042","1","(2,100000)"
"46000394","0.9825","(4,8,147375,0,1,4,5,11053,0,1,4,6,13264,0,1,4,7,14738,0,1,4,9,2948,0,1,4,10,2948,0,1,4,25,0.393,0,1,4,26,0.393,0,1)","31000042","1","(2,100000)"
"46000395","0.985","(4,8,147750,0,1,4,5,11081,0,1,4,6,13298,0,1,4,7,14775,0,1,4,9,2955,0,1,4,10,2955,0,1,4,25,0.394,0,1,4,26,0.394,0,1)","31000042","1","(2,100000)"
"46000396","0.9875","(4,8,148125,0,1,4,5,11109,0,1,4,6,13331,0,1,4,7,14813,0,1,4,9,2963,0,1,4,10,2963,0,1,4,25,0.395,0,1,4,26,0.395,0,1)","31000042","1","(2,100000)"
"46000397","0.99","(4,8,148500,0,1,4,5,11138,0,1,4,6,13365,0,1,4,7,14850,0,1,4,9,2970,0,1,4,10,2970,0,1,4,25,0.396,0,1,4,26,0.396,0,1)","31000042","1","(2,100000)"
"46000398","0.9925","(4,8,148875,0,1,4,5,11166,0,1,4,6,13399,0,1,4,7,14888,0,1,4,9,2978,0,1,4,10,2978,0,1,4,25,0.397,0,1,4,26,0.397,0,1)","31000042","1","(2,100000)"
"46000399","0.995","(4,8,149250,0,1,4,5,11194,0,1,4,6,13433,0,1,4,7,14925,0,1,4,9,2985,0,1,4,10,2985,0,1,4,25,0.398,0,1,4,26,0.398,0,1)","31000042","1","(2,100000)"
"46000400","0.9975","(4,8,149625,0,1,4,5,11222,0,1,4,6,13466,0,1,4,7,14963,0,1,4,9,2993,0,1,4,10,2993,0,1,4,25,0.399,0,1,4,26,0.399,0,1)","31000042","1","(2,100000)"
"46000401","1","(4,8,150000,0,1,4,5,11250,0,1,4,6,13500,0,1,4,7,15000,0,1,4,9,3000,0,1,4,10,3000,0,1,4,25,0.4,0,1,4,26,0.4,0,1)","0","0","(2,100000)"
