"AttributeId","MissionShowType","MissionEndType","NeedLevel","ShowLevel","CurChapterIndex","MissionIndexInChapter","MissionName","MissionDescriptionId","GetDialogId","NotFinishDialogID","FinishDialogId","PreMissionId","NextMissionId","GoalNpcKill","GoalMapName","GoalMissionId","FinishMissionNpcId","FinishMissionNpcMapName","MapId","PathFindLocation","CanTransfer","FinishMissionNpcLocation","CreateNpc","HiddenNpc","TransferID","TransferPos","MissionEvent","FinishAwardType","FinishEXP","FinishGold","FinishItemDropId","FinishMoney","ActivateInfoArray","IsNeedMissionHint","FinishItemGetRate","FinishItemNameId","SpecialMissionRequirement","NextSideMissionTriggerId","TriggerSideMissionArray","SideMissionReqMainMissionId","MissionGroupId","FinishTriggerBuffArray","AutoEndDialogTime","HighExperienceIdentity","MissionSucceedEndAuto","ClickIsEndAuto","CanShowMissionEnd","HimSelfSeeNpcId","MissionStateEndAuto","MissionJumpToWidgetPlayAni","TemporaryActivateWing","IsWingFlyMission","HimSelfSeeNpcIdArr"
"15001213","0","1","490","","19","0","90000475","0","0","17005175","17004466","0","15001214","","(90052095)","0","82011505","90052095","71000001","(135300,42009,800)","","(135300,42009,800)","","","","","0","1","12134200","0","0","","","1","","","","15001335","(15030069)","","","","10","","0","","","","","","","",""
"15001214","0","1","490","","19","1","90000476","0","0","17005175","17004471","0","15001215","","(90052095)","0","82011506","90052095","71000001","(139460,37780,798)","","(139460,37780,798)","","","","","0","1","12192100","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001215","0","0","490","","19","2","90000477","0","0","17005175","17004475","0","15001216","(76000931,70)","(90052095)","0","82011506","90052095","71000001","(139759,40310,798)","","(139460,37780,798)","","","","","0","1","12250200","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001216","0","1","490","","19","3","90000478","0","0","17005175","17004482","0","15001217","","(90052095)","0","82011515","90052095","71000001","(146531,32563,798)","","(146531,32563,798)","","","","","0","1","12308500","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001217","0","1","490","","19","4","90000479","0","0","17005175","17004486","0","15001218","","(90052095)","0","82011507","90052095","71000001","(141350,31110,798)","","(141350,31110,798)","","","","","0","1","12367000","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001218","0","1","490","","19","5","90000480","0","0","17005175","17004491","0","15001219","","(90052095)","0","82011508","90052095","71000001","(141590,26190,798)","","(141590,26190,798)","","","","","0","1","12425700","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001219","0","6","490","","19","6","90000481","0","0","17005175","17004496","0","15001220","(76000932,30)","(90052095)","0","82011509","90052095","71000001","(141130,25570,798)","","(138170,26150,798)","","","","","0","1","12484600","0","0","","","1","100","90000062","","","","","","","10","","0","","","","","","","",""
"15001220","0","1","490","","19","7","90000482","0","0","17005175","17004497","0","15001221","","(90052095)","0","82011508","90052095","71000001","(141590,26190,798)","","(141590,26190,798)","","","","","0","1","12543700","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001221","0","1","500","","19","8","90000483","0","0","17005175","17004500","0","15001222","(0,501)","(90052095)","0","82011510","90052095","71000001","(145850,24690,798)","","(145850,24690,798)","","","","","0","1","12603000","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001222","0","1","500","","19","9","90000484","0","0","17005175","17004502","0","15001223","","(90052095)","0","82011511","90052095","71000001","(143360,25300,798)","","(143360,25300,798)","","","","","0","1","12662500","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001223","0","1","500","","19","10","90000485","0","0","17005175","17004510","0","15001224","","(90052095)","0","82011512","90052095","71000001","(143130,23180,798)","","(143130,23180,798)","","","","","0","1","12722200","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001224","0","0","500","","19","11","90000486","0","0","17005175","17004511","0","15001225","(76000934,70)","(90052095)","0","82011513","90052095","71000001","(139550,21769,817)","","(141534,23232,820)","","","","","0","1","12782100","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001225","0","0","500","","19","12","90000487","0","0","17005175","17004514","0","15001226","(76000933,70)","(90052095)","0","82011508","90052095","71000001","(137950,23800,798)","","(141590,26190,798)","","","","","0","1","12842200","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001226","0","0","500","","19","13","90000488","0","0","17005175","17004516","0","15001227","(76000935,70)","(90052095)","0","82011507","90052095","71000001","(140510,27660,798)","","(141350,31110,798)","","","","","0","1","12902500","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001227","0","1","500","","19","14","90000489","0","0","17005175","17004521","0","15001228","","(90052095)","0","82011515","90052095","71000001","(146531,32563,798)","","(146531,32563,798)","","","","","0","1","12963000","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001228","0","1","500","","19","15","90000490","0","0","17005175","17004525","0","15001229","","(90052095)","0","82011516","90052095","71000001","(148150,30400,798)","","(148150,30400,798)","","","","","0","1","13023700","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001229","0","0","510","","19","16","90000491","0","0","17005175","17004529","0","15001230","(76000936,70)","(90052095)","0","82011517","90052095","71000001","(148990,27320,798)","","(150700,26540,798)","","","","","0","1","13084600","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001230","0","0","510","","19","17","90000492","0","0","17005175","17004530","0","15001231","(76000937,70)","(90052095)","0","82011518","90052095","71000001","(150550,28370,798)","","(152949,29419,798)","","","","","0","1","13145700","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001231","0","0","510","","19","18","90000493","0","0","17005175","17004533","0","15001232","(76000938,70)","(90052095)","0","82011519","90052095","71000001","(155775,30849,864)","","(156760,29429,798)","","","","","0","1","13207000","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001232","0","1","510","","19","19","90000494","0","0","17005175","17004535","0","15001233","","(90052095)","0","82011520","90052095","71000001","(155620,31770,798)","","(155620,31770,798)","","","","","0","1","13268500","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001233","0","0","510","","19","20","90000495","0","0","17005175","17004537","0","15001234","(76000939,70)","(90052095)","0","82011521","90052095","71000001","(157369,31470,798)","","(160216,31615,798)","","","","","0","1","13330200","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001234","0","0","510","","19","21","90000496","0","0","17005175","17004545","0","15001236","(76001159,70)","(90052095)","0","82011522","90052095","71000001","(160289,33010,798)","","(161303,34338,798)","","","","","0","1","13392100","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001235","0","0","510","","19","22","90000497","0","0","17005175","17004548","0","15001236","","(90052095)","0","0","90052095","71000001","","","","","","","","0","1","13454200","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001236","0","0","520","","19","22","90000497","0","0","17005175","17004550","0","15001237","(76000940,70)","(90052095)","0","82011523","90052095","71000001","(160090,35219,798)","","(157440,33789,798)","","","","","0","1","13516500","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001237","0","0","520","","19","23","90000498","0","0","17005175","17004552","0","15001238","(76004151,1)","(90052095)","0","82011524","90052095","71000001","(157326,35457,818)","","(157722,39191,828)","","","","","0","1","13579000","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001238","0","0","520","","19","24","90000500","0","0","17005175","17004558","0","15001239","(76000942,70)","(90052095)","0","82011525","90052095","71000001","(158220,41320,798)","","(155680,42080,798)","","","","","0","1","13641700","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001239","0","0","520","","19","25","90000501","0","0","17005175","17004560","0","15001240","(76000943,70)","(90052095)","0","82011526","90052095","71000001","(151540,45799,798)","","(148536,43585,918)","","","","","0","1","13704600","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001240","0","0","520","","19","26","90000502","0","0","17005175","17004562","0","15001241","(76000944,70)","(90052095)","0","82011527","90052095","71000001","(143860,43489,798)","","(142630,40910,798)","","","","","0","1","13767700","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001241","0","0","520","","19","27","90000503","0","0","17005175","17004564","0","15001242","(76000945,1)","(90052095)","0","82011505","90052095","71000001","(141150,42520,798)","","(135400,42309,800)","","","","","0","1","13831000","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001242","0","4","520","","19","28","90000504","0","0","17005175","17004570","0","15001243","","(90052095)","0","82011528","90052095","71000001","(135562,43019,865)","","(135562,43019,865)","","","","(177960,20570,3447)","0","1","13894500","0","0","(11,500)","","1","","","","","","","","","10","","0","","","","","","","",""
"15001243","0","1","530","","20","0","90000505","0","0","17005175","17004581","0","15001244","","(90052096)","0","82011620","90052096","71000001","(178420,20560,3218)","","(178420,20560,3218)","","","","","0","1","13958200","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001244","0","1","530","","20","1","90000506","0","0","17005175","17004582","0","15001245","","(90052096)","0","82011621","90052096","71000001","(179814,19010,3218)","","(179814,19010,3218)","","","","","0","1","14022100","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001245","0","0","530","","20","2","90000507","0","0","17005175","17004585","0","15001246","(76000972,70)","(90052096)","0","82011622","90052096","71000001","(181500,21460,3218)","","(182068,23131,3211)","","","","","0","1","14086200","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001246","0","0","530","","20","3","90000508","0","0","17005175","17004589","0","15001247","(76000973,70)","(90052096)","0","82011623","90052096","71000001","(183730,21790,3218)","","(185260,19460,3218)","","","","","0","1","14150500","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001247","0","1","530","","20","4","90000509","0","0","17005175","17004591","0","15001248","","(90052096)","0","82011624","90052096","71000001","(185646,22092,3261)","","(185646,22092,3261)","","","","","0","1","14215000","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001248","0","1","530","","20","5","90000510","0","0","17005175","17004594","0","15001249","","(90052096)","0","82011625","90052096","71000001","(188925,20894,3275)","","(188925,20894,3275)","","","","","0","1","14279700","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001249","0","0","530","","20","6","90000511","0","0","17005175","17004597","0","15001250","(76000974,70)","(90052096)","0","82011752","90052096","71000001","(188000,21670,3218)","","(190224,22897,3273)","","","","","0","1","14344600","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001250","0","0","530","","20","7","90000512","0","0","17005175","17004601","0","15001251","(76000975,70)","(90052096)","0","82011626","90052096","71000001","(190459,24732,3271)","","(189150,26733,3263)","","","","","0","1","14409700","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001251","0","1","530","","20","8","90000513","0","0","17005175","17004603","0","15001252","","(90052096)","0","82011627","90052096","71000001","(191783,24355,3218)","","(191783,24355,3218)","","","","","0","1","14475000","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001252","0","1","530","","20","9","90000514","0","0","17005175","17004607","0","15001253","","(90052096)","0","82011628","90052096","71000001","(191708,24050,3218)","","(191708,24050,3218)","","","","","0","1","14540500","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001253","0","1","530","","20","10","90000515","0","0","17005175","17004612","0","15001254","","(90052096)","0","82011629","90052096","71000001","(187040,27989,3218)","","(187040,27989,3218)","","","","","0","1","14606200","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001254","0","1","530","","20","11","90000516","0","0","17005175","17004617","0","15001255","","(90052096)","0","82011630","90052096","71000001","(194236,27649,3218)","","(194236,27649,3218)","","","","","0","1","14672100","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001255","0","1","530","","20","12","90000517","0","0","17005175","17004621","0","15001256","","(90052096)","0","82011631","90052096","71000001","(198911,30628,729)","","(198911,30628,729)","","","","","0","1","14738200","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001256","0","1","530","","20","13","90000518","0","0","17005175","17004625","0","15001257","","(90052096)","0","82011629","90052096","71000001","(187040,27989,3218)","","(187040,27989,3218)","","","","","0","1","14804500","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001257","0","1","530","","20","14","90000519","0","0","17005175","17004630","0","15001258","","(90052096)","0","82011628","90052096","71000001","(191786,24062,3263£©","","(191786,24062,3263£©","","","","","0","1","14871000","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001258","0","0","530","","20","15","90000520","0","0","17005175","17004634","0","15001259","(76000976,70)","(90052096)","0","82011632","90052096","71000001","(190380,29100,3218)","","(190670,30770,3218)","","","","","0","1","14937700","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001259","0","0","540","","20","16","90000521","0","0","17005175","17004636","0","15001260","(76000977,70)","(90052096)","0","82011633","90052096","71000001","(191920,33039,3218)","","(193760,35559,3218)","","","","","0","1","15004600","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001260","0","0","540","","20","17","90000522","0","0","17005175","17004638","0","15001261","(76000978,70)","(90052096)","0","82011634","90052096","71000001","(189280,35709,3188)","","(187317,35598,3256)","","","","","0","1","15071700","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001261","0","0","540","","20","18","90000523","0","0","17005175","17004641","0","15001262","(76000979,70)","(90052096)","0","82011635","90052096","71000001","(186339,37859,3188)","","(185849,39969,3188)","","","","","0","1","15139000","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001262","0","0","540","","20","19","90000524","0","0","17005175","17004643","0","15001263","(76000980,70)","(90052096)","0","82011636","90052096","71000001","(183010,39769,3188)","","(181290,37980,3218)","","","","","0","1","15206500","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001263","0","0","540","","20","20","90000525","0","0","17005175","17004645","0","15001264","(76000981,70)","(90052096)","0","82011637","90052096","71000001","(181307,41540,3263)","","(180870,44700,3188)","","","","","0","1","15274200","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001264","0","0","540","","20","21","90000526","0","0","17005175","17004647","0","15001265","(76000982,70)","(90052096)","0","82011638","90052096","71000001","(178181,46716,3235)","","(178659,48830,3218)","","","","","0","1","15342100","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001265","0","0","540","","20","22","90000527","0","0","17005175","17004650","0","15001266","(76000983,70)","(90052096)","0","82011639","90052096","71000001","(181430,48560,3218)","","(181733,50403,3218)","","","","","0","1","15410200","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001266","0","1","540","","20","23","90000528","0","0","17005175","17004653","0","15001267","","(90052096)","0","82011640","90052096","71000001","(183798,47142,3084)","","(183798,47142,3084)","","","","","0","1","15478500","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001267","0","0","540","","20","24","90000529","0","0","17005175","17004655","0","15001268","(76000984,70)","(90052096)","0","82011641","90052096","71000001","(184400,50470,3218)","","(188240,49229,3188)","","","","","0","1","15547000","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001268","0","6","540","","20","25","90000530","0","0","17005175","17004660","0","15001269","(76000985,1)","(90052096)","0","82011641","90052096","71000001","(191450,50020,3218)","","(188240,49229,3188)","","","","","0","1","15615700","0","0","","","1","10","90000063","","","","","","","10","","0","","","","","","","",""
"15001269","0","1","540","","20","26","90000531","0","0","17005175","17004664","0","15001270","","(90052096)","0","82011642","90052096","71000001","(192485,42211,3188)","","(192485,42211,3188)","","","","","0","1","15684600","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001270","0","1","540","","20","27","90000532","0","0","17005175","17004668","0","15001271","","(90052096)","0","82011643","90052096","71000001","(197480,41290,3218)","","(197480,41290,3218)","","","","","0","1","15753700","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001271","0","0","540","","20","28","90000533","0","0","17005175","17004676","0","15001272","(76000987,70)","(90052096)","0","82011644","90052096","71000001","(198910,38860,3218)","","(199084,36460,3289)","","","","","0","1","15823000","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001272","0","0","540","","20","29","90000534","0","0","17005175","17004681","0","15001273","(76000988,70)","(90052096)","0","82011642","90052096","71000001","(202390,37090,3218)","","(192485,42211,3188)","","","","","0","1","15892500","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001273","0","1","540","","20","30","90000535","0","0","17005175","17004684","0","15001274","","(90052096)","0","82011645","90052096","71000001","(191357,37966,3420)","","(191357,37966,3420)","","","","","0","1","15962200","0","0","(11,500)","","1","","","","","","","","","10","","0","","","","","","","",""
"15001274","0","0","550","","21","0","90000536","0","0","17005175","17004690","0","15001275","(76001160,70)","(90052097)","0","82011753","90052097","71000001","(221740,28720,3768)","","(220536,27508,3841)","","","","","0","1","16032100","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001275","0","1","550","","21","1","90000537","0","0","17005175","17004691","0","15001276","","(90052097)","0","82011754","90052097","71000001","(220536,27508,3841)","","(220536,27508,3841)","","","","","0","1","16102200","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001276","0","1","550","","21","2","90000538","0","0","17005175","17004698","0","15001277","","(90052097)","0","82011755","90052097","71000001","(223320,28060,3768)","","(223320,28060,3768)","","","","","0","1","16172500","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001277","0","0","550","","21","3","90000539","0","0","17005175","17004704","0","15001278","(76001024,70)","(90052097)","0","82011757","90052097","71000001","(225500,30410,3768)","","(225796,29165,3804)","","","","","0","1","16243000","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001278","0","0","550","","21","4","90000540","0","0","17005175","17004708","0","15001279","(76001026,70)","(90052097)","0","82011759","90052097","71000001","(227980,29880,3768)","","(230039,28164,3874)","","","","","0","1","16313700","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001279","0","0","550","","21","5","90000541","0","0","17005175","17004710","0","15001280","(76001025,70)","(90052097)","0","82011761","90052097","71000001","(229380,30469,3768)","","(230607,32780,3768)","","","","","0","1","16384600","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001280","0","0","550","","21","6","90000542","0","0","17005175","17004713","0","15001281","(76000999,1)","(90052097)","0","82011763","90052097","71000001","(234420,31790,3768)","","(237331,32278,3779)","","","","","0","1","16455700","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001281","0","0","550","","21","7","90000543","0","0","17005175","17004717","0","15001282","(76001028,70)","(90052097)","0","82011764","90052097","71000001","(234450,29690,3768)","","(232760,27970,3768)","","","","","0","1","16527000","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001282","0","0","550","","21","8","90000544","0","0","17005175","17004720","0","15001283","(76001029,70)","(90052097)","0","82011765","90052097","71000001","(233960,26020,3768)","","(232250,25560,3768)","","","","","0","1","16598500","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001283","0","0","550","","21","9","90000545","0","0","17005175","17004723","0","15001284","(76001030,70)","(90052097)","0","82011766","90052097","71000001","(234510,24380,3768)","","(234650,19530,3978)","","","","","0","1","16670200","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001284","0","1","550","","21","10","90000546","0","0","17005175","17004731","0","15001285","","(90052097)","0","82011767","90052097","71000001","(234650,19530,3978)","","(232580,21400,3768)","","","","","0","1","16742100","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001285","0","0","550","","21","11","90000547","0","0","17005175","17004739","0","15001286","(76001031,70)","(90052097)","0","82011768","90052097","71000001","(229820,22768,3840)","","(229820,22768,3840)","","","","","0","1","16814200","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001286","0","1","550","","21","12","90000548","0","0","17005175","17004742","0","15001287","","(90052097)","0","82011769","90052097","71000001","(230625,24057,3902)","","(230625,24057,3902)","","","","","0","1","16886500","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001287","0","6","560","","21","13","90000549","0","0","17005175","17004750","0","15001288","(76001034,30)","(90052097)","0","82011770","90052097","71000001","(236190,23840,3768)","","(236130,21750,3768)","","","","","0","1","16959000","0","0","","","1","15","90000064","","","","","","","10","","0","","","","","","","",""
"15001288","0","1","560","","21","14","90000550","0","0","17005175","17004753","0","15001289","","(90052097)","0","82011772","90052097","71000001","(235880,21950,3768)","","(235880,21950,3768)","","","","","0","1","17031700","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001289","0","6","560","","21","15","90000551","0","0","17005175","17004758","0","15001290","(76001031,30)","(90052097)","0","82011776","90052097","71000001","(231070,22250,3768)","","(233683,21504,3925)","","","","","0","1","17104600","0","0","","","1","15","90000064","","","","","","","10","","0","","","","","","","",""
"15001290","0","6","560","","21","16","90000552","0","0","17005175","17004760","0","15001291","(76001033,30)","(90052097)","0","82011775","90052097","71000001","(230270,18300,3768)","","(232030,20190,3768)","","","","","0","1","17177700","0","0","","","1","15","90000064","","","","","","","10","","0","","","","","","","",""
"15001291","0","6","560","","21","17","90000553","0","0","17005175","17004766","0","15001292","(76001032,30)","(90052097)","0","82011773","90052097","71000001","(229410,21050,3768)","","(231890,19730,3768)","","","","","0","1","17251000","0","0","","","1","15","90000064","","","","","","","10","","0","","","","","","","",""
"15001292","0","0","560","","21","18","90000554","0","0","17005175","17004769","0","15001293","(76001161,1)","(90052097)","0","82011779","90052097","71000001","(234650,19530,3978)","","(234940,20030,3978)","","","","","0","1","17324500","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001293","0","1","560","","21","19","90000555","0","0","17005175","17004772","0","15001294","","(90052097)","0","82011780","90052097","71000001","(233260,22460,3768)","","(233260,22460,3768)","","","","","0","1","17398200","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001294","0","1","560","","21","20","90000556","0","0","17005175","17004775","0","15001295","","(90052097)","0","82011781","90052097","71000001","(232960,22258,3768)","","(232960,22258,3768)","","","","","0","1","17472100","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001295","0","1","560","","21","21","90000557","0","0","17005175","17004786","0","15001296","","(90052097)","0","82011782","90052097","71000001","(227420,20150,3768)","","(227420,20150,3768)","","","","","0","1","17546200","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001296","0","0","560","","21","22","90000558","0","0","17005175","17004789","0","15001297","(76001035,70)","(90052097)","0","82011784","90052097","71000001","(225460,19380,3768)","","(223350,17580,3768)","","","","","0","1","17620500","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001297","0","0","560","","21","23","90000559","0","0","17005175","17004792","0","15001298","(76001036,70)","(90052097)","0","82011784","90052097","71000001","(223580,18290,3768)","","(223350,17580,3768)","","","","","0","1","17695000","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001298","0","1","560","","21","24","90000560","0","0","17005175","17004794","0","15001299","","(90052097)","0","82011785","90052097","71000001","(224790,17470,3768)","","(224790,17470,3768)","","","","","0","1","17769700","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001299","0","1","560","","21","25","90000561","0","0","17005175","17004797","0","15001300","","(90052097)","0","82011784","90052097","71000001","(223350,17580,3768)","","(223350,17580,3768)","","","","","0","1","17844600","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001300","0","1","560","","21","26","90000562","0","0","17005175","17004801","0","15001301","","(90052097)","0","82011786","90052097","71000001","(224740,16830,3768)","","(224740,16830,3768)","","","","","0","1","17919700","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001301","0","0","560","","21","27","90000563","0","0","17005175","17004804","0","15001302","(76001037,1)","(90052097)","0","82012410","90052097","71000001","(223350,17580,3768)","","(223350,17580,3768)","","76001021","","","0","1","17995000","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001302","0","1","560","","21","28","90000564","0","0","17005175","17004807","0","15001303","","(90052097)","0","82011785","90052097","71000001","(224790,17470,3768)","","(224790,17470,3768)","","","","","0","1","18070500","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001303","0","1","560","","21","29","90000565","0","0","17005175","17004813","0","15001304","","(90052097)","0","82011786","90052097","71000001","(224740,16830,3768)","","(224740,16830,3768)","","","","","0","1","18146200","0","0","(11,500)","","1","","","","","","","","","10","","0","","","","","","","",""
"15001304","0","1","570","","22","0","90000566","0","0","17005175","17004818","0","15001305","","(90052098)","0","82011867","90052098","71000001","(229360,58546,1610)","","(229360,58546,1610)","","","","","0","1","18222100","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001305","0","1","570","","22","1","90000567","0","0","17005175","17004823","0","15001306","","(90052098)","0","82011868","90052098","71000001","(230330,60820,1318)","","(230330,60820,1318)","","","","","0","1","18298200","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001306","0","1","570","","22","2","90000568","0","0","17005175","17004826","0","15001307","","(90052098)","0","82011869","90052098","71000001","(232090,65030,1758)","","(232090,65030,1758)","","","","","0","1","18374500","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001307","0","0","570","","22","3","90000569","0","0","17005175","17004828","0","15001308","(76001063,1)","(90052098)","0","82012416","90052098","71000001","(232090,65030,1758)","","(232090,65030,1758)","","76001040","","","0","1","18451000","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001308","0","1","570","","22","4","90000570","0","0","17005175","17004830","0","15001309","","(90052098)","0","82011868","90052098","71000001","(230330,60820,1318)","","(230330,60820,1318)","","","","","0","1","18527700","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001309","0","0","570","","22","5","90000571","0","0","17005175","17004834","0","15001310","(76001064,70)","(90052098)","0","82011870","90052098","71000001","(225610,65330,1318)","","(226260,67870,1318)","","","","","0","1","18604600","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001310","0","1","570","","22","6","90000572","0","0","17005175","17004837","0","15001311","","(90052098)","0","82011871","90052098","71000001","(228840,69060,1318)","","(228840,69060,1318)","","","","","0","1","18681700","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001311","0","1","570","","22","7","90000573","0","0","17005175","17004839","0","15001312","","(90052098)","0","82011872","90052098","71000001","(230480,67850,1318)","","(230480,67850,1318)","","","","","0","1","18759000","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001312","0","1","570","","22","8","90000574","0","0","17005175","17004841","0","15001313","","(90052098)","0","82011873","90052098","71000001","(229190,66520,1318)","","(229190,66520,1318)","","","","","0","1","18836500","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001313","0","1","570","","22","9","90000575","0","0","17005175","17004843","0","15001314","","(90052098)","0","82011870","90052098","71000001","(226260,67870,1318)","","(226260,67870,1318)","","","","","0","1","18914200","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001314","0","1","570","","22","10","90000576","0","0","17005175","17004845","0","15001315","","(90052098)","0","82011883","90052098","71000001","(221640,67640,1318)","","(221640,67640,1318)","","","","","0","1","18992100","0","0","","","1","","","","","","","","","10","","0","","","","","","","",""
"15001315","0","6","570","","22","11","90000577","0","0","17005175","17004851","0","15001316","(76001066,30)","(90052098)","0","82011883","90052098","71000001","(220740,66020,1318)","","(221640,67640,1318)","","","","","0","1","19070200","0","0","","","1","25","90000065","","","","","","","10","","0","","","","","","","",""
"15001316","0","6","570","","22","12","90000578","0","0","17005175","17004856","0","15001317","(76001065,30)","(90052098)","0","82011883","90052098","71000001","(222500,64710,1318)","","(221640,67640,1318)","","","","","0","1","19148500","0","0","","","1","25","90000066","","","","","","","10","","0","","","","","","","",""
"15001317","0","6","570","","22","13","90000579","0","0","17005175","17004860","0","15001318","(76001067,30)","(90052098)","0","82011883","90052098","71000001","(219160,67170,1318)","","(221640,67640,1318)","","","","","0","1","19227000","0","0","","","1","25","90000067","","","","","","","10","","0","","","","","","","",""
