"AttributeId","UseType","MoneyChange","ItemGet","RoleAttributeChange","UseCD","WidgetJumpArray","SpawnNpcId","TitleGet","BagSendInType","FriendlinessAdd","OtherRecvItemID","LevelUp","FuncLevelLimit","UpgradeProtectInfoArray","ReducePkValue","GetRechargeNum","logic_id","NeedRedTip","EffectiveTime","ExperienceVipLevel","AddMapCount","ExpNum","ChooseItem","MeditationMedicineTime","OnlyUseInSelfServer","AddHeartValue","SummonNpcID","AddMapTimeArr"
"32120026","1","0","70980057","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120027","1","0","70980058","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120028","1","0","70980059","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120029","1","0","70980060","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120030","1","0","70980061","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120031","1","0","70980062","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120032","1","0","70980063","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120033","1","0","70980064","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120034","1","0","70980065","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120035","1","0","70980067","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120036","1","0","70980068","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120037","1","0","70980069","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120038","1","0","70980070","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120039","1","0","70980071","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120040","1","0","70980075","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120041","1","0","70980076","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120042","1","0","70980077","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120043","1","0","70980078","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120044","1","0","70980079","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120045","1","0","70980080","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120046","1","0","70980081","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120047","1","0","70980082","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120048","1","0","70980083","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120049","1","0","70980084","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120050","1","0","70980085","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120051","1","0","70980086","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120052","1","0","70980087","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120053","1","0","70980088","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120054","1","0","70980089","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120055","1","0","70980090","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120056","1","0","70980091","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120057","1","0","70980092","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120058","1","0","70090061","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120059","1","0","70980093","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120060","1","0","70980094","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120061","1","0","70980095","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120062","1","0","70980096","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120063","1","0","70980097","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120064","1","0","70980098","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120065","1","0","70980099","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120066","1","0","70980100","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120067","1","0","70980101","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120068","1","0","70980102","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120069","1","0","70980103","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120070","1","0","70980104","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120071","1","0","70980105","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120072","1","0","70980106","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120073","1","0","70980107","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120074","1","0","70980108","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120075","1","0","70980109","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120076","1","0","70980110","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120077","1","0","70980111","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120078","1","0","70980112","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120079","1","0","70980113","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120080","1","0","70980114","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120081","1","0","70980115","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120082","1","0","70980116","0","0","0","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120130","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120131","3","0","0","0","0","(-1,90201753,92060011,-1,-1)","","0","2","0","","0","0","","0","0","","","","","","","","","","","",""
"32120141","3","0","0","0","0","(-1,-1,92800014,2,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120201","3","0","0","0","0","(-1,-1,92800014,-1,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120202","3","0","0","0","0","(-1,-1,92800014,-1,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120203","3","0","0","0","0","(-1,-1,92800015,0,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120204","3","0","0","0","0","(-1,-1,92800015,1,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120205","3","0","0","0","0","(-1,-1,92800015,2,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120206","3","0","0","0","0","(-1,-1,92800015,3,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120207","3","0","0","0","0","(-1,-1,92800015,4,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120208","3","0","0","0","0","(-1,-1,92800015,5,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120209","3","0","0","0","0","(-1,-1,92800015,6,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120210","3","0","0","0","0","(-1,-1,92800015,7,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120211","3","0","0","0","0","(-1,-1,92800015,8,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120212","3","0","0","0","0","(-1,-1,92800015,9,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120213","3","0","0","0","0","(-1,-1,92800015,10,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120214","3","0","0","0","0","(-1,-1,92800015,11,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120215","3","0","0","0","0","(-1,-1,92800015,12,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120216","3","0","0","0","0","(-1,-1,92800015,13,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120217","3","0","0","0","0","(-1,-1,92800015,14,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120218","3","0","0","0","0","(-1,-1,92800015,15,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120219","3","0","0","0","0","(-1,-1,92800015,16,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120220","3","0","0","0","0","(-1,-1,92800015,17,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120221","3","0","0","0","0","(-1,-1,92800015,18,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120222","3","0","0","0","0","(-1,-1,92800015,19,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120223","3","0","0","0","0","(-1,-1,92800015,20,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120224","3","0","0","0","0","(-1,-1,92800015,21,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120225","3","0","0","0","0","(-1,-1,92800015,22,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120226","3","0","0","0","0","(-1,-1,92800015,23,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120227","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120228","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120229","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120230","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120231","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120232","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120233","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120234","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120235","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120236","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120237","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120238","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120239","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120240","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120241","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120242","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120243","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120244","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120245","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120246","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120247","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60010000","","","","","","","","","","",""
"32120248","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60010100","","","","","","","","","","",""
"32120249","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60010200","","","","","","","","","","",""
"32120250","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60010300","","","","","","","","","","",""
"32120251","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60010400","","","","","","","","","","",""
"32120252","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60010500","","","","","","","","","","",""
"32120253","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60010600","","","","","","","","","","",""
"32120254","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60010700","","","","","","","","","","",""
"32120255","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60010800","","","","","","","","","","",""
"32120256","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60010900","","","","","","","","","","",""
"32120257","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60011000","","","","","","","","","","",""
"32120258","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60011100","","","","","","","","","","",""
"32120259","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60011200","","","","","","","","","","",""
"32120260","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60011300","","","","","","","","","","",""
"32120261","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60011400","","","","","","","","","","",""
"32120262","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60011500","","","","","","","","","","",""
"32120263","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60011600","","","","","","","","","","",""
"32120264","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60011700","","","","","","","","","","",""
"32120265","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60011800","","","","","","","","","","",""
"32120266","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60011900","","","","","","","","","","",""
"32120267","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60012000","","","","","","","","","","",""
"32120268","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60012100","","","","","","","","","","",""
"32120269","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60012200","","","","","","","","","","",""
"32120270","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60012300","","","","","","","","","","",""
"32120271","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60012400","","","","","","","","","","",""
"32120272","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60012500","","","","","","","","","","",""
"32120273","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60012600","","","","","","","","","","",""
"32120274","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60012700","","","","","","","","","","",""
"32120275","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60012800","","","","","","","","","","",""
"32120276","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60012900","","","","","","","","","","",""
"32120277","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60013000","","","","","","","","","","",""
"32120278","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60013100","","","","","","","","","","",""
"32120279","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60013200","","","","","","","","","","",""
"32120280","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60013300","","","","","","","","","","",""
"32120281","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60013400","","","","","","","","","","",""
"32120282","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60013500","","","","","","","","","","",""
"32120283","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60013600","","","","","","","","","","",""
"32120284","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60013700","","","","","","","","","","",""
"32120285","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60013800","","","","","","","","","","",""
"32120286","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60013900","","","","","","","","","","",""
"32120287","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60014000","","","","","","","","","","",""
"32120288","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60014100","","","","","","","","","","",""
"32120289","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60014200","","","","","","","","","","",""
"32120290","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60014300","","","","","","","","","","",""
"32120291","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60014400","","","","","","","","","","",""
"32120292","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60014500","","","","","","","","","","",""
"32120293","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60014600","","","","","","","","","","",""
"32120294","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60014700","","","","","","","","","","",""
"32120295","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60014800","","","","","","","","","","",""
"32120296","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60014900","","","","","","","","","","",""
"32120297","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60015000","","","","","","","","","","",""
"32120298","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60015100","","","","","","","","","","",""
"32120299","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60015200","","","","","","","","","","",""
"32120300","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60015300","","","","","","","","","","",""
"32120301","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60015400","","","","","","","","","","",""
"32120302","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60015500","","","","","","","","","","",""
"32120303","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60015600","","","","","","","","","","",""
"32120304","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60015700","","","","","","","","","","",""
"32120305","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60015800","","","","","","","","","","",""
"32120306","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","60015900","","","","","","","","","","",""
"32120307","3","0","0","0","0","(-1,-1,92280003,2,-1)","","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120308","3","0","0","0","0","(-1,-1,92280003,2,-1)","82012074","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120309","3","0","0","0","0","(-1,-1,92280003,2,-1)","82012074","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120310","3","0","0","0","0","(-1,-1,92280003,2,-1)","82012074","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120311","3","0","0","0","0","(-1,-1,92280003,2,-1)","82012074","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120312","3","0","0","0","0","(-1,-1,92280003,2,-1)","82012074","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120313","3","0","0","0","0","(-1,-1,92280003,2,-1)","82012074","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120314","3","0","0","0","0","(-1,-1,92280003,2,-1)","82012074","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120315","3","0","0","0","0","(-1,-1,92280003,2,-1)","82012074","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120316","3","0","0","0","0","(-1,-1,92280003,2,-1)","82012074","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120317","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010215","0","2","0","","0","0","","0","","60000000","","","","","","","","","","",""
"32120318","3","0","0","0","0","(-1,-1,92280003,2,-1)","82012074","0","2","0","","0","0","","0","","60000000","","","","","","","","","","",""
"32120319","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010227","0","2","0","","0","0","","0","","60000000","","","","","","","","","","",""
"32120320","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010221","0","2","0","","0","0","","0","","60000000","","","","","","","","","","",""
"32120321","3","0","0","0","0","(-1,-1,92280003,2,-1)","82012293","0","2","0","","0","0","","0","","60000000","","","","","","","","","","",""
"32120322","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010234","0","2","0","","0","0","","0","","60000000","","","","","","","","","","",""
"32120323","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010241","0","2","0","","0","0","","0","","60000000","","","","","","","","","","",""
"32120324","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010249","0","2","0","","0","0","","0","","60000000","","","","","","","","","","",""
"32120325","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010257","0","2","0","","0","0","","0","","60000000","","","","","","","","","","",""
"32120326","3","0","0","0","0","(-1,-1,92280003,2,-1)","82012074","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120327","3","0","0","0","0","(-1,-1,92280003,2,-1)","82012085","0","2","0","","0","0","","0","","60000000","","","","","","","","","","",""
"32120328","3","0","0","0","0","(-1,-1,92280003,2,-1)","82012091","0","2","0","","0","0","","0","","60000000","","","","","","","","","","",""
"32120329","3","0","0","0","0","(-1,-1,92280003,2,-1)","82012097","0","2","0","","0","0","","0","","60000000","","","","","","","","","","",""
"32120330","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010262","0","2","0","","0","0","","0","","60000100","","","","","","","","","","",""
"32120331","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010268","0","2","0","","0","0","","0","","60000100","","","","","","","","","","",""
"32120332","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010274","0","2","0","","0","0","","0","","60000100","","","","","","","","","","",""
"32120333","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010280","0","2","0","","0","0","","0","","60000100","","","","","","","","","","",""
"32120334","3","0","0","0","0","(-1,-1,92280003,2,-1)","82012103","0","2","0","","0","0","","0","","60000100","","","","","","","","","","",""
"32120335","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010286","0","2","0","","0","0","","0","","60000100","","","","","","","","","","",""
"32120336","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010292","0","2","0","","0","0","","0","","60000100","","","","","","","","","","",""
"32120337","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010298","0","2","0","","0","0","","0","","60000100","","","","","","","","","","",""
"32120338","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010304","0","2","0","","0","0","","0","","60000100","","","","","","","","","","",""
"32120339","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010310","0","2","0","","0","0","","0","","60000200","","","","","","","","","","",""
"32120340","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010316","0","2","0","","0","0","","0","","60000200","","","","","","","","","","",""
"32120341","3","0","0","0","0","(-1,-1,92280003,2,-1)","82012322","0","2","0","","0","0","","0","","60000200","","","","","","","","","","",""
"32120342","3","0","0","0","0","(-1,-1,92280003,2,-1)","82012134","0","2","0","","0","0","","0","","60000200","","","","","","","","","","",""
"32120343","3","0","0","0","0","(-1,-1,92280003,2,-1)","82012140","0","2","0","","0","0","","0","","60000200","","","","","","","","","","",""
"32120344","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010322","0","2","0","","0","0","","0","","60000200","","","","","","","","","","",""
"32120345","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010328","0","2","0","","0","0","","0","","60000200","","","","","","","","","","",""
"32120346","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010334","0","2","0","","0","0","","0","","60000200","","","","","","","","","","",""
"32120347","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010339","0","2","0","","0","0","","0","","60000200","","","","","","","","","","",""
"32120348","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010345","0","2","0","","0","0","","0","","60000200","","","","","","","","","","",""
"32120349","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010351","0","2","0","","0","0","","0","","60000200","","","","","","","","","","",""
"32120350","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010357","0","2","0","","0","0","","0","","60000200","","","","","","","","","","",""
"32120351","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010363","0","2","0","","0","0","","0","","60000200","","","","","","","","","","",""
"32120352","3","0","0","0","0","(-1,-1,92280003,2,-1)","82012335","0","2","0","","0","0","","0","","60000200","","","","","","","","","","",""
"32120353","3","0","0","0","0","(-1,-1,92280003,2,-1)","82012074","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120354","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010370","0","2","0","","0","0","","0","","60000200","","","","","","","","","","",""
"32120355","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010376","0","2","0","","0","0","","0","","60000300","","","","","","","","","","",""
"32120356","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010382","0","2","0","","0","0","","0","","60000300","","","","","","","","","","",""
"32120357","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010388","0","2","0","","0","0","","0","","60000300","","","","","","","","","","",""
"32120358","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010394","0","2","0","","0","0","","0","","60000300","","","","","","","","","","",""
"32120359","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010400","0","2","0","","0","0","","0","","60000300","","","","","","","","","","",""
"32120360","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010405","0","2","0","","0","0","","0","","60000300","","","","","","","","","","",""
"32120361","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010411","0","2","0","","0","0","","0","","60000300","","","","","","","","","","",""
"32120362","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010417","0","2","0","","0","0","","0","","60000300","","","","","","","","","","",""
"32120363","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010454","0","2","0","","0","0","","0","","60000300","","","","","","","","","","",""
"32120364","3","0","0","0","0","(-1,-1,92280003,2,-1)","82012074","0","2","0","","0","0","","0","","","","","","","","","","","","",""
"32120365","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010423","0","2","0","","0","0","","0","","60000300","","","","","","","","","","",""
"32120366","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010435","0","2","0","","0","0","","0","","60000300","","","","","","","","","","",""
"32120367","3","0","0","0","0","(-1,-1,92280003,2,-1)","82010441","0","2","0","","0","0","","0","","60000300","","","","","","","","","","",""
"32120368","3","0","0","0","0","(-1,-1,92280003,2,-1)","82012074","0","2","0","","0","0","","0","","","","","","","","","","","","",""
