"AttributeId","NameStringId","UpgradeMax","AddStarMax","UpgradeNow","AddStarNow","AttArray","AddStarMatirialId","StarShopId","AddStarMatirialNum","AddStarMoneyList","UpgradeMatirialId","UpgradeShopId","UpgradeMatirialNum","UpgradeMoneyList","ExhibitionNpcId","ExhibitionBuffArray","UnlockMaterialId","UnlockMaterialNum","SkillID","EventCondition","BuffArray","PurenessBasicAtt"
"45040009","90020236","20","10","1","8","(4,8,98200,0,1,4,7,41100,0,1,4,11,5040,0,1,4,10,3820,0,1,4,5,0,0.018,1,4,6,0,0.018,1)","31000180","0","1","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,3.5,0,0,0,0,0,0,0)","(10280075)",""
"45040010","90020236","20","10","1","9","(4,8,102470,0,1,4,7,42890,0,1,4,11,5260,0,1,4,10,3990,0,1,4,5,0,0.019,1,4,6,0,0.019,1)","31000180","0","1","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,3.5,0,0,0,0,0,0,0)","(10280075)",""
"45040011","90020236","20","10","1","10","(4,8,106740,0,1,4,7,44680,0,1,4,11,5480,0,1,4,10,4160,0,1,4,5,0,0.02,1,4,6,0,0.02,1)","0","0","0","0","31000174","0","2","0","76980303","(10990018,10990043)","","","","(2,10,3.5,0,0,0,0,0,0,0)","(10280075)",""
"45040012","90020236","20","10","2","0","(4,8,234810,0,1,4,7,98240,0,1,4,11,12030,0,1,4,10,9070,0,1,4,5,0,0.03,1,4,6,0,0.03,1)","31000180","0","2","0","0","0","0","0","76980303","(10990018,10990043)","","","26020191","(2,10,4,0,0,0,0,0,0,0)","(10280076)",""
"45040013","90020236","20","10","2","1","(4,8,243350,0,1,4,7,101820,0,1,4,11,12470,0,1,4,10,9400,0,1,4,5,0,0.031,1,4,6,0,0.031,1)","31000180","0","2","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,4,0,0,0,0,0,0,0)","(10280076)",""
"45040014","90020236","20","10","2","2","(4,8,251890,0,1,4,7,105400,0,1,4,11,12910,0,1,4,10,9730,0,1,4,5,0,0.032,1,4,6,0,0.032,1)","31000180","0","2","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,4,0,0,0,0,0,0,0)","(10280076)",""
"45040015","90020236","20","10","2","3","(4,8,260430,0,1,4,7,108980,0,1,4,11,13350,0,1,4,10,10060,0,1,4,5,0,0.033,1,4,6,0,0.033,1)","31000180","0","2","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,4,0,0,0,0,0,0,0)","(10280076)",""
"45040016","90020236","20","10","2","4","(4,8,268970,0,1,4,7,112560,0,1,4,11,13790,0,1,4,10,10390,0,1,4,5,0,0.034,1,4,6,0,0.034,1)","31000180","0","2","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,4,0,0,0,0,0,0,0)","(10280076)",""
"45040017","90020236","20","10","2","5","(4,8,277510,0,1,4,7,116140,0,1,4,11,14230,0,1,4,10,10720,0,1,4,5,0,0.035,1,4,6,0,0.035,1)","31000180","0","2","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,4,0,0,0,0,0,0,0)","(10280076)",""
"45040018","90020236","20","10","2","6","(4,8,286050,0,1,4,7,119720,0,1,4,11,14670,0,1,4,10,11050,0,1,4,5,0,0.036,1,4,6,0,0.036,1)","31000180","0","2","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,4,0,0,0,0,0,0,0)","(10280076)",""
"45040019","90020236","20","10","2","7","(4,8,294590,0,1,4,7,123300,0,1,4,11,15110,0,1,4,10,11380,0,1,4,5,0,0.037,1,4,6,0,0.037,1)","31000180","0","2","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,4,0,0,0,0,0,0,0)","(10280076)",""
"45040020","90020236","20","10","2","8","(4,8,303130,0,1,4,7,126880,0,1,4,11,15550,0,1,4,10,11710,0,1,4,5,0,0.038,1,4,6,0,0.038,1)","31000180","0","2","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,4,0,0,0,0,0,0,0)","(10280076)",""
"45040021","90020236","20","10","2","9","(4,8,311670,0,1,4,7,130460,0,1,4,11,15990,0,1,4,10,12040,0,1,4,5,0,0.039,1,4,6,0,0.039,1)","31000180","0","2","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,4,0,0,0,0,0,0,0)","(10280076)",""
"45040022","90020236","20","10","2","10","(4,8,320210,0,1,4,7,134040,0,1,4,11,16430,0,1,4,10,12370,0,1,4,5,0,0.04,1,4,6,0,0.04,1)","0","0","0","0","31000174","0","3","0","76980303","(10990018,10990043)","","","","(2,10,4,0,0,0,0,0,0,0)","(10280076)",""
"45040023","90020236","20","10","3","0","(4,8,512310,0,1,4,7,214380,0,1,4,11,26250,0,1,4,10,19740,0,1,4,5,0,0.05,1,4,6,0,0.05,1)","31000180","0","3","0","0","0","0","0","76980303","(10990018,10990043)","","","26020192","(2,10,4.5,0,0,0,0,0,0,0)","(10280077)",""
"45040024","90020236","20","10","3","1","(4,8,525120,0,1,4,7,219740,0,1,4,11,26910,0,1,4,10,20240,0,1,4,5,0,0.051,1,4,6,0,0.051,1)","31000180","0","3","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,4.5,0,0,0,0,0,0,0)","(10280077)",""
"45040025","90020236","20","10","3","2","(4,8,537930,0,1,4,7,225100,0,1,4,11,27570,0,1,4,10,20740,0,1,4,5,0,0.052,1,4,6,0,0.052,1)","31000180","0","3","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,4.5,0,0,0,0,0,0,0)","(10280077)",""
"45040026","90020236","20","10","3","3","(4,8,550740,0,1,4,7,230460,0,1,4,11,28230,0,1,4,10,21240,0,1,4,5,0,0.053,1,4,6,0,0.053,1)","31000180","0","3","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,4.5,0,0,0,0,0,0,0)","(10280077)",""
"45040027","90020236","20","10","3","4","(4,8,563550,0,1,4,7,235820,0,1,4,11,28890,0,1,4,10,21740,0,1,4,5,0,0.054,1,4,6,0,0.054,1)","31000180","0","3","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,4.5,0,0,0,0,0,0,0)","(10280077)",""
"45040028","90020236","20","10","3","5","(4,8,576360,0,1,4,7,241180,0,1,4,11,29550,0,1,4,10,22240,0,1,4,5,0,0.055,1,4,6,0,0.055,1)","31000180","0","3","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,4.5,0,0,0,0,0,0,0)","(10280077)",""
"45040029","90020236","20","10","3","6","(4,8,589170,0,1,4,7,246540,0,1,4,11,30210,0,1,4,10,22740,0,1,4,5,0,0.056,1,4,6,0,0.056,1)","31000180","0","3","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,4.5,0,0,0,0,0,0,0)","(10280077)",""
"45040030","90020236","20","10","3","7","(4,8,601980,0,1,4,7,251900,0,1,4,11,30870,0,1,4,10,23240,0,1,4,5,0,0.057,1,4,6,0,0.057,1)","31000180","0","3","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,4.5,0,0,0,0,0,0,0)","(10280077)",""
"45040031","90020236","20","10","3","8","(4,8,614790,0,1,4,7,257260,0,1,4,11,31530,0,1,4,10,23740,0,1,4,5,0,0.058,1,4,6,0,0.058,1)","31000180","0","3","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,4.5,0,0,0,0,0,0,0)","(10280077)",""
"45040032","90020236","20","10","3","9","(4,8,627600,0,1,4,7,262620,0,1,4,11,32190,0,1,4,10,24240,0,1,4,5,0,0.059,1,4,6,0,0.059,1)","31000180","0","3","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,4.5,0,0,0,0,0,0,0)","(10280077)",""
"45040033","90020236","20","10","3","10","(4,8,640410,0,1,4,7,267980,0,1,4,11,32850,0,1,4,10,24740,0,1,4,5,0,0.06,1,4,6,0,0.06,1)","0","0","0","0","31000174","0","4","0","76980303","(10990018,10990043)","","","","(2,10,4.5,0,0,0,0,0,0,0)","(10280077)",""
"45040034","90020236","20","10","4","0","(4,8,896540,0,1,4,7,375090,0,1,4,11,45950,0,1,4,10,34560,0,1,4,5,0,0.07,1,4,6,0,0.07,1)","31000180","0","4","0","0","0","0","0","76980303","(10990018,10990043)","","","26020193","(2,10,5,0,0,0,0,0,0,0)","(10280078)",""
"45040035","90020236","20","10","4","1","(4,8,913620,0,1,4,7,382240,0,1,4,11,46830,0,1,4,10,35220,0,1,4,5,0,0.071,1,4,6,0,0.071,1)","31000180","0","4","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,5,0,0,0,0,0,0,0)","(10280078)",""
"45040036","90020236","20","10","4","2","(4,8,930700,0,1,4,7,389390,0,1,4,11,47710,0,1,4,10,35880,0,1,4,5,0,0.072,1,4,6,0,0.072,1)","31000180","0","4","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,5,0,0,0,0,0,0,0)","(10280078)",""
"45040037","90020236","20","10","4","3","(4,8,947780,0,1,4,7,396540,0,1,4,11,48590,0,1,4,10,36540,0,1,4,5,0,0.073,1,4,6,0,0.073,1)","31000180","0","4","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,5,0,0,0,0,0,0,0)","(10280078)",""
"45040038","90020236","20","10","4","4","(4,8,964860,0,1,4,7,403690,0,1,4,11,49470,0,1,4,10,37200,0,1,4,5,0,0.074,1,4,6,0,0.074,1)","31000180","0","4","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,5,0,0,0,0,0,0,0)","(10280078)",""
"45040039","90020236","20","10","4","5","(4,8,981940,0,1,4,7,410840,0,1,4,11,50350,0,1,4,10,37860,0,1,4,5,0,0.075,1,4,6,0,0.075,1)","31000180","0","4","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,5,0,0,0,0,0,0,0)","(10280078)",""
"45040040","90020236","20","10","4","6","(4,8,999020,0,1,4,7,417990,0,1,4,11,51230,0,1,4,10,38520,0,1,4,5,0,0.076,1,4,6,0,0.076,1)","31000180","0","4","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,5,0,0,0,0,0,0,0)","(10280078)",""
"45040041","90020236","20","10","4","7","(4,8,1016100,0,1,4,7,425140,0,1,4,11,52110,0,1,4,10,39180,0,1,4,5,0,0.077,1,4,6,0,0.077,1)","31000180","0","4","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,5,0,0,0,0,0,0,0)","(10280078)",""
"45040042","90020236","20","10","4","8","(4,8,1033180,0,1,4,7,432290,0,1,4,11,52990,0,1,4,10,39840,0,1,4,5,0,0.078,1,4,6,0,0.078,1)","31000180","0","4","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,5,0,0,0,0,0,0,0)","(10280078)",""
"45040043","90020236","20","10","4","9","(4,8,1050260,0,1,4,7,439440,0,1,4,11,53870,0,1,4,10,40500,0,1,4,5,0,0.079,1,4,6,0,0.079,1)","31000180","0","4","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,5,0,0,0,0,0,0,0)","(10280078)",""
"45040044","90020236","20","10","4","10","(4,8,1067340,0,1,4,7,446590,0,1,4,11,54750,0,1,4,10,41160,0,1,4,5,0,0.08,1,4,6,0,0.08,1)","0","0","0","0","31000174","0","5","0","76980303","(10990018,10990043)","","","","(2,10,5,0,0,0,0,0,0,0)","(10280078)",""
"45040045","90020236","20","10","5","0","(4,8,1387500,0,1,4,7,580480,0,1,4,11,71120,0,1,4,10,53440,0,1,4,5,0,0.09,1,4,6,0,0.09,1)","31000180","0","5","0","0","0","0","0","76980303","(10990018,10990043)","","","26020194","(2,10,5.5,0,0,0,0,0,0,0)","(10280079)",""
"45040046","90020236","20","10","5","1","(4,8,1408850,0,1,4,7,589410,0,1,4,11,72220,0,1,4,10,54260,0,1,4,5,0,0.091,1,4,6,0,0.091,1)","31000180","0","5","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,5.5,0,0,0,0,0,0,0)","(10280079)",""
"45040047","90020236","20","10","5","2","(4,8,1430200,0,1,4,7,598340,0,1,4,11,73320,0,1,4,10,55080,0,1,4,5,0,0.092,1,4,6,0,0.092,1)","31000180","0","5","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,5.5,0,0,0,0,0,0,0)","(10280079)",""
"45040048","90020236","20","10","5","3","(4,8,1451550,0,1,4,7,607270,0,1,4,11,74420,0,1,4,10,55900,0,1,4,5,0,0.093,1,4,6,0,0.093,1)","31000180","0","5","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,5.5,0,0,0,0,0,0,0)","(10280079)",""
"45040049","90020236","20","10","5","4","(4,8,1472900,0,1,4,7,616200,0,1,4,11,75520,0,1,4,10,56720,0,1,4,5,0,0.094,1,4,6,0,0.094,1)","31000180","0","5","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,5.5,0,0,0,0,0,0,0)","(10280079)",""
"45040050","90020236","20","10","5","5","(4,8,1494250,0,1,4,7,625130,0,1,4,11,76620,0,1,4,10,57540,0,1,4,5,0,0.095,1,4,6,0,0.095,1)","31000180","0","5","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,5.5,0,0,0,0,0,0,0)","(10280079)",""
"45040051","90020236","20","10","5","6","(4,8,1515600,0,1,4,7,634060,0,1,4,11,77720,0,1,4,10,58360,0,1,4,5,0,0.096,1,4,6,0,0.096,1)","31000180","0","5","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,5.5,0,0,0,0,0,0,0)","(10280079)",""
"45040052","90020236","20","10","5","7","(4,8,1536950,0,1,4,7,642990,0,1,4,11,78820,0,1,4,10,59180,0,1,4,5,0,0.097,1,4,6,0,0.097,1)","31000180","0","5","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,5.5,0,0,0,0,0,0,0)","(10280079)",""
"45040053","90020236","20","10","5","8","(4,8,1558300,0,1,4,7,651920,0,1,4,11,79920,0,1,4,10,60000,0,1,4,5,0,0.098,1,4,6,0,0.098,1)","31000180","0","5","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,5.5,0,0,0,0,0,0,0)","(10280079)",""
"45040054","90020236","20","10","5","9","(4,8,1579650,0,1,4,7,660850,0,1,4,11,81020,0,1,4,10,60820,0,1,4,5,0,0.099,1,4,6,0,0.099,1)","31000180","0","5","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,5.5,0,0,0,0,0,0,0)","(10280079)",""
"45040055","90020236","20","10","5","10","(4,8,1601000,0,1,4,7,669780,0,1,4,11,82120,0,1,4,10,61640,0,1,4,5,0,0.1,1,4,6,0,0.1,1)","0","0","0","0","31000174","0","6","0","76980303","(10990018,10990043)","","","","(2,10,5.5,0,0,0,0,0,0,0)","(10280079)",""
"45040056","90020236","20","10","6","0","(4,8,1985190,0,1,4,7,830450,0,1,4,11,101760,0,1,4,10,76370,0,1,4,5,0,0.11,1,4,6,0,0.11,1)","31000180","0","6","0","0","0","0","0","76980303","(10990018,10990043)","","","26020195","(2,10,6,0,0,0,0,0,0,0)","(10280080)",""
"45040057","90020236","20","10","6","1","(4,8,2010810,0,1,4,7,841170,0,1,4,11,103070,0,1,4,10,77360,0,1,4,5,0,0.111,1,4,6,0,0.111,1)","31000180","0","6","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,6,0,0,0,0,0,0,0)","(10280080)",""
"45040058","90020236","20","10","6","2","(4,8,2036430,0,1,4,7,851890,0,1,4,11,104380,0,1,4,10,78350,0,1,4,5,0,0.112,1,4,6,0,0.112,1)","31000180","0","6","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,6,0,0,0,0,0,0,0)","(10280080)",""
"45040059","90020236","20","10","6","3","(4,8,2062050,0,1,4,7,862610,0,1,4,11,105690,0,1,4,10,79340,0,1,4,5,0,0.113,1,4,6,0,0.113,1)","31000180","0","6","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,6,0,0,0,0,0,0,0)","(10280080)",""
"45040060","90020236","20","10","6","4","(4,8,2087670,0,1,4,7,873330,0,1,4,11,107000,0,1,4,10,80330,0,1,4,5,0,0.114,1,4,6,0,0.114,1)","31000180","0","6","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,6,0,0,0,0,0,0,0)","(10280080)",""
"45040061","90020236","20","10","6","5","(4,8,2113290,0,1,4,7,884050,0,1,4,11,108310,0,1,4,10,81320,0,1,4,5,0,0.115,1,4,6,0,0.115,1)","31000180","0","6","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,6,0,0,0,0,0,0,0)","(10280080)",""
"45040062","90020236","20","10","6","6","(4,8,2138910,0,1,4,7,894770,0,1,4,11,109620,0,1,4,10,82310,0,1,4,5,0,0.116,1,4,6,0,0.116,1)","31000180","0","6","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,6,0,0,0,0,0,0,0)","(10280080)",""
"45040063","90020236","20","10","6","7","(4,8,2164530,0,1,4,7,905490,0,1,4,11,110930,0,1,4,10,83300,0,1,4,5,0,0.117,1,4,6,0,0.117,1)","31000180","0","6","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,6,0,0,0,0,0,0,0)","(10280080)",""
"45040064","90020236","20","10","6","8","(4,8,2190150,0,1,4,7,916210,0,1,4,11,112240,0,1,4,10,84290,0,1,4,5,0,0.118,1,4,6,0,0.118,1)","31000180","0","6","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,6,0,0,0,0,0,0,0)","(10280080)",""
"45040065","90020236","20","10","6","9","(4,8,2215770,0,1,4,7,926930,0,1,4,11,113550,0,1,4,10,85280,0,1,4,5,0,0.119,1,4,6,0,0.119,1)","31000180","0","6","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,6,0,0,0,0,0,0,0)","(10280080)",""
"45040066","90020236","20","10","6","10","(4,8,2241390,0,1,4,7,937650,0,1,4,11,114860,0,1,4,10,86270,0,1,4,5,0,0.12,1,4,6,0,0.12,1)","0","0","0","0","31000174","0","7","0","76980303","(10990018,10990043)","","","","(2,10,6,0,0,0,0,0,0,0)","(10280080)",""
"45040067","90020236","20","10","7","0","(4,8,2689620,0,1,4,7,1125090,0,1,4,11,137770,0,1,4,10,103460,0,1,4,5,0,0.13,1,4,6,0,0.13,1)","31000180","0","7","0","0","0","0","0","76980303","(10990018,10990043)","","","26020196","(2,10,6.5,0,0,0,0,0,0,0)","(10280081)",""
"45040068","90020236","20","10","7","1","(4,8,2719510,0,1,4,7,1137590,0,1,4,11,139300,0,1,4,10,104610,0,1,4,5,0,0.131,1,4,6,0,0.131,1)","31000180","0","7","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,6.5,0,0,0,0,0,0,0)","(10280081)",""
"45040069","90020236","20","10","7","2","(4,8,2749400,0,1,4,7,1150090,0,1,4,11,140830,0,1,4,10,105760,0,1,4,5,0,0.132,1,4,6,0,0.132,1)","31000180","0","7","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,6.5,0,0,0,0,0,0,0)","(10280081)",""
"45040070","90020236","20","10","7","3","(4,8,2779290,0,1,4,7,1162590,0,1,4,11,142360,0,1,4,10,106910,0,1,4,5,0,0.133,1,4,6,0,0.133,1)","31000180","0","7","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,6.5,0,0,0,0,0,0,0)","(10280081)",""
"45040071","90020236","20","10","7","4","(4,8,2809180,0,1,4,7,1175090,0,1,4,11,143890,0,1,4,10,108060,0,1,4,5,0,0.134,1,4,6,0,0.134,1)","31000180","0","7","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,6.5,0,0,0,0,0,0,0)","(10280081)",""
"45040072","90020236","20","10","7","5","(4,8,2839070,0,1,4,7,1187590,0,1,4,11,145420,0,1,4,10,109210,0,1,4,5,0,0.135,1,4,6,0,0.135,1)","31000180","0","7","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,6.5,0,0,0,0,0,0,0)","(10280081)",""
"45040073","90020236","20","10","7","6","(4,8,2868960,0,1,4,7,1200090,0,1,4,11,146950,0,1,4,10,110360,0,1,4,5,0,0.136,1,4,6,0,0.136,1)","31000180","0","7","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,6.5,0,0,0,0,0,0,0)","(10280081)",""
"45040074","90020236","20","10","7","7","(4,8,2898850,0,1,4,7,1212590,0,1,4,11,148480,0,1,4,10,111510,0,1,4,5,0,0.137,1,4,6,0,0.137,1)","31000180","0","7","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,6.5,0,0,0,0,0,0,0)","(10280081)",""
"45040075","90020236","20","10","7","8","(4,8,2928740,0,1,4,7,1225090,0,1,4,11,150010,0,1,4,10,112660,0,1,4,5,0,0.138,1,4,6,0,0.138,1)","31000180","0","7","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,6.5,0,0,0,0,0,0,0)","(10280081)",""
"45040076","90020236","20","10","7","9","(4,8,2958630,0,1,4,7,1237590,0,1,4,11,151540,0,1,4,10,113810,0,1,4,5,0,0.139,1,4,6,0,0.139,1)","31000180","0","7","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,6.5,0,0,0,0,0,0,0)","(10280081)",""
"45040077","90020236","20","10","7","10","(4,8,2988520,0,1,4,7,1250090,0,1,4,11,153070,0,1,4,10,114960,0,1,4,5,0,0.14,1,4,6,0,0.14,1)","0","0","0","0","31000174","0","8","0","76980303","(10990018,10990043)","","","","(2,10,6.5,0,0,0,0,0,0,0)","(10280081)",""
"45040078","90020236","20","10","8","0","(4,8,3500780,0,1,4,7,1464310,0,1,4,11,179260,0,1,4,10,134600,0,1,4,5,0,0.15,1,4,6,0,0.15,1)","31000180","0","8","0","0","0","0","0","76980303","(10990018,10990043)","","","26020197","(2,10,7,0,0,0,0,0,0,0)","(10280082)",""
"45040079","90020236","20","10","8","1","(4,8,3534940,0,1,4,7,1478600,0,1,4,11,181010,0,1,4,10,135910,0,1,4,5,0,0.151,1,4,6,0,0.151,1)","31000180","0","8","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,7,0,0,0,0,0,0,0)","(10280082)",""
"45040080","90020236","20","10","8","2","(4,8,3569100,0,1,4,7,1492890,0,1,4,11,182760,0,1,4,10,137220,0,1,4,5,0,0.152,1,4,6,0,0.152,1)","31000180","0","8","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,7,0,0,0,0,0,0,0)","(10280082)",""
"45040081","90020236","20","10","8","3","(4,8,3603260,0,1,4,7,1507180,0,1,4,11,184510,0,1,4,10,138530,0,1,4,5,0,0.153,1,4,6,0,0.153,1)","31000180","0","8","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,7,0,0,0,0,0,0,0)","(10280082)",""
"45040082","90020236","20","10","8","4","(4,8,3637420,0,1,4,7,1521470,0,1,4,11,186260,0,1,4,10,139840,0,1,4,5,0,0.154,1,4,6,0,0.154,1)","31000180","0","8","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,7,0,0,0,0,0,0,0)","(10280082)",""
"45040083","90020236","20","10","8","5","(4,8,3671580,0,1,4,7,1535760,0,1,4,11,188010,0,1,4,10,141150,0,1,4,5,0,0.155,1,4,6,0,0.155,1)","31000180","0","8","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,7,0,0,0,0,0,0,0)","(10280082)",""
"45040084","90020236","20","10","8","6","(4,8,3705740,0,1,4,7,1550050,0,1,4,11,189760,0,1,4,10,142460,0,1,4,5,0,0.156,1,4,6,0,0.156,1)","31000180","0","8","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,7,0,0,0,0,0,0,0)","(10280082)",""
"45040085","90020236","20","10","8","7","(4,8,3739900,0,1,4,7,1564340,0,1,4,11,191510,0,1,4,10,143770,0,1,4,5,0,0.157,1,4,6,0,0.157,1)","31000180","0","8","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,7,0,0,0,0,0,0,0)","(10280082)",""
"45040086","90020236","20","10","8","8","(4,8,3774060,0,1,4,7,1578630,0,1,4,11,193260,0,1,4,10,145080,0,1,4,5,0,0.158,1,4,6,0,0.158,1)","31000180","0","8","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,7,0,0,0,0,0,0,0)","(10280082)",""
"45040087","90020236","20","10","8","9","(4,8,3808220,0,1,4,7,1592920,0,1,4,11,195010,0,1,4,10,146390,0,1,4,5,0,0.159,1,4,6,0,0.159,1)","31000180","0","8","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,7,0,0,0,0,0,0,0)","(10280082)",""
"45040088","90020236","20","10","8","10","(4,8,3842380,0,1,4,7,1607210,0,1,4,11,196760,0,1,4,10,147700,0,1,4,5,0,0.16,1,4,6,0,0.16,1)","0","0","0","0","31000174","0","9","0","76980303","(10990018,10990043)","","","","(2,10,7,0,0,0,0,0,0,0)","(10280082)",""
"45040089","90020236","20","10","9","0","(4,8,4418670,0,1,4,7,1848210,0,1,4,11,226220,0,1,4,10,169800,0,1,4,5,0,0.17,1,4,6,0,0.17,1)","31000180","0","9","0","0","0","0","0","76980303","(10990018,10990043)","","","26020198","(2,10,7.5,0,0,0,0,0,0,0)","(10280083)",""
"45040090","90020236","20","10","9","1","(4,8,4457090,0,1,4,7,1864280,0,1,4,11,228190,0,1,4,10,171280,0,1,4,5,0,0.171,1,4,6,0,0.171,1)","31000180","0","9","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,7.5,0,0,0,0,0,0,0)","(10280083)",""
"45040091","90020236","20","10","9","2","(4,8,4495510,0,1,4,7,1880350,0,1,4,11,230160,0,1,4,10,172760,0,1,4,5,0,0.172,1,4,6,0,0.172,1)","31000180","0","9","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,7.5,0,0,0,0,0,0,0)","(10280083)",""
"45040092","90020236","20","10","9","3","(4,8,4533930,0,1,4,7,1896420,0,1,4,11,232130,0,1,4,10,174240,0,1,4,5,0,0.173,1,4,6,0,0.173,1)","31000180","0","9","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,7.5,0,0,0,0,0,0,0)","(10280083)",""
"45040093","90020236","20","10","9","4","(4,8,4572350,0,1,4,7,1912490,0,1,4,11,234100,0,1,4,10,175720,0,1,4,5,0,0.174,1,4,6,0,0.174,1)","31000180","0","9","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,7.5,0,0,0,0,0,0,0)","(10280083)",""
"45040094","90020236","20","10","9","5","(4,8,4610770,0,1,4,7,1928560,0,1,4,11,236070,0,1,4,10,177200,0,1,4,5,0,0.175,1,4,6,0,0.175,1)","31000180","0","9","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,7.5,0,0,0,0,0,0,0)","(10280083)",""
"45040095","90020236","20","10","9","6","(4,8,4649190,0,1,4,7,1944630,0,1,4,11,238040,0,1,4,10,178680,0,1,4,5,0,0.176,1,4,6,0,0.176,1)","31000180","0","9","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,7.5,0,0,0,0,0,0,0)","(10280083)",""
"45040096","90020236","20","10","9","7","(4,8,4687610,0,1,4,7,1960700,0,1,4,11,240010,0,1,4,10,180160,0,1,4,5,0,0.177,1,4,6,0,0.177,1)","31000180","0","9","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,7.5,0,0,0,0,0,0,0)","(10280083)",""
"45040097","90020236","20","10","9","8","(4,8,4726030,0,1,4,7,1976770,0,1,4,11,241980,0,1,4,10,181640,0,1,4,5,0,0.178,1,4,6,0,0.178,1)","31000180","0","9","0","0","0","0","0","76980303","(10990018,10990043)","","","","(2,10,7.5,0,0,0,0,0,0,0)","(10280083)",""
