"AttributeId","item_name","ItemObtainDescription","ItemDescription","item_type","sub_type","item_color","level_limit","sexual_limit","class_type","grade_level_limit","max_pile_num","SellMoney","locked","AutoUse","IsShowRecommend","IsValuable","AuctionLabType","AuctionLabSubType","AuctionMinMoneyArray","AuctionRecommendMoneyArray","AuctionMaxMoneyArray","AuctionAutoRecoverMoneyArray","AuctionCanSellMoneyArray","TradingLabType","TradingSubLabType","TradingBaseMoneyArray","TradingFinalMoneyArray","TradingAuctionTime","TradingAwaitTime","picture_name_res","button_picture_res","button_picture_res_array","item_color_type","back_image","mesh_res","DropModeID","skill_array","buff_trigger_id","advanced_type","advanced_id","god_assembled","god_assembled_id","logic_id","game_location","game_rotation","game_scale","login_location","login_rotation","login_scale","GetWayWidgetJumpArray","GetWayUnlockIdArray","ShowNpc","Notice_id","FuncUnlockid","goods_id","StoreJumpSpecialItemId","EquipOnNeedAtt","DropRecordModel","ExtraTidyWeight","EffectiveTime","LegionDonateAddIntegral","LegionDonateReduceIntegral","FashionId","Illusionid","AwakenID","AwakenPower","IsShowOpen","AutoPickTime","DecomposeTip","AuctionNotice"
"31336033","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336033","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336034","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336034","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336035","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336035","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336036","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336036","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336037","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336037","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336038","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336038","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336039","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336039","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336040","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336040","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336041","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336041","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336042","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336042","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336043","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336043","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336044","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336044","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336045","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336045","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336046","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336046","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336047","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336047","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336048","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336048","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336049","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336049","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336050","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336050","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336051","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336051","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336052","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336052","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336053","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336053","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336054","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336054","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336055","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336055","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336056","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336056","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336057","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336057","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336058","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336058","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336059","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336059","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336060","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336060","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336061","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336061","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336062","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336062","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336063","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336063","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336064","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336064","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336065","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336065","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336066","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336066","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336067","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336067","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336068","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336068","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336069","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336069","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336070","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336070","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336071","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336071","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336072","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336072","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336073","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336073","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336074","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336074","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336075","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336075","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336076","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336076","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336077","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336077","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336078","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336078","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336079","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336079","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336080","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336080","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336081","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336081","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336082","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336082","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336083","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336083","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336084","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336084","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336085","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336085","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336086","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336086","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336087","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336087","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336088","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336088","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336089","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336089","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336090","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336090","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336091","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336091","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336092","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336092","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336093","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336093","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336094","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336094","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336095","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336095","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336096","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336096","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336097","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336097","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336098","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336098","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336099","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336099","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31336100","90011001","","90016001","2","3","7","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40336100","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31337001","90011001","","90016001","2","3","8","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40337001","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31337002","90011001","","90016001","2","3","8","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40337002","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31337003","90011001","","90016001","2","3","8","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40337003","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31337004","90011001","","90016001","2","3","8","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40337004","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31337005","90011001","","90016001","2","3","8","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40337005","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31337006","90011001","","90016001","2","3","8","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40337006","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31337007","90011001","","90016001","2","3","8","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40337007","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31337008","90011001","","90016001","2","3","8","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40337008","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31337009","90011001","","90016001","2","3","8","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40337009","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31337010","90011001","","90016001","2","3","8","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40337010","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31337011","90011001","","90016001","2","3","8","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40337011","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
"31337012","90011001","","90016001","2","3","8","(1,999)","0","(1)","0","1","(5,1)","1","0","1","0","","","","","","","","","","","","","","91250242","91250242","","3","0","91011101","76999997","0","","","","","","40337012","(0,0,0)","(0,0,0)","(1,1,1)","(0,0,0)","(0,0,0)","(1,1,1)","","","","","","","","","","","","","","","","","","","1","",""
