"AttributeId","EquipSlot","StarNum","StarMax","UpgradeAttEach","StarCost","IsOnly","Mount","StarMountLevel","SkillType","SkillId","SkillMountLevel","SlotID","BaseAtt","CanEquipID","ItemGet"
"16220127","0","27","50","","(31141059,16)","","","","","","","","","",""
"16220128","0","28","50","","(31141059,16)","","","","","","","","","",""
"16220129","0","29","50","","(31141059,16)","","","","","","","","","",""
"16220130","0","30","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16220131","0","31","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16220132","0","32","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16220133","0","33","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16220134","0","34","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16220135","0","35","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16220136","0","36","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16220137","0","37","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16220138","0","38","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16220139","0","39","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16220140","0","40","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16220141","0","41","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16220142","0","42","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16220143","0","43","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16220144","0","44","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16220145","0","45","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16220146","0","46","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16220147","0","47","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16220148","0","48","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16220149","0","49","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16220150","0","50","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16220201","1","1","50","","(31141059,18)","","","","","","","","","",""
"16220202","1","2","50","","(31141059,18)","","","","","","","","","",""
"16220203","1","3","50","","(31141059,18)","","","","","","","","","",""
"16220204","1","4","50","","(31141059,18)","","","","","","","","","",""
"16220205","1","5","50","","(31141059,18)","","","","","","","","","",""
"16220206","1","6","50","","(31141059,18)","","","","","","","","","",""
"16220207","1","7","50","","(31141059,18)","","","","","","","","","",""
"16220208","1","8","50","","(31141059,18)","","","","","","","","","",""
"16220209","1","9","50","","(31141059,18)","","","","","","","","","",""
"16220210","1","10","50","","(31141059,18)","","","","","","","","","",""
"16220211","1","11","50","","(31141059,18)","","","","","","","","","",""
"16220212","1","12","50","","(31141059,18)","","","","","","","","","",""
"16220213","1","13","50","","(31141059,18)","","","","","","","","","",""
"16220214","1","14","50","","(31141059,18)","","","","","","","","","",""
"16220215","1","15","50","","(31141059,18)","","","","","","","","","",""
"16220216","1","16","50","","(31141059,18)","","","","","","","","","",""
"16220217","1","17","50","","(31141059,18)","","","","","","","","","",""
"16220218","1","18","50","","(31141059,18)","","","","","","","","","",""
"16220219","1","19","50","","(31141059,18)","","","","","","","","","",""
"16220220","1","20","50","","(31141059,18)","","","","","","","","","",""
"16220221","1","21","50","","(31141059,18)","","","","","","","","","",""
"16220222","1","22","50","","(31141059,18)","","","","","","","","","",""
"16220223","1","23","50","","(31141059,18)","","","","","","","","","",""
"16220224","1","24","50","","(31141059,18)","","","","","","","","","",""
"16220225","1","25","50","","(31141059,18)","","","","","","","","","",""
"16220226","1","26","50","","(31141059,18)","","","","","","","","","",""
"16220227","1","27","50","","(31141059,18)","","","","","","","","","",""
"16220228","1","28","50","","(31141059,18)","","","","","","","","","",""
"16220229","1","29","50","","(31141059,18)","","","","","","","","","",""
"16220230","1","30","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16220231","1","31","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16220232","1","32","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16220233","1","33","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16220234","1","34","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16220235","1","35","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16220236","1","36","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16220237","1","37","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16220238","1","38","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16220239","1","39","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16220240","1","40","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16220241","1","41","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16220242","1","42","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16220243","1","43","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16220244","1","44","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16220245","1","45","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16220246","1","46","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16220247","1","47","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16220248","1","48","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16220249","1","49","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16220250","1","50","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16220301","2","1","50","","(31141059,21)","","","","","","","","","",""
"16220302","2","2","50","","(31141059,21)","","","","","","","","","",""
"16220303","2","3","50","","(31141059,21)","","","","","","","","","",""
"16220304","2","4","50","","(31141059,21)","","","","","","","","","",""
"16220305","2","5","50","","(31141059,21)","","","","","","","","","",""
"16220306","2","6","50","","(31141059,21)","","","","","","","","","",""
"16220307","2","7","50","","(31141059,21)","","","","","","","","","",""
"16220308","2","8","50","","(31141059,21)","","","","","","","","","",""
"16220309","2","9","50","","(31141059,21)","","","","","","","","","",""
"16220310","2","10","50","","(31141059,21)","","","","","","","","","",""
"16220311","2","11","50","","(31141059,21)","","","","","","","","","",""
"16220312","2","12","50","","(31141059,21)","","","","","","","","","",""
"16220313","2","13","50","","(31141059,21)","","","","","","","","","",""
"16220314","2","14","50","","(31141059,21)","","","","","","","","","",""
"16220315","2","15","50","","(31141059,21)","","","","","","","","","",""
"16220316","2","16","50","","(31141059,21)","","","","","","","","","",""
"16220317","2","17","50","","(31141059,21)","","","","","","","","","",""
"16220318","2","18","50","","(31141059,21)","","","","","","","","","",""
"16220319","2","19","50","","(31141059,21)","","","","","","","","","",""
"16220320","2","20","50","","(31141059,21)","","","","","","","","","",""
"16220321","2","21","50","","(31141059,21)","","","","","","","","","",""
"16220322","2","22","50","","(31141059,21)","","","","","","","","","",""
"16220323","2","23","50","","(31141059,21)","","","","","","","","","",""
"16220324","2","24","50","","(31141059,21)","","","","","","","","","",""
"16220325","2","25","50","","(31141059,21)","","","","","","","","","",""
"16220326","2","26","50","","(31141059,21)","","","","","","","","","",""
"16220327","2","27","50","","(31141059,21)","","","","","","","","","",""
"16220328","2","28","50","","(31141059,21)","","","","","","","","","",""
"16220329","2","29","50","","(31141059,21)","","","","","","","","","",""
"16220330","2","30","50","","(31141060,11)","","","(5,0)","","","","","","",""
"16220331","2","31","50","","(31141060,11)","","","(5,0)","","","","","","",""
"16220332","2","32","50","","(31141060,11)","","","(5,0)","","","","","","",""
"16220333","2","33","50","","(31141060,11)","","","(5,0)","","","","","","",""
"16220334","2","34","50","","(31141060,11)","","","(5,0)","","","","","","",""
"16220335","2","35","50","","(31141060,11)","","","(5,0)","","","","","","",""
"16220336","2","36","50","","(31141060,11)","","","(5,0)","","","","","","",""
"16220337","2","37","50","","(31141060,11)","","","(5,0)","","","","","","",""
"16220338","2","38","50","","(31141060,11)","","","(5,0)","","","","","","",""
"16220339","2","39","50","","(31141060,11)","","","(5,0)","","","","","","",""
"16220340","2","40","50","","(31141060,11)","","","(5,0)","","","","","","",""
"16220341","2","41","50","","(31141060,11)","","","(5,0)","","","","","","",""
"16220342","2","42","50","","(31141060,11)","","","(5,0)","","","","","","",""
"16220343","2","43","50","","(31141060,11)","","","(5,0)","","","","","","",""
"16220344","2","44","50","","(31141060,11)","","","(5,0)","","","","","","",""
"16220345","2","45","50","","(31141060,11)","","","(5,0)","","","","","","",""
"16220346","2","46","50","","(31141060,11)","","","(5,0)","","","","","","",""
"16220347","2","47","50","","(31141060,11)","","","(5,0)","","","","","","",""
"16220348","2","48","50","","(31141060,11)","","","(5,0)","","","","","","",""
"16220349","2","49","50","","(31141060,11)","","","(5,0)","","","","","","",""
"16220350","2","50","50","","(31141060,11)","","","(5,0)","","","","","","",""
"16221101","0","1","50","","(31141059,17)","","","","","","","","","",""
"16221102","0","2","50","","(31141059,17)","","","","","","","","","",""
"16221103","0","3","50","","(31141059,17)","","","","","","","","","",""
"16221104","0","4","50","","(31141059,17)","","","","","","","","","",""
"16221105","0","5","50","","(31141059,17)","","","","","","","","","",""
"16221106","0","6","50","","(31141059,17)","","","","","","","","","",""
"16221107","0","7","50","","(31141059,17)","","","","","","","","","",""
"16221108","0","8","50","","(31141059,17)","","","","","","","","","",""
"16221109","0","9","50","","(31141059,17)","","","","","","","","","",""
"16221110","0","10","50","","(31141059,17)","","","","","","","","","",""
"16221111","0","11","50","","(31141059,17)","","","","","","","","","",""
"16221112","0","12","50","","(31141059,17)","","","","","","","","","",""
"16221113","0","13","50","","(31141059,17)","","","","","","","","","",""
"16221114","0","14","50","","(31141059,17)","","","","","","","","","",""
"16221115","0","15","50","","(31141059,17)","","","","","","","","","",""
"16221116","0","16","50","","(31141059,17)","","","","","","","","","",""
"16221117","0","17","50","","(31141059,17)","","","","","","","","","",""
"16221118","0","18","50","","(31141059,17)","","","","","","","","","",""
"16221119","0","19","50","","(31141059,17)","","","","","","","","","",""
"16221120","0","20","50","","(31141059,17)","","","","","","","","","",""
"16221121","0","21","50","","(31141059,17)","","","","","","","","","",""
"16221122","0","22","50","","(31141059,17)","","","","","","","","","",""
"16221123","0","23","50","","(31141059,17)","","","","","","","","","",""
"16221124","0","24","50","","(31141059,17)","","","","","","","","","",""
"16221125","0","25","50","","(31141059,17)","","","","","","","","","",""
"16221126","0","26","50","","(31141059,17)","","","","","","","","","",""
"16221127","0","27","50","","(31141059,17)","","","","","","","","","",""
"16221128","0","28","50","","(31141059,17)","","","","","","","","","",""
"16221129","0","29","50","","(31141059,17)","","","","","","","","","",""
"16221130","0","30","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16221131","0","31","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16221132","0","32","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16221133","0","33","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16221134","0","34","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16221135","0","35","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16221136","0","36","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16221137","0","37","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16221138","0","38","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16221139","0","39","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16221140","0","40","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16221141","0","41","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16221142","0","42","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16221143","0","43","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16221144","0","44","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16221145","0","45","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16221146","0","46","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16221147","0","47","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16221148","0","48","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16221149","0","49","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16221150","0","50","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16221201","1","1","50","","(31141059,18)","","","","","","","","","",""
"16221202","1","2","50","","(31141059,18)","","","","","","","","","",""
"16221203","1","3","50","","(31141059,18)","","","","","","","","","",""
"16221204","1","4","50","","(31141059,18)","","","","","","","","","",""
"16221205","1","5","50","","(31141059,18)","","","","","","","","","",""
"16221206","1","6","50","","(31141059,18)","","","","","","","","","",""
"16221207","1","7","50","","(31141059,18)","","","","","","","","","",""
"16221208","1","8","50","","(31141059,18)","","","","","","","","","",""
"16221209","1","9","50","","(31141059,18)","","","","","","","","","",""
"16221210","1","10","50","","(31141059,18)","","","","","","","","","",""
"16221211","1","11","50","","(31141059,18)","","","","","","","","","",""
"16221212","1","12","50","","(31141059,18)","","","","","","","","","",""
"16221213","1","13","50","","(31141059,18)","","","","","","","","","",""
"16221214","1","14","50","","(31141059,18)","","","","","","","","","",""
"16221215","1","15","50","","(31141059,18)","","","","","","","","","",""
"16221216","1","16","50","","(31141059,18)","","","","","","","","","",""
"16221217","1","17","50","","(31141059,18)","","","","","","","","","",""
"16221218","1","18","50","","(31141059,18)","","","","","","","","","",""
"16221219","1","19","50","","(31141059,18)","","","","","","","","","",""
"16221220","1","20","50","","(31141059,18)","","","","","","","","","",""
"16221221","1","21","50","","(31141059,18)","","","","","","","","","",""
"16221222","1","22","50","","(31141059,18)","","","","","","","","","",""
"16221223","1","23","50","","(31141059,18)","","","","","","","","","",""
"16221224","1","24","50","","(31141059,18)","","","","","","","","","",""
"16221225","1","25","50","","(31141059,18)","","","","","","","","","",""
"16221226","1","26","50","","(31141059,18)","","","","","","","","","",""
"16221227","1","27","50","","(31141059,18)","","","","","","","","","",""
"16221228","1","28","50","","(31141059,18)","","","","","","","","","",""
"16221229","1","29","50","","(31141059,18)","","","","","","","","","",""
"16221230","1","30","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16221231","1","31","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16221232","1","32","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16221233","1","33","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16221234","1","34","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16221235","1","35","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16221236","1","36","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16221237","1","37","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16221238","1","38","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16221239","1","39","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16221240","1","40","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16221241","1","41","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16221242","1","42","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16221243","1","43","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16221244","1","44","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16221245","1","45","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16221246","1","46","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16221247","1","47","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16221248","1","48","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16221249","1","49","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16221250","1","50","50","","(31141060,9)","","","(5,0)","","","","","","",""
"16221301","2","1","50","","(31141059,22)","","","","","","","","","",""
"16221302","2","2","50","","(31141059,22)","","","","","","","","","",""
"16221303","2","3","50","","(31141059,22)","","","","","","","","","",""
"16221304","2","4","50","","(31141059,22)","","","","","","","","","",""
"16221305","2","5","50","","(31141059,22)","","","","","","","","","",""
"16221306","2","6","50","","(31141059,22)","","","","","","","","","",""
"16221307","2","7","50","","(31141059,22)","","","","","","","","","",""
"16221308","2","8","50","","(31141059,22)","","","","","","","","","",""
"16221309","2","9","50","","(31141059,22)","","","","","","","","","",""
"16221310","2","10","50","","(31141059,22)","","","","","","","","","",""
"16221311","2","11","50","","(31141059,22)","","","","","","","","","",""
"16221312","2","12","50","","(31141059,22)","","","","","","","","","",""
"16221313","2","13","50","","(31141059,22)","","","","","","","","","",""
"16221314","2","14","50","","(31141059,22)","","","","","","","","","",""
"16221315","2","15","50","","(31141059,22)","","","","","","","","","",""
"16221316","2","16","50","","(31141059,22)","","","","","","","","","",""
"16221317","2","17","50","","(31141059,22)","","","","","","","","","",""
"16221318","2","18","50","","(31141059,22)","","","","","","","","","",""
"16221319","2","19","50","","(31141059,22)","","","","","","","","","",""
"16221320","2","20","50","","(31141059,22)","","","","","","","","","",""
"16221321","2","21","50","","(31141059,22)","","","","","","","","","",""
"16221322","2","22","50","","(31141059,22)","","","","","","","","","",""
"16221323","2","23","50","","(31141059,22)","","","","","","","","","",""
"16221324","2","24","50","","(31141059,22)","","","","","","","","","",""
"16221325","2","25","50","","(31141059,22)","","","","","","","","","",""
"16221326","2","26","50","","(31141059,22)","","","","","","","","","",""
"16221327","2","27","50","","(31141059,22)","","","","","","","","","",""
"16221328","2","28","50","","(31141059,22)","","","","","","","","","",""
"16221329","2","29","50","","(31141059,22)","","","","","","","","","",""
"16221330","2","30","50","","(31141060,11)","","","(5,0)","","","","","","",""
"16221331","2","31","50","","(31141060,11)","","","(5,0)","","","","","","",""
"16221332","2","32","50","","(31141060,11)","","","(5,0)","","","","","","",""
"16221333","2","33","50","","(31141060,11)","","","(5,0)","","","","","","",""
"16221334","2","34","50","","(31141060,11)","","","(5,0)","","","","","","",""
"16221335","2","35","50","","(31141060,11)","","","(5,0)","","","","","","",""
"16221336","2","36","50","","(31141060,11)","","","(5,0)","","","","","","",""
"16221337","2","37","50","","(31141060,11)","","","(5,0)","","","","","","",""
"16221338","2","38","50","","(31141060,11)","","","(5,0)","","","","","","",""
"16221339","2","39","50","","(31141060,11)","","","(5,0)","","","","","","",""
"16221340","2","40","50","","(31141060,11)","","","(5,0)","","","","","","",""
"16221341","2","41","50","","(31141060,11)","","","(5,0)","","","","","","",""
"16221342","2","42","50","","(31141060,11)","","","(5,0)","","","","","","",""
"16221343","2","43","50","","(31141060,11)","","","(5,0)","","","","","","",""
"16221344","2","44","50","","(31141060,11)","","","(5,0)","","","","","","",""
"16221345","2","45","50","","(31141060,11)","","","(5,0)","","","","","","",""
"16221346","2","46","50","","(31141060,11)","","","(5,0)","","","","","","",""
"16221347","2","47","50","","(31141060,11)","","","(5,0)","","","","","","",""
"16221348","2","48","50","","(31141060,11)","","","(5,0)","","","","","","",""
"16221349","2","49","50","","(31141060,11)","","","(5,0)","","","","","","",""
"16221350","2","50","50","","(31141060,11)","","","(5,0)","","","","","","",""
"16222101","0","1","50","","(31141059,12)","","","","","","","","","",""
"16222102","0","2","50","","(31141059,12)","","","","","","","","","",""
"16222103","0","3","50","","(31141059,12)","","","","","","","","","",""
"16222104","0","4","50","","(31141059,12)","","","","","","","","","",""
"16222105","0","5","50","","(31141059,12)","","","","","","","","","",""
"16222106","0","6","50","","(31141059,12)","","","","","","","","","",""
"16222107","0","7","50","","(31141059,12)","","","","","","","","","",""
"16222108","0","8","50","","(31141059,12)","","","","","","","","","",""
"16222109","0","9","50","","(31141059,12)","","","","","","","","","",""
"16222110","0","10","50","","(31141059,12)","","","","","","","","","",""
"16222111","0","11","50","","(31141059,12)","","","","","","","","","",""
"16222112","0","12","50","","(31141059,12)","","","","","","","","","",""
"16222113","0","13","50","","(31141059,12)","","","","","","","","","",""
"16222114","0","14","50","","(31141059,12)","","","","","","","","","",""
"16222115","0","15","50","","(31141059,12)","","","","","","","","","",""
"16222116","0","16","50","","(31141059,12)","","","","","","","","","",""
"16222117","0","17","50","","(31141059,12)","","","","","","","","","",""
"16222118","0","18","50","","(31141059,12)","","","","","","","","","",""
"16222119","0","19","50","","(31141059,12)","","","","","","","","","",""
"16222120","0","20","50","","(31141059,12)","","","","","","","","","",""
"16222121","0","21","50","","(31141059,12)","","","","","","","","","",""
"16222122","0","22","50","","(31141059,12)","","","","","","","","","",""
"16222123","0","23","50","","(31141059,12)","","","","","","","","","",""
"16222124","0","24","50","","(31141059,12)","","","","","","","","","",""
"16222125","0","25","50","","(31141059,12)","","","","","","","","","",""
"16222126","0","26","50","","(31141059,12)","","","","","","","","","",""
"16222127","0","27","50","","(31141059,12)","","","","","","","","","",""
"16222128","0","28","50","","(31141059,12)","","","","","","","","","",""
"16222129","0","29","50","","(31141059,12)","","","","","","","","","",""
"16222130","0","30","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16222131","0","31","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16222132","0","32","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16222133","0","33","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16222134","0","34","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16222135","0","35","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16222136","0","36","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16222137","0","37","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16222138","0","38","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16222139","0","39","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16222140","0","40","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16222141","0","41","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16222142","0","42","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16222143","0","43","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16222144","0","44","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16222145","0","45","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16222146","0","46","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16222147","0","47","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16222148","0","48","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16222149","0","49","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16222150","0","50","50","","(31141060,6)","","","(5,0)","","","","","","",""
"16222201","1","1","50","","(31141059,13)","","","","","","","","","",""
"16222202","1","2","50","","(31141059,13)","","","","","","","","","",""
"16222203","1","3","50","","(31141059,13)","","","","","","","","","",""
"16222204","1","4","50","","(31141059,13)","","","","","","","","","",""
"16222205","1","5","50","","(31141059,13)","","","","","","","","","",""
"16222206","1","6","50","","(31141059,13)","","","","","","","","","",""
"16222207","1","7","50","","(31141059,13)","","","","","","","","","",""
"16222208","1","8","50","","(31141059,13)","","","","","","","","","",""
"16222209","1","9","50","","(31141059,13)","","","","","","","","","",""
"16222210","1","10","50","","(31141059,13)","","","","","","","","","",""
"16222211","1","11","50","","(31141059,13)","","","","","","","","","",""
"16222212","1","12","50","","(31141059,13)","","","","","","","","","",""
"16222213","1","13","50","","(31141059,13)","","","","","","","","","",""
"16222214","1","14","50","","(31141059,13)","","","","","","","","","",""
"16222215","1","15","50","","(31141059,13)","","","","","","","","","",""
"16222216","1","16","50","","(31141059,13)","","","","","","","","","",""
"16222217","1","17","50","","(31141059,13)","","","","","","","","","",""
"16222218","1","18","50","","(31141059,13)","","","","","","","","","",""
"16222219","1","19","50","","(31141059,13)","","","","","","","","","",""
"16222220","1","20","50","","(31141059,13)","","","","","","","","","",""
"16222221","1","21","50","","(31141059,13)","","","","","","","","","",""
"16222222","1","22","50","","(31141059,13)","","","","","","","","","",""
"16222223","1","23","50","","(31141059,13)","","","","","","","","","",""
"16222224","1","24","50","","(31141059,13)","","","","","","","","","",""
"16222225","1","25","50","","(31141059,13)","","","","","","","","","",""
"16222226","1","26","50","","(31141059,13)","","","","","","","","","",""
"16222227","1","27","50","","(31141059,13)","","","","","","","","","",""
"16222228","1","28","50","","(31141059,13)","","","","","","","","","",""
"16222229","1","29","50","","(31141059,13)","","","","","","","","","",""
"16222230","1","30","50","","(31141060,7)","","","(5,0)","","","","","","",""
"16222231","1","31","50","","(31141060,7)","","","(5,0)","","","","","","",""
"16222232","1","32","50","","(31141060,7)","","","(5,0)","","","","","","",""
"16222233","1","33","50","","(31141060,7)","","","(5,0)","","","","","","",""
"16222234","1","34","50","","(31141060,7)","","","(5,0)","","","","","","",""
"16222235","1","35","50","","(31141060,7)","","","(5,0)","","","","","","",""
"16222236","1","36","50","","(31141060,7)","","","(5,0)","","","","","","",""
"16222237","1","37","50","","(31141060,7)","","","(5,0)","","","","","","",""
"16222238","1","38","50","","(31141060,7)","","","(5,0)","","","","","","",""
"16222239","1","39","50","","(31141060,7)","","","(5,0)","","","","","","",""
"16222240","1","40","50","","(31141060,7)","","","(5,0)","","","","","","",""
"16222241","1","41","50","","(31141060,7)","","","(5,0)","","","","","","",""
"16222242","1","42","50","","(31141060,7)","","","(5,0)","","","","","","",""
"16222243","1","43","50","","(31141060,7)","","","(5,0)","","","","","","",""
"16222244","1","44","50","","(31141060,7)","","","(5,0)","","","","","","",""
"16222245","1","45","50","","(31141060,7)","","","(5,0)","","","","","","",""
"16222246","1","46","50","","(31141060,7)","","","(5,0)","","","","","","",""
"16222247","1","47","50","","(31141060,7)","","","(5,0)","","","","","","",""
"16222248","1","48","50","","(31141060,7)","","","(5,0)","","","","","","",""
"16222249","1","49","50","","(31141060,7)","","","(5,0)","","","","","","",""
"16222250","1","50","50","","(31141060,7)","","","(5,0)","","","","","","",""
"16222301","2","1","50","","(31141059,16)","","","","","","","","","",""
"16222302","2","2","50","","(31141059,16)","","","","","","","","","",""
"16222303","2","3","50","","(31141059,16)","","","","","","","","","",""
"16222304","2","4","50","","(31141059,16)","","","","","","","","","",""
"16222305","2","5","50","","(31141059,16)","","","","","","","","","",""
"16222306","2","6","50","","(31141059,16)","","","","","","","","","",""
"16222307","2","7","50","","(31141059,16)","","","","","","","","","",""
"16222308","2","8","50","","(31141059,16)","","","","","","","","","",""
"16222309","2","9","50","","(31141059,16)","","","","","","","","","",""
"16222310","2","10","50","","(31141059,16)","","","","","","","","","",""
"16222311","2","11","50","","(31141059,16)","","","","","","","","","",""
"16222312","2","12","50","","(31141059,16)","","","","","","","","","",""
"16222313","2","13","50","","(31141059,16)","","","","","","","","","",""
"16222314","2","14","50","","(31141059,16)","","","","","","","","","",""
"16222315","2","15","50","","(31141059,16)","","","","","","","","","",""
"16222316","2","16","50","","(31141059,16)","","","","","","","","","",""
"16222317","2","17","50","","(31141059,16)","","","","","","","","","",""
"16222318","2","18","50","","(31141059,16)","","","","","","","","","",""
"16222319","2","19","50","","(31141059,16)","","","","","","","","","",""
"16222320","2","20","50","","(31141059,16)","","","","","","","","","",""
"16222321","2","21","50","","(31141059,16)","","","","","","","","","",""
"16222322","2","22","50","","(31141059,16)","","","","","","","","","",""
"16222323","2","23","50","","(31141059,16)","","","","","","","","","",""
"16222324","2","24","50","","(31141059,16)","","","","","","","","","",""
"16222325","2","25","50","","(31141059,16)","","","","","","","","","",""
"16222326","2","26","50","","(31141059,16)","","","","","","","","","",""
"16222327","2","27","50","","(31141059,16)","","","","","","","","","",""
"16222328","2","28","50","","(31141059,16)","","","","","","","","","",""
"16222329","2","29","50","","(31141059,16)","","","","","","","","","",""
"16222330","2","30","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16222331","2","31","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16222332","2","32","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16222333","2","33","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16222334","2","34","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16222335","2","35","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16222336","2","36","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16222337","2","37","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16222338","2","38","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16222339","2","39","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16222340","2","40","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16222341","2","41","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16222342","2","42","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16222343","2","43","50","","(31141060,8)","","","(5,0)","","","","","","",""
"16222344","2","44","50","","(31141060,8)","","","(5,0)","","","","","","",""
