"AttributeId","Series","Type","Level","LevelMax","Name","Icon","Describe","OpenMoney","OpenItem","BuffArray","FeatherArray","AttArray","AttAddArray","BuffAddType","GSAddValue","ShowCD","ObtainDescription","WidgetJumpId","RegionArr","OpenTipStr","NoOpenTipStr","NewGetTip","SkillVedio"
"26021524","21522","10","3","3","90037500","91293720","90037524","","","(10052024)","","","","","","","90037498","","","","","1",""
"26021525","21525","10","1","3","90037500","91293720","90037525","","","(10052025)","","","","","","","90037498","","","","","1",""
"26021526","21525","10","2","3","90037500","91293720","90037526","","","(10052026)","","","","","","","90037498","","","","","1",""
"26021527","21525","10","3","3","90037500","91293720","90037527","","","(10052027)","","","","","","","90037498","","","","","1",""
"26021528","21528","10","1","3","90037499","91293723","90037528","","","(10052028)","","","","","","","90037498","","","","","1",""
"26021529","21528","10","2","3","90037499","91293723","90037529","","","(10052029)","","","","","","","90037498","","","","","1",""
"26021530","21528","10","3","3","90037499","91293723","90037530","","","(10052030)","","","","","","","90037498","","","","","1",""
"26021531","21531","10","1","3","90037500","91293720","90037531","","","(10052031)","","","","","","","90037498","","","","","1",""
"26021532","21531","10","2","3","90037500","91293720","90037532","","","(10052032)","","","","","","","90037498","","","","","1",""
"26021533","21531","10","3","3","90037500","91293720","90037533","","","(10052033)","","","","","","","90037498","","","","","1",""
"26021534","21534","10","1","3","90037500","91293720","90037534","","","(10052034)","","","","","","","90037498","","","","","1",""
"26021535","21534","10","2","3","90037500","91293720","90037535","","","(10052035)","","","","","","","90037498","","","","","1",""
"26021536","21534","10","3","3","90037500","91293720","90037536","","","(10052036)","","","","","","","90037498","","","","","1",""
"26021537","21537","10","1","3","90037499","91293723","90037537","","","(10052037)","","","","","","","90037498","","","","","1",""
"26021538","21537","10","2","3","90037499","91293723","90037538","","","(10052038)","","","","","","","90037498","","","","","1",""
"26021539","21537","10","3","3","90037499","91293723","90037539","","","(10052039)","","","","","","","90037498","","","","","1",""
"26021540","21540","10","1","3","90037499","91293723","90037540","","","(10052040)","","","","","","","90037498","","","","","1",""
"26021541","21540","10","2","3","90037499","91293723","90037541","","","(10052041)","","","","","","","90037498","","","","","1",""
"26021542","21540","10","3","3","90037499","91293723","90037542","","","(10052042)","","","","","","","90037498","","","","","1",""
"26021543","21543","10","1","3","90037500","91293720","90037543","","","(10052043)","","","","","","","90037498","","","","","1",""
"26021544","21543","10","2","3","90037500","91293720","90037544","","","(10052044)","","","","","","","90037498","","","","","1",""
"26021545","21543","10","3","3","90037500","91293720","90037545","","","(10052045)","","","","","","","90037498","","","","","1",""
"26021546","21546","10","1","3","90037499","91293723","90037546","","","(10052046)","","","","","","","90037498","","","","","1",""
"26021547","21546","10","2","3","90037499","91293723","90037547","","","(10052047)","","","","","","","90037498","","","","","1",""
"26021548","21546","10","3","3","90037499","91293723","90037548","","","(10052048)","","","","","","","90037498","","","","","1",""
"26021549","21549","10","1","3","90037500","91293720","90037549","","","(10052049)","","","","","","","90037498","","","","","1",""
"26021550","21549","10","2","3","90037500","91293720","90037550","","","(10052050)","","","","","","","90037498","","","","","1",""
"26021551","21549","10","3","3","90037500","91293720","90037551","","","(10052051)","","","","","","","90037498","","","","","1",""
"26021552","21552","10","1","3","90037500","91293720","90037552","","","(10052052)","","","","","","","90037498","","","","","1",""
"26021553","21552","10","2","3","90037500","91293720","90037553","","","(10052053)","","","","","","","90037498","","","","","1",""
"26021554","21552","10","3","3","90037500","91293720","90037554","","","(10052054)","","","","","","","90037498","","","","","1",""
"26021555","21555","10","1","3","90037499","91293723","90037555","","","(10052055)","","","","","","","90037498","","","","","1",""
"26021556","21555","10","2","3","90037499","91293723","90037556","","","(10052056)","","","","","","","90037498","","","","","1",""
"26021557","21555","10","3","3","90037499","91293723","90037557","","","(10052057)","","","","","","","90037498","","","","","1",""
"26021558","21558","10","1","3","90037499","91293723","90037558","","","(10052058)","","","","","","","90037498","","","","","1",""
"26021559","21558","10","2","3","90037499","91293723","90037559","","","(10052059)","","","","","","","90037498","","","","","1",""
"26021560","21558","10","3","3","90037499","91293723","90037560","","","(10052060)","","","","","","","90037498","","","","","1",""
"26021561","21561","10","1","3","90037499","91293720","90037561","","","(10052061)","","","","","","","90037498","","","","","1",""
"26021562","21561","10","2","3","90037499","91293720","90037562","","","(10052062)","","","","","","","90037498","","","","","1",""
"26021563","21561","10","3","3","90037499","91293720","90037563","","","(10052063)","","","","","","","90037498","","","","","1",""
"26021564","21564","10","1","3","90037499","91293723","90037564","","","(10052064)","","","","","","","90037498","","","","","1",""
"26021565","21564","10","2","3","90037499","91293723","90037565","","","(10052065)","","","","","","","90037498","","","","","1",""
"26021566","21564","10","3","3","90037499","91293723","90037566","","","(10052066)","","","","","","","90037498","","","","","1",""
"26021567","21567","10","1","3","90037499","91293723","90037567","","","(10052067)","","","","","","","90037498","","","","","1",""
"26021568","21567","10","2","3","90037499","91293723","90037568","","","(10052068)","","","","","","","90037498","","","","","1",""
"26021569","21567","10","3","3","90037499","91293723","90037569","","","(10052069)","","","","","","","90037498","","","","","1",""
"26021570","21570","10","1","3","90037500","91293720","90037570","","","(10052070)","","","","","","","90037498","","","","","1",""
"26021571","21570","10","2","3","90037500","91293720","90037571","","","(10052071)","","","","","","","90037498","","","","","1",""
"26021572","21570","10","3","3","90037500","91293720","90037572","","","(10052072)","","","","","","","90037498","","","","","1",""
"26022000","22000","3","1","5","90038360","91291236","90038770","","","","","(4,8,750,0,1,4,5,50,0,1,4,6,60,0,1,4,11,10,0,1)","","","1470","","","","","","","1",""
"26022001","22000","3","2","5","90038360","91291236","90038771","","","","","(4,8,2250,0,1,4,5,150,0,1,4,6,180,0,1,4,11,30,0,1)","","","4410","","","","","","","1",""
"26022002","22000","3","3","5","90038360","91291236","90038772","","","","","(4,8,3750,0,1,4,5,250,0,1,4,6,300,0,1,4,11,50,0,1)","","","7350","","","","","","","1",""
"26022003","22001","3","1","5","90038361","91291235","90038773","","","","","(4,8,1125,0,1,4,5,75,0,1,4,6,90,0,1,4,11,15,0,1)","","","2205","","","","","","","1",""
"26022004","22001","3","2","5","90038361","91291235","90038774","","","","","(4,8,3375,0,1,4,5,225,0,1,4,6,270,0,1,4,11,45,0,1)","","","6615","","","","","","","1",""
"26022005","22001","3","3","5","90038361","91291235","90038775","","","","","(4,8,5625,0,1,4,5,375,0,1,4,6,450,0,1,4,11,75,0,1)","","","11025","","","","","","","1",""
"26022006","22002","3","1","5","90038362","91291238","90038776","","","(10540001)","","","","","","","","","","","","1",""
"26022007","22002","3","2","5","90038362","91291238","90038777","","","(10540002)","","","","","","","","","","","","1",""
"26022008","22002","3","3","5","90038362","91291238","90038778","","","(10540003)","","","","","","","","","","","","1",""
"26022009","22003","3","1","5","90038363","91291232","90038779","","","(10540004)","","","","","","","","","","","","1",""
"26022010","22003","3","2","5","90038363","91291232","90038780","","","(10540005)","","","","","","","","","","","","1",""
"26022011","22003","3","3","5","90038363","91291232","90038781","","","(10540006)","","","","","","","","","","","","1",""
"26022012","22004","3","1","5","90038364","91291237","90038782","","","(10540007)","","","","","","","","","","","","1",""
"26022013","22004","3","2","5","90038364","91291237","90038783","","","(10540008)","","","","","","","","","","","","1",""
"26022014","22004","3","3","5","90038364","91291237","90038784","","","(10540009)","","","","","","","","","","","","1",""
"26022015","22005","3","1","5","90038365","91291234","90038785","","","(10540010)","","","","","","","","","","","","1",""
"26022016","22005","3","2","5","90038365","91291234","90038786","","","(10540011)","","","","","","","","","","","","1",""
"26022017","22005","3","3","5","90038365","91291234","90038787","","","(10540012)","","","","","","","","","","","","1",""
"26022018","22006","3","1","5","90038366","91291233","90038788","","","(10540013)","","","","","","","","","","","","1",""
"26022019","22006","3","2","5","90038366","91291233","90038789","","","(10540014)","","","","","","","","","","","","1",""
"26022020","22006","3","3","5","90038366","91291233","90038790","","","(10540015)","","","","","","","","","","","","1",""
"26022021","22021","3","1","5","90038376","91293352","90038791","","","(10540016)","","","","","","","","","","","","1",""
"26022022","22021","3","2","5","90038376","91293352","90038792","","","(10540017)","","","","","","","","","","","","1",""
"26022023","22021","3","3","5","90038376","91293352","90038793","","","(10540018)","","","","","","","","","","","","1",""
"26022024","22024","3","1","5","90038377","91293353","90038794","","","(10540019)","","","","","","","","","","","","1",""
"26022025","22024","3","2","5","90038377","91293353","90038795","","","(10540020)","","","","","","","","","","","","1",""
"26022026","22024","3","3","5","90038377","91293353","90038796","","","(10540021)","","","","","","","","","","","","1",""
"26022027","22027","3","1","5","90038384","91293406","90038797","","","(10540022)","","","","","","","","","","","","1",""
"26022028","22027","3","2","5","90038384","91293406","90038798","","","(10540023)","","","","","","","","","","","","1",""
"26022029","22027","3","3","5","90038384","91293406","90038799","","","(10540024)","","","","","","","","","","","","1",""
"26022030","22030","3","1","5","90038385","91293409","90038800","","","(10540025)","","","","","","","","","","","","1",""
"26022031","22030","3","2","5","90038385","91293409","90038801","","","(10540026)","","","","","","","","","","","","1",""
"26022032","22030","3","3","5","90038385","91293409","90038802","","","(10540027)","","","","","","","","","","","","1",""
"26022033","22033","3","1","5","90038386","91293408","90038803","","","(10540028)","","","","","","","","","","","","1",""
"26022034","22033","3","2","5","90038386","91293408","90038804","","","(10540029)","","","","","","","","","","","","1",""
"26022035","22033","3","3","5","90038386","91293408","90038805","","","(10540030)","","","","","","","","","","","","1",""
"26022036","22036","3","1","5","90038387","91293407","90038806","","","(10540031)","","","","","","","","","","","","1",""
"26022037","22036","3","2","5","90038387","91293407","90038807","","","(10540032)","","","","","","","","","","","","1",""
"26022038","22036","3","3","5","90038387","91293407","90038808","","","(10540033)","","","","","","","","","","","","1",""
"26022100","22000","3","4","5","90038360","91291236","90038809","","","","","(4,8,5250,0,1,4,5,350,0,1,4,6,420,0,1,4,11,70,0,1)","","","10290","","","","","","","1",""
"26022101","22000","3","5","5","90038360","91291236","90038810","","","","","(4,8,6750,0,1,4,5,450,0,1,4,6,540,0,1,4,11,100,0,1)","","","13230","","","","","","","1",""
"26022150","22001","3","4","5","90038361","91291235","90038811","","","","","(4,8,7875,0,1,4,5,525,0,1,4,6,630,0,1,4,11,105,0,1)","","","15435","","","","","","","1",""
"26022151","22001","3","5","5","90038361","91291235","90038812","","","","","(4,8,10125,0,1,4,5,675,0,1,4,6,810,0,1,4,11,135,0,1)","","","19845","","","","","","","1",""
"26022200","22002","3","4","5","90038362","91291238","90038813","","","(10540200)","","","","","","","","","","","","1",""
"26022201","22002","3","5","5","90038362","91291238","90038814","","","(10540201)","","","","","","","","","","","","1",""
"26022250","22003","3","4","5","90038363","91291232","90038815","","","(10540250)","","","","","","","","","","","","1",""
"26022251","22003","3","5","5","90038363","91291232","90038816","","","(10540251)","","","","","","","","","","","","1",""
"26022300","22004","3","4","5","90038364","91291237","90038817","","","(10540300)","","","","","","","","","","","","1",""
"26022301","22004","3","5","5","90038364","91291237","90038818","","","(10540301)","","","","","","","","","","","","1",""
"26022350","22005","3","4","5","90038365","91291234","90038819","","","(10540350)","","","","","","","","","","","","1",""
"26022351","22005","3","5","5","90038365","91291234","90038820","","","(10540351)","","","","","","","","","","","","1",""
"26022400","22006","3","4","5","90038366","91291233","90038821","","","(10540400)","","","","","","","","","","","","1",""
"26022401","22006","3","5","5","90038366","91291233","90038822","","","(10540401)","","","","","","","","","","","","1",""
"26022450","22021","3","4","5","90038376","91293352","90038823","","","(10540450)","","","","","","","","","","","","1",""
"26022451","22021","3","5","5","90038376","91293352","90038824","","","(10540451)","","","","","","","","","","","","1",""
"26022500","22024","3","4","5","90038377","91293353","90038825","","","(10540500)","","","","","","","","","","","","1",""
"26022501","22024","3","5","5","90038377","91293353","90038826","","","(10540501)","","","","","","","","","","","","1",""
"26022550","22027","3","4","5","90038384","91293406","90038827","","","(10540550)","","","","","","","","","","","","1",""
"26022551","22027","3","5","5","90038384","91293406","90038828","","","(10540551)","","","","","","","","","","","","1",""
"26022600","22030","3","4","5","90038385","91293409","90038829","","","(10540600)","","","","","","","","","","","","1",""
"26022601","22030","3","5","5","90038385","91293409","90038830","","","(10540601)","","","","","","","","","","","","1",""
"26022650","22033","3","4","5","90038386","91293408","90038831","","","(10540650)","","","","","","","","","","","","1",""
"26022651","22033","3","5","5","90038386","91293408","90038832","","","(10540651)","","","","","","","","","","","","1",""
"26022700","22036","3","4","5","90038387","91293407","90038833","","","(10540700)","","","","","","","","","","","","1",""
"26022701","22036","3","5","5","90038387","91293407","90038834","","","(10540701)","","","","","","","","","","","","1",""
"26022750","22750","3","1","5","90038450","91293582","90038835","","","(10540750)","","","","","","","","","","","","1",""
"26022751","22750","3","2","5","90038450","91293582","90038836","","","(10540751)","","","","","","","","","","","","1",""
"26022752","22750","3","3","5","90038450","91293582","90038837","","","(10540752)","","","","","","","","","","","","1",""
"26022753","22750","3","4","5","90038450","91293582","90038838","","","(10540753)","","","","","","","","","","","","1",""
"26022754","22750","3","5","5","90038450","91293582","90038839","","","(10540754)","","","","","","","","","","","","1",""
"26023001","23001","4","1","3","90037317","91223110","90037318","","","(10290600,0)","","","","","4000","","90097300","","","","","1",""
"26023002","23001","4","2","3","90037317","91223110","90037319","","","(10290601,0)","","","","","4000","","90097300","","","","","1",""
"26023003","23001","4","3","3","90037317","91223110","90037320","","","(10290602,0)","","","","","4000","","90097300","","","","","1",""
"26023004","23004","4","1","3","90037333","91293385","90037334","","","(10290606,0)","","","","","4000","","90097373","","","","","1",""
"26023005","23004","4","2","3","90037333","91293385","90037335","","","(10290607,0)","","","","","4000","","90097373","","","","","1",""
"26023006","23004","4","3","3","90037333","91293385","90037336","","","(10290608,0)","","","","","4000","","90097373","","","","","1",""
"26023007","23007","4","1","3","90037340","91293436","90037343","","","(10290611,0)","","","","","4000","","90097456","","","","","1",""
"26023008","23007","4","2","3","90037340","91293436","90037344","","","(10290612,0)","","","","","4000","","90097456","","","","","1",""
"26023009","23007","4","3","3","90037340","91293436","90037345","","","(10290613,0)","","","","","4000","","90097456","","","","","1",""
"26023010","23010","4","1","3","90037348","91293698","90037349","","","(10290618,0)","","","","","4000","30","90097518","","","","","1",""
"26023011","23010","4","2","3","90037348","91293698","90037350","","","(10290619,0)","","","","","4000","25","90097518","","","","","1",""
"26023012","23010","4","3","3","90037348","91293698","90037351","","","(10290620,0)","","","","","4000","20","90097518","","","","","1",""
"26023013","23013","4","1","3","90037363","91293877","90037364","","","(10290625,0)","","","","","4000","30","90098004","","","","","1",""
"26023014","23013","4","2","3","90037363","91293877","90037365","","","(10290626,0)","","","","","4000","30","90098004","","","","","1",""
"26023015","23013","4","3","3","90037363","91293877","90037366","","","(10290627,0)","","","","","4000","30","90098004","","","","","1",""
"26023101","23101","3","1","3","90037323","91293271","90037324","","","(10290701,0)","","","","","4000","","90097363","","","","","1",""
"26023102","23101","3","2","3","90037323","91293271","90037325","","","(10290702,0)","","","","","4000","","90097363","","","","","1",""
"26023103","23101","3","3","3","90037323","91293271","90037326","","","(10290703,0)","","","","","4000","","90097363","","","","","1",""
"26023104","23104","8","1","1","90037327","91293269","90037328","","","(10290707,0)","","","","","4000","10","90097364","","","90036102","90036101","",""
"26023105","23105","3","1","3","90037352","91293697","90037353","","","(10290713,0)","","","","","4000","20","90097521","","","","","1",""
"26023106","23105","3","2","3","90037352","91293697","90037354","","","(10290714,0)","","","","","4000","20","90097521","","","","","1",""
"26023107","23105","3","3","3","90037352","91293697","90037355","","","(10290715,0)","","","","","4000","20","90097521","","","","","1",""
"26023108","23108","8","1","1","90037356","91293696","90037357","","","(10290711,0)","","","","","4000","30","90097522","","","90036102","90036101","",""
"26023501","23501","6","1","1","90037329","91293350","90037330","","","(10295001,0)","","","","","","10","90097365","","","90036102","90036105","",""
"26023502","23502","6","1","1","90037331","91293351","90037332","","","(10295005,0)","","","","","","15","90097366","","","90036102","90036105","",""
"26023503","23503","6","1","1","90037358","91293699","90037359","","","(10295009,0)","","","","","","30","90097524","","(6)","90036102","90036105","",""
"26030001","30001","","1","4","90038295","91223076","90038695","","","(10530001)","","","","","375000","","","","","","","",""
"26030002","30001","","2","4","90038295","91223076","90038695","","","(10530002)","","","","","750000","","","","","","","",""
"26030003","30001","","3","4","90038295","91223076","90038695","","","(10530003)","","","","","1125000","","","","","","","",""
"26030004","30001","","4","4","90038295","91223076","90038695","","","(10530004)","","","","","1500000","","","","","","","",""
"26030005","30005","","1","4","90038296","91223076","90038696","","","(10530005)","","","","","750000","","","","","","","",""
"26030006","30005","","2","4","90038296","91223076","90038696","","","(10530006)","","","","","1500000","","","","","","","",""
"26030007","30005","","3","4","90038296","91223076","90038696","","","(10530007)","","","","","2250000","","","","","","","",""
"26030008","30005","","4","4","90038296","91223076","90038696","","","(10530008)","","","","","3000000","","","","","","","",""
"26030009","30009","","1","4","90038297","91223077","90038697","","","(10530009)","","","","","375000","","","","","","","",""
"26030010","30009","","2","4","90038297","91223077","90038697","","","(10530010)","","","","","750000","","","","","","","",""
"26030011","30009","","3","4","90038297","91223077","90038697","","","(10530011)","","","","","1125000","","","","","","","",""
"26030012","30009","","4","4","90038297","91223077","90038697","","","(10530012)","","","","","1500000","","","","","","","",""
"26030013","30013","","1","4","90038298","91223077","90038698","","","(10530013)","","","","","750000","","","","","","","",""
"26030014","30013","","2","4","90038298","91223077","90038698","","","(10530014)","","","","","1500000","","","","","","","",""
"26030015","30013","","3","4","90038298","91223077","90038698","","","(10530015)","","","","","2250000","","","","","","","",""
"26030016","30013","","4","4","90038298","91223077","90038698","","","(10530016)","","","","","3000000","","","","","","","",""
"26030017","30017","","1","4","90038299","91223078","90038699","","","(10530017)","","","","","375000","","","","","","","",""
"26030018","30017","","2","4","90038299","91223078","90038699","","","(10530018)","","","","","750000","","","","","","","",""
"26030019","30017","","3","4","90038299","91223078","90038699","","","(10530019)","","","","","1125000","","","","","","","",""
"26030020","30017","","4","4","90038299","91223078","90038699","","","(10530020)","","","","","1500000","","","","","","","",""
"26030021","30021","","1","4","90038300","91223078","90038700","","","(10530021)","","","","","750000","","","","","","","",""
"26030022","30021","","2","4","90038300","91223078","90038700","","","(10530022)","","","","","1500000","","","","","","","",""
"26030023","30021","","3","4","90038300","91223078","90038700","","","(10530023)","","","","","2250000","","","","","","","",""
"26030024","30021","","4","4","90038300","91223078","90038700","","","(10530024)","","","","","3000000","","","","","","","",""
"26030025","30025","","1","4","90038295","91223076","90038695","","","(10530001)","","","","","375000","","","","","","","",""
"26030026","30025","","2","4","90038295","91223076","90038695","","","(10530002)","","","","","750000","","","","","","","",""
"26030027","30025","","3","4","90038295","91223076","90038695","","","(10530003)","","","","","1125000","","","","","","","",""
"26030028","30025","","4","4","90038295","91223076","90038695","","","(10530004)","","","","","1500000","","","","","","","",""
"26030029","30029","","1","4","90038296","91223076","90038696","","","(10530005)","","","","","750000","","","","","","","",""
"26030030","30029","","2","4","90038296","91223076","90038696","","","(10530006)","","","","","1500000","","","","","","","",""
"26030031","30029","","3","4","90038296","91223076","90038696","","","(10530007)","","","","","2250000","","","","","","","",""
"26030032","30029","","4","4","90038296","91223076","90038696","","","(10530008)","","","","","3000000","","","","","","","",""
"26030033","30033","","1","4","90038297","91223077","90038697","","","(10530009)","","","","","375000","","","","","","","",""
"26030034","30033","","2","4","90038297","91223077","90038697","","","(10530010)","","","","","750000","","","","","","","",""
"26030035","30033","","3","4","90038297","91223077","90038697","","","(10530011)","","","","","1125000","","","","","","","",""
"26030036","30033","","4","4","90038297","91223077","90038697","","","(10530012)","","","","","1500000","","","","","","","",""
"26030037","30037","","1","4","90038298","91223077","90038698","","","(10530013)","","","","","750000","","","","","","","",""
"26030038","30037","","2","4","90038298","91223077","90038698","","","(10530014)","","","","","1500000","","","","","","","",""
"26030039","30037","","3","4","90038298","91223077","90038698","","","(10530015)","","","","","2250000","","","","","","","",""
"26030040","30037","","4","4","90038298","91223077","90038698","","","(10530016)","","","","","3000000","","","","","","","",""
"26030041","30041","","1","4","90038299","91223078","90038699","","","(10530017)","","","","","375000","","","","","","","",""
"26030042","30041","","2","4","90038299","91223078","90038699","","","(10530018)","","","","","750000","","","","","","","",""
"26030043","30041","","3","4","90038299","91223078","90038699","","","(10530019)","","","","","1125000","","","","","","","",""
"26030044","30041","","4","4","90038299","91223078","90038699","","","(10530020)","","","","","1500000","","","","","","","",""
"26030045","30045","","1","4","90038300","91223078","90038700","","","(10530021)","","","","","750000","","","","","","","",""
"26030046","30045","","2","4","90038300","91223078","90038700","","","(10530022)","","","","","1500000","","","","","","","",""
"26030047","30045","","3","4","90038300","91223078","90038700","","","(10530023)","","","","","2250000","","","","","","","",""
"26030048","30045","","4","4","90038300","91223078","90038700","","","(10530024)","","","","","3000000","","","","","","","",""
"26030049","30049","","1","4","90038295","91223076","90038695","","","(10530001)","","","","","375000","","","","","","","",""
"26030050","30049","","2","4","90038295","91223076","90038695","","","(10530002)","","","","","750000","","","","","","","",""
"26030051","30049","","3","4","90038295","91223076","90038695","","","(10530003)","","","","","1125000","","","","","","","",""
"26030052","30049","","4","4","90038295","91223076","90038695","","","(10530004)","","","","","1500000","","","","","","","",""
"26030053","30053","","1","4","90038296","91223076","90038696","","","(10530005)","","","","","750000","","","","","","","",""
"26030054","30053","","2","4","90038296","91223076","90038696","","","(10530006)","","","","","1500000","","","","","","","",""
"26030055","30053","","3","4","90038296","91223076","90038696","","","(10530007)","","","","","2250000","","","","","","","",""
"26030056","30053","","4","4","90038296","91223076","90038696","","","(10530008)","","","","","3000000","","","","","","","",""
"26030057","30057","","1","4","90038297","91223077","90038697","","","(10530009)","","","","","375000","","","","","","","",""
"26030058","30057","","2","4","90038297","91223077","90038697","","","(10530010)","","","","","750000","","","","","","","",""
"26030059","30057","","3","4","90038297","91223077","90038697","","","(10530011)","","","","","1125000","","","","","","","",""
"26030060","30057","","4","4","90038297","91223077","90038697","","","(10530012)","","","","","1500000","","","","","","","",""
"26030061","30061","","1","4","90038298","91223077","90038698","","","(10530013)","","","","","750000","","","","","","","",""
"26030062","30061","","2","4","90038298","91223077","90038698","","","(10530014)","","","","","1500000","","","","","","","",""
"26030063","30061","","3","4","90038298","91223077","90038698","","","(10530015)","","","","","2250000","","","","","","","",""
"26030064","30061","","4","4","90038298","91223077","90038698","","","(10530016)","","","","","3000000","","","","","","","",""
"26030065","30065","","1","4","90038299","91223078","90038699","","","(10530017)","","","","","375000","","","","","","","",""
"26030066","30065","","2","4","90038299","91223078","90038699","","","(10530018)","","","","","750000","","","","","","","",""
"26030067","30065","","3","4","90038299","91223078","90038699","","","(10530019)","","","","","1125000","","","","","","","",""
"26030068","30065","","4","4","90038299","91223078","90038699","","","(10530020)","","","","","1500000","","","","","","","",""
"26030069","30069","","1","4","90038300","91223078","90038700","","","(10530021)","","","","","750000","","","","","","","",""
"26030070","30069","","2","4","90038300","91223078","90038700","","","(10530022)","","","","","1500000","","","","","","","",""
"26030071","30069","","3","4","90038300","91223078","90038700","","","(10530023)","","","","","2250000","","","","","","","",""
"26030072","30069","","4","4","90038300","91223078","90038700","","","(10530024)","","","","","3000000","","","","","","","",""
"26030073","30073","","1","4","90038295","91223076","90038695","","","(10530001)","","","","","375000","","","","","","","",""
"26030074","30073","","2","4","90038295","91223076","90038695","","","(10530002)","","","","","750000","","","","","","","",""
"26030075","30073","","3","4","90038295","91223076","90038695","","","(10530003)","","","","","1125000","","","","","","","",""
"26030076","30073","","4","4","90038295","91223076","90038695","","","(10530004)","","","","","1500000","","","","","","","",""
"26030077","30077","","1","4","90038296","91223076","90038696","","","(10530005)","","","","","750000","","","","","","","",""
"26030078","30077","","2","4","90038296","91223076","90038696","","","(10530006)","","","","","1500000","","","","","","","",""
"26030079","30077","","3","4","90038296","91223076","90038696","","","(10530007)","","","","","2250000","","","","","","","",""
"26030080","30077","","4","4","90038296","91223076","90038696","","","(10530008)","","","","","3000000","","","","","","","",""
"26030081","30081","","1","4","90038297","91223077","90038697","","","(10530009)","","","","","375000","","","","","","","",""
"26030082","30081","","2","4","90038297","91223077","90038697","","","(10530010)","","","","","750000","","","","","","","",""
"26030083","30081","","3","4","90038297","91223077","90038697","","","(10530011)","","","","","1125000","","","","","","","",""
"26030084","30081","","4","4","90038297","91223077","90038697","","","(10530012)","","","","","1500000","","","","","","","",""
"26030085","30085","","1","4","90038298","91223077","90038698","","","(10530013)","","","","","750000","","","","","","","",""
"26030086","30085","","2","4","90038298","91223077","90038698","","","(10530014)","","","","","1500000","","","","","","","",""
"26030087","30085","","3","4","90038298","91223077","90038698","","","(10530015)","","","","","2250000","","","","","","","",""
"26030088","30085","","4","4","90038298","91223077","90038698","","","(10530016)","","","","","3000000","","","","","","","",""
"26030089","30089","","1","4","90038299","91223078","90038699","","","(10530017)","","","","","375000","","","","","","","",""
"26030090","30089","","2","4","90038299","91223078","90038699","","","(10530018)","","","","","750000","","","","","","","",""
"26030091","30089","","3","4","90038299","91223078","90038699","","","(10530019)","","","","","1125000","","","","","","","",""
"26030092","30089","","4","4","90038299","91223078","90038699","","","(10530020)","","","","","1500000","","","","","","","",""
"26030093","30093","","1","4","90038300","91223078","90038700","","","(10530021)","","","","","750000","","","","","","","",""
"26030094","30093","","2","4","90038300","91223078","90038700","","","(10530022)","","","","","1500000","","","","","","","",""
"26030095","30093","","3","4","90038300","91223078","90038700","","","(10530023)","","","","","2250000","","","","","","","",""
"26030096","30093","","4","4","90038300","91223078","90038700","","","(10530024)","","","","","3000000","","","","","","","",""
"26030100","30100","","1","1","90037346","91223075","90037347","","","(0)","","","","","","","","","","","","",""
"26030200","30200","7","1","8","90038391","91293551","90038400","","","(10992621)","","","","","","","90097465","","","","","",""
"26030201","30201","7","2","8","90038391","91293551","90038401","","","(10992622)","","","","","","","90097466","","","","","",""
"26030202","30202","7","3","8","90038391","91293552","90038402","","","(10992623)","","","","","","","90097467","","","","","",""
"26030203","30203","7","4","8","90038391","91293552","90038403","","","(10992624)","","","","","","","90097468","","","","","",""
"26030204","30204","7","5","8","90038391","91293553","90038404","","","(10992625)","","","","","","","90097469","","","","","",""
"26030205","30205","7","6","8","90038391","91293554","90038405","","","(10992626)","","","","","","","90097470","","","","","",""
"26030206","30206","7","7","8","90038391","91293555","90038406","","","(10992627)","","","","","","","90097471","","","","","",""
"26030207","30207","7","8","8","90038391","91293556","90038407","","","(10992628)","","","","","","","90097472","","","","","",""
"26030300","30300","10","1","1","90038501","91293620","90038511","","","(10320101)","","","","","","","90097498","","","","","",""
"26030301","30301","10","1","1","90038502","91293621","90038510","","","(10320102)","","","","","","","90097498","","","","","",""
"26030302","30302","10","1","1","90038503","91293622","90038512","","","(10320103)","","","","","","","90097498","","","","","",""
"26030303","30303","10","1","1","90038504","91293623","90038513","","","(10320104)","","","","","","","90097498","","","","","",""
"26030304","30304","10","1","1","90038505","91293624","90038514","","","(10320105)","","","","","","","90097498","","","","","",""
"26030305","30305","10","1","1","90038506","91293625","90038515","","","(10320106)","","","","","","","90097498","","","","","",""
"26030306","30306","10","1","1","90038507","91293626","90038516","","","(10320107)","","","","","","","90097498","","","","","",""
"26030307","30307","10","1","1","90038508","91293627","90038517","","","(10320108)","","","","","","","90097498","","","","","",""
"26030308","30308","10","1","1","90038509","91293628","90038518","","","(10320109)","","","","","","","90097498","","","","","",""
"26040001","40001","11","1","999","90100402","91290247","90100426","","(31150001,1)","(10280001,0)","","(4,6,13,0,1,4,7,26,0,1,4,8,153,0,1)","","","1000","3","90096455","","","","","","91950000"
"26040002","40001","11","2","999","90100402","91290247","90100426","","(31150001,2)","(10280001,0)","","(4,6,15,0,1,4,7,30,0,1,4,8,164,0,1)","","","1100","3","90096455","","","","","","91950000"
"26040003","40001","11","3","999","90100402","91290247","90100426","","(31150001,3)","(10280001,0)","","(4,6,17,0,1,4,7,34,0,1,4,8,176,0,1)","","","1200","3","90096455","","","","","","91950000"
