"AttributeId","ResourceType","ResourcePath","ResourcePriority","IsUnchangeByBuff"
"91252323","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/Tou/T_ZhanShi_Tou_Jie03_F.T_ZhanShi_Tou_Jie03_F","",""
"91252324","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/Tou/T_ZhanShi_Tou_Jie04_F.T_ZhanShi_Tou_Jie04_F","",""
"91252325","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/Tou/T_ZhanShi_Tou_Jie05_F.T_ZhanShi_Tou_Jie05_F","",""
"91252326","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/Tou/T_ZhanShi_Tou_Jie06_F.T_ZhanShi_Tou_Jie06_F","",""
"91252327","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/Tou/T_ZhanShi_Tou_Jie07_F.T_ZhanShi_Tou_Jie07_F","",""
"91252328","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/Tou/T_ZhanShi_Tou_Jie08_F.T_ZhanShi_Tou_Jie08_F","",""
"91252329","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/Tou/T_ZhanShi_Tou_Jie09_F.T_ZhanShi_Tou_Jie09_F","",""
"91252330","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/Tou/T_ZhanShi_Tou_Jie10_F.T_ZhanShi_Tou_Jie10_F","",""
"91252331","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/Tou/T_FaShi_Tou_Jie01_F.T_FaShi_Tou_Jie01_F","",""
"91252332","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/Tou/T_FaShi_Tou_Jie02_F.T_FaShi_Tou_Jie02_F","",""
"91252333","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/Tou/T_FaShi_Tou_Jie03_F.T_FaShi_Tou_Jie03_F","",""
"91252334","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/Tou/T_FaShi_Tou_Jie04_F.T_FaShi_Tou_Jie04_F","",""
"91252335","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/Tou/T_FaShi_Tou_Jie05_F.T_FaShi_Tou_Jie05_F","",""
"91252336","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/Tou/T_FaShi_Tou_Jie06_F.T_FaShi_Tou_Jie06_F","",""
"91252337","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/Tou/T_FaShi_Tou_Jie07_F.T_FaShi_Tou_Jie07_F","",""
"91252338","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/Tou/T_FaShi_Tou_Jie08_F.T_FaShi_Tou_Jie08_F","",""
"91252339","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/Tou/T_FaShi_Tou_Jie09_F.T_FaShi_Tou_Jie09_F","",""
"91252340","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/Tou/T_FaShi_Tou_Jie10_F.T_FaShi_Tou_Jie10_F","",""
"91252341","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/Tou/T_ZhanShi_Tou_Jie01_F.T_ZhanShi_Tou_Jie01_F","",""
"91252342","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/Tou/T_ZhanShi_Tou_Jie02_F.T_ZhanShi_Tou_Jie02_F","",""
"91252343","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/Tou/T_ZhanShi_Tou_Jie03_F.T_ZhanShi_Tou_Jie03_F","",""
"91252344","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/Tou/T_ZhanShi_Tou_Jie04_F.T_ZhanShi_Tou_Jie04_F","",""
"91252345","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/Tou/T_ZhanShi_Tou_Jie05_F.T_ZhanShi_Tou_Jie05_F","",""
"91252346","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/Tou/T_ZhanShi_Tou_Jie06_F.T_ZhanShi_Tou_Jie06_F","",""
"91252347","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/Tou/T_ZhanShi_Tou_Jie07_F.T_ZhanShi_Tou_Jie07_F","",""
"91252348","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/Tou/T_ZhanShi_Tou_Jie08_F.T_ZhanShi_Tou_Jie08_F","",""
"91252349","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/Tou/T_ZhanShi_Tou_Jie09_F.T_ZhanShi_Tou_Jie09_F","",""
"91252350","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/Tou/T_ZhanShi_Tou_Jie10_F.T_ZhanShi_Tou_Jie10_F","",""
"91252351","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/Tou/T_FaShi_Tou_Jie01_F.T_FaShi_Tou_Jie01_F","",""
"91252352","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/Tou/T_FaShi_Tou_Jie02_F.T_FaShi_Tou_Jie02_F","",""
"91252353","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/Tou/T_FaShi_Tou_Jie03_F.T_FaShi_Tou_Jie03_F","",""
"91252354","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/Tou/T_FaShi_Tou_Jie04_F.T_FaShi_Tou_Jie04_F","",""
"91252355","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/Tou/T_FaShi_Tou_Jie05_F.T_FaShi_Tou_Jie05_F","",""
"91252356","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/Tou/T_FaShi_Tou_Jie06_F.T_FaShi_Tou_Jie06_F","",""
"91252357","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/Tou/T_FaShi_Tou_Jie07_F.T_FaShi_Tou_Jie07_F","",""
"91252358","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/Tou/T_FaShi_Tou_Jie08_F.T_FaShi_Tou_Jie08_F","",""
"91252359","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/Tou/T_FaShi_Tou_Jie09_F.T_FaShi_Tou_Jie09_F","",""
"91252360","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/Tou/T_FaShi_Tou_Jie10_F.T_FaShi_Tou_Jie10_F","",""
"91252361","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/XieZi/T_ZhanShi_XieZi_Jie01_F.T_ZhanShi_XieZi_Jie01_F","",""
"91252362","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/XieZi/T_ZhanShi_XieZi_Jie02_F.T_ZhanShi_XieZi_Jie02_F","",""
"91252363","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/XieZi/T_ZhanShi_XieZi_Jie03_F.T_ZhanShi_XieZi_Jie03_F","",""
"91252364","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/XieZi/T_ZhanShi_XieZi_Jie04_F.T_ZhanShi_XieZi_Jie04_F","",""
"91252365","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/XieZi/T_ZhanShi_XieZi_Jie05_F.T_ZhanShi_XieZi_Jie05_F","",""
"91252366","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/XieZi/T_ZhanShi_XieZi_Jie06_F.T_ZhanShi_XieZi_Jie06_F","",""
"91252367","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/XieZi/T_ZhanShi_XieZi_Jie07_F.T_ZhanShi_XieZi_Jie07_F","",""
"91252368","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/XieZi/T_ZhanShi_XieZi_Jie08_F.T_ZhanShi_XieZi_Jie08_F","",""
"91252369","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/XieZi/T_ZhanShi_XieZi_Jie09_F.T_ZhanShi_XieZi_Jie09_F","",""
"91252370","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/XieZi/T_ZhanShi_XieZi_Jie10_F.T_ZhanShi_XieZi_Jie10_F","",""
"91252371","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/XieZi/T_FaShi_XieZi_Jie01_F.T_FaShi_XieZi_Jie01_F","",""
"91252372","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/XieZi/T_FaShi_XieZi_Jie02_F.T_FaShi_XieZi_Jie02_F","",""
"91252373","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/XieZi/T_FaShi_XieZi_Jie03_F.T_FaShi_XieZi_Jie03_F","",""
"91252374","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/XieZi/T_FaShi_XieZi_Jie04_F.T_FaShi_XieZi_Jie04_F","",""
"91252375","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/XieZi/T_FaShi_XieZi_Jie05_F.T_FaShi_XieZi_Jie05_F","",""
"91252376","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/XieZi/T_FaShi_XieZi_Jie06_F.T_FaShi_XieZi_Jie06_F","",""
"91252377","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/XieZi/T_FaShi_XieZi_Jie07_F.T_FaShi_XieZi_Jie07_F","",""
"91252378","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/XieZi/T_FaShi_XieZi_Jie08_F.T_FaShi_XieZi_Jie08_F","",""
"91252379","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/XieZi/T_FaShi_XieZi_Jie09_F.T_FaShi_XieZi_Jie09_F","",""
"91252380","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/XieZi/T_FaShi_XieZi_Jie10_F.T_FaShi_XieZi_Jie10_F","",""
"91252381","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/XieZi/T_ZhanShi_XieZi_Jie01_F.T_ZhanShi_XieZi_Jie01_F","",""
"91252382","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/XieZi/T_ZhanShi_XieZi_Jie02_F.T_ZhanShi_XieZi_Jie02_F","",""
"91252383","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/XieZi/T_ZhanShi_XieZi_Jie03_F.T_ZhanShi_XieZi_Jie03_F","",""
"91252384","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/XieZi/T_ZhanShi_XieZi_Jie04_F.T_ZhanShi_XieZi_Jie04_F","",""
"91252385","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/XieZi/T_ZhanShi_XieZi_Jie05_F.T_ZhanShi_XieZi_Jie05_F","",""
"91252386","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/XieZi/T_ZhanShi_XieZi_Jie06_F.T_ZhanShi_XieZi_Jie06_F","",""
"91252387","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/XieZi/T_ZhanShi_XieZi_Jie07_F.T_ZhanShi_XieZi_Jie07_F","",""
"91252388","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/XieZi/T_ZhanShi_XieZi_Jie08_F.T_ZhanShi_XieZi_Jie08_F","",""
"91252389","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/XieZi/T_ZhanShi_XieZi_Jie09_F.T_ZhanShi_XieZi_Jie09_F","",""
"91252390","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/XieZi/T_ZhanShi_XieZi_Jie10_F.T_ZhanShi_XieZi_Jie10_F","",""
"91252391","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/XieZi/T_FaShi_XieZi_Jie01_F.T_FaShi_XieZi_Jie01_F","",""
"91252392","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/XieZi/T_FaShi_XieZi_Jie02_F.T_FaShi_XieZi_Jie02_F","",""
"91252393","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/XieZi/T_FaShi_XieZi_Jie03_F.T_FaShi_XieZi_Jie03_F","",""
"91252394","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/XieZi/T_FaShi_XieZi_Jie04_F.T_FaShi_XieZi_Jie04_F","",""
"91252395","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/XieZi/T_FaShi_XieZi_Jie05_F.T_FaShi_XieZi_Jie05_F","",""
"91252396","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/XieZi/T_FaShi_XieZi_Jie06_F.T_FaShi_XieZi_Jie06_F","",""
"91252397","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/XieZi/T_FaShi_XieZi_Jie07_F.T_FaShi_XieZi_Jie07_F","",""
"91252398","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/XieZi/T_FaShi_XieZi_Jie08_F.T_FaShi_XieZi_Jie08_F","",""
"91252399","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/XieZi/T_FaShi_XieZi_Jie09_F.T_FaShi_XieZi_Jie09_F","",""
"91252400","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/XieZi/T_FaShi_XieZi_Jie10_F.T_FaShi_XieZi_Jie10_F","",""
"91252401","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/Shou/T_ZhanShi_ShouTao_Jie01_F.T_ZhanShi_ShouTao_Jie01_F","",""
"91252402","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/Shou/T_ZhanShi_ShouTao_Jie02_F.T_ZhanShi_ShouTao_Jie02_F","",""
"91252403","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/Shou/T_ZhanShi_ShouTao_Jie03_F.T_ZhanShi_ShouTao_Jie03_F","",""
"91252404","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/Shou/T_ZhanShi_ShouTao_Jie04_F.T_ZhanShi_ShouTao_Jie04_F","",""
"91252405","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/Shou/T_ZhanShi_ShouTao_Jie05_F.T_ZhanShi_ShouTao_Jie05_F","",""
"91252406","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/Shou/T_ZhanShi_ShouTao_Jie06_F.T_ZhanShi_ShouTao_Jie06_F","",""
"91252407","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/Shou/T_ZhanShi_ShouTao_Jie07_F.T_ZhanShi_ShouTao_Jie07_F","",""
"91252408","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/Shou/T_ZhanShi_ShouTao_Jie08_F.T_ZhanShi_ShouTao_Jie08_F","",""
"91252409","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/Shou/T_ZhanShi_ShouTao_Jie09_F.T_ZhanShi_ShouTao_Jie09_F","",""
"91252410","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/Shou/T_ZhanShi_ShouTao_Jie10_F.T_ZhanShi_ShouTao_Jie10_F","",""
"91252411","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/Shou/T_FaShi_ShouTao_Jie01_F.T_FaShi_ShouTao_Jie01_F","",""
"91252412","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/Shou/T_FaShi_ShouTao_Jie02_F.T_FaShi_ShouTao_Jie02_F","",""
"91252413","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/Shou/T_FaShi_ShouTao_Jie03_F.T_FaShi_ShouTao_Jie03_F","",""
"91252414","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/Shou/T_FaShi_ShouTao_Jie04_F.T_FaShi_ShouTao_Jie04_F","",""
"91252415","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/Shou/T_FaShi_ShouTao_Jie05_F.T_FaShi_ShouTao_Jie05_F","",""
"91252416","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/Shou/T_FaShi_ShouTao_Jie06_F.T_FaShi_ShouTao_Jie06_F","",""
"91252417","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/Shou/T_FaShi_ShouTao_Jie07_F.T_FaShi_ShouTao_Jie07_F","",""
"91252418","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/Shou/T_FaShi_ShouTao_Jie08_F.T_FaShi_ShouTao_Jie08_F","",""
"91252419","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/Shou/T_FaShi_ShouTao_Jie09_F.T_FaShi_ShouTao_Jie09_F","",""
"91252420","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/Shou/T_FaShi_ShouTao_Jie10_F.T_FaShi_ShouTao_Jie10_F","",""
"91252421","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/Shou/T_ZhanShi_ShouTao_Jie01_F.T_ZhanShi_ShouTao_Jie01_F","",""
"91252422","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/Shou/T_ZhanShi_ShouTao_Jie02_F.T_ZhanShi_ShouTao_Jie02_F","",""
"91252423","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/Shou/T_ZhanShi_ShouTao_Jie03_F.T_ZhanShi_ShouTao_Jie03_F","",""
"91252424","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/Shou/T_ZhanShi_ShouTao_Jie04_F.T_ZhanShi_ShouTao_Jie04_F","",""
"91252425","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/Shou/T_ZhanShi_ShouTao_Jie05_F.T_ZhanShi_ShouTao_Jie05_F","",""
"91252426","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/Shou/T_ZhanShi_ShouTao_Jie06_F.T_ZhanShi_ShouTao_Jie06_F","",""
"91252427","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/Shou/T_ZhanShi_ShouTao_Jie07_F.T_ZhanShi_ShouTao_Jie07_F","",""
"91252428","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/Shou/T_ZhanShi_ShouTao_Jie08_F.T_ZhanShi_ShouTao_Jie08_F","",""
"91252429","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/Shou/T_ZhanShi_ShouTao_Jie09_F.T_ZhanShi_ShouTao_Jie09_F","",""
"91252430","12","/Game/UI/Texture/Icon/Icon_Equip/ZhanShiZhuangBei/Shou/T_ZhanShi_ShouTao_Jie10_F.T_ZhanShi_ShouTao_Jie10_F","",""
"91252431","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/Shou/T_FaShi_ShouTao_Jie01_F.T_FaShi_ShouTao_Jie01_F","",""
"91252432","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/Shou/T_FaShi_ShouTao_Jie02_F.T_FaShi_ShouTao_Jie02_F","",""
"91252433","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/Shou/T_FaShi_ShouTao_Jie03_F.T_FaShi_ShouTao_Jie03_F","",""
"91252434","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/Shou/T_FaShi_ShouTao_Jie04_F.T_FaShi_ShouTao_Jie04_F","",""
"91252435","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/Shou/T_FaShi_ShouTao_Jie05_F.T_FaShi_ShouTao_Jie05_F","",""
"91252436","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/Shou/T_FaShi_ShouTao_Jie06_F.T_FaShi_ShouTao_Jie06_F","",""
"91252437","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/Shou/T_FaShi_ShouTao_Jie07_F.T_FaShi_ShouTao_Jie07_F","",""
"91252438","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/Shou/T_FaShi_ShouTao_Jie08_F.T_FaShi_ShouTao_Jie08_F","",""
"91252439","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/Shou/T_FaShi_ShouTao_Jie09_F.T_FaShi_ShouTao_Jie09_F","",""
"91252440","12","/Game/UI/Texture/Icon/Icon_Equip/FaShiZhuangBei/Shou/T_FaShi_ShouTao_Jie10_F.T_FaShi_ShouTao_Jie10_F","",""
"91252441","12","/Game/UI/Texture/Icon/Icon_Equip/ShouShi/JieZhi/T_All_JieZhi_Jie01_F.T_All_JieZhi_Jie01_F","",""
"91252442","12","/Game/UI/Texture/Icon/Icon_Equip/ShouShi/JieZhi/T_All_JieZhi_Jie02_F.T_All_JieZhi_Jie02_F","",""
"91252443","12","/Game/UI/Texture/Icon/Icon_Equip/ShouShi/JieZhi/T_All_JieZhi_Jie03_F.T_All_JieZhi_Jie03_F","",""
"91252444","12","/Game/UI/Texture/Icon/Icon_Equip/ShouShi/JieZhi/T_All_JieZhi_Jie04_F.T_All_JieZhi_Jie04_F","",""
"91252445","12","/Game/UI/Texture/Icon/Icon_Equip/ShouShi/JieZhi/T_All_JieZhi_Jie05_F.T_All_JieZhi_Jie05_F","",""
"91252446","12","/Game/UI/Texture/Icon/Icon_Equip/ShouShi/JieZhi/T_All_JieZhi_Jie06_F.T_All_JieZhi_Jie06_F","",""
"91252447","12","/Game/UI/Texture/Icon/Icon_Equip/ShouShi/JieZhi/T_All_JieZhi_Jie07_F.T_All_JieZhi_Jie07_F","",""
"91252448","12","/Game/UI/Texture/Icon/Icon_Equip/ShouShi/JieZhi/T_All_JieZhi_Jie08_F.T_All_JieZhi_Jie08_F","",""
"91252449","12","/Game/UI/Texture/Icon/Icon_Equip/ShouShi/JieZhi/T_All_JieZhi_Jie09_F.T_All_JieZhi_Jie09_F","",""
"91252450","12","/Game/UI/Texture/Icon/Icon_Equip/ShouShi/JieZhi/T_All_JieZhi_Jie10_F.T_All_JieZhi_Jie10_F","",""
"91252451","12","/Game/UI/Texture/Icon/Icon_Equip/ShouShi/JieZhi/T_All_JieZhi_Jie01_F.T_All_JieZhi_Jie01_F","",""
"91252452","12","/Game/UI/Texture/Icon/Icon_Equip/ShouShi/JieZhi/T_All_JieZhi_Jie02_F.T_All_JieZhi_Jie02_F","",""
"91252453","12","/Game/UI/Texture/Icon/Icon_Equip/ShouShi/JieZhi/T_All_JieZhi_Jie03_F.T_All_JieZhi_Jie03_F","",""
"91252454","12","/Game/UI/Texture/Icon/Icon_Equip/ShouShi/JieZhi/T_All_JieZhi_Jie04_F.T_All_JieZhi_Jie04_F","",""
"91252455","12","/Game/UI/Texture/Icon/Icon_Equip/ShouShi/JieZhi/T_All_JieZhi_Jie05_F.T_All_JieZhi_Jie05_F","",""
"91252456","12","/Game/UI/Texture/Icon/Icon_Equip/ShouShi/JieZhi/T_All_JieZhi_Jie06_F.T_All_JieZhi_Jie06_F","",""
"91252457","12","/Game/UI/Texture/Icon/Icon_Equip/ShouShi/JieZhi/T_All_JieZhi_Jie07_F.T_All_JieZhi_Jie07_F","",""
"91252458","12","/Game/UI/Texture/Icon/Icon_Equip/ShouShi/JieZhi/T_All_JieZhi_Jie08_F.T_All_JieZhi_Jie08_F","",""
"91252459","12","/Game/UI/Texture/Icon/Icon_Equip/ShouShi/JieZhi/T_All_JieZhi_Jie09_F.T_All_JieZhi_Jie09_F","",""
"91252460","12","/Game/UI/Texture/Icon/Icon_Equip/ShouShi/JieZhi/T_All_JieZhi_Jie10_F.T_All_JieZhi_Jie10_F","",""
"91252461","12","/Game/UI/Texture/Icon/Icon_Equip/ShouShi/JieZhi/T_All_JieZhi_Jie01_F.T_All_JieZhi_Jie01_F","",""
"91252462","12","/Game/UI/Texture/Icon/Icon_Equip/ShouShi/JieZhi/T_All_JieZhi_Jie02_F.T_All_JieZhi_Jie02_F","",""
"91252463","12","/Game/UI/Texture/Icon/Icon_Equip/ShouShi/JieZhi/T_All_JieZhi_Jie03_F.T_All_JieZhi_Jie03_F","",""
"91252464","12","/Game/UI/Texture/Icon/Icon_Equip/ShouShi/JieZhi/T_All_JieZhi_Jie04_F.T_All_JieZhi_Jie04_F","",""
"91252465","12","/Game/UI/Texture/Icon/Icon_Equip/ShouShi/JieZhi/T_All_JieZhi_Jie05_F.T_All_JieZhi_Jie05_F","",""
"91252466","12","/Game/UI/Texture/Icon/Icon_Equip/ShouShi/JieZhi/T_All_JieZhi_Jie06_F.T_All_JieZhi_Jie06_F","",""
"91252467","12","/Game/UI/Texture/Icon/Icon_Equip/ShouShi/JieZhi/T_All_JieZhi_Jie07_F.T_All_JieZhi_Jie07_F","",""
"91252468","12","/Game/UI/Texture/Icon/Icon_Equip/ShouShi/JieZhi/T_All_JieZhi_Jie08_F.T_All_JieZhi_Jie08_F","",""
"91252469","12","/Game/UI/Texture/Icon/Icon_Equip/ShouShi/JieZhi/T_All_JieZhi_Jie09_F.T_All_JieZhi_Jie09_F","",""
"91252470","12","/Game/UI/Texture/Icon/Icon_Equip/ShouShi/JieZhi/T_All_JieZhi_Jie10_F.T_All_JieZhi_Jie10_F","",""
"91252471","12","/Game/UI/Texture/Icon/Icon_Equip/ShouShi/JieZhi/T_All_JieZhi_Jie01_F.T_All_JieZhi_Jie01_F","",""
"91252472","12","/Game/UI/Texture/Icon/Icon_Equip/ShouShi/JieZhi/T_All_JieZhi_Jie02_F.T_All_JieZhi_Jie02_F","",""
"91252473","12","/Game/UI/Texture/Icon/Icon_Equip/ShouShi/JieZhi/T_All_JieZhi_Jie03_F.T_All_JieZhi_Jie03_F","",""
"91252474","12","/Game/UI/Texture/Icon/Icon_Equip/ShouShi/JieZhi/T_All_JieZhi_Jie04_F.T_All_JieZhi_Jie04_F","",""
"91252475","12","/Game/UI/Texture/Icon/Icon_Equip/ShouShi/JieZhi/T_All_JieZhi_Jie05_F.T_All_JieZhi_Jie05_F","",""
"91252476","12","/Game/UI/Texture/Icon/Icon_Equip/ShouShi/JieZhi/T_All_JieZhi_Jie06_F.T_All_JieZhi_Jie06_F","",""
"91252477","12","/Game/UI/Texture/Icon/Icon_Equip/ShouShi/JieZhi/T_All_JieZhi_Jie07_F.T_All_JieZhi_Jie07_F","",""
"91252478","12","/Game/UI/Texture/Icon/Icon_Equip/ShouShi/JieZhi/T_All_JieZhi_Jie08_F.T_All_JieZhi_Jie08_F","",""
"91252479","12","/Game/UI/Texture/Icon/Icon_Equip/ShouShi/JieZhi/T_All_JieZhi_Jie09_F.T_All_JieZhi_Jie09_F","",""
"91252480","12","/Game/UI/Texture/Icon/Icon_Equip/ShouShi/JieZhi/T_All_JieZhi_Jie10_F.T_All_JieZhi_Jie10_F","",""
"91252481","12","/Game/UI/Texture/Icon/Icon_Equip/ShouShi/ErHuan/T_All_ErHuan_Jie01_F.T_All_ErHuan_Jie01_F","",""
"91252482","12","/Game/UI/Texture/Icon/Icon_Equip/ShouShi/ErHuan/T_All_ErHuan_Jie02_F.T_All_ErHuan_Jie02_F","",""
"91252483","12","/Game/UI/Texture/Icon/Icon_Equip/ShouShi/ErHuan/T_All_ErHuan_Jie03_F.T_All_ErHuan_Jie03_F","",""
