"AttributeId","NameId","CurrentCanto","CurrentOrder","CurrentStar","MoneyConsume","NeedChapter","AddAtt","Mesh","AnimBP","UnlockStateBuffId","IconID","TinderShotDescribe","TinderUnlockClue","AddStarLevel"
"65010256","90096694","5","26","6","(11,138620)","26","(4,8,456642,0,1,4,5,57081,0,1,4,6,68497,0,1,4,7,136993,0,1,4,9,22833,0,1,4,10,22833,0,1,4,13,0.512,0,1)","76980794","91053402","(10990618,10990678,10990684,10990690)","91231358","90096706","90096700","1"
"65010257","90096694","5","26","7","(11,152490)","26","(4,8,463892,0,1,4,5,57987,0,1,4,6,69584,0,1,4,7,139168,0,1,4,9,23195,0,1,4,10,23195,0,1,4,13,0.514,0,1)","76980794","91053402","(10990618,10990678,10990684,10990690)","91231358","90096706","90096700","1"
"65010258","90096694","5","26","8","(11,167740)","26","(4,8,471866,0,1,4,5,58984,0,1,4,6,70780,0,1,4,7,141560,0,1,4,9,23594,0,1,4,10,23594,0,1,4,13,0.516,0,1)","76980794","91053402","(10990618,10990678,10990684,10990690)","91231358","90096706","90096700","1"
"65010259","90096694","5","26","9","(11,184520)","26","(4,8,480638,0,1,4,5,60080,0,1,4,6,72096,0,1,4,7,144192,0,1,4,9,24032,0,1,4,10,24032,0,1,4,13,0.518,0,1)","76980794","91053402","(10990618,10990678,10990684,10990690)","91231358","90096706","90096700","1"
"65010260","90096694","5","26","10","(11,202980)","26","(4,8,490287,0,1,4,5,61286,0,1,4,6,73544,0,1,4,7,147087,0,1,4,9,24515,0,1,4,10,24515,0,1,4,13,0.52,0,1)","76980794","91053402","(10990618,10990678,10990684,10990690)","91231358","90096706","90096700","1"
"65010261","90096695","5","27","1","(11,98960)","27","(4,8,494797,0,1,4,5,61850,0,1,4,6,74220,0,1,4,7,148439,0,1,4,9,24740,0,1,4,10,24740,0,1,4,13,0.522,0,1)","76980794","91053402","(10990619,10990679,10990685,10990691)","91231359","90096707","90096701","1"
"65010262","90096695","5","27","2","(11,108860)","27","(4,8,499758,0,1,4,5,62470,0,1,4,6,74964,0,1,4,7,149928,0,1,4,9,24988,0,1,4,10,24988,0,1,4,13,0.524,0,1)","76980794","91053402","(10990619,10990679,10990685,10990691)","91231359","90096707","90096701","1"
"65010263","90096695","5","27","3","(11,119750)","27","(4,8,505215,0,1,4,5,63152,0,1,4,6,75783,0,1,4,7,151565,0,1,4,9,25261,0,1,4,10,25261,0,1,4,13,0.526,0,1)","76980794","91053402","(10990619,10990679,10990685,10990691)","91231359","90096707","90096701","1"
"65010264","90096695","5","27","4","(11,131730)","27","(4,8,511217,0,1,4,5,63903,0,1,4,6,76683,0,1,4,7,153365,0,1,4,9,25561,0,1,4,10,25561,0,1,4,13,0.528,0,1)","76980794","91053402","(10990619,10990679,10990685,10990691)","91231359","90096707","90096701","1"
"65010265","90096695","5","27","5","(11,144910)","27","(4,8,517820,0,1,4,5,64728,0,1,4,6,77673,0,1,4,7,155346,0,1,4,9,25891,0,1,4,10,25891,0,1,4,13,0.53,0,1)","76980794","91053402","(10990619,10990679,10990685,10990691)","91231359","90096707","90096701","1"
"65010266","90096695","5","27","6","(11,159410)","27","(4,8,525083,0,1,4,5,65636,0,1,4,6,78763,0,1,4,7,157525,0,1,4,9,26255,0,1,4,10,26255,0,1,4,13,0.532,0,1)","76980794","91053402","(10990619,10990679,10990685,10990691)","91231359","90096707","90096701","1"
"65010267","90096695","5","27","7","(11,175360)","27","(4,8,533072,0,1,4,5,66634,0,1,4,6,79961,0,1,4,7,159922,0,1,4,9,26654,0,1,4,10,26654,0,1,4,13,0.534,0,1)","76980794","91053402","(10990619,10990679,10990685,10990691)","91231359","90096707","90096701","1"
"65010268","90096695","5","27","8","(11,192900)","27","(4,8,541861,0,1,4,5,67733,0,1,4,6,81280,0,1,4,7,162559,0,1,4,9,27094,0,1,4,10,27094,0,1,4,13,0.536,0,1)","76980794","91053402","(10990619,10990679,10990685,10990691)","91231359","90096707","90096701","1"
"65010269","90096695","5","27","9","(11,212190)","27","(4,8,551528,0,1,4,5,68941,0,1,4,6,82730,0,1,4,7,165459,0,1,4,9,27577,0,1,4,10,27577,0,1,4,13,0.538,0,1)","76980794","91053402","(10990619,10990679,10990685,10990691)","91231359","90096707","90096701","1"
"65010270","90096695","5","27","10","(11,233410)","27","(4,8,562162,0,1,4,5,70271,0,1,4,6,84325,0,1,4,7,168649,0,1,4,9,28109,0,1,4,10,28109,0,1,4,13,0.54,0,1)","76980794","91053402","(10990619,10990679,10990685,10990691)","91231359","90096707","90096701","1"
"65010271","90096696","5","28","1","(11,113810)","28","(4,8,567122,0,1,4,5,70891,0,1,4,6,85069,0,1,4,7,170137,0,1,4,9,28357,0,1,4,10,28357,0,1,4,13,0.542,0,1)","76980794","91053402","(10990620,10990680,10990686,10990692)","91231360","90096708","90096702","1"
"65010272","90096696","5","28","2","(11,125200)","28","(4,8,572579,0,1,4,5,71573,0,1,4,6,85887,0,1,4,7,171774,0,1,4,9,28629,0,1,4,10,28629,0,1,4,13,0.544,0,1)","76980794","91053402","(10990620,10990680,10990686,10990692)","91231360","90096708","90096702","1"
"65010273","90096696","5","28","3","(11,137720)","28","(4,8,578582,0,1,4,5,72323,0,1,4,6,86788,0,1,4,7,173575,0,1,4,9,28930,0,1,4,10,28930,0,1,4,13,0.546,0,1)","76980794","91053402","(10990620,10990680,10990686,10990692)","91231360","90096708","90096702","1"
"65010274","90096696","5","28","4","(11,151500)","28","(4,8,585185,0,1,4,5,73149,0,1,4,6,87778,0,1,4,7,175556,0,1,4,9,29260,0,1,4,10,29260,0,1,4,13,0.548,0,1)","76980794","91053402","(10990620,10990680,10990686,10990692)","91231360","90096708","90096702","1"
"65010275","90096696","5","28","5","(11,166650)","28","(4,8,592448,0,1,4,5,74056,0,1,4,6,88868,0,1,4,7,177735,0,1,4,9,29623,0,1,4,10,29623,0,1,4,13,0.55,0,1)","76980794","91053402","(10990620,10990680,10990686,10990692)","91231360","90096708","90096702","1"
"65010276","90096696","5","28","6","(11,183320)","28","(4,8,600438,0,1,4,5,75055,0,1,4,6,90066,0,1,4,7,180132,0,1,4,9,30022,0,1,4,10,30022,0,1,4,13,0.552,0,1)","76980794","91053402","(10990620,10990680,10990686,10990692)","91231360","90096708","90096702","1"
"65010277","90096696","5","28","7","(11,201660)","28","(4,8,609226,0,1,4,5,76154,0,1,4,6,91384,0,1,4,7,182768,0,1,4,9,30462,0,1,4,10,30462,0,1,4,13,0.554,0,1)","76980794","91053402","(10990620,10990680,10990686,10990692)","91231360","90096708","90096702","1"
"65010278","90096696","5","28","8","(11,221830)","28","(4,8,618893,0,1,4,5,77362,0,1,4,6,92834,0,1,4,7,185668,0,1,4,9,30945,0,1,4,10,30945,0,1,4,13,0.556,0,1)","76980794","91053402","(10990620,10990680,10990686,10990692)","91231360","90096708","90096702","1"
"65010279","90096696","5","28","9","(11,244020)","28","(4,8,629528,0,1,4,5,78691,0,1,4,6,94430,0,1,4,7,188859,0,1,4,9,31477,0,1,4,10,31477,0,1,4,13,0.558,0,1)","76980794","91053402","(10990620,10990680,10990686,10990692)","91231360","90096708","90096702","1"
"65010280","90096696","5","28","10","(11,268430)","28","(4,8,641225,0,1,4,5,80154,0,1,4,6,96184,0,1,4,7,192368,0,1,4,9,32062,0,1,4,10,32062,0,1,4,13,0.56,0,1)","76980794","91053402","(10990620,10990680,10990686,10990692)","91231360","90096708","90096702","1"
"65010281","90096697","5","29","1","(11,130890)","29","(4,8,646671,0,1,4,5,80834,0,1,4,6,97001,0,1,4,7,194002,0,1,4,9,32334,0,1,4,10,32334,0,1,4,13,0.562,0,1)","76980794","91053402","(10990621,10990681,10990687,10990693)","91231361","90096709","90096703","1"
"65010282","90096697","5","29","2","(11,143980)","29","(4,8,652661,0,1,4,5,81583,0,1,4,6,97900,0,1,4,7,195799,0,1,4,9,32634,0,1,4,10,32634,0,1,4,13,0.564,0,1)","76980794","91053402","(10990621,10990681,10990687,10990693)","91231361","90096709","90096703","1"
"65010283","90096697","5","29","3","(11,158380)","29","(4,8,659250,0,1,4,5,82407,0,1,4,6,98888,0,1,4,7,197775,0,1,4,9,32963,0,1,4,10,32963,0,1,4,13,0.566,0,1)","76980794","91053402","(10990621,10990681,10990687,10990693)","91231361","90096709","90096703","1"
"65010284","90096697","5","29","4","(11,174220)","29","(4,8,666499,0,1,4,5,83313,0,1,4,6,99975,0,1,4,7,199950,0,1,4,9,33325,0,1,4,10,33325,0,1,4,13,0.568,0,1)","76980794","91053402","(10990621,10990681,10990687,10990693)","91231361","90096709","90096703","1"
"65010285","90096697","5","29","5","(11,191650)","29","(4,8,674472,0,1,4,5,84309,0,1,4,6,101171,0,1,4,7,202342,0,1,4,9,33724,0,1,4,10,33724,0,1,4,13,0.57,0,1)","76980794","91053402","(10990621,10990681,10990687,10990693)","91231361","90096709","90096703","1"
"65010286","90096697","5","29","6","(11,210820)","29","(4,8,683242,0,1,4,5,85406,0,1,4,6,102487,0,1,4,7,204973,0,1,4,9,34163,0,1,4,10,34163,0,1,4,13,0.572,0,1)","76980794","91053402","(10990621,10990681,10990687,10990693)","91231361","90096709","90096703","1"
"65010287","90096697","5","29","7","(11,231910)","29","(4,8,692890,0,1,4,5,86612,0,1,4,6,103934,0,1,4,7,207867,0,1,4,9,34645,0,1,4,10,34645,0,1,4,13,0.574,0,1)","76980794","91053402","(10990621,10990681,10990687,10990693)","91231361","90096709","90096703","1"
"65010288","90096697","5","29","8","(11,255110)","29","(4,8,703502,0,1,4,5,87938,0,1,4,6,105526,0,1,4,7,211051,0,1,4,9,35176,0,1,4,10,35176,0,1,4,13,0.576,0,1)","76980794","91053402","(10990621,10990681,10990687,10990693)","91231361","90096709","90096703","1"
"65010289","90096697","5","29","9","(11,280630)","29","(4,8,715175,0,1,4,5,89397,0,1,4,6,107277,0,1,4,7,214553,0,1,4,9,35759,0,1,4,10,35759,0,1,4,13,0.578,0,1)","76980794","91053402","(10990621,10990681,10990687,10990693)","91231361","90096709","90096703","1"
"65010290","90096697","5","29","10","(11,308700)","29","(4,8,728016,0,1,4,5,91002,0,1,4,6,109203,0,1,4,7,218405,0,1,4,9,36401,0,1,4,10,36401,0,1,4,13,0.58,0,1)","76980794","91053402","(10990621,10990681,10990687,10990693)","91231361","90096709","90096703","1"
"65010291","90096698","5","30","1","(11,150530)","30","(4,8,733981,0,1,4,5,91748,0,1,4,6,110098,0,1,4,7,220195,0,1,4,9,36700,0,1,4,10,36700,0,1,4,13,0.582,0,1)","76980794","91053402","(10990622,10990682,10990688,10990694)","91231362","90096710","90096704","1"
"65010292","90096698","5","30","2","(11,165590)","30","(4,8,740542,0,1,4,5,92568,0,1,4,6,111082,0,1,4,7,222163,0,1,4,9,37028,0,1,4,10,37028,0,1,4,13,0.584,0,1)","76980794","91053402","(10990622,10990682,10990688,10990694)","91231362","90096710","90096704","1"
"65010293","90096698","5","30","3","(11,182150)","30","(4,8,747759,0,1,4,5,93470,0,1,4,6,112164,0,1,4,7,224328,0,1,4,9,37388,0,1,4,10,37388,0,1,4,13,0.586,0,1)","76980794","91053402","(10990622,10990682,10990688,10990694)","91231362","90096710","90096704","1"
"65010294","90096698","5","30","4","(11,200370)","30","(4,8,755698,0,1,4,5,94463,0,1,4,6,113355,0,1,4,7,226710,0,1,4,9,37785,0,1,4,10,37785,0,1,4,13,0.588,0,1)","76980794","91053402","(10990622,10990682,10990688,10990694)","91231362","90096710","90096704","1"
"65010295","90096698","5","30","5","(11,220410)","30","(4,8,764431,0,1,4,5,95554,0,1,4,6,114665,0,1,4,7,229330,0,1,4,9,38222,0,1,4,10,38222,0,1,4,13,0.59,0,1)","76980794","91053402","(10990622,10990682,10990688,10990694)","91231362","90096710","90096704","1"
"65010296","90096698","5","30","6","(11,242460)","30","(4,8,774037,0,1,4,5,96755,0,1,4,6,116106,0,1,4,7,232212,0,1,4,9,38702,0,1,4,10,38702,0,1,4,13,0.592,0,1)","76980794","91053402","(10990622,10990682,10990688,10990694)","91231362","90096710","90096704","1"
"65010297","90096698","5","30","7","(11,266710)","30","(4,8,784604,0,1,4,5,98076,0,1,4,6,117691,0,1,4,7,235382,0,1,4,9,39231,0,1,4,10,39231,0,1,4,13,0.594,0,1)","76980794","91053402","(10990622,10990682,10990688,10990694)","91231362","90096710","90096704","1"
"65010298","90096698","5","30","8","(11,293390)","30","(4,8,796228,0,1,4,5,99529,0,1,4,6,119435,0,1,4,7,238869,0,1,4,9,39812,0,1,4,10,39812,0,1,4,13,0.596,0,1)","76980794","91053402","(10990622,10990682,10990688,10990694)","91231362","90096710","90096704","1"
"65010299","90096698","5","30","9","(11,322730)","30","(4,8,809014,0,1,4,5,101127,0,1,4,6,121352,0,1,4,7,242704,0,1,4,9,40451,0,1,4,10,40451,0,1,4,13,0.598,0,1)","76980794","91053402","(10990622,10990682,10990688,10990694)","91231362","90096710","90096704","1"
"65010300","90096698","5","30","10","(11,355010)","30","(4,8,823078,0,1,4,5,102885,0,1,4,6,123462,0,1,4,7,246924,0,1,4,9,41154,0,1,4,10,41154,0,1,4,13,0.6,0,1)","76980794","91053402","(10990622,10990682,10990688,10990694)","91231362","90096710","90096704","1"
"65010301","90096914","6","31","1","(11,752650)","31","(4,8,851407,0,1,4,5,106426,0,1,4,6,127712,0,1,4,7,255423,0,1,4,9,42571,0,1,4,10,42571,0,1,4,13,0.602,0,1)","76980797","91053402","(10990622,10990682,10990688,10990694)","91290682","90096922","90096918","1"
"65010302","90096914","6","31","2","(11,827920)","31","(4,8,882570,0,1,4,5,110322,0,1,4,6,132386,0,1,4,7,264771,0,1,4,9,44129,0,1,4,10,44129,0,1,4,13,0.604,0,1)","76980797","91053402","(10990622,10990682,10990688,10990694)","91290682","90096922","90096918","1"
"65010303","90096914","6","31","3","(11,910720)","31","(4,8,916849,0,1,4,5,114607,0,1,4,6,137528,0,1,4,7,275055,0,1,4,9,45843,0,1,4,10,45843,0,1,4,13,0.606,0,1)","76980797","91053402","(10990622,10990682,10990688,10990694)","91290682","90096922","90096918","1"
"65010304","90096914","6","31","4","(11,1001800)","31","(4,8,954555,0,1,4,5,119320,0,1,4,6,143184,0,1,4,7,286367,0,1,4,9,47728,0,1,4,10,47728,0,1,4,13,0.608,0,1)","76980797","91053402","(10990622,10990682,10990688,10990694)","91290682","90096922","90096918","1"
"65010305","90096914","6","31","5","(11,1101980)","31","(4,8,996032,0,1,4,5,124504,0,1,4,6,149405,0,1,4,7,298810,0,1,4,9,49802,0,1,4,10,49802,0,1,4,13,0.61,0,1)","76980797","91053402","(10990622,10990682,10990688,10990694)","91290682","90096922","90096918","1"
"65010306","90096914","6","31","6","(11,1212180)","31","(4,8,1041657,0,1,4,5,130208,0,1,4,6,156249,0,1,4,7,312498,0,1,4,9,52083,0,1,4,10,52083,0,1,4,13,0.612,0,1)","76980797","91053402","(10990622,10990682,10990688,10990694)","91290682","90096922","90096918","1"
"65010307","90096914","6","31","7","(11,1333400)","31","(4,8,1091845,0,1,4,5,136481,0,1,4,6,163777,0,1,4,7,327554,0,1,4,9,54593,0,1,4,10,54593,0,1,4,13,0.614,0,1)","76980797","91053402","(10990622,10990682,10990688,10990694)","91290682","90096922","90096918","1"
"65010308","90096914","6","31","8","(11,1466740)","31","(4,8,1147051,0,1,4,5,143382,0,1,4,6,172058,0,1,4,7,344116,0,1,4,9,57353,0,1,4,10,57353,0,1,4,13,0.616,0,1)","76980797","91053402","(10990622,10990682,10990688,10990694)","91290682","90096922","90096918","1"
"65010309","90096914","6","31","9","(11,1613420)","31","(4,8,1207778,0,1,4,5,150973,0,1,4,6,181167,0,1,4,7,362334,0,1,4,9,60389,0,1,4,10,60389,0,1,4,13,0.618,0,1)","76980797","91053402","(10990622,10990682,10990688,10990694)","91290682","90096922","90096918","1"
"65010310","90096914","6","31","10","(11,1774770)","31","(4,8,1274577,0,1,4,5,159323,0,1,4,6,191187,0,1,4,7,382373,0,1,4,9,63729,0,1,4,10,63729,0,1,4,13,0.62,0,1)","76980797","91053402","(10990622,10990682,10990688,10990694)","91290682","90096922","90096918","1"
"65010311","90096915","6","32","1","(11,827920)","32","(4,8,1304100,0,1,4,5,163013,0,1,4,6,195615,0,1,4,7,391230,0,1,4,9,65205,0,1,4,10,65205,0,1,4,13,0.622,0,1)","76980797","91053402","(10990622,10990682,10990688,10990694)","91290683","90096923","90096919","1"
"65010312","90096915","6","32","2","(11,910720)","32","(4,8,1336574,0,1,4,5,167072,0,1,4,6,200487,0,1,4,7,400973,0,1,4,9,66829,0,1,4,10,66829,0,1,4,13,0.624,0,1)","76980797","91053402","(10990622,10990682,10990688,10990694)","91290683","90096923","90096919","1"
"65010313","90096915","6","32","3","(11,1001800)","32","(4,8,1372296,0,1,4,5,171537,0,1,4,6,205845,0,1,4,7,411689,0,1,4,9,68615,0,1,4,10,68615,0,1,4,13,0.626,0,1)","76980797","91053402","(10990622,10990682,10990688,10990694)","91290683","90096923","90096919","1"
"65010314","90096915","6","32","4","(11,1101980)","32","(4,8,1411591,0,1,4,5,176449,0,1,4,6,211739,0,1,4,7,423478,0,1,4,9,70580,0,1,4,10,70580,0,1,4,13,0.628,0,1)","76980797","91053402","(10990622,10990682,10990688,10990694)","91290683","90096923","90096919","1"
"65010315","90096915","6","32","5","(11,1212180)","32","(4,8,1454814,0,1,4,5,181852,0,1,4,6,218223,0,1,4,7,436445,0,1,4,9,72741,0,1,4,10,72741,0,1,4,13,0.63,0,1)","76980797","91053402","(10990622,10990682,10990688,10990694)","91290683","90096923","90096919","1"
"65010316","90096915","6","32","6","(11,1333400)","32","(4,8,1502361,0,1,4,5,187796,0,1,4,6,225355,0,1,4,7,450709,0,1,4,9,75119,0,1,4,10,75119,0,1,4,13,0.632,0,1)","76980797","91053402","(10990622,10990682,10990688,10990694)","91290683","90096923","90096919","1"
"65010317","90096915","6","32","7","(11,1466740)","32","(4,8,1554661,0,1,4,5,194333,0,1,4,6,233200,0,1,4,7,466399,0,1,4,9,77734,0,1,4,10,77734,0,1,4,13,0.634,0,1)","76980797","91053402","(10990622,10990682,10990688,10990694)","91290683","90096923","90096919","1"
"65010318","90096915","6","32","8","(11,1613420)","32","(4,8,1612192,0,1,4,5,201524,0,1,4,6,241829,0,1,4,7,483658,0,1,4,9,80610,0,1,4,10,80610,0,1,4,13,0.636,0,1)","76980797","91053402","(10990622,10990682,10990688,10990694)","91290683","90096923","90096919","1"
"65010319","90096915","6","32","9","(11,1774770)","32","(4,8,1675476,0,1,4,5,209435,0,1,4,6,251322,0,1,4,7,502643,0,1,4,9,83774,0,1,4,10,83774,0,1,4,13,0.638,0,1)","76980797","91053402","(10990622,10990682,10990688,10990694)","91290683","90096923","90096919","1"
"65010320","90096915","6","32","10","(11,1952250)","32","(4,8,1745088,0,1,4,5,218136,0,1,4,6,261764,0,1,4,7,523527,0,1,4,9,87255,0,1,4,10,87255,0,1,4,13,0.64,0,1)","76980797","91053402","(10990622,10990682,10990688,10990694)","91290683","90096923","90096919","1"
"65010321","90096916","6","33","1","(11,910720)","33","(4,8,1775759,0,1,4,5,221970,0,1,4,6,266364,0,1,4,7,532728,0,1,4,9,88788,0,1,4,10,88788,0,1,4,13,0.642,0,1)","76980797","91053402","(10990622,10990682,10990688,10990694)","91290684","90096924","90096920","1"
"65010322","90096916","6","33","2","(11,1001800)","33","(4,8,1809497,0,1,4,5,226188,0,1,4,6,271425,0,1,4,7,542849,0,1,4,9,90475,0,1,4,10,90475,0,1,4,13,0.644,0,1)","76980797","91053402","(10990622,10990682,10990688,10990694)","91290684","90096924","90096920","1"
"65010323","90096916","6","33","3","(11,1101980)","33","(4,8,1846608,0,1,4,5,230826,0,1,4,6,276992,0,1,4,7,553983,0,1,4,9,92331,0,1,4,10,92331,0,1,4,13,0.646,0,1)","76980797","91053402","(10990622,10990682,10990688,10990694)","91290684","90096924","90096920","1"
"65010324","90096916","6","33","4","(11,1212180)","33","(4,8,1887430,0,1,4,5,235929,0,1,4,6,283115,0,1,4,7,566229,0,1,4,9,94372,0,1,4,10,94372,0,1,4,13,0.648,0,1)","76980797","91053402","(10990622,10990682,10990688,10990694)","91290684","90096924","90096920","1"
"65010325","90096916","6","33","5","(11,1333400)","33","(4,8,1932335,0,1,4,5,241542,0,1,4,6,289851,0,1,4,7,579701,0,1,4,9,96617,0,1,4,10,96617,0,1,4,13,0.65,0,1)","76980797","91053402","(10990622,10990682,10990688,10990694)","91290684","90096924","90096920","1"
"65010326","90096916","6","33","6","(11,1466740)","33","(4,8,1981731,0,1,4,5,247717,0,1,4,6,297260,0,1,4,7,594520,0,1,4,9,99087,0,1,4,10,99087,0,1,4,13,0.652,0,1)","76980797","91053402","(10990622,10990682,10990688,10990694)","91290684","90096924","90096920","1"
"65010327","90096916","6","33","7","(11,1613420)","33","(4,8,2036065,0,1,4,5,254509,0,1,4,6,305410,0,1,4,7,610820,0,1,4,9,101804,0,1,4,10,101804,0,1,4,13,0.654,0,1)","76980797","91053402","(10990622,10990682,10990688,10990694)","91290684","90096924","90096920","1"
"65010328","90096916","6","33","8","(11,1774770)","33","(4,8,2095834,0,1,4,5,261980,0,1,4,6,314375,0,1,4,7,628750,0,1,4,9,104792,0,1,4,10,104792,0,1,4,13,0.656,0,1)","76980797","91053402","(10990622,10990682,10990688,10990694)","91290684","90096924","90096920","1"
"65010329","90096916","6","33","9","(11,1952250)","33","(4,8,2161579,0,1,4,5,270198,0,1,4,6,324237,0,1,4,7,648474,0,1,4,9,108079,0,1,4,10,108079,0,1,4,13,0.658,0,1)","76980797","91053402","(10990622,10990682,10990688,10990694)","91290684","90096924","90096920","1"
"65010330","90096916","6","33","10","(11,2147480)","33","(4,8,2233898,0,1,4,5,279238,0,1,4,6,335085,0,1,4,7,670170,0,1,4,9,111695,0,1,4,10,111695,0,1,4,13,0.66,0,1)","76980797","91053402","(10990622,10990682,10990688,10990694)","91290684","90096924","90096920","1"
"65010331","90096917","6","34","1","(11,1001800)","34","(4,8,2265652,0,1,4,5,283207,0,1,4,6,339848,0,1,4,7,679696,0,1,4,9,113283,0,1,4,10,113283,0,1,4,13,0.662,0,1)","76980797","91053402","(10990622,10990682,10990688,10990694)","91290685","90096925","90096921","1"
"65010332","90096917","6","34","2","(11,1101980)","34","(4,8,2300580,0,1,4,5,287573,0,1,4,6,345087,0,1,4,7,690174,0,1,4,9,115029,0,1,4,10,115029,0,1,4,13,0.664,0,1)","76980797","91053402","(10990622,10990682,10990688,10990694)","91290685","90096925","90096921","1"
"65010333","90096917","6","34","3","(11,1212180)","34","(4,8,2339001,0,1,4,5,292376,0,1,4,6,350851,0,1,4,7,701701,0,1,4,9,116951,0,1,4,10,116951,0,1,4,13,0.666,0,1)","76980797","91053402","(10990622,10990682,10990688,10990694)","91290685","90096925","90096921","1"
"65010334","90096917","6","34","4","(11,1333400)","34","(4,8,2381265,0,1,4,5,297659,0,1,4,6,357190,0,1,4,7,714380,0,1,4,9,119064,0,1,4,10,119064,0,1,4,13,0.668,0,1)","76980797","91053402","(10990622,10990682,10990688,10990694)","91290685","90096925","90096921","1"
"65010335","90096917","6","34","5","(11,1466740)","34","(4,8,2427755,0,1,4,5,303470,0,1,4,6,364164,0,1,4,7,728327,0,1,4,9,121388,0,1,4,10,121388,0,1,4,13,0.67,0,1)","76980797","91053402","(10990622,10990682,10990688,10990694)","91290685","90096925","90096921","1"
"65010336","90096917","6","34","6","(11,1613420)","34","(4,8,2478893,0,1,4,5,309862,0,1,4,6,371834,0,1,4,7,743668,0,1,4,9,123945,0,1,4,10,123945,0,1,4,13,0.672,0,1)","76980797","91053402","(10990622,10990682,10990688,10990694)","91290685","90096925","90096921","1"
"65010337","90096917","6","34","7","(11,1774770)","34","(4,8,2535146,0,1,4,5,316894,0,1,4,6,380272,0,1,4,7,760544,0,1,4,9,126758,0,1,4,10,126758,0,1,4,13,0.674,0,1)","76980797","91053402","(10990622,10990682,10990688,10990694)","91290685","90096925","90096921","1"
"65010338","90096917","6","34","8","(11,1952250)","34","(4,8,2597024,0,1,4,5,324628,0,1,4,6,389554,0,1,4,7,779108,0,1,4,9,129852,0,1,4,10,129852,0,1,4,13,0.676,0,1)","76980797","91053402","(10990622,10990682,10990688,10990694)","91290685","90096925","90096921","1"
"65010339","90096917","6","34","9","(11,2147480)","34","(4,8,2665090,0,1,4,5,333137,0,1,4,6,399764,0,1,4,7,799527,0,1,4,9,133255,0,1,4,10,133255,0,1,4,13,0.678,0,1)","76980797","91053402","(10990622,10990682,10990688,10990694)","91290685","90096925","90096921","1"
"65010340","90096917","6","34","10","(11,2362230)","34","(4,8,2739962,0,1,4,5,342496,0,1,4,6,410995,0,1,4,7,821989,0,1,4,9,136999,0,1,4,10,136999,0,1,4,13,0.68,0,1)","76980797","91053402","(10990622,10990682,10990688,10990694)","91290685","90096925","90096921","1"
