"AttributeId","MountNameId","MountOrderNum","ViewOrder","MountClassMax","MountGradeMax","GradeNow","ClassNow","StarGradeMax","StarGradeNow","AttArray","Type","UpgradeMatirialId","UpgradeMatirialShopId","UpgradeMatirialNum","LiftingClassMatirialId","LiftingClassShopId","LiftingClassMatirialNum","LoginAnimationBlueprintRes","AnimationBlueprintRes","BornAnimRes","UpAnimRes","DownAnimRes","FreeAnimRes","GlideAnimRes","AttackAnimRes","ChannelAnimRes","UpDistance","UpTime","IsQuickDownAndUp","PictureNameRes","ButtonPictureNameRes","MeshNameRes","MaxWalkSpeed","MaxFlySpeed","PreMountRequirement","UnlockMoneyRequirement","UnlockMatirialRequirement","IllusionOpenClass","IllusionList","IllusionOriginalIdRange","ExhibitionPos","ExhibitionScale","RidingExhiibitionPos","RidingExhiibitionScale","NoticeId","buff_mount_name","buff_image_res","SelfMaxBuffIdArray","IllusionMaxBuffIdArray","mount_image_res_array","ClickAnimRes","ChooseRoleBornAniRes","MountUnlockAni","CallMountCameraAniList","CallMountInSkyCameraAniList","DisMountCameraAniList","GotoSkyCameraAniList","LandingCameraAniList","TopHeadPos","StarBuffId","GradeLimit","UpgradeLimit","RegionArr","PowerID"
"56010010","90020147","1","1","12","10","10","0","","","(4,8,678,0,1,4,5,54,0,1,4,6,59,0,1,4,7,142,0,1,4,10,40,0,1,4,25,0.005,0,1)","1","0","0","0","31000029","0","2","91020001","91020001","91020002","91020003","91020004","91020005","91020006","91020018","91020019","2000","0.5","0","91200029","91222147","91020007","0.4","1","0","0","0","0","(31030016,31030017,31030018,31030019)","","(0,-30,0)","(0.8,0.8,0.8)","(-40,-50,10)","(0.6,0.6,0.6)","","90069764","91260015","","","(91260047,91260048,91260049,91260050,91260051)","91020005","91020020","91020021","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1100,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-10,0,0.5,0.5)","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.5,0.5)","(800,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.5,-1)","(1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,0,0,0,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,10,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,30,361,0.338,0.338,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,361,0.5,0.5,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.495,0.495,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.1,0.1)","(1500,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,0,0,0,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.731,0.731,600,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.159,0.159,1200,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.639,0.639,1300,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5)","250","0","0","","","16200001"
"56010011","90020147","1","1","12","10","0","1","","","(4,8,970,0,1,4,5,74,0,1,4,6,83,0,1,4,7,201,0,1,4,10,56,0,1,4,25,0.01,0,1)","1","31000028","0","2","0","0","0","91020001","91020001","91020002","91020003","91020004","91020005","91020006","91020018","91020019","2000","0.5","0","91200029","91222147","91020007","0.4","1","0","0","0","0","(31030016,31030017,31030018,31030019)","","(0,-30,0)","(0.8,0.8,0.8)","(-40,-50,10)","(0.6,0.6,0.6)","","90069764","91260015","","","(91260047,91260048,91260049,91260050,91260051)","91020005","91020020","91020021","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1100,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-10,0,0.5,0.5)","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.5,0.5)","(800,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.5,-1)","(1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,0,0,0,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,10,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,30,361,0.338,0.338,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,361,0.5,0.5,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.495,0.495,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.1,0.1)","(1500,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,0,0,0,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.731,0.731,600,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.159,0.159,1200,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.639,0.639,1300,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5)","250","26020025","0","","","16200001"
"56010012","90020147","1","1","12","10","1","1","","","(4,8,1018,0,1,4,5,78,0,1,4,6,87,0,1,4,7,211,0,1,4,10,59,0,1,4,25,0.01,0,1)","1","31000028","0","2","0","0","0","91020001","91020001","91020002","91020003","91020004","91020005","91020006","91020018","91020019","2000","0.5","0","91200029","91222147","91020007","0.4","1","0","0","0","0","(31030016,31030017,31030018,31030019)","","(0,-30,0)","(0.8,0.8,0.8)","(-40,-50,10)","(0.6,0.6,0.6)","","90069764","91260015","","","(91260047,91260048,91260049,91260050,91260051)","91020005","91020020","91020021","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1100,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-10,0,0.5,0.5)","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.5,0.5)","(800,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.5,-1)","(1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,0,0,0,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,10,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,30,361,0.338,0.338,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,361,0.5,0.5,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.495,0.495,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.1,0.1)","(1500,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,0,0,0,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.731,0.731,600,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.159,0.159,1200,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.639,0.639,1300,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5)","250","0","0","","","16200001"
"56010013","90020147","1","1","12","10","2","1","","","(4,8,1066,0,1,4,5,82,0,1,4,6,91,0,1,4,7,221,0,1,4,10,62,0,1,4,25,0.01,0,1)","1","31000028","0","2","0","0","0","91020001","91020001","91020002","91020003","91020004","91020005","91020006","91020018","91020019","2000","0.5","0","91200029","91222147","91020007","0.4","1","0","0","0","0","(31030016,31030017,31030018,31030019)","","(0,-30,0)","(0.8,0.8,0.8)","(-40,-50,10)","(0.6,0.6,0.6)","","90069764","91260015","","","(91260047,91260048,91260049,91260050,91260051)","91020005","91020020","91020021","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1100,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-10,0,0.5,0.5)","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.5,0.5)","(800,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.5,-1)","(1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,0,0,0,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,10,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,30,361,0.338,0.338,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,361,0.5,0.5,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.495,0.495,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.1,0.1)","(1500,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,0,0,0,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.731,0.731,600,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.159,0.159,1200,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.639,0.639,1300,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5)","250","0","0","","","16200001"
"56010014","90020147","1","1","12","10","3","1","","","(4,8,1114,0,1,4,5,86,0,1,4,6,95,0,1,4,7,231,0,1,4,10,65,0,1,4,25,0.01,0,1)","1","31000028","0","2","0","0","0","91020001","91020001","91020002","91020003","91020004","91020005","91020006","91020018","91020019","2000","0.5","0","91200029","91222147","91020007","0.4","1","0","0","0","0","(31030016,31030017,31030018,31030019)","","(0,-30,0)","(0.8,0.8,0.8)","(-40,-50,10)","(0.6,0.6,0.6)","","90069764","91260015","","","(91260047,91260048,91260049,91260050,91260051)","91020005","91020020","91020021","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1100,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-10,0,0.5,0.5)","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.5,0.5)","(800,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.5,-1)","(1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,0,0,0,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,10,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,30,361,0.338,0.338,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,361,0.5,0.5,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.495,0.495,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.1,0.1)","(1500,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,0,0,0,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.731,0.731,600,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.159,0.159,1200,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.639,0.639,1300,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5)","250","0","0","","","16200001"
"56010015","90020147","1","1","12","10","4","1","","","(4,8,1162,0,1,4,5,90,0,1,4,6,99,0,1,4,7,241,0,1,4,10,68,0,1,4,25,0.01,0,1)","1","31000028","0","2","0","0","0","91020001","91020001","91020002","91020003","91020004","91020005","91020006","91020018","91020019","2000","0.5","0","91200029","91222147","91020007","0.4","1","0","0","0","0","(31030016,31030017,31030018,31030019)","","(0,-30,0)","(0.8,0.8,0.8)","(-40,-50,10)","(0.6,0.6,0.6)","","90069764","91260015","","","(91260047,91260048,91260049,91260050,91260051)","91020005","91020020","91020021","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1100,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-10,0,0.5,0.5)","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.5,0.5)","(800,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.5,-1)","(1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,0,0,0,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,10,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,30,361,0.338,0.338,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,361,0.5,0.5,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.495,0.495,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.1,0.1)","(1500,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,0,0,0,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.731,0.731,600,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.159,0.159,1200,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.639,0.639,1300,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5)","250","0","0","","","16200001"
"56010016","90020147","1","1","12","10","5","1","","","(4,8,1210,0,1,4,5,94,0,1,4,6,103,0,1,4,7,251,0,1,4,10,71,0,1,4,25,0.01,0,1)","1","31000028","0","2","0","0","0","91020001","91020001","91020002","91020003","91020004","91020005","91020006","91020018","91020019","2000","0.5","0","91200029","91222147","91020007","0.4","1","0","0","0","0","(31030016,31030017,31030018,31030019)","","(0,-30,0)","(0.8,0.8,0.8)","(-40,-50,10)","(0.6,0.6,0.6)","","90069764","91260015","","","(91260047,91260048,91260049,91260050,91260051)","91020005","91020020","91020021","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1100,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-10,0,0.5,0.5)","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.5,0.5)","(800,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.5,-1)","(1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,0,0,0,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,10,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,30,361,0.338,0.338,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,361,0.5,0.5,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.495,0.495,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.1,0.1)","(1500,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,0,0,0,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.731,0.731,600,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.159,0.159,1200,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.639,0.639,1300,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5)","250","0","0","","","16200001"
"56010017","90020147","1","1","12","10","6","1","","","(4,8,1258,0,1,4,5,98,0,1,4,6,107,0,1,4,7,261,0,1,4,10,74,0,1,4,25,0.01,0,1)","1","31000028","0","2","0","0","0","91020001","91020001","91020002","91020003","91020004","91020005","91020006","91020018","91020019","2000","0.5","0","91200029","91222147","91020007","0.4","1","0","0","0","0","(31030016,31030017,31030018,31030019)","","(0,-30,0)","(0.8,0.8,0.8)","(-40,-50,10)","(0.6,0.6,0.6)","","90069764","91260015","","","(91260047,91260048,91260049,91260050,91260051)","91020005","91020020","91020021","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1100,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-10,0,0.5,0.5)","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.5,0.5)","(800,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.5,-1)","(1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,0,0,0,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,10,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,30,361,0.338,0.338,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,361,0.5,0.5,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.495,0.495,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.1,0.1)","(1500,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,0,0,0,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.731,0.731,600,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.159,0.159,1200,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.639,0.639,1300,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5)","250","0","0","","","16200001"
"56010018","90020147","1","1","12","10","7","1","","","(4,8,1306,0,1,4,5,102,0,1,4,6,111,0,1,4,7,271,0,1,4,10,77,0,1,4,25,0.01,0,1)","1","31000028","0","2","0","0","0","91020001","91020001","91020002","91020003","91020004","91020005","91020006","91020018","91020019","2000","0.5","0","91200029","91222147","91020007","0.4","1","0","0","0","0","(31030016,31030017,31030018,31030019)","","(0,-30,0)","(0.8,0.8,0.8)","(-40,-50,10)","(0.6,0.6,0.6)","","90069764","91260015","","","(91260047,91260048,91260049,91260050,91260051)","91020005","91020020","91020021","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1100,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-10,0,0.5,0.5)","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.5,0.5)","(800,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.5,-1)","(1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,0,0,0,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,10,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,30,361,0.338,0.338,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,361,0.5,0.5,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.495,0.495,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.1,0.1)","(1500,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,0,0,0,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.731,0.731,600,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.159,0.159,1200,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.639,0.639,1300,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5)","250","0","0","","","16200001"
"56010019","90020147","1","1","12","10","8","1","","","(4,8,1354,0,1,4,5,106,0,1,4,6,115,0,1,4,7,281,0,1,4,10,80,0,1,4,25,0.01,0,1)","1","31000028","0","2","0","0","0","91020001","91020001","91020002","91020003","91020004","91020005","91020006","91020018","91020019","2000","0.5","0","91200029","91222147","91020007","0.4","1","0","0","0","0","(31030016,31030017,31030018,31030019)","","(0,-30,0)","(0.8,0.8,0.8)","(-40,-50,10)","(0.6,0.6,0.6)","","90069764","91260015","","","(91260047,91260048,91260049,91260050,91260051)","91020005","91020020","91020021","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1100,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-10,0,0.5,0.5)","(940,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-25,-45,0.8,0.712,1900,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.8,0.333,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.3,0.13,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,0,0.5,0.5)","(800,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-15,0,0.5,-1)","(1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,0,0,0,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,10,361,0.3,0.3,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,30,361,0.338,0.338,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,0,361,0.5,0.5,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.495,0.495,1400,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.1,0.1)","(1500,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,0,0,0,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.731,0.731,600,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.159,0.159,1200,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.3,0.3,-1,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,361,361,0.639,0.639,1300,-1,-1,-1,-1,361,361,361,-1,-1,-1,361,-30,361,0.5,0.5)","250","0","0","","","16200001"
