"AttributeId","MapId","TemplateId","NpcType","PosX","PosY","PosZ","NextPosX","NextPosY","NextPosZ","Roll","Pitch","Yaw","RespawnType","RespawnTime","RespawnPeriod","RespawnByDayArray","IsCreateByMapCreate","Area","SpawnRate","NextSpawnNpcId"
"82087021","71050008","76005001","1","22250","11200","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82087501","71050008","76060000","1","21880","10590","820","0","0","0","0","0","0","1","1","0","0","1","0","0","0"
"82087502","71050008","76060001","1","22020","10640","820","0","0","0","0","0","0","1","1","0","0","1","0","0","0"
"82087503","71050008","76060002","1","21880","10590","820","0","0","0","0","0","0","1","1","0","0","1","0","0","0"
"82087504","71050008","76060003","1","22020","10440","820","0","0","0","0","0","0","1","1","0","0","1","0","0","0"
"82087998","71050008","76005099","1","22090","10540","820","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82087999","71050008","76080008","1","22090","10540","820","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82088001","71050009","76005001","1","22230","10820","850","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82088002","71050009","76005001","1","22370","10700","830","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82088003","71050009","76005001","1","22430","10370","780","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82088004","71050009","76005001","1","22630","10300","770","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82088005","71050009","76005001","1","22700","10540","870","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82088006","71050009","76005001","1","22800","10840","990","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82088007","71050009","76005001","1","22660","10930","1120","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82088008","71050009","76005001","1","22830","11050","1120","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82088009","71050009","76005001","1","22630","11070","1120","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82088010","71050009","76005001","1","22740","11220","1170","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82088011","71050009","76005001","1","22920","11210","1170","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82088012","71050009","76005001","1","22820","11400","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82088013","71050009","76005001","1","22260","11000","1170","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82088014","71050009","76005001","1","22090","11150","1170","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82088015","71050009","76005001","1","22230","11190","1200","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82088016","71050009","76005001","1","22350","11320","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82088017","71050009","76005001","1","22330","11300","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82088018","71050009","76005001","1","22310","11280","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82088019","71050009","76005001","1","22290","11260","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82088020","71050009","76005001","1","22270","11240","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82088021","71050009","76005001","1","22250","11200","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82088501","71050009","76060000","1","21880","10590","820","0","0","0","0","0","0","1","1","0","0","1","0","0","0"
"82088502","71050009","76060001","1","22020","10640","820","0","0","0","0","0","0","1","1","0","0","1","0","0","0"
"82088503","71050009","76060002","1","21880","10590","820","0","0","0","0","0","0","1","1","0","0","1","0","0","0"
"82088504","71050009","76060003","1","22020","10440","820","0","0","0","0","0","0","1","1","0","0","1","0","0","0"
"82088998","71050009","76005099","1","22090","10540","820","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82088999","71050009","76080009","1","22090","10540","820","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82089001","71050010","76005001","1","22230","10820","850","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82089002","71050010","76005001","1","22370","10700","830","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82089003","71050010","76005001","1","22430","10370","780","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82089004","71050010","76005001","1","22630","10300","770","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82089005","71050010","76005001","1","22700","10540","870","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82089006","71050010","76005001","1","22800","10840","990","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82089007","71050010","76005001","1","22660","10930","1120","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82089008","71050010","76005001","1","22830","11050","1120","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82089009","71050010","76005001","1","22630","11070","1120","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82089010","71050010","76005001","1","22740","11220","1170","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82089011","71050010","76005001","1","22920","11210","1170","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82089012","71050010","76005001","1","22820","11400","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82089013","71050010","76005001","1","22260","11000","1170","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82089014","71050010","76005001","1","22090","11150","1170","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82089015","71050010","76005001","1","22230","11190","1200","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82089016","71050010","76005001","1","22350","11320","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82089017","71050010","76005001","1","22330","11300","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82089018","71050010","76005001","1","22310","11280","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82089019","71050010","76005001","1","22290","11260","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82089020","71050010","76005001","1","22270","11240","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82089021","71050010","76005001","1","22250","11200","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82089501","71050010","76060000","1","21880","10590","820","0","0","0","0","0","0","1","1","0","0","1","0","0","0"
"82089502","71050010","76060001","1","22020","10640","820","0","0","0","0","0","0","1","1","0","0","1","0","0","0"
"82089503","71050010","76060002","1","21880","10590","820","0","0","0","0","0","0","1","1","0","0","1","0","0","0"
"82089504","71050010","76060003","1","22020","10440","820","0","0","0","0","0","0","1","1","0","0","1","0","0","0"
"82089998","71050010","76005099","1","22090","10540","820","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82089999","71050010","76080010","1","22090","10540","820","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82090001","71050011","76005001","1","22230","10820","850","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82090002","71050011","76005001","1","22370","10700","830","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82090003","71050011","76005001","1","22430","10370","780","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82090004","71050011","76005001","1","22630","10300","770","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82090005","71050011","76005001","1","22700","10540","870","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82090006","71050011","76005001","1","22800","10840","990","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82090007","71050011","76005001","1","22660","10930","1120","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82090008","71050011","76005001","1","22830","11050","1120","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82090009","71050011","76005001","1","22630","11070","1120","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82090010","71050011","76005001","1","22740","11220","1170","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82090011","71050011","76005001","1","22920","11210","1170","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82090012","71050011","76005001","1","22820","11400","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82090013","71050011","76005001","1","22260","11000","1170","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82090014","71050011","76005001","1","22090","11150","1170","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82090015","71050011","76005001","1","22230","11190","1200","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82090016","71050011","76005001","1","22350","11320","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82090017","71050011","76005001","1","22330","11300","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82090018","71050011","76005001","1","22310","11280","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82090019","71050011","76005001","1","22290","11260","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82090020","71050011","76005001","1","22270","11240","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82090021","71050011","76005001","1","22250","11200","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82090501","71050011","76060000","1","21880","10590","820","0","0","0","0","0","0","1","1","0","0","1","0","0","0"
"82090502","71050011","76060001","1","22020","10640","820","0","0","0","0","0","0","1","1","0","0","1","0","0","0"
"82090503","71050011","76060002","1","21880","10590","820","0","0","0","0","0","0","1","1","0","0","1","0","0","0"
"82090504","71050011","76060003","1","22020","10440","820","0","0","0","0","0","0","1","1","0","0","1","0","0","0"
"82090998","71050011","76005099","1","22090","10540","820","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82090999","71050011","76080011","1","22090","10540","820","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82091001","71050012","76005001","1","22230","10820","850","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82091002","71050012","76005001","1","22370","10700","830","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82091003","71050012","76005001","1","22430","10370","780","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82091004","71050012","76005001","1","22630","10300","770","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82091005","71050012","76005001","1","22700","10540","870","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82091006","71050012","76005001","1","22800","10840","990","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82091007","71050012","76005001","1","22660","10930","1120","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82091008","71050012","76005001","1","22830","11050","1120","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82091009","71050012","76005001","1","22630","11070","1120","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82091010","71050012","76005001","1","22740","11220","1170","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82091011","71050012","76005001","1","22920","11210","1170","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82091012","71050012","76005001","1","22820","11400","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82091013","71050012","76005001","1","22260","11000","1170","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82091014","71050012","76005001","1","22090","11150","1170","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82091015","71050012","76005001","1","22230","11190","1200","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82091016","71050012","76005001","1","22350","11320","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82091017","71050012","76005001","1","22330","11300","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82091018","71050012","76005001","1","22310","11280","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82091019","71050012","76005001","1","22290","11260","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82091020","71050012","76005001","1","22270","11240","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82091021","71050012","76005001","1","22250","11200","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82091501","71050012","76060000","1","21880","10590","820","0","0","0","0","0","0","1","1","0","0","1","0","0","0"
"82091502","71050012","76060001","1","22020","10640","820","0","0","0","0","0","0","1","1","0","0","1","0","0","0"
"82091503","71050012","76060002","1","21880","10590","820","0","0","0","0","0","0","1","1","0","0","1","0","0","0"
"82091504","71050012","76060003","1","22020","10440","820","0","0","0","0","0","0","1","1","0","0","1","0","0","0"
"82091998","71050012","76005099","1","22090","10540","820","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82091999","71050012","76080012","1","22090","10540","820","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82092001","71050013","76005001","1","22230","10820","850","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82092002","71050013","76005001","1","22370","10700","830","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82092003","71050013","76005001","1","22430","10370","780","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82092004","71050013","76005001","1","22630","10300","770","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82092005","71050013","76005001","1","22700","10540","870","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82092006","71050013","76005001","1","22800","10840","990","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82092007","71050013","76005001","1","22660","10930","1120","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82092008","71050013","76005001","1","22830","11050","1120","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82092009","71050013","76005001","1","22630","11070","1120","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82092010","71050013","76005001","1","22740","11220","1170","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82092011","71050013","76005001","1","22920","11210","1170","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82092012","71050013","76005001","1","22820","11400","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82092013","71050013","76005001","1","22260","11000","1170","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82092014","71050013","76005001","1","22090","11150","1170","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82092015","71050013","76005001","1","22230","11190","1200","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82092016","71050013","76005001","1","22350","11320","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82092017","71050013","76005001","1","22330","11300","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82092018","71050013","76005001","1","22310","11280","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82092019","71050013","76005001","1","22290","11260","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82092020","71050013","76005001","1","22270","11240","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82092021","71050013","76005001","1","22250","11200","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82092501","71050013","76060000","1","21880","10590","820","0","0","0","0","0","0","1","1","0","0","1","0","0","0"
"82092502","71050013","76060001","1","22020","10640","820","0","0","0","0","0","0","1","1","0","0","1","0","0","0"
"82092503","71050013","76060002","1","21880","10590","820","0","0","0","0","0","0","1","1","0","0","1","0","0","0"
"82092504","71050013","76060003","1","22020","10440","820","0","0","0","0","0","0","1","1","0","0","1","0","0","0"
"82092998","71050013","76005099","1","22090","10540","820","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82092999","71050013","76080013","1","22090","10540","820","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82093001","71050014","76005001","1","22230","10820","850","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82093002","71050014","76005001","1","22370","10700","830","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82093003","71050014","76005001","1","22430","10370","780","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82093004","71050014","76005001","1","22630","10300","770","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82093005","71050014","76005001","1","22700","10540","870","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82093006","71050014","76005001","1","22800","10840","990","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82093007","71050014","76005001","1","22660","10930","1120","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82093008","71050014","76005001","1","22830","11050","1120","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82093009","71050014","76005001","1","22630","11070","1120","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82093010","71050014","76005001","1","22740","11220","1170","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82093011","71050014","76005001","1","22920","11210","1170","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82093012","71050014","76005001","1","22820","11400","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82093013","71050014","76005001","1","22260","11000","1170","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82093014","71050014","76005001","1","22090","11150","1170","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82093015","71050014","76005001","1","22230","11190","1200","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82093016","71050014","76005001","1","22350","11320","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82093017","71050014","76005001","1","22330","11300","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82093018","71050014","76005001","1","22310","11280","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82093019","71050014","76005001","1","22290","11260","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82093020","71050014","76005001","1","22270","11240","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82093021","71050014","76005001","1","22250","11200","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82093501","71050014","76060000","1","21880","10590","820","0","0","0","0","0","0","1","1","0","0","1","0","0","0"
"82093502","71050014","76060001","1","22020","10640","820","0","0","0","0","0","0","1","1","0","0","1","0","0","0"
"82093503","71050014","76060002","1","21880","10590","820","0","0","0","0","0","0","1","1","0","0","1","0","0","0"
"82093504","71050014","76060003","1","22020","10440","820","0","0","0","0","0","0","1","1","0","0","1","0","0","0"
"82093998","71050014","76005099","1","22090","10540","820","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82093999","71050014","76080014","1","22090","10540","820","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82094001","71050015","76005001","1","22230","10820","850","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82094002","71050015","76005001","1","22370","10700","830","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82094003","71050015","76005001","1","22430","10370","780","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82094004","71050015","76005001","1","22630","10300","770","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82094005","71050015","76005001","1","22700","10540","870","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82094006","71050015","76005001","1","22800","10840","990","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82094007","71050015","76005001","1","22660","10930","1120","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82094008","71050015","76005001","1","22830","11050","1120","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82094009","71050015","76005001","1","22630","11070","1120","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82094010","71050015","76005001","1","22740","11220","1170","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82094011","71050015","76005001","1","22920","11210","1170","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82094012","71050015","76005001","1","22820","11400","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82094013","71050015","76005001","1","22260","11000","1170","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82094014","71050015","76005001","1","22090","11150","1170","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82094015","71050015","76005001","1","22230","11190","1200","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82094016","71050015","76005001","1","22350","11320","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82094017","71050015","76005001","1","22330","11300","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82094018","71050015","76005001","1","22310","11280","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82094019","71050015","76005001","1","22290","11260","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82094020","71050015","76005001","1","22270","11240","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82094021","71050015","76005001","1","22250","11200","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82094501","71050015","76060000","1","21880","10590","820","0","0","0","0","0","0","1","1","0","0","1","0","0","0"
"82094502","71050015","76060001","1","22020","10640","820","0","0","0","0","0","0","1","1","0","0","1","0","0","0"
"82094503","71050015","76060002","1","21880","10590","820","0","0","0","0","0","0","1","1","0","0","1","0","0","0"
"82094504","71050015","76060003","1","22020","10440","820","0","0","0","0","0","0","1","1","0","0","1","0","0","0"
"82094998","71050015","76005099","1","22090","10540","820","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82094999","71050015","76080015","1","22090","10540","820","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82095001","71050016","76005001","1","22230","10820","850","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82095002","71050016","76005001","1","22370","10700","830","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82095003","71050016","76005001","1","22430","10370","780","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82095004","71050016","76005001","1","22630","10300","770","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82095005","71050016","76005001","1","22700","10540","870","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82095006","71050016","76005001","1","22800","10840","990","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82095007","71050016","76005001","1","22660","10930","1120","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82095008","71050016","76005001","1","22830","11050","1120","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82095009","71050016","76005001","1","22630","11070","1120","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82095010","71050016","76005001","1","22740","11220","1170","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82095011","71050016","76005001","1","22920","11210","1170","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82095012","71050016","76005001","1","22820","11400","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82095013","71050016","76005001","1","22260","11000","1170","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82095014","71050016","76005001","1","22090","11150","1170","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82095015","71050016","76005001","1","22230","11190","1200","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82095016","71050016","76005001","1","22350","11320","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82095017","71050016","76005001","1","22330","11300","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82095018","71050016","76005001","1","22310","11280","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82095019","71050016","76005001","1","22290","11260","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82095020","71050016","76005001","1","22270","11240","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82095021","71050016","76005001","1","22250","11200","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82095501","71050016","76060000","1","21880","10590","820","0","0","0","0","0","0","1","1","0","0","1","0","0","0"
"82095502","71050016","76060001","1","22020","10640","820","0","0","0","0","0","0","1","1","0","0","1","0","0","0"
"82095503","71050016","76060002","1","21880","10590","820","0","0","0","0","0","0","1","1","0","0","1","0","0","0"
"82095504","71050016","76060003","1","22020","10440","820","0","0","0","0","0","0","1","1","0","0","1","0","0","0"
"82095998","71050016","76005099","1","22090","10540","820","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82095999","71050016","76080016","1","22090","10540","820","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82096001","71050017","76005001","1","22230","10820","850","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82096002","71050017","76005001","1","22370","10700","830","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82096003","71050017","76005001","1","22430","10370","780","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82096004","71050017","76005001","1","22630","10300","770","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82096005","71050017","76005001","1","22700","10540","870","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82096006","71050017","76005001","1","22800","10840","990","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82096007","71050017","76005001","1","22660","10930","1120","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82096008","71050017","76005001","1","22830","11050","1120","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82096009","71050017","76005001","1","22630","11070","1120","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82096010","71050017","76005001","1","22740","11220","1170","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82096011","71050017","76005001","1","22920","11210","1170","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82096012","71050017","76005001","1","22820","11400","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82096013","71050017","76005001","1","22260","11000","1170","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82096014","71050017","76005001","1","22090","11150","1170","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82096015","71050017","76005001","1","22230","11190","1200","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82096016","71050017","76005001","1","22350","11320","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82096017","71050017","76005001","1","22330","11300","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82096018","71050017","76005001","1","22310","11280","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82096019","71050017","76005001","1","22290","11260","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82096020","71050017","76005001","1","22270","11240","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82096021","71050017","76005001","1","22250","11200","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82096501","71050017","76060000","1","21880","10590","820","0","0","0","0","0","0","1","1","0","0","1","0","0","0"
"82096502","71050017","76060001","1","22020","10640","820","0","0","0","0","0","0","1","1","0","0","1","0","0","0"
"82096503","71050017","76060002","1","21880","10590","820","0","0","0","0","0","0","1","1","0","0","1","0","0","0"
"82096504","71050017","76060003","1","22020","10440","820","0","0","0","0","0","0","1","1","0","0","1","0","0","0"
"82096998","71050017","76005099","1","22090","10540","820","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82096999","71050017","76080017","1","22090","10540","820","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"82097001","71050018","76005001","1","22230","10820","850","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82097002","71050018","76005001","1","22370","10700","830","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82097003","71050018","76005001","1","22430","10370","780","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82097004","71050018","76005001","1","22630","10300","770","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82097005","71050018","76005001","1","22700","10540","870","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82097006","71050018","76005001","1","22800","10840","990","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82097007","71050018","76005001","1","22660","10930","1120","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82097008","71050018","76005001","1","22830","11050","1120","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82097009","71050018","76005001","1","22630","11070","1120","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82097010","71050018","76005001","1","22740","11220","1170","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82097011","71050018","76005001","1","22920","11210","1170","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82097012","71050018","76005001","1","22820","11400","1240","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
"82097013","71050018","76005001","1","22260","11000","1170","0","0","0","0","0","0","1","3","0","0","1","0","0","0"
