"AttributeId","Type","Series","Race","Level","BeginActions","EndActions","EffectActions","CycActions","EventCondition","EventActions","DuringTime","JumpTime","BuffPercent","CanCannel","ExistWhenDeath","DelByResetSkill","TimeEndKeep","MaxPileDepth","SameLevelCover","DiffLevelCover ","SameLevelSameSenderWrap ","SameLevelDifSenderWrap","SameLevelTimeCumulative","DiffevelTimeCumulative","SaveType","Sync","OtherPlayerCanSee","IsShowInExhibition","ResourceID	","DisplayPriority","InvalidMapTypeArray","ValidMapTypeArray","IsShowAbNormalBuff","MapEndClear","InvalidBoss","NotInvalidFakerPlayer","IsFashionBuff","MountStatusHidden","NeedRefresh"
"10290384","0","29034","0","4","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11290384,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","0","","0","1","0","","0","0","1","0","0","","","0","1","1","","12290384","","","","","","","","","",""
"10290385","0","29034","0","5","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11290385,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","0","","0","1","0","","0","0","1","0","0","","","0","1","1","","12290385","","","","","","","","","",""
"10290391","0","29035","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11290391,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","2","0","","0","1","0","","0","0","1","0","0","","","0","1","1","","12290391","","","","","","","","","",""
"10290392","0","29035","0","2","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11290392,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","4","0","","0","1","0","","0","0","1","0","0","","","0","1","1","","12290392","","","","","","","","","",""
"10290393","0","29035","0","3","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11290393,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","6","0","","0","1","0","","0","0","1","0","0","","","0","1","1","","12290393","","","","","","","","","",""
"10290394","0","29035","0","4","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11290394,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","8","0","","0","1","0","","0","0","1","0","0","","","0","1","1","","12290394","","","","","","","","","",""
"10290395","0","29035","0","5","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11290395,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","10","0","","0","1","0","","0","0","1","0","0","","","0","1","1","","12290395","","","","","","","","","",""
"10290396","0","29036","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(2,8,5,0,0,0,0,0,0,0)","(11290396,0,0,0,0,0,0,0,0,0)","-1","0","","0","1","0","","0","0","1","0","0","","","0","1","1","","12290396","","","","","","","","","",""
"10290397","0","29037","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(2,8,5,0,0,0,0,0,0,0)","(11290397,0,0,0,0,0,0,0,0,0)","-1","0","","0","1","0","","0","0","1","0","0","","","0","1","1","","12290397","","","","","","","","","",""
"10290398","0","29038","0","1","(0,0,0,0,0,0,0,0,0,0)","(11290398,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","1","0","","0","1","0","","0","0","1","0","0","","","0","1","1","","12290398","","","","","","","","","",""
"10290399","0","29039","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(2,8,5,0,0,0,0,0,0,0)","(11150052,0,0,0,0,0,0,0,0,0)","-1","0","","0","1","0","","0","0","1","0","0","","","0","1","1","","12290399","","","","","","","","","",""
"10290400","0","29040","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11290400,11290401,11290402,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","0","","0","1","0","","0","0","1","0","0","","","0","1","1","","12290400","","","","","","","","","",""
"10290401","0","29041","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(5,0,3,0,0,1,0,0,0,0)","(11290403,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","","","","","","","","","","",""
"10290402","0","29042","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(17,0,3,0,0,0,0,0,0,0)","(11290404,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","0","1","0","","","0","1","1","","","","","","","","","","","",""
"10290403","0","29043","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(10,0,100,0,0,0,0,0,0,0)","(11290405,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","","","","","","","","","","",""
"10290404","0","29044","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(17,0,3,0,0,0,0,0,0,0)","(11290406,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","","","","","","","","","","",""
"10290405","0","29045","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(17,0,3,0,0,0,0,0,0,0)","(11290407,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","","","","","","","","","","",""
"10290406","0","29046","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(8,5,3,0,0,0,0,0,0,0)","(11290408,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","","","","","","","","","","",""
"10290407","0","29047","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11,0,3,0,0,0,0,0,0,0)","(11290409,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","","","","","","","","","","",""
"10290408","0","29048","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(1,0,100,0,0,0,0,0,0,0)","(11010060,0,0,0,0,0,0,0,0,0)","5","0","","0","0","0","","1","1","1","1","0","","","0","1","1","","12290401","","","","","","1","","","",""
"10290409","0","29049","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(8,0,100,0,0,1,0,0,0,0)","(11290410,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","","","","","","","","","","",""
"10290410","0","29050","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(8,0,10,0,0,0,0,0,0,0)","(11290411,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","0","1","0","","","0","1","1","","","","","","","","","","","",""
"10290411","0","29051","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(2,5,10,0,0,0,0,0,0,0)","(11290412,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","","","","","","","","","","",""
"10290412","0","29052","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(2,5,10,0,0,0,0,0,0,0)","(11290413,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","","","","","","","","","","",""
"10290413","0","29053","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(2,5,3,0,0,0,0,0,0,0)","(11290414,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","0","0","","","0","1","1","","","","","","","","","","","",""
"10290414","0","29053","0","2","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(2,5,3,0,0,0,0,0,0,0)","(11290415,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","0","0","","","0","1","1","","","","","","","","","","","",""
"10290415","0","29053","0","3","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(2,5,3,0,0,0,0,0,0,0)","(11290416,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","0","0","","","0","1","1","","","","","","","","","","","",""
"10290416","0","29054","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(2,5,20,0,0,0,0,0,0,0)","(11290417,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","0","0","","","0","1","1","","","","","","","","","","","",""
"10290417","0","29054","0","2","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(2,5,20,0,0,0,0,0,0,0)","(11290418,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","0","0","","","0","1","1","","","","","","","","","","","",""
"10290418","0","29054","0","3","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(2,5,20,0,0,0,0,0,0,0)","(11290419,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","0","0","","","0","1","1","","","","","","","","","","","",""
"10290419","0","29054","0","4","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(2,5,20,0,0,0,0,0,0,0)","(11290420,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","0","0","","","0","1","1","","","","","","","","","","","",""
"10290420","0","29054","0","5","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(2,5,20,0,0,0,0,0,0,0)","(11290421,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","0","0","","","0","1","1","","","","","","","","","","","",""
"10290421","0","29054","0","6","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(2,5,20,0,0,0,0,0,0,0)","(11290422,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","0","0","","","0","1","1","","","","","","","","","","","",""
"10290422","0","29055","0","1","(0,0,0,0,0,0,0,0,0,0)","(11290434,0,0,0,0,0,0,0,0,0)","(11280019,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(14,0,100,0,0,0,0,0,0,0)","(11290424,11290428,11290425,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","","","","","","","","","","",""
"10290423","0","29055","0","2","(0,0,0,0,0,0,0,0,0,0)","(11290435,0,0,0,0,0,0,0,0,0)","(11280019,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(14,0,100,0,0,0,0,0,0,0)","(11290424,11290429,11290426,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","","","","","","","","","","",""
"10290424","0","29055","0","3","(0,0,0,0,0,0,0,0,0,0)","(11290436,0,0,0,0,0,0,0,0,0)","(11280019,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(14,0,100,0,0,0,0,0,0,0)","(11290424,11290430,11290427,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","","","","","","","","","","",""
"10290425","0","29056","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(2,3,5,0,0,0,0,0,0,0)","(11290423,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","","","","","","","","","","",""
"10290426","0","29056","0","2","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(2,3,10,0,0,0,0,0,0,0)","(11290423,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","","","","","","","","","","",""
"10290427","0","29056","0","3","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(2,3,15,0,0,0,0,0,0,0)","(11290423,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","","","","","","","","","","",""
"10290428","0","29057","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,11290440,0,0,0,0,0,0,0,0)","","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","60","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","","","","","","","","","","",""
"10290429","0","29057","0","2","(0,0,0,0,0,0,0,0,0,0)","(0,11290441,0,0,0,0,0,0,0,0)","","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","60","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","","","","","","","","","","",""
"10290430","0","29057","0","3","(0,0,0,0,0,0,0,0,0,0)","(11290442,0,0,0,0,0,0,0,0,0)","","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","60","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","","","","","","","","","","",""
"10290431","0","29431","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(8,0,3,0,0,0,0,0,0,1)","(11290443,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","","","","","","","","","","",""
"10290432","0","29431","0","2","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(8,0,5,0,0,0,0,0,0,1)","(11290443,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","","","","","","","","","","",""
"10290433","0","29431","0","3","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(8,0,7,0,0,0,0,0,0,1)","(11290443,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","","","","","","","","","","",""
"10290434","0","29432","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(2,5,5,0,0,0,0,0,0,0)","(11290444,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","12028025","","","","","","","","","",""
"10290435","0","29432","0","2","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(2,5,10,0,0,0,0,0,0,0)","(11290444,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","12028025","","","","","","","","","",""
"10290436","0","29432","0","3","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(2,5,15,0,0,0,0,0,0,0)","(11290444,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","12028025","","","","","","","","","",""
"10290437","0","29434","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(2,5,3,0,0,0,0,0,0,0)","(11290445,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","","","","","","","","","","",""
"10290438","0","29437","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(2,5,10,0,0,0,0,0,0,0)","(11290446,0,0,0,0,0,0,0,0,0)","-1","0","","0","0","0","","0","0","1","1","0","","","0","1","1","","","","","","","","","1","","",""
"10290439","0","290439","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(2,8,5,0,0,0,0,0,0,0)","(11290447,0,0,0,0,0,0,0,0,0)","-1","0","","0","1","0","","0","0","1","0","0","","","0","1","1","","12290396","","","","","","","","","",""
"10290440","0","290440","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(2,8,5,0,0,0,0,0,0,0)","(11150091,0,0,0,0,0,0,0,0,0)","-1","0","","0","1","0","","0","0","1","0","0","","","0","1","1","","12290399","","","","","","","","","",""
"10290441","0","290441","0","1","(0,0,0,0,0,0,0,0,0,0)","(11290448,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","1","0","","0","1","0","","0","0","1","0","0","","","0","1","1","","12290398","","","","","","","","","",""
"10290442","0","290442","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11290449,11290450,11290451,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","6","0","","0","1","0","","0","0","1","0","0","","","0","1","1","","12290400","","","","","","","","","",""
"10290443","0","29438","0","1","(0,0,0,0,0,0,0,0,0,0)","(11290452,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","1","0","","0","1","0","","0","0","1","0","0","","","0","1","1","","12290398","","","","","","","","","",""
"10290444","0","290444","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(8,5,5,0,0,0,0,0,0,0)","(11290453,0,0,0,0,0,0,0,0,0)","-1","0","","0","1","0","","0","0","1","0","0","","","0","1","1","","12290444","","","","","","","","","",""
"10290445","0","290445","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(2,5,5,0,0,0,0,0,0,0)","(11290454,0,0,0,0,0,0,0,0,0)","-1","0","","0","1","0","","0","0","1","0","0","","","0","1","1","","12290445","","","","","","","","","",""
"10290446","0","290446","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11290455,11290456,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","0","","0","1","0","","0","0","1","0","0","","","0","1","1","","12290446","","","","","","","","","",""
"10290447","0","290447","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11290457,11290458,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","0","","0","1","0","","0","0","1","0","0","","","0","1","1","","12290447","","","","","","","","","",""
"10290451","0","29440","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11290461,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","0","","0","1","0","","0","0","1","0","0","","","0","1","1","","12290451","","","","","","","","","",""
"10290452","0","29440","0","2","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11290462,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","0","","0","1","0","","0","0","1","0","0","","","0","1","1","","12290452","","","","","","","","","",""
"10290453","0","29440","0","3","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11290463,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","0","","0","1","0","","0","0","1","0","0","","","0","1","1","","12290453","","","","","","","","","",""
"10290454","0","29440","0","4","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11290464,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","0","","0","1","0","","0","0","1","0","0","","","0","1","1","","12290454","","","","","","","","","",""
"10290455","0","29440","0","5","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11290465,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","0","","0","1","0","","0","0","1","0","0","","","0","1","1","","12290455","","","","","","","","","",""
"10290461","0","29441","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11290471,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","0","","0","1","0","","0","0","1","0","0","","","0","1","1","","12290461","","","","","","","","","",""
"10290462","0","29441","0","2","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11290472,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","0","","0","1","0","","0","0","1","0","0","","","0","1","1","","12290462","","","","","","","","","",""
"10290463","0","29441","0","3","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11290473,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","0","","0","1","0","","0","0","1","0","0","","","0","1","1","","12290463","","","","","","","","","",""
"10290464","0","29441","0","4","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11290474,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","0","","0","1","0","","0","0","1","0","0","","","0","1","1","","12290464","","","","","","","","","",""
"10290465","0","29441","0","5","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11290475,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","0","","0","1","0","","0","0","1","0","0","","","0","1","1","","12290465","","","","","","","","","",""
"10290471","0","29442","0","1","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(11290481,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","(0,0,0,0,0,0,0,0,0,0)","5","0","","0","1","0","","0","0","1","0","0","","","0","1","1","","12290471","","","","","","","","","",""
