"AttributeId","EquipSlot","AttArray","MeshID","BuffIdArray","FeaturesDes","UpgradeMaterial","upgrade_num","GradeLimit","RegionArr","NeedFasionId"
"64020403","8","(4,8,33600,0,1,4,5,3360,0,1,4,6,4032,0,1,4,7,8400,0,1)","","","(90016444)","(31101332,1)","20","0","",""
"64020404","8","(4,8,44800,0,1,4,5,4480,0,1,4,6,5376,0,1,4,7,11200,0,1)","","","(90016444)","(31101332,1)","20","0","",""
"64020405","8","(4,8,56000,0,1,4,5,5600,0,1,4,6,6720,0,1,4,7,14000,0,1)","","","(90016444)","(31101332,1)","20","4","",""
"64020406","8","(4,8,67200,0,1,4,5,6720,0,1,4,6,8064,0,1,4,7,16800,0,1)","","","(90016444)","(31101332,2)","20","4","",""
"64020407","8","(4,8,89600,0,1,4,5,8960,0,1,4,6,10752,0,1,4,7,22400,0,1)","","","(90016444)","(31101332,3)","20","4","",""
"64020408","8","(4,8,123200,0,1,4,5,12320,0,1,4,6,14784,0,1,4,7,30800,0,1)","","","(90016444)","(31101332,4)","20","4","",""
"64020409","8","(4,8,168000,0,1,4,5,16800,0,1,4,6,20160,0,1,4,7,42000,0,1)","","","(90016444)","(31101332,5)","20","4","",""
"64020410","8","(4,8,224000,0,1,4,5,22400,0,1,4,6,26880,0,1,4,7,56000,0,1)","","","(90016444)","(31101332,5)","20","4","",""
"64020411","8","(4,8,280000,0,1,4,5,28000,0,1,4,6,33600,0,1,4,7,70000,0,1)","","","(90016444)","(31101332,5)","20","4","",""
"64020412","8","(4,8,336000,0,1,4,5,33600,0,1,4,6,40320,0,1,4,7,84000,0,1)","","","(90016444)","(31101332,5)","20","4","",""
"64020413","8","(4,8,392000,0,1,4,5,39200,0,1,4,6,47040,0,1,4,7,98000,0,1)","","","(90016444)","(31101332,5)","20","4","",""
"64020414","8","(4,8,448000,0,1,4,5,44800,0,1,4,6,53760,0,1,4,7,112000,0,1)","","","(90016444)","(31101332,5)","20","4","",""
"64020415","8","(4,8,504000,0,1,4,5,50400,0,1,4,6,60480,0,1,4,7,126000,0,1)","","","(90016444)","(31101332,5)","20","4","",""
"64020416","8","(4,8,560000,0,1,4,5,56000,0,1,4,6,67200,0,1,4,7,140000,0,1)","","","(90016444)","(31101332,5)","20","4","",""
"64020417","8","(4,8,616000,0,1,4,5,61600,0,1,4,6,73920,0,1,4,7,154000,0,1)","","","(90016444)","(31101332,5)","20","4","",""
"64020418","8","(4,8,672000,0,1,4,5,67200,0,1,4,6,80640,0,1,4,7,168000,0,1)","","","(90016444)","(31101332,5)","20","4","",""
"64020419","8","(4,8,728000,0,1,4,5,72800,0,1,4,6,87360,0,1,4,7,182000,0,1)","","","(90016444)","(31101332,5)","20","4","",""
"64020420","8","(4,8,784000,0,1,4,5,78400,0,1,4,6,94080,0,1,4,7,196000,0,1)","","","(90016444)","0","20","4","",""
"64020500","2","0","11","","(90016445)","(31101333,1)","20","0","",""
"64020501","2","(4,8,56000,0,1,4,7,14000,0,1,4,10,2240,0,1,4,12,1120,0,1)","","","(90016445)","(31101333,1)","20","0","",""
"64020502","2","(4,8,92000,0,1,4,7,23000,0,1,4,10,4480,0,1,4,12,2240,0,1)","","","(90016445)","(31101333,1)","20","0","",""
"64020503","2","(4,8,138000,0,1,4,7,34500,0,1,4,10,6720,0,1,4,12,3360,0,1)","","","(90016445)","(31101333,1)","20","0","",""
"64020504","2","(4,8,184000,0,1,4,7,46000,0,1,4,10,8960,0,1,4,12,4480,0,1)","","","(90016445)","(31101333,1)","20","0","",""
"64020505","2","(4,8,230000,0,1,4,7,57500,0,1,4,10,11200,0,1,4,12,5600,0,1)","","","(90016445)","(31101333,1)","20","4","",""
"64020506","2","(4,8,276000,0,1,4,7,69000,0,1,4,10,13440,0,1,4,12,6720,0,1)","","","(90016445)","(31101333,2)","20","4","",""
"64020507","2","(4,8,368000,0,1,4,7,92000,0,1,4,10,17920,0,1,4,12,8960,0,1)","","","(90016445)","(31101333,3)","20","4","",""
"64020508","2","(4,8,506000,0,1,4,7,126500,0,1,4,10,24640,0,1,4,12,12320,0,1)","","","(90016445)","(31101333,4)","20","4","",""
"64020509","2","(4,8,690000,0,1,4,7,172500,0,1,4,10,33600,0,1,4,12,16800,0,1)","","","(90016445)","(31101333,5)","20","4","",""
"64020510","2","(4,8,920000,0,1,4,7,230000,0,1,4,10,44800,0,1,4,12,22400,0,1)","","","(90016445)","(31101333,5)","20","4","",""
"64020511","2","(4,8,1150000,0,1,4,7,287500,0,1,4,10,56000,0,1,4,12,28000,0,1)","","","(90016445)","(31101333,5)","20","4","",""
"64020512","2","(4,8,1380000,0,1,4,7,345000,0,1,4,10,67200,0,1,4,12,33600,0,1)","","","(90016445)","(31101333,5)","20","4","",""
"64020513","2","(4,8,1610000,0,1,4,7,402500,0,1,4,10,78400,0,1,4,12,39200,0,1)","","","(90016445)","(31101333,5)","20","4","",""
"64020514","2","(4,8,1840000,0,1,4,7,460000,0,1,4,10,89600,0,1,4,12,44800,0,1)","","","(90016445)","(31101333,5)","20","4","",""
"64020515","2","(4,8,2070000,0,1,4,7,517500,0,1,4,10,100800,0,1,4,12,50400,0,1)","","","(90016445)","(31101333,5)","20","4","",""
"64020516","2","(4,8,2300000,0,1,4,7,575000,0,1,4,10,112000,0,1,4,12,56000,0,1)","","","(90016445)","(31101333,5)","20","4","",""
"64020517","2","(4,8,2530000,0,1,4,7,632500,0,1,4,10,123200,0,1,4,12,61600,0,1)","","","(90016445)","(31101333,5)","20","4","",""
"64020518","2","(4,8,2760000,0,1,4,7,690000,0,1,4,10,134400,0,1,4,12,67200,0,1)","","","(90016445)","(31101333,5)","20","4","",""
"64020519","2","(4,8,2990000,0,1,4,7,747500,0,1,4,10,145600,0,1,4,12,72800,0,1)","","","(90016445)","(31101333,5)","20","4","",""
"64020520","2","(4,8,3220000,0,1,4,7,805000,0,1,4,10,156800,0,1,4,12,78400,0,1)","","","(90016445)","0","20","4","",""
"64020600","1","0","11","","(90016446)","(31101334,1)","20","0","",""
"64020601","1","(4,5,5600,0,1,4,6,6720,0,1,4,9,2240,0,1,4,11,1120,0,1)","","","(90016446)","(31101334,1)","20","0","",""
"64020602","1","(4,5,9200,0,1,4,6,11040,0,1,4,9,4480,0,1,4,11,2240,0,1)","","","(90016446)","(31101334,1)","20","0","",""
"64020603","1","(4,5,13800,0,1,4,6,16560,0,1,4,9,6720,0,1,4,11,3360,0,1)","","","(90016446)","(31101334,1)","20","0","",""
"64020604","1","(4,5,18400,0,1,4,6,22080,0,1,4,9,8960,0,1,4,11,4480,0,1)","","","(90016446)","(31101334,1)","20","0","",""
"64020605","1","(4,5,23000,0,1,4,6,27600,0,1,4,9,11200,0,1,4,11,5600,0,1)","","","(90016446)","(31101334,1)","20","4","",""
"64020606","1","(4,5,27600,0,1,4,6,33120,0,1,4,9,13440,0,1,4,11,6720,0,1)","","","(90016446)","(31101334,2)","20","4","",""
"64020607","1","(4,5,36800,0,1,4,6,44160,0,1,4,9,17920,0,1,4,11,8960,0,1)","","","(90016446)","(31101334,3)","20","4","",""
"64020608","1","(4,5,50600,0,1,4,6,60720,0,1,4,9,24640,0,1,4,11,12320,0,1)","","","(90016446)","(31101334,4)","20","4","",""
"64020609","1","(4,5,69000,0,1,4,6,82800,0,1,4,9,33600,0,1,4,11,16800,0,1)","","","(90016446)","(31101334,5)","20","4","",""
"64020610","1","(4,5,92000,0,1,4,6,110400,0,1,4,9,44800,0,1,4,11,22400,0,1)","","","(90016446)","(31101334,5)","20","4","",""
"64020611","1","(4,5,115000,0,1,4,6,138000,0,1,4,9,56000,0,1,4,11,28000,0,1)","","","(90016446)","(31101334,5)","20","4","",""
"64020612","1","(4,5,138000,0,1,4,6,165600,0,1,4,9,67200,0,1,4,11,33600,0,1)","","","(90016446)","(31101334,5)","20","4","",""
"64020613","1","(4,5,161000,0,1,4,6,193200,0,1,4,9,78400,0,1,4,11,39200,0,1)","","","(90016446)","(31101334,5)","20","4","",""
"64020614","1","(4,5,184000,0,1,4,6,220800,0,1,4,9,89600,0,1,4,11,44800,0,1)","","","(90016446)","(31101334,5)","20","4","",""
"64020615","1","(4,5,207000,0,1,4,6,248400,0,1,4,9,100800,0,1,4,11,50400,0,1)","","","(90016446)","(31101334,5)","20","4","",""
"64020616","1","(4,5,230000,0,1,4,6,276000,0,1,4,9,112000,0,1,4,11,56000,0,1)","","","(90016446)","(31101334,5)","20","4","",""
"64020617","1","(4,5,253000,0,1,4,6,303600,0,1,4,9,123200,0,1,4,11,61600,0,1)","","","(90016446)","(31101334,5)","20","4","",""
"64020618","1","(4,5,276000,0,1,4,6,331200,0,1,4,9,134400,0,1,4,11,67200,0,1)","","","(90016446)","(31101334,5)","20","4","",""
"64020619","1","(4,5,299000,0,1,4,6,358800,0,1,4,9,145600,0,1,4,11,72800,0,1)","","","(90016446)","(31101334,5)","20","4","",""
"64020620","1","(4,5,322000,0,1,4,6,386400,0,1,4,9,156800,0,1,4,11,78400,0,1)","","","(90016446)","0","20","4","",""
"64020700","7","0","11","","(90016447)","(31101335,1)","20","0","",""
"64020701","7","(4,8,11200,0,1,4,5,1120,0,1,4,6,1344,0,1,4,7,2800,0,1)","","","(90016447)","(31101335,1)","20","0","",""
"64020702","7","(4,8,22400,0,1,4,5,2240,0,1,4,6,2688,0,1,4,7,5600,0,1)","","","(90016447)","(31101335,1)","20","0","",""
"64020703","7","(4,8,33600,0,1,4,5,3360,0,1,4,6,4032,0,1,4,7,8400,0,1)","","","(90016447)","(31101335,1)","20","0","",""
"64020704","7","(4,8,44800,0,1,4,5,4480,0,1,4,6,5376,0,1,4,7,11200,0,1)","","","(90016447)","(31101335,1)","20","0","",""
"64020705","7","(4,8,56000,0,1,4,5,5600,0,1,4,6,6720,0,1,4,7,14000,0,1)","","","(90016447)","(31101335,1)","20","4","",""
"64020706","7","(4,8,67200,0,1,4,5,6720,0,1,4,6,8064,0,1,4,7,16800,0,1)","","","(90016447)","(31101335,2)","20","4","",""
"64020707","7","(4,8,89600,0,1,4,5,8960,0,1,4,6,10752,0,1,4,7,22400,0,1)","","","(90016447)","(31101335,3)","20","4","",""
"64020708","7","(4,8,123200,0,1,4,5,12320,0,1,4,6,14784,0,1,4,7,30800,0,1)","","","(90016447)","(31101335,4)","20","4","",""
"64020709","7","(4,8,168000,0,1,4,5,16800,0,1,4,6,20160,0,1,4,7,42000,0,1)","","","(90016447)","(31101335,5)","20","4","",""
"64020710","7","(4,8,224000,0,1,4,5,22400,0,1,4,6,26880,0,1,4,7,56000,0,1)","","","(90016447)","(31101335,5)","20","4","",""
"64020711","7","(4,8,280000,0,1,4,5,28000,0,1,4,6,33600,0,1,4,7,70000,0,1)","","","(90016447)","(31101335,5)","20","4","",""
"64020712","7","(4,8,336000,0,1,4,5,33600,0,1,4,6,40320,0,1,4,7,84000,0,1)","","","(90016447)","(31101335,5)","20","4","",""
"64020713","7","(4,8,392000,0,1,4,5,39200,0,1,4,6,47040,0,1,4,7,98000,0,1)","","","(90016447)","(31101335,5)","20","4","",""
"64020714","7","(4,8,448000,0,1,4,5,44800,0,1,4,6,53760,0,1,4,7,112000,0,1)","","","(90016447)","(31101335,5)","20","4","",""
"64020715","7","(4,8,504000,0,1,4,5,50400,0,1,4,6,60480,0,1,4,7,126000,0,1)","","","(90016447)","(31101335,5)","20","4","",""
"64020716","7","(4,8,560000,0,1,4,5,56000,0,1,4,6,67200,0,1,4,7,140000,0,1)","","","(90016447)","(31101335,5)","20","4","",""
"64020717","7","(4,8,616000,0,1,4,5,61600,0,1,4,6,73920,0,1,4,7,154000,0,1)","","","(90016447)","(31101335,5)","20","4","",""
"64020718","7","(4,8,672000,0,1,4,5,67200,0,1,4,6,80640,0,1,4,7,168000,0,1)","","","(90016447)","(31101335,5)","20","4","",""
"64020719","7","(4,8,728000,0,1,4,5,72800,0,1,4,6,87360,0,1,4,7,182000,0,1)","","","(90016447)","(31101335,5)","20","4","",""
"64020720","7","(4,8,784000,0,1,4,5,78400,0,1,4,6,94080,0,1,4,7,196000,0,1)","","","(90016447)","0","20","4","",""
"64020800","8","0","11","","(90016448)","(31101336,1)","20","0","",""
"64020801","8","(4,8,11200,0,1,4,5,1120,0,1,4,6,1344,0,1,4,7,2800,0,1)","","","(90016448)","(31101336,1)","20","0","",""
"64020802","8","(4,8,22400,0,1,4,5,2240,0,1,4,6,2688,0,1,4,7,5600,0,1)","","","(90016448)","(31101336,1)","20","0","",""
"64020803","8","(4,8,33600,0,1,4,5,3360,0,1,4,6,4032,0,1,4,7,8400,0,1)","","","(90016448)","(31101336,1)","20","0","",""
"64020804","8","(4,8,44800,0,1,4,5,4480,0,1,4,6,5376,0,1,4,7,11200,0,1)","","","(90016448)","(31101336,1)","20","0","",""
"64020805","8","(4,8,56000,0,1,4,5,5600,0,1,4,6,6720,0,1,4,7,14000,0,1)","","","(90016448)","(31101336,1)","20","4","",""
"64020806","8","(4,8,67200,0,1,4,5,6720,0,1,4,6,8064,0,1,4,7,16800,0,1)","","","(90016448)","(31101336,2)","20","4","",""
"64020807","8","(4,8,89600,0,1,4,5,8960,0,1,4,6,10752,0,1,4,7,22400,0,1)","","","(90016448)","(31101336,3)","20","4","",""
"64020808","8","(4,8,123200,0,1,4,5,12320,0,1,4,6,14784,0,1,4,7,30800,0,1)","","","(90016448)","(31101336,4)","20","4","",""
"64020809","8","(4,8,168000,0,1,4,5,16800,0,1,4,6,20160,0,1,4,7,42000,0,1)","","","(90016448)","(31101336,5)","20","4","",""
"64020810","8","(4,8,224000,0,1,4,5,22400,0,1,4,6,26880,0,1,4,7,56000,0,1)","","","(90016448)","(31101336,5)","20","4","",""
"64020811","8","(4,8,280000,0,1,4,5,28000,0,1,4,6,33600,0,1,4,7,70000,0,1)","","","(90016448)","(31101336,5)","20","4","",""
"64020812","8","(4,8,336000,0,1,4,5,33600,0,1,4,6,40320,0,1,4,7,84000,0,1)","","","(90016448)","(31101336,5)","20","4","",""
"64020813","8","(4,8,392000,0,1,4,5,39200,0,1,4,6,47040,0,1,4,7,98000,0,1)","","","(90016448)","(31101336,5)","20","4","",""
"64020814","8","(4,8,448000,0,1,4,5,44800,0,1,4,6,53760,0,1,4,7,112000,0,1)","","","(90016448)","(31101336,5)","20","4","",""
"64020815","8","(4,8,504000,0,1,4,5,50400,0,1,4,6,60480,0,1,4,7,126000,0,1)","","","(90016448)","(31101336,5)","20","4","",""
"64020816","8","(4,8,560000,0,1,4,5,56000,0,1,4,6,67200,0,1,4,7,140000,0,1)","","","(90016448)","(31101336,5)","20","4","",""
"64020817","8","(4,8,616000,0,1,4,5,61600,0,1,4,6,73920,0,1,4,7,154000,0,1)","","","(90016448)","(31101336,5)","20","4","",""
"64020818","8","(4,8,672000,0,1,4,5,67200,0,1,4,6,80640,0,1,4,7,168000,0,1)","","","(90016448)","(31101336,5)","20","4","",""
"64020819","8","(4,8,728000,0,1,4,5,72800,0,1,4,6,87360,0,1,4,7,182000,0,1)","","","(90016448)","(31101336,5)","20","4","",""
"64020820","8","(4,8,784000,0,1,4,5,78400,0,1,4,6,94080,0,1,4,7,196000,0,1)","","","(90016448)","0","20","4","",""
"64020900","2","0","11","","(90016441)","(31101337,1)","20","0","",""
"64020901","2","(4,8,56000,0,1,4,7,14000,0,1,4,10,2240,0,1,4,12,1120,0,1)","","","(90016441)","(31101337,1)","20","0","",""
"64020902","2","(4,8,92000,0,1,4,7,23000,0,1,4,10,4480,0,1,4,12,2240,0,1)","","","(90016441)","(31101337,1)","20","0","",""
"64020903","2","(4,8,138000,0,1,4,7,34500,0,1,4,10,6720,0,1,4,12,3360,0,1)","","","(90016441)","(31101337,1)","20","0","",""
"64020904","2","(4,8,184000,0,1,4,7,46000,0,1,4,10,8960,0,1,4,12,4480,0,1)","","","(90016441)","(31101337,1)","20","0","",""
"64020905","2","(4,8,230000,0,1,4,7,57500,0,1,4,10,11200,0,1,4,12,5600,0,1)","","","(90016441)","(31101337,1)","20","4","",""
"64020906","2","(4,8,276000,0,1,4,7,69000,0,1,4,10,13440,0,1,4,12,6720,0,1)","","","(90016441)","(31101337,2)","20","4","",""
"64020907","2","(4,8,368000,0,1,4,7,92000,0,1,4,10,17920,0,1,4,12,8960,0,1)","","","(90016441)","(31101337,3)","20","4","",""
"64020908","2","(4,8,506000,0,1,4,7,126500,0,1,4,10,24640,0,1,4,12,12320,0,1)","","","(90016441)","(31101337,4)","20","4","",""
"64020909","2","(4,8,690000,0,1,4,7,172500,0,1,4,10,33600,0,1,4,12,16800,0,1)","","","(90016441)","(31101337,5)","20","4","",""
"64020910","2","(4,8,920000,0,1,4,7,230000,0,1,4,10,44800,0,1,4,12,22400,0,1)","","","(90016441)","(31101337,5)","20","4","",""
"64020911","2","(4,8,1150000,0,1,4,7,287500,0,1,4,10,56000,0,1,4,12,28000,0,1)","","","(90016441)","(31101337,5)","20","4","",""
"64020912","2","(4,8,1380000,0,1,4,7,345000,0,1,4,10,67200,0,1,4,12,33600,0,1)","","","(90016441)","(31101337,5)","20","4","",""
"64020913","2","(4,8,1610000,0,1,4,7,402500,0,1,4,10,78400,0,1,4,12,39200,0,1)","","","(90016441)","(31101337,5)","20","4","",""
"64020914","2","(4,8,1840000,0,1,4,7,460000,0,1,4,10,89600,0,1,4,12,44800,0,1)","","","(90016441)","(31101337,5)","20","4","",""
"64020915","2","(4,8,2070000,0,1,4,7,517500,0,1,4,10,100800,0,1,4,12,50400,0,1)","","","(90016441)","(31101337,5)","20","4","",""
"64020916","2","(4,8,2300000,0,1,4,7,575000,0,1,4,10,112000,0,1,4,12,56000,0,1)","","","(90016441)","(31101337,5)","20","4","",""
"64020917","2","(4,8,2530000,0,1,4,7,632500,0,1,4,10,123200,0,1,4,12,61600,0,1)","","","(90016441)","(31101337,5)","20","4","",""
"64020918","2","(4,8,2760000,0,1,4,7,690000,0,1,4,10,134400,0,1,4,12,67200,0,1)","","","(90016441)","(31101337,5)","20","4","",""
"64020919","2","(4,8,2990000,0,1,4,7,747500,0,1,4,10,145600,0,1,4,12,72800,0,1)","","","(90016441)","(31101337,5)","20","4","",""
"64020920","2","(4,8,3220000,0,1,4,7,805000,0,1,4,10,156800,0,1,4,12,78400,0,1)","","","(90016441)","0","20","4","",""
"64021000","1","0","11","","(90016442)","(31101338,1)","20","0","",""
"64021001","1","(4,5,5600,0,1,4,6,6720,0,1,4,9,2240,0,1,4,11,1120,0,1)","","","(90016442)","(31101338,1)","20","0","",""
"64021002","1","(4,5,9200,0,1,4,6,11040,0,1,4,9,4480,0,1,4,11,2240,0,1)","","","(90016442)","(31101338,1)","20","0","",""
"64021003","1","(4,5,13800,0,1,4,6,16560,0,1,4,9,6720,0,1,4,11,3360,0,1)","","","(90016442)","(31101338,1)","20","0","",""
"64021004","1","(4,5,18400,0,1,4,6,22080,0,1,4,9,8960,0,1,4,11,4480,0,1)","","","(90016442)","(31101338,1)","20","0","",""
"64021005","1","(4,5,23000,0,1,4,6,27600,0,1,4,9,11200,0,1,4,11,5600,0,1)","","","(90016442)","(31101338,1)","20","4","",""
"64021006","1","(4,5,27600,0,1,4,6,33120,0,1,4,9,13440,0,1,4,11,6720,0,1)","","","(90016442)","(31101338,2)","20","4","",""
"64021007","1","(4,5,36800,0,1,4,6,44160,0,1,4,9,17920,0,1,4,11,8960,0,1)","","","(90016442)","(31101338,3)","20","4","",""
"64021008","1","(4,5,50600,0,1,4,6,60720,0,1,4,9,24640,0,1,4,11,12320,0,1)","","","(90016442)","(31101338,4)","20","4","",""
"64021009","1","(4,5,69000,0,1,4,6,82800,0,1,4,9,33600,0,1,4,11,16800,0,1)","","","(90016442)","(31101338,5)","20","4","",""
"64021010","1","(4,5,92000,0,1,4,6,110400,0,1,4,9,44800,0,1,4,11,22400,0,1)","","","(90016442)","(31101338,5)","20","4","",""
"64021011","1","(4,5,115000,0,1,4,6,138000,0,1,4,9,56000,0,1,4,11,28000,0,1)","","","(90016442)","(31101338,5)","20","4","",""
"64021012","1","(4,5,138000,0,1,4,6,165600,0,1,4,9,67200,0,1,4,11,33600,0,1)","","","(90016442)","(31101338,5)","20","4","",""
"64021013","1","(4,5,161000,0,1,4,6,193200,0,1,4,9,78400,0,1,4,11,39200,0,1)","","","(90016442)","(31101338,5)","20","4","",""
"64021014","1","(4,5,184000,0,1,4,6,220800,0,1,4,9,89600,0,1,4,11,44800,0,1)","","","(90016442)","(31101338,5)","20","4","",""
"64021015","1","(4,5,207000,0,1,4,6,248400,0,1,4,9,100800,0,1,4,11,50400,0,1)","","","(90016442)","(31101338,5)","20","4","",""
"64021016","1","(4,5,230000,0,1,4,6,276000,0,1,4,9,112000,0,1,4,11,56000,0,1)","","","(90016442)","(31101338,5)","20","4","",""
"64021017","1","(4,5,253000,0,1,4,6,303600,0,1,4,9,123200,0,1,4,11,61600,0,1)","","","(90016442)","(31101338,5)","20","4","",""
"64021018","1","(4,5,276000,0,1,4,6,331200,0,1,4,9,134400,0,1,4,11,67200,0,1)","","","(90016442)","(31101338,5)","20","4","",""
"64021019","1","(4,5,299000,0,1,4,6,358800,0,1,4,9,145600,0,1,4,11,72800,0,1)","","","(90016442)","(31101338,5)","20","4","",""
"64021020","1","(4,5,322000,0,1,4,6,386400,0,1,4,9,156800,0,1,4,11,78400,0,1)","","","(90016442)","0","20","4","",""
"64021100","7","0","11","","(90016443)","(31101339,1)","20","0","",""
"64021101","7","(4,8,11200,0,1,4,5,1120,0,1,4,6,1344,0,1,4,7,2800,0,1)","","","(90016443)","(31101339,1)","20","0","",""
"64021102","7","(4,8,22400,0,1,4,5,2240,0,1,4,6,2688,0,1,4,7,5600,0,1)","","","(90016443)","(31101339,1)","20","0","",""
"64021103","7","(4,8,33600,0,1,4,5,3360,0,1,4,6,4032,0,1,4,7,8400,0,1)","","","(90016443)","(31101339,1)","20","0","",""
"64021104","7","(4,8,44800,0,1,4,5,4480,0,1,4,6,5376,0,1,4,7,11200,0,1)","","","(90016443)","(31101339,1)","20","0","",""
"64021105","7","(4,8,56000,0,1,4,5,5600,0,1,4,6,6720,0,1,4,7,14000,0,1)","","","(90016443)","(31101339,1)","20","4","",""
"64021106","7","(4,8,67200,0,1,4,5,6720,0,1,4,6,8064,0,1,4,7,16800,0,1)","","","(90016443)","(31101339,2)","20","4","",""
"64021107","7","(4,8,89600,0,1,4,5,8960,0,1,4,6,10752,0,1,4,7,22400,0,1)","","","(90016443)","(31101339,3)","20","4","",""
"64021108","7","(4,8,123200,0,1,4,5,12320,0,1,4,6,14784,0,1,4,7,30800,0,1)","","","(90016443)","(31101339,4)","20","4","",""
"64021109","7","(4,8,168000,0,1,4,5,16800,0,1,4,6,20160,0,1,4,7,42000,0,1)","","","(90016443)","(31101339,5)","20","4","",""
"64021110","7","(4,8,224000,0,1,4,5,22400,0,1,4,6,26880,0,1,4,7,56000,0,1)","","","(90016443)","(31101339,5)","20","4","",""
"64021111","7","(4,8,280000,0,1,4,5,28000,0,1,4,6,33600,0,1,4,7,70000,0,1)","","","(90016443)","(31101339,5)","20","4","",""
"64021112","7","(4,8,336000,0,1,4,5,33600,0,1,4,6,40320,0,1,4,7,84000,0,1)","","","(90016443)","(31101339,5)","20","4","",""
"64021113","7","(4,8,392000,0,1,4,5,39200,0,1,4,6,47040,0,1,4,7,98000,0,1)","","","(90016443)","(31101339,5)","20","4","",""
"64021114","7","(4,8,448000,0,1,4,5,44800,0,1,4,6,53760,0,1,4,7,112000,0,1)","","","(90016443)","(31101339,5)","20","4","",""
"64021115","7","(4,8,504000,0,1,4,5,50400,0,1,4,6,60480,0,1,4,7,126000,0,1)","","","(90016443)","(31101339,5)","20","4","",""
"64021116","7","(4,8,560000,0,1,4,5,56000,0,1,4,6,67200,0,1,4,7,140000,0,1)","","","(90016443)","(31101339,5)","20","4","",""
"64021117","7","(4,8,616000,0,1,4,5,61600,0,1,4,6,73920,0,1,4,7,154000,0,1)","","","(90016443)","(31101339,5)","20","4","",""
"64021118","7","(4,8,672000,0,1,4,5,67200,0,1,4,6,80640,0,1,4,7,168000,0,1)","","","(90016443)","(31101339,5)","20","4","",""
"64021119","7","(4,8,728000,0,1,4,5,72800,0,1,4,6,87360,0,1,4,7,182000,0,1)","","","(90016443)","(31101339,5)","20","4","",""
"64021120","7","(4,8,784000,0,1,4,5,78400,0,1,4,6,94080,0,1,4,7,196000,0,1)","","","(90016443)","0","20","4","",""
"64021200","8","0","11","","(90016444)","(31101340,1)","20","0","",""
"64021201","8","(4,8,11200,0,1,4,5,1120,0,1,4,6,1344,0,1,4,7,2800,0,1)","","","(90016444)","(31101340,1)","20","0","",""
"64021202","8","(4,8,22400,0,1,4,5,2240,0,1,4,6,2688,0,1,4,7,5600,0,1)","","","(90016444)","(31101340,1)","20","0","",""
"64021203","8","(4,8,33600,0,1,4,5,3360,0,1,4,6,4032,0,1,4,7,8400,0,1)","","","(90016444)","(31101340,1)","20","0","",""
"64021204","8","(4,8,44800,0,1,4,5,4480,0,1,4,6,5376,0,1,4,7,11200,0,1)","","","(90016444)","(31101340,1)","20","0","",""
"64021205","8","(4,8,56000,0,1,4,5,5600,0,1,4,6,6720,0,1,4,7,14000,0,1)","","","(90016444)","(31101340,1)","20","4","",""
"64021206","8","(4,8,67200,0,1,4,5,6720,0,1,4,6,8064,0,1,4,7,16800,0,1)","","","(90016444)","(31101340,2)","20","4","",""
"64021207","8","(4,8,89600,0,1,4,5,8960,0,1,4,6,10752,0,1,4,7,22400,0,1)","","","(90016444)","(31101340,3)","20","4","",""
"64021208","8","(4,8,123200,0,1,4,5,12320,0,1,4,6,14784,0,1,4,7,30800,0,1)","","","(90016444)","(31101340,4)","20","4","",""
"64021209","8","(4,8,168000,0,1,4,5,16800,0,1,4,6,20160,0,1,4,7,42000,0,1)","","","(90016444)","(31101340,5)","20","4","",""
"64021210","8","(4,8,224000,0,1,4,5,22400,0,1,4,6,26880,0,1,4,7,56000,0,1)","","","(90016444)","(31101340,5)","20","4","",""
"64021211","8","(4,8,280000,0,1,4,5,28000,0,1,4,6,33600,0,1,4,7,70000,0,1)","","","(90016444)","(31101340,5)","20","4","",""
"64021212","8","(4,8,336000,0,1,4,5,33600,0,1,4,6,40320,0,1,4,7,84000,0,1)","","","(90016444)","(31101340,5)","20","4","",""
"64021213","8","(4,8,392000,0,1,4,5,39200,0,1,4,6,47040,0,1,4,7,98000,0,1)","","","(90016444)","(31101340,5)","20","4","",""
"64021214","8","(4,8,448000,0,1,4,5,44800,0,1,4,6,53760,0,1,4,7,112000,0,1)","","","(90016444)","(31101340,5)","20","4","",""
"64021215","8","(4,8,504000,0,1,4,5,50400,0,1,4,6,60480,0,1,4,7,126000,0,1)","","","(90016444)","(31101340,5)","20","4","",""
"64021216","8","(4,8,560000,0,1,4,5,56000,0,1,4,6,67200,0,1,4,7,140000,0,1)","","","(90016444)","(31101340,5)","20","4","",""
"64021217","8","(4,8,616000,0,1,4,5,61600,0,1,4,6,73920,0,1,4,7,154000,0,1)","","","(90016444)","(31101340,5)","20","4","",""
"64021218","8","(4,8,672000,0,1,4,5,67200,0,1,4,6,80640,0,1,4,7,168000,0,1)","","","(90016444)","(31101340,5)","20","4","",""
"64021219","8","(4,8,728000,0,1,4,5,72800,0,1,4,6,87360,0,1,4,7,182000,0,1)","","","(90016444)","(31101340,5)","20","4","",""
"64021220","8","(4,8,784000,0,1,4,5,78400,0,1,4,6,94080,0,1,4,7,196000,0,1)","","","(90016444)","0","20","4","",""
"64021300","2","0","11","","(90016445)","(31101341,1)","20","0","",""
"64021301","2","(4,8,56000,0,1,4,7,14000,0,1,4,10,2240,0,1,4,12,1120,0,1)","","","(90016445)","(31101341,1)","20","0","",""
