"AttributeId","BeliefType","ActivateLevelRequire","CurStarNumber","CurRankNumber","MaxStarNumber","MaxRankNumber","AttArray","OperateType","SuccessRatio","MinActivateTimeNeed","MaxActivateTimeLimit","MoneyCostList","Notice_id"
"57020143","1","1","12","11","12","20","(4,5,14212,0,1,4,6,14344,0,1,4,9,6956,0,1,4,12,13032,0,1,4,18,112425,0,1,4,24,0.22,0,1)","2","1","0","50","(5,6600000)",""
"57020144","1","1","0","12","12","20","(4,5,14740,0,1,4,6,14872,0,1,4,9,7212,0,1,4,12,13512,0,1,4,18,116693,0,1,4,24,0.24,0,1)","1","1","0","50","(5,151000)","93000162"
"57020145","1","1","1","12","12","20","(4,5,15268,0,1,4,6,14872,0,1,4,9,7212,0,1,4,12,13512,0,1,4,18,117760,0,1,4,24,0.24,0,1)","1","1","0","50","(5,152000)",""
"57020146","1","1","2","12","12","20","(4,5,15268,0,1,4,6,14872,0,1,4,9,7468,0,1,4,12,13512,0,1,4,18,118827,0,1,4,24,0.24,0,1)","1","1","0","50","(5,153000)",""
"57020147","1","1","3","12","12","20","(4,5,15268,0,1,4,6,15400,0,1,4,9,7468,0,1,4,12,13512,0,1,4,18,119894,0,1,4,24,0.24,0,1)","1","1","0","50","(5,154000)",""
"57020148","1","1","4","12","12","20","(4,5,15268,0,1,4,6,15400,0,1,4,9,7468,0,1,4,12,13992,0,1,4,18,120961,0,1,4,24,0.24,0,1)","1","1","0","50","(5,155000)",""
"57020149","1","1","5","12","12","20","(4,5,15796,0,1,4,6,15400,0,1,4,9,7468,0,1,4,12,13992,0,1,4,18,122028,0,1,4,24,0.24,0,1)","1","1","0","50","(5,156000)",""
"57020150","1","1","6","12","12","20","(4,5,15796,0,1,4,6,15400,0,1,4,9,7724,0,1,4,12,13992,0,1,4,18,123095,0,1,4,24,0.24,0,1)","1","1","0","50","(5,157000)",""
"57020151","1","1","7","12","12","20","(4,5,15796,0,1,4,6,15928,0,1,4,9,7724,0,1,4,12,13992,0,1,4,18,124162,0,1,4,24,0.24,0,1)","1","1","0","50","(5,158000)",""
"57020152","1","1","8","12","12","20","(4,5,15796,0,1,4,6,15928,0,1,4,9,7724,0,1,4,12,14472,0,1,4,18,125229,0,1,4,24,0.24,0,1)","1","1","0","50","(5,159000)",""
"57020153","1","1","9","12","12","20","(4,5,16324,0,1,4,6,15928,0,1,4,9,7724,0,1,4,12,14472,0,1,4,18,126296,0,1,4,24,0.24,0,1)","1","1","0","50","(5,160000)",""
"57020154","1","1","10","12","12","20","(4,5,16324,0,1,4,6,15928,0,1,4,9,7980,0,1,4,12,14472,0,1,4,18,127363,0,1,4,24,0.24,0,1)","1","1","0","50","(5,161000)",""
"57020155","1","1","11","12","12","20","(4,5,16324,0,1,4,6,16456,0,1,4,9,7980,0,1,4,12,14472,0,1,4,18,128430,0,1,4,24,0.24,0,1)","1","1","0","50","(5,162000)",""
"57020156","1","1","12","12","12","20","(4,5,16324,0,1,4,6,16456,0,1,4,9,7980,0,1,4,12,14952,0,1,4,18,129497,0,1,4,24,0.24,0,1)","2","1","0","50","(5,7800000)",""
"57020157","1","1","0","13","12","20","(4,5,16852,0,1,4,6,16984,0,1,4,9,8236,0,1,4,12,15432,0,1,4,18,133765,0,1,4,24,0.26,0,1)","1","1","0","50","(5,163000)","93000162"
"57020158","1","1","1","13","12","20","(4,5,17380,0,1,4,6,16984,0,1,4,9,8236,0,1,4,12,15432,0,1,4,18,134832,0,1,4,24,0.26,0,1)","1","1","0","50","(5,164000)",""
"57020159","1","1","2","13","12","20","(4,5,17380,0,1,4,6,16984,0,1,4,9,8492,0,1,4,12,15432,0,1,4,18,135899,0,1,4,24,0.26,0,1)","1","1","0","50","(5,165000)",""
"57020160","1","1","3","13","12","20","(4,5,17380,0,1,4,6,17512,0,1,4,9,8492,0,1,4,12,15432,0,1,4,18,136966,0,1,4,24,0.26,0,1)","1","1","0","50","(5,166000)",""
"57020161","1","1","4","13","12","20","(4,5,17380,0,1,4,6,17512,0,1,4,9,8492,0,1,4,12,15912,0,1,4,18,138033,0,1,4,24,0.26,0,1)","1","1","0","50","(5,167000)",""
"57020162","1","1","5","13","12","20","(4,5,17908,0,1,4,6,17512,0,1,4,9,8492,0,1,4,12,15912,0,1,4,18,139100,0,1,4,24,0.26,0,1)","1","1","0","50","(5,168000)",""
"57020163","1","1","6","13","12","20","(4,5,17908,0,1,4,6,17512,0,1,4,9,8748,0,1,4,12,15912,0,1,4,18,140167,0,1,4,24,0.26,0,1)","1","1","0","50","(5,169000)",""
"57020164","1","1","7","13","12","20","(4,5,17908,0,1,4,6,18040,0,1,4,9,8748,0,1,4,12,15912,0,1,4,18,141234,0,1,4,24,0.26,0,1)","1","1","0","50","(5,170000)",""
"57020165","1","1","8","13","12","20","(4,5,17908,0,1,4,6,18040,0,1,4,9,8748,0,1,4,12,16392,0,1,4,18,142301,0,1,4,24,0.26,0,1)","1","1","0","50","(5,171000)",""
"57020166","1","1","9","13","12","20","(4,5,18436,0,1,4,6,18040,0,1,4,9,8748,0,1,4,12,16392,0,1,4,18,143368,0,1,4,24,0.26,0,1)","1","1","0","50","(5,172000)",""
"57020167","1","1","10","13","12","20","(4,5,18436,0,1,4,6,18040,0,1,4,9,9004,0,1,4,12,16392,0,1,4,18,144435,0,1,4,24,0.26,0,1)","1","1","0","50","(5,173000)",""
"57020168","1","1","11","13","12","20","(4,5,18436,0,1,4,6,18568,0,1,4,9,9004,0,1,4,12,16392,0,1,4,18,145502,0,1,4,24,0.26,0,1)","1","1","0","50","(5,174000)",""
"57020169","1","1","12","13","12","20","(4,5,18436,0,1,4,6,18568,0,1,4,9,9004,0,1,4,12,16872,0,1,4,18,146569,0,1,4,24,0.26,0,1)","2","1","0","50","(5,9100000)",""
"57020170","1","1","0","14","12","20","(4,5,18964,0,1,4,6,19096,0,1,4,9,9260,0,1,4,12,17352,0,1,4,18,150837,0,1,4,24,0.28,0,1)","1","1","0","50","(5,175000)","93000162"
"57020171","1","1","1","14","12","20","(4,5,19492,0,1,4,6,19096,0,1,4,9,9260,0,1,4,12,17352,0,1,4,18,151904,0,1,4,24,0.28,0,1)","1","1","0","50","(5,176000)",""
"57020172","1","1","2","14","12","20","(4,5,19492,0,1,4,6,19096,0,1,4,9,9516,0,1,4,12,17352,0,1,4,18,152971,0,1,4,24,0.28,0,1)","1","1","0","50","(5,177000)",""
"57020173","1","1","3","14","12","20","(4,5,19492,0,1,4,6,19624,0,1,4,9,9516,0,1,4,12,17352,0,1,4,18,154038,0,1,4,24,0.28,0,1)","1","1","0","50","(5,178000)",""
"57020174","1","1","4","14","12","20","(4,5,19492,0,1,4,6,19624,0,1,4,9,9516,0,1,4,12,17832,0,1,4,18,155105,0,1,4,24,0.28,0,1)","1","1","0","50","(5,179000)",""
"57020175","1","1","5","14","12","20","(4,5,20020,0,1,4,6,19624,0,1,4,9,9516,0,1,4,12,17832,0,1,4,18,156172,0,1,4,24,0.28,0,1)","1","1","0","50","(5,180000)",""
"57020176","1","1","6","14","12","20","(4,5,20020,0,1,4,6,19624,0,1,4,9,9772,0,1,4,12,17832,0,1,4,18,157239,0,1,4,24,0.28,0,1)","1","1","0","50","(5,181000)",""
"57020177","1","1","7","14","12","20","(4,5,20020,0,1,4,6,20152,0,1,4,9,9772,0,1,4,12,17832,0,1,4,18,158306,0,1,4,24,0.28,0,1)","1","1","0","50","(5,182000)",""
"57020178","1","1","8","14","12","20","(4,5,20020,0,1,4,6,20152,0,1,4,9,9772,0,1,4,12,18312,0,1,4,18,159373,0,1,4,24,0.28,0,1)","1","1","0","50","(5,183000)",""
"57020179","1","1","9","14","12","20","(4,5,20548,0,1,4,6,20152,0,1,4,9,9772,0,1,4,12,18312,0,1,4,18,160440,0,1,4,24,0.28,0,1)","1","1","0","50","(5,184000)",""
"57020180","1","1","10","14","12","20","(4,5,20548,0,1,4,6,20152,0,1,4,9,10028,0,1,4,12,18312,0,1,4,18,161507,0,1,4,24,0.28,0,1)","1","1","0","50","(5,185000)",""
"57020181","1","1","11","14","12","20","(4,5,20548,0,1,4,6,20680,0,1,4,9,10028,0,1,4,12,18312,0,1,4,18,162574,0,1,4,24,0.28,0,1)","1","1","0","50","(5,186000)",""
"57020182","1","1","12","14","12","20","(4,5,20548,0,1,4,6,20680,0,1,4,9,10028,0,1,4,12,18792,0,1,4,18,163641,0,1,4,24,0.28,0,1)","2","1","0","50","(5,10500000)",""
"57020183","1","1","0","15","12","20","(4,5,21076,0,1,4,6,21208,0,1,4,9,10284,0,1,4,12,19272,0,1,4,18,167909,0,1,4,24,0.3,0,1)","1","1","0","50","(5,187000)","93000162"
"57020184","1","1","1","15","12","20","(4,5,21604,0,1,4,6,21208,0,1,4,9,10284,0,1,4,12,19272,0,1,4,18,168976,0,1,4,24,0.3,0,1)","1","1","0","50","(5,188000)",""
"57020185","1","1","2","15","12","20","(4,5,21604,0,1,4,6,21208,0,1,4,9,10540,0,1,4,12,19272,0,1,4,18,170043,0,1,4,24,0.3,0,1)","1","1","0","50","(5,189000)",""
"57020186","1","1","3","15","12","20","(4,5,21604,0,1,4,6,21736,0,1,4,9,10540,0,1,4,12,19272,0,1,4,18,171110,0,1,4,24,0.3,0,1)","1","1","0","50","(5,190000)",""
"57020187","1","1","4","15","12","20","(4,5,21604,0,1,4,6,21736,0,1,4,9,10540,0,1,4,12,19752,0,1,4,18,172177,0,1,4,24,0.3,0,1)","1","1","0","50","(5,191000)",""
"57020188","1","1","5","15","12","20","(4,5,22132,0,1,4,6,21736,0,1,4,9,10540,0,1,4,12,19752,0,1,4,18,173244,0,1,4,24,0.3,0,1)","1","1","0","50","(5,192000)",""
"57020189","1","1","6","15","12","20","(4,5,22132,0,1,4,6,21736,0,1,4,9,10796,0,1,4,12,19752,0,1,4,18,174311,0,1,4,24,0.3,0,1)","1","1","0","50","(5,193000)",""
"57020190","1","1","7","15","12","20","(4,5,22132,0,1,4,6,22264,0,1,4,9,10796,0,1,4,12,19752,0,1,4,18,175378,0,1,4,24,0.3,0,1)","1","1","0","50","(5,194000)",""
"57020191","1","1","8","15","12","20","(4,5,22132,0,1,4,6,22264,0,1,4,9,10796,0,1,4,12,20232,0,1,4,18,176445,0,1,4,24,0.3,0,1)","1","1","0","50","(5,195000)",""
"57020192","1","1","9","15","12","20","(4,5,22660,0,1,4,6,22264,0,1,4,9,10796,0,1,4,12,20232,0,1,4,18,177512,0,1,4,24,0.3,0,1)","1","1","0","50","(5,196000)",""
"57020193","1","1","10","15","12","20","(4,5,22660,0,1,4,6,22264,0,1,4,9,11052,0,1,4,12,20232,0,1,4,18,178579,0,1,4,24,0.3,0,1)","1","1","0","50","(5,197000)",""
"57020194","1","1","11","15","12","20","(4,5,22660,0,1,4,6,22792,0,1,4,9,11052,0,1,4,12,20232,0,1,4,18,179646,0,1,4,24,0.3,0,1)","1","1","0","50","(5,198000)",""
"57020195","1","1","12","15","12","20","(4,5,22660,0,1,4,6,22792,0,1,4,9,11052,0,1,4,12,20712,0,1,4,18,180713,0,1,4,24,0.3,0,1)","2","1","0","50","(5,12000000)",""
"57020196","1","1","0","16","12","20","(4,5,23188,0,1,4,6,23320,0,1,4,9,11308,0,1,4,12,21192,0,1,4,18,184981,0,1,4,24,0.32,0,1)","1","1","0","50","(5,199000)","93000162"
"57020197","1","1","1","16","12","20","(4,5,23716,0,1,4,6,23320,0,1,4,9,11308,0,1,4,12,21192,0,1,4,18,186048,0,1,4,24,0.32,0,1)","1","1","0","50","(5,200000)",""
"57020198","1","1","2","16","12","20","(4,5,23716,0,1,4,6,23320,0,1,4,9,11564,0,1,4,12,21192,0,1,4,18,187115,0,1,4,24,0.32,0,1)","1","1","0","50","(5,201000)",""
"57020199","1","1","3","16","12","20","(4,5,23716,0,1,4,6,23848,0,1,4,9,11564,0,1,4,12,21192,0,1,4,18,188182,0,1,4,24,0.32,0,1)","1","1","0","50","(5,202000)",""
"57020200","1","1","4","16","12","20","(4,5,23716,0,1,4,6,23848,0,1,4,9,11564,0,1,4,12,21672,0,1,4,18,189249,0,1,4,24,0.32,0,1)","1","1","0","50","(5,203000)",""
"57020201","1","1","5","16","12","20","(4,5,24244,0,1,4,6,23848,0,1,4,9,11564,0,1,4,12,21672,0,1,4,18,190316,0,1,4,24,0.32,0,1)","1","1","0","50","(5,204000)",""
"57020202","1","1","6","16","12","20","(4,5,24244,0,1,4,6,23848,0,1,4,9,11820,0,1,4,12,21672,0,1,4,18,191383,0,1,4,24,0.32,0,1)","1","1","0","50","(5,205000)",""
"57020203","1","1","7","16","12","20","(4,5,24244,0,1,4,6,24376,0,1,4,9,11820,0,1,4,12,21672,0,1,4,18,192450,0,1,4,24,0.32,0,1)","1","1","0","50","(5,206000)",""
"57020204","1","1","8","16","12","20","(4,5,24244,0,1,4,6,24376,0,1,4,9,11820,0,1,4,12,22152,0,1,4,18,193517,0,1,4,24,0.32,0,1)","1","1","0","50","(5,207000)",""
"57020205","1","1","9","16","12","20","(4,5,24772,0,1,4,6,24376,0,1,4,9,11820,0,1,4,12,22152,0,1,4,18,194584,0,1,4,24,0.32,0,1)","1","1","0","50","(5,208000)",""
"57020206","1","1","10","16","12","20","(4,5,24772,0,1,4,6,24376,0,1,4,9,12076,0,1,4,12,22152,0,1,4,18,195651,0,1,4,24,0.32,0,1)","1","1","0","50","(5,209000)",""
"57020207","1","1","11","16","12","20","(4,5,24772,0,1,4,6,24904,0,1,4,9,12076,0,1,4,12,22152,0,1,4,18,196718,0,1,4,24,0.32,0,1)","1","1","0","50","(5,210000)",""
"57020208","1","1","12","16","12","20","(4,5,24772,0,1,4,6,24904,0,1,4,9,12076,0,1,4,12,22632,0,1,4,18,197785,0,1,4,24,0.32,0,1)","2","1","0","50","(5,13600000)",""
"57020209","1","1","0","17","12","20","(4,5,25300,0,1,4,6,25432,0,1,4,9,12332,0,1,4,12,23112,0,1,4,18,202053,0,1,4,24,0.34,0,1)","1","1","0","50","(5,211000)","93000162"
"57020210","1","1","1","17","12","20","(4,5,25828,0,1,4,6,25432,0,1,4,9,12332,0,1,4,12,23112,0,1,4,18,203120,0,1,4,24,0.34,0,1)","1","1","0","50","(5,212000)",""
"57020211","1","1","2","17","12","20","(4,5,25828,0,1,4,6,25432,0,1,4,9,12588,0,1,4,12,23112,0,1,4,18,204187,0,1,4,24,0.34,0,1)","1","1","0","50","(5,213000)",""
"57020212","1","1","3","17","12","20","(4,5,25828,0,1,4,6,25960,0,1,4,9,12588,0,1,4,12,23112,0,1,4,18,205254,0,1,4,24,0.34,0,1)","1","1","0","50","(5,214000)",""
"57020213","1","1","4","17","12","20","(4,5,25828,0,1,4,6,25960,0,1,4,9,12588,0,1,4,12,23592,0,1,4,18,206321,0,1,4,24,0.34,0,1)","1","1","0","50","(5,215000)",""
"57020214","1","1","5","17","12","20","(4,5,26356,0,1,4,6,25960,0,1,4,9,12588,0,1,4,12,23592,0,1,4,18,207388,0,1,4,24,0.34,0,1)","1","1","0","50","(5,216000)",""
"57020215","1","1","6","17","12","20","(4,5,26356,0,1,4,6,25960,0,1,4,9,12844,0,1,4,12,23592,0,1,4,18,208455,0,1,4,24,0.34,0,1)","1","1","0","50","(5,217000)",""
"57020216","1","1","7","17","12","20","(4,5,26356,0,1,4,6,26488,0,1,4,9,12844,0,1,4,12,23592,0,1,4,18,209522,0,1,4,24,0.34,0,1)","1","1","0","50","(5,218000)",""
"57020217","1","1","8","17","12","20","(4,5,26356,0,1,4,6,26488,0,1,4,9,12844,0,1,4,12,24072,0,1,4,18,210589,0,1,4,24,0.34,0,1)","1","1","0","50","(5,219000)",""
"57020218","1","1","9","17","12","20","(4,5,26884,0,1,4,6,26488,0,1,4,9,12844,0,1,4,12,24072,0,1,4,18,211656,0,1,4,24,0.34,0,1)","1","1","0","50","(5,220000)",""
"57020219","1","1","10","17","12","20","(4,5,26884,0,1,4,6,26488,0,1,4,9,13100,0,1,4,12,24072,0,1,4,18,212723,0,1,4,24,0.34,0,1)","1","1","0","50","(5,221000)",""
"57020220","1","1","11","17","12","20","(4,5,26884,0,1,4,6,27016,0,1,4,9,13100,0,1,4,12,24072,0,1,4,18,213790,0,1,4,24,0.34,0,1)","1","1","0","50","(5,222000)",""
"57020221","1","1","12","17","12","20","(4,5,26884,0,1,4,6,27016,0,1,4,9,13100,0,1,4,12,24552,0,1,4,18,214857,0,1,4,24,0.34,0,1)","2","1","0","50","(5,15300000)",""
"57020222","1","1","0","18","12","20","(4,5,27412,0,1,4,6,27544,0,1,4,9,13356,0,1,4,12,25032,0,1,4,18,219125,0,1,4,24,0.36,0,1)","1","1","0","50","(5,223000)","93000162"
"57020223","1","1","1","18","12","20","(4,5,27940,0,1,4,6,27544,0,1,4,9,13356,0,1,4,12,25032,0,1,4,18,220192,0,1,4,24,0.36,0,1)","1","1","0","50","(5,224000)",""
"57020224","1","1","2","18","12","20","(4,5,27940,0,1,4,6,27544,0,1,4,9,13612,0,1,4,12,25032,0,1,4,18,221259,0,1,4,24,0.36,0,1)","1","1","0","50","(5,225000)",""
"57020225","1","1","3","18","12","20","(4,5,27940,0,1,4,6,28072,0,1,4,9,13612,0,1,4,12,25032,0,1,4,18,222326,0,1,4,24,0.36,0,1)","1","1","0","50","(5,226000)",""
"57020226","1","1","4","18","12","20","(4,5,27940,0,1,4,6,28072,0,1,4,9,13612,0,1,4,12,25512,0,1,4,18,223393,0,1,4,24,0.36,0,1)","1","1","0","50","(5,227000)",""
"57020227","1","1","5","18","12","20","(4,5,28468,0,1,4,6,28072,0,1,4,9,13612,0,1,4,12,25512,0,1,4,18,224460,0,1,4,24,0.36,0,1)","1","1","0","50","(5,228000)",""
"57020228","1","1","6","18","12","20","(4,5,28468,0,1,4,6,28072,0,1,4,9,13868,0,1,4,12,25512,0,1,4,18,225527,0,1,4,24,0.36,0,1)","1","1","0","50","(5,229000)",""
"57020229","1","1","7","18","12","20","(4,5,28468,0,1,4,6,28600,0,1,4,9,13868,0,1,4,12,25512,0,1,4,18,226594,0,1,4,24,0.36,0,1)","1","1","0","50","(5,230000)",""
"57020230","1","1","8","18","12","20","(4,5,28468,0,1,4,6,28600,0,1,4,9,13868,0,1,4,12,25992,0,1,4,18,227661,0,1,4,24,0.36,0,1)","1","1","0","50","(5,231000)",""
"57020231","1","1","9","18","12","20","(4,5,28996,0,1,4,6,28600,0,1,4,9,13868,0,1,4,12,25992,0,1,4,18,228728,0,1,4,24,0.36,0,1)","1","1","0","50","(5,232000)",""
"57020232","1","1","10","18","12","20","(4,5,28996,0,1,4,6,28600,0,1,4,9,14124,0,1,4,12,25992,0,1,4,18,229795,0,1,4,24,0.36,0,1)","1","1","0","50","(5,233000)",""
"57020233","1","1","11","18","12","20","(4,5,28996,0,1,4,6,29128,0,1,4,9,14124,0,1,4,12,25992,0,1,4,18,230862,0,1,4,24,0.36,0,1)","1","1","0","50","(5,234000)",""
"57020234","1","1","12","18","12","20","(4,5,28996,0,1,4,6,29128,0,1,4,9,14124,0,1,4,12,26472,0,1,4,18,231929,0,1,4,24,0.36,0,1)","2","1","0","50","(5,17100000)",""
"57020235","1","1","0","19","12","20","(4,5,29524,0,1,4,6,29656,0,1,4,9,14380,0,1,4,12,26952,0,1,4,18,236197,0,1,4,24,0.38,0,1)","1","1","0","50","(5,235000)","93000162"
"57020236","1","1","1","19","12","20","(4,5,30052,0,1,4,6,29656,0,1,4,9,14380,0,1,4,12,26952,0,1,4,18,237264,0,1,4,24,0.38,0,1)","1","1","0","50","(5,236000)",""
"57020237","1","1","2","19","12","20","(4,5,30052,0,1,4,6,29656,0,1,4,9,14636,0,1,4,12,26952,0,1,4,18,238331,0,1,4,24,0.38,0,1)","1","1","0","50","(5,237000)",""
"57020238","1","1","3","19","12","20","(4,5,30052,0,1,4,6,30184,0,1,4,9,14636,0,1,4,12,26952,0,1,4,18,239398,0,1,4,24,0.38,0,1)","1","1","0","50","(5,238000)",""
"57020239","1","1","4","19","12","20","(4,5,30052,0,1,4,6,30184,0,1,4,9,14636,0,1,4,12,27432,0,1,4,18,240465,0,1,4,24,0.38,0,1)","1","1","0","50","(5,239000)",""
"57020240","1","1","5","19","12","20","(4,5,30580,0,1,4,6,30184,0,1,4,9,14636,0,1,4,12,27432,0,1,4,18,241532,0,1,4,24,0.38,0,1)","1","1","0","50","(5,240000)",""
"57020241","1","1","6","19","12","20","(4,5,30580,0,1,4,6,30184,0,1,4,9,14892,0,1,4,12,27432,0,1,4,18,242599,0,1,4,24,0.38,0,1)","1","1","0","50","(5,241000)",""
"57020242","1","1","7","19","12","20","(4,5,30580,0,1,4,6,30712,0,1,4,9,14892,0,1,4,12,27432,0,1,4,18,243666,0,1,4,24,0.38,0,1)","1","1","0","50","(5,242000)",""
"57020243","1","1","8","19","12","20","(4,5,30580,0,1,4,6,30712,0,1,4,9,14892,0,1,4,12,27912,0,1,4,18,244733,0,1,4,24,0.38,0,1)","1","1","0","50","(5,243000)",""
"57020244","1","1","9","19","12","20","(4,5,31108,0,1,4,6,30712,0,1,4,9,14892,0,1,4,12,27912,0,1,4,18,245800,0,1,4,24,0.38,0,1)","1","1","0","50","(5,244000)",""
"57020245","1","1","10","19","12","20","(4,5,31108,0,1,4,6,30712,0,1,4,9,15148,0,1,4,12,27912,0,1,4,18,246867,0,1,4,24,0.38,0,1)","1","1","0","50","(5,245000)",""
"57020246","1","1","11","19","12","20","(4,5,31108,0,1,4,6,31240,0,1,4,9,15148,0,1,4,12,27912,0,1,4,18,247934,0,1,4,24,0.38,0,1)","1","1","0","96","(5,246000)",""
"57020247","1","1","12","19","12","20","(4,5,31108,0,1,4,6,31240,0,1,4,9,15148,0,1,4,12,28392,0,1,4,18,249001,0,1,4,24,0.38,0,1)","2","1","0","50","(5,19000000)",""
"57020248","1","1","0","20","12","20","(4,5,31636,0,1,4,6,31768,0,1,4,9,15404,0,1,4,12,28872,0,1,4,18,253269,0,1,4,24,0.4,0,1)","1","1","0","50","(5,247000)","93000162"
"57020249","1","1","1","20","12","20","(4,5,32164,0,1,4,6,31768,0,1,4,9,15404,0,1,4,12,28872,0,1,4,18,254336,0,1,4,24,0.4,0,1)","1","1","0","50","(5,248000)",""
"57020250","1","1","2","20","12","20","(4,5,32164,0,1,4,6,31768,0,1,4,9,15660,0,1,4,12,28872,0,1,4,18,255403,0,1,4,24,0.4,0,1)","1","1","0","50","(5,249000)",""
"57020251","1","1","3","20","12","20","(4,5,32164,0,1,4,6,32296,0,1,4,9,15660,0,1,4,12,28872,0,1,4,18,256470,0,1,4,24,0.4,0,1)","1","1","0","50","(5,250000)",""
"57020252","1","1","4","20","12","20","(4,5,32164,0,1,4,6,32296,0,1,4,9,15660,0,1,4,12,29352,0,1,4,18,257537,0,1,4,24,0.4,0,1)","1","1","0","50","(5,251000)",""
"57020253","1","1","5","20","12","20","(4,5,32692,0,1,4,6,32296,0,1,4,9,15660,0,1,4,12,29352,0,1,4,18,258604,0,1,4,24,0.4,0,1)","1","1","0","50","(5,252000)",""
"57020254","1","1","6","20","12","20","(4,5,32692,0,1,4,6,32296,0,1,4,9,15916,0,1,4,12,29352,0,1,4,18,259671,0,1,4,24,0.4,0,1)","1","1","0","50","(5,253000)",""
"57020255","1","1","7","20","12","20","(4,5,32692,0,1,4,6,32824,0,1,4,9,15916,0,1,4,12,29352,0,1,4,18,260738,0,1,4,24,0.4,0,1)","1","1","0","50","(5,254000)",""
"57020256","1","1","8","20","12","20","(4,5,32692,0,1,4,6,32824,0,1,4,9,15916,0,1,4,12,29832,0,1,4,18,261805,0,1,4,24,0.4,0,1)","1","1","0","50","(5,255000)",""
"57020257","1","1","9","20","12","20","(4,5,33220,0,1,4,6,32824,0,1,4,9,15916,0,1,4,12,29832,0,1,4,18,262872,0,1,4,24,0.4,0,1)","1","1","0","50","(5,256000)",""
"57020258","1","1","10","20","12","20","(4,5,33220,0,1,4,6,32824,0,1,4,9,16172,0,1,4,12,29832,0,1,4,18,263939,0,1,4,24,0.4,0,1)","1","1","0","96","(5,257000)",""
"57020259","1","1","11","20","12","20","(4,5,33220,0,1,4,6,33352,0,1,4,9,16172,0,1,4,12,29832,0,1,4,18,265006,0,1,4,24,0.4,0,1)","1","1","0","196","(5,258000)",""
"57020260","1","1","12","20","12","20","(4,5,33220,0,1,4,6,33352,0,1,4,9,16172,0,1,4,12,30312,0,1,4,18,266073,0,1,4,24,0.4,0,1)","0","1","0","196","(5,21000000)",""
"57030001","2","1","0","1","12","20","(4,8,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,20,0,0,1,4,24,0,0,1)","1","1","0","50","(5,50000)",""
"57030002","2","1","1","1","12","20","(4,8,800,0,1,4,7,396,0,1,4,9,64,0,1,4,10,64,0,1,4,20,800,0,1,4,24,0.02,0,1)","1","1","0","50","(5,20000)","93000178"
"57030003","2","1","2","1","12","20","(4,8,800,0,1,4,7,396,0,1,4,9,128,0,1,4,10,64,0,1,4,20,1067,0,1,4,24,0.02,0,1)","1","1","0","50","(5,21000)",""
"57030004","2","1","3","1","12","20","(4,8,800,0,1,4,7,792,0,1,4,9,128,0,1,4,10,64,0,1,4,20,1334,0,1,4,24,0.02,0,1)","1","1","0","50","(5,22000)",""
"57030005","2","1","4","1","12","20","(4,8,800,0,1,4,7,792,0,1,4,9,128,0,1,4,10,128,0,1,4,20,1601,0,1,4,24,0.02,0,1)","1","1","0","50","(5,23000)",""
"57030006","2","1","5","1","12","20","(4,8,1600,0,1,4,7,792,0,1,4,9,128,0,1,4,10,128,0,1,4,20,1868,0,1,4,24,0.02,0,1)","1","1","0","50","(5,24000)",""
"57030007","2","1","6","1","12","20","(4,8,1600,0,1,4,7,792,0,1,4,9,192,0,1,4,10,128,0,1,4,20,2135,0,1,4,24,0.02,0,1)","1","1","0","50","(5,25000)",""
"57030008","2","1","7","1","12","20","(4,8,1600,0,1,4,7,1188,0,1,4,9,192,0,1,4,10,128,0,1,4,20,2402,0,1,4,24,0.02,0,1)","1","1","0","50","(5,26000)",""
"57030009","2","1","8","1","12","20","(4,8,1600,0,1,4,7,1188,0,1,4,9,192,0,1,4,10,192,0,1,4,20,2669,0,1,4,24,0.02,0,1)","1","1","0","50","(5,27000)",""
"57030010","2","1","9","1","12","20","(4,8,2400,0,1,4,7,1188,0,1,4,9,192,0,1,4,10,192,0,1,4,20,2936,0,1,4,24,0.02,0,1)","1","1","0","50","(5,28000)",""
"57030011","2","1","10","1","12","20","(4,8,2400,0,1,4,7,1188,0,1,4,9,256,0,1,4,10,192,0,1,4,20,3203,0,1,4,24,0.02,0,1)","1","1","0","50","(5,29000)",""
"57030012","2","1","11","1","12","20","(4,8,2400,0,1,4,7,1584,0,1,4,9,256,0,1,4,10,192,0,1,4,20,3470,0,1,4,24,0.02,0,1)","1","1","0","50","(5,30000)",""
"57030013","2","1","12","1","12","20","(4,8,2400,0,1,4,7,1584,0,1,4,9,256,0,1,4,10,256,0,1,4,20,3737,0,1,4,24,0.02,0,1)","2","1","0","50","(5,100000)",""
"57030014","2","1","0","2","12","20","(4,8,3200,0,1,4,7,1980,0,1,4,9,320,0,1,4,10,320,0,1,4,20,4797,0,1,4,24,0.04,0,1)","1","1","0","50","(5,31000)","93000161"
"57030015","2","1","1","2","12","20","(4,8,4260,0,1,4,7,1980,0,1,4,9,320,0,1,4,10,320,0,1,4,20,5151,0,1,4,24,0.04,0,1)","1","1","0","50","(5,32000)",""
"57030016","2","1","2","2","12","20","(4,8,4260,0,1,4,7,1980,0,1,4,9,405,0,1,4,10,320,0,1,4,20,5505,0,1,4,24,0.04,0,1)","1","1","0","50","(5,33000)",""
