"AttributeId","Type","Series","Level","LevelMax","Name","Icon","Describe","OpenMoney","OpenTalentId","BuffArray","ReplaceSkill","ReplaceTime","Active","NotActive","BuffAddType","GSAddValue","OpenrLayerLimit"
"24025613","0","4001","13","40","90039021","91211506","90039798","(17,2)","0","(10026000)","(0,0)","-1","","","1","",""
"24025614","0","4001","14","40","90039275","91211506","90039798","(17,2)","0","(10026000)","(0,0)","-1","","","1","",""
"24025615","0","4001","15","40","90039276","91211506","90039798","(17,2)","0","(10026000)","(0,0)","-1","","","1","",""
"24025616","0","4001","16","40","90039277","91211506","90039798","(17,2)","0","(10026000)","(0,0)","-1","","","1","",""
"24025617","0","4001","17","40","90039278","91211506","90039798","(17,2)","0","(10026000)","(0,0)","-1","","","1","",""
"24025618","0","4001","18","40","90039279","91211506","90039798","(17,2)","0","(10026000)","(0,0)","-1","","","1","",""
"24025619","0","4001","19","40","90039280","91211506","90039798","(17,2)","0","(10026000)","(0,0)","-1","","","1","",""
"24025620","0","4001","20","40","90039281","91211506","90039798","(17,2)","0","(10026000)","(0,0)","-1","","","1","",""
"24025621","0","4001","21","40","90039019","91211506","90039798","(17,2)","0","(10026000)","(0,0)","-1","","","1","",""
"24025622","0","4001","22","40","90039020","91211506","90039798","(17,2)","0","(10026000)","(0,0)","-1","","","1","",""
"24025623","0","4001","23","40","90039021","91211506","90039798","(17,2)","0","(10026000)","(0,0)","-1","","","1","",""
"24025624","0","4001","24","40","90039275","91211506","90039798","(17,2)","0","(10026000)","(0,0)","-1","","","1","",""
"24025625","0","4001","25","40","90039276","91211506","90039798","(17,2)","0","(10026000)","(0,0)","-1","","","1","",""
"24025626","0","4001","26","40","90039277","91211506","90039798","(17,2)","0","(10026000)","(0,0)","-1","","","1","",""
"24025627","0","4001","27","40","90039278","91211506","90039798","(17,2)","0","(10026000)","(0,0)","-1","","","1","",""
"24025628","0","4001","28","40","90039279","91211506","90039798","(17,2)","0","(10026000)","(0,0)","-1","","","1","",""
"24025629","0","4001","29","40","90039280","91211506","90039798","(17,2)","0","(10026000)","(0,0)","-1","","","1","",""
"24025630","0","4001","30","40","90039281","91211506","90039798","(17,2)","0","(10026000)","(0,0)","-1","","","1","",""
"24025631","0","4001","31","40","90039019","91211506","90039798","(17,2)","0","(10026000)","(0,0)","-1","","","1","",""
"24025632","0","4001","32","40","90039020","91211506","90039798","(17,2)","0","(10026000)","(0,0)","-1","","","1","",""
"24025633","0","4001","33","40","90039021","91211506","90039798","(17,2)","0","(10026000)","(0,0)","-1","","","1","",""
"24025634","0","4001","34","40","90039275","91211506","90039798","(17,2)","0","(10026000)","(0,0)","-1","","","1","",""
"24025635","0","4001","35","40","90039276","91211506","90039798","(17,2)","0","(10026000)","(0,0)","-1","","","1","",""
"24025636","0","4001","36","40","90039277","91211506","90039798","(17,2)","0","(10026000)","(0,0)","-1","","","1","",""
"24025637","0","4001","37","40","90039278","91211506","90039798","(17,2)","0","(10026000)","(0,0)","-1","","","1","",""
"24025638","0","4001","38","40","90039279","91211506","90039798","(17,2)","0","(10026000)","(0,0)","-1","","","1","",""
"24025639","0","4001","39","40","90039280","91211506","90039798","(17,2)","0","(10026000)","(0,0)","-1","","","1","",""
"24025640","0","4001","40","40","90039281","91211506","90039798","(17,2)","0","(10026000)","(0,0)","-1","","","1","",""
"24025701","0","4011","1","30","90039192","91211504","90039642","(17,2)","0","(10026010)","(0,0)","-1","","","1","",""
"24025702","0","4011","2","30","90039193","91211504","90039642","(17,2)","0","(10026010)","(0,0)","-1","","","1","",""
"24025703","0","4011","3","30","90039194","91211504","90039642","(17,2)","0","(10026010)","(0,0)","-1","","","1","",""
"24025704","0","4011","4","30","90039195","91211504","90039642","(17,2)","0","(10026010)","(0,0)","-1","","","1","",""
"24025705","0","4011","5","30","90039196","91211504","90039642","(17,2)","0","(10026010)","(0,0)","-1","","","1","",""
"24025706","0","4011","6","30","90039197","91211504","90039642","(17,2)","0","(10026010)","(0,0)","-1","","","1","",""
"24025707","0","4011","7","30","90039192","91211504","90039642","(17,2)","0","(10026010)","(0,0)","-1","","","1","",""
"24025708","0","4011","8","30","90039193","91211504","90039642","(17,2)","0","(10026010)","(0,0)","-1","","","1","",""
"24025709","0","4011","9","30","90039194","91211504","90039642","(17,2)","0","(10026010)","(0,0)","-1","","","1","",""
"24025710","0","4011","10","30","90039195","91211504","90039642","(17,2)","0","(10026010)","(0,0)","-1","","","1","",""
"24025711","0","4011","11","30","90039196","91211504","90039642","(17,2)","0","(10026010)","(0,0)","-1","","","1","",""
"24025712","0","4011","12","30","90039197","91211504","90039642","(17,2)","0","(10026010)","(0,0)","-1","","","1","",""
"24025713","0","4011","13","30","90039192","91211504","90039642","(17,2)","0","(10026010)","(0,0)","-1","","","1","",""
"24025714","0","4011","14","30","90039193","91211504","90039642","(17,2)","0","(10026010)","(0,0)","-1","","","1","",""
"24025715","0","4011","15","30","90039194","91211504","90039642","(17,2)","0","(10026010)","(0,0)","-1","","","1","",""
"24025716","0","4011","16","30","90039195","91211504","90039642","(17,2)","0","(10026010)","(0,0)","-1","","","1","",""
"24025717","0","4011","17","30","90039196","91211504","90039642","(17,2)","0","(10026010)","(0,0)","-1","","","1","",""
"24025718","0","4011","18","30","90039197","91211504","90039642","(17,2)","0","(10026010)","(0,0)","-1","","","1","",""
"24025719","0","4011","19","30","90039192","91211504","90039642","(17,2)","0","(10026010)","(0,0)","-1","","","1","",""
"24025720","0","4011","20","30","90039193","91211504","90039642","(17,2)","0","(10026010)","(0,0)","-1","","","1","",""
"24025721","0","4011","21","30","90039194","91211504","90039642","(17,2)","0","(10026010)","(0,0)","-1","","","1","",""
"24025722","0","4011","22","30","90039195","91211504","90039642","(17,2)","0","(10026010)","(0,0)","-1","","","1","",""
"24025723","0","4011","23","30","90039196","91211504","90039642","(17,2)","0","(10026010)","(0,0)","-1","","","1","",""
"24025724","0","4011","24","30","90039197","91211504","90039642","(17,2)","0","(10026010)","(0,0)","-1","","","1","",""
"24025725","0","4011","25","30","90039192","91211504","90039642","(17,2)","0","(10026010)","(0,0)","-1","","","1","",""
"24025726","0","4011","26","30","90039193","91211504","90039642","(17,2)","0","(10026010)","(0,0)","-1","","","1","",""
"24025727","0","4011","27","30","90039194","91211504","90039642","(17,2)","0","(10026010)","(0,0)","-1","","","1","",""
"24025728","0","4011","28","30","90039195","91211504","90039642","(17,2)","0","(10026010)","(0,0)","-1","","","1","",""
"24025729","0","4011","29","30","90039196","91211504","90039642","(17,2)","0","(10026010)","(0,0)","-1","","","1","",""
"24025730","0","4011","30","30","90039197","91211504","90039642","(17,2)","0","(10026010)","(0,0)","-1","","","1","",""
"24025801","0","4021","1","30","90039008","91211501","90039834","(17,2)","0","(10026020)","(0,0)","-1","","","1","",""
"24025802","0","4021","2","30","90039009","91211501","90039834","(17,2)","0","(10026020)","(0,0)","-1","","","1","",""
"24025803","0","4021","3","30","90039010","91211501","90039834","(17,2)","0","(10026020)","(0,0)","-1","","","1","",""
"24025804","0","4021","4","30","90039222","91211501","90039834","(17,2)","0","(10026020)","(0,0)","-1","","","1","",""
"24025805","0","4021","5","30","90039223","91211501","90039834","(17,2)","0","(10026020)","(0,0)","-1","","","1","",""
"24025806","0","4021","6","30","90039224","91211501","90039834","(17,2)","0","(10026020)","(0,0)","-1","","","1","",""
"24025807","0","4021","7","30","90039008","91211501","90039834","(17,2)","0","(10026020)","(0,0)","-1","","","1","",""
"24025808","0","4021","8","30","90039009","91211501","90039834","(17,2)","0","(10026020)","(0,0)","-1","","","1","",""
"24025809","0","4021","9","30","90039010","91211501","90039834","(17,2)","0","(10026020)","(0,0)","-1","","","1","",""
"24025810","0","4021","10","30","90039222","91211501","90039834","(17,2)","0","(10026020)","(0,0)","-1","","","1","",""
"24025811","0","4021","11","30","90039223","91211501","90039834","(17,2)","0","(10026020)","(0,0)","-1","","","1","",""
"24025812","0","4021","12","30","90039224","91211501","90039834","(17,2)","0","(10026020)","(0,0)","-1","","","1","",""
"24025813","0","4021","13","30","90039008","91211501","90039834","(17,2)","0","(10026020)","(0,0)","-1","","","1","",""
"24025814","0","4021","14","30","90039009","91211501","90039834","(17,2)","0","(10026020)","(0,0)","-1","","","1","",""
"24025815","0","4021","15","30","90039010","91211501","90039834","(17,2)","0","(10026020)","(0,0)","-1","","","1","",""
"24025816","0","4021","16","30","90039222","91211501","90039834","(17,2)","0","(10026020)","(0,0)","-1","","","1","",""
"24025817","0","4021","17","30","90039223","91211501","90039834","(17,2)","0","(10026020)","(0,0)","-1","","","1","",""
"24025818","0","4021","18","30","90039224","91211501","90039834","(17,2)","0","(10026020)","(0,0)","-1","","","1","",""
"24025819","0","4021","19","30","90039008","91211501","90039834","(17,2)","0","(10026020)","(0,0)","-1","","","1","",""
"24025820","0","4021","20","30","90039009","91211501","90039834","(17,2)","0","(10026020)","(0,0)","-1","","","1","",""
"24025821","0","4021","21","30","90039010","91211501","90039834","(17,2)","0","(10026020)","(0,0)","-1","","","1","",""
"24025822","0","4021","22","30","90039222","91211501","90039834","(17,2)","0","(10026020)","(0,0)","-1","","","1","",""
"24025823","0","4021","23","30","90039223","91211501","90039834","(17,2)","0","(10026020)","(0,0)","-1","","","1","",""
"24025824","0","4021","24","30","90039224","91211501","90039834","(17,2)","0","(10026020)","(0,0)","-1","","","1","",""
"24025825","0","4021","25","30","90039008","91211501","90039834","(17,2)","0","(10026020)","(0,0)","-1","","","1","",""
"24025826","0","4021","26","30","90039009","91211501","90039834","(17,2)","0","(10026020)","(0,0)","-1","","","1","",""
"24025827","0","4021","27","30","90039010","91211501","90039834","(17,2)","0","(10026020)","(0,0)","-1","","","1","",""
"24025828","0","4021","28","30","90039222","91211501","90039834","(17,2)","0","(10026020)","(0,0)","-1","","","1","",""
"24025829","0","4021","29","30","90039223","91211501","90039834","(17,2)","0","(10026020)","(0,0)","-1","","","1","",""
"24025830","0","4021","30","30","90039224","91211501","90039834","(17,2)","0","(10026020)","(0,0)","-1","","","1","",""
"24025901","0","4031","1","50","90039202","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","","(0,120)"
"24025902","0","4031","2","50","90039203","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025903","0","4031","3","50","90039204","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025904","0","4031","4","50","90039205","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025905","0","4031","5","50","90039206","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025906","0","4031","6","50","90039207","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025907","0","4031","7","50","90039208","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025908","0","4031","8","50","90039209","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025909","0","4031","9","50","90039210","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025910","0","4031","10","50","90039211","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025911","0","4031","11","50","90039202","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025912","0","4031","12","50","90039203","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025913","0","4031","13","50","90039204","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025914","0","4031","14","50","90039205","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025915","0","4031","15","50","90039206","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025916","0","4031","16","50","90039207","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025917","0","4031","17","50","90039208","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025918","0","4031","18","50","90039209","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025919","0","4031","19","50","90039210","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025920","0","4031","20","50","90039211","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025921","0","4031","21","50","90039202","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025922","0","4031","22","50","90039203","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025923","0","4031","23","50","90039204","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025924","0","4031","24","50","90039205","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025925","0","4031","25","50","90039206","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025926","0","4031","26","50","90039207","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025927","0","4031","27","50","90039208","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025928","0","4031","28","50","90039209","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025929","0","4031","29","50","90039210","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025930","0","4031","30","50","90039211","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025931","0","4031","31","50","90039202","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025932","0","4031","32","50","90039203","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025933","0","4031","33","50","90039204","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025934","0","4031","34","50","90039205","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025935","0","4031","35","50","90039206","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025936","0","4031","36","50","90039207","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025937","0","4031","37","50","90039208","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025938","0","4031","38","50","90039209","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025939","0","4031","39","50","90039210","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025940","0","4031","40","50","90039211","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025941","0","4031","41","50","90039202","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025942","0","4031","42","50","90039203","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025943","0","4031","43","50","90039204","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025944","0","4031","44","50","90039205","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025945","0","4031","45","50","90039206","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025946","0","4031","46","50","90039207","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025947","0","4031","47","50","90039208","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025948","0","4031","48","50","90039209","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025949","0","4031","49","50","90039210","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24025950","0","4031","50","50","90039211","91211510","90039652","(17,3)","0","(10026030)","(0,0)","-1","","","1","",""
"24026001","0","4041","1","50","90039249","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","","(0,120)"
"24026002","0","4041","2","50","90039250","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026003","0","4041","3","50","90039251","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026004","0","4041","4","50","90039252","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026005","0","4041","5","50","90039253","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026006","0","4041","6","50","90039254","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026007","0","4041","7","50","90039255","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026008","0","4041","8","50","90039256","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026009","0","4041","9","50","90039257","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026010","0","4041","10","50","90039258","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026011","0","4041","11","50","90039249","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026012","0","4041","12","50","90039250","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026013","0","4041","13","50","90039251","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026014","0","4041","14","50","90039252","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026015","0","4041","15","50","90039253","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026016","0","4041","16","50","90039254","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026017","0","4041","17","50","90039255","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026018","0","4041","18","50","90039256","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026019","0","4041","19","50","90039257","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026020","0","4041","20","50","90039258","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026021","0","4041","21","50","90039249","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026022","0","4041","22","50","90039250","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026023","0","4041","23","50","90039251","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026024","0","4041","24","50","90039252","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026025","0","4041","25","50","90039253","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026026","0","4041","26","50","90039254","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026027","0","4041","27","50","90039255","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026028","0","4041","28","50","90039256","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026029","0","4041","29","50","90039257","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026030","0","4041","30","50","90039258","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026031","0","4041","31","50","90039249","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026032","0","4041","32","50","90039250","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026033","0","4041","33","50","90039251","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026034","0","4041","34","50","90039252","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026035","0","4041","35","50","90039253","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026036","0","4041","36","50","90039254","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026037","0","4041","37","50","90039255","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026038","0","4041","38","50","90039256","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026039","0","4041","39","50","90039257","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026040","0","4041","40","50","90039258","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026041","0","4041","41","50","90039249","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026042","0","4041","42","50","90039250","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026043","0","4041","43","50","90039251","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026044","0","4041","44","50","90039252","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026045","0","4041","45","50","90039253","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026046","0","4041","46","50","90039254","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026047","0","4041","47","50","90039255","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026048","0","4041","48","50","90039256","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026049","0","4041","49","50","90039257","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026050","0","4041","50","50","90039258","91211505","90039699","(17,3)","0","(10026050)","(0,0)","-1","","","1","",""
"24026101","0","4051","1","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","","(0,120)"
"24026102","0","4051","2","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026103","0","4051","3","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026104","0","4051","4","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026105","0","4051","5","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026106","0","4051","6","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026107","0","4051","7","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026108","0","4051","8","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026109","0","4051","9","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026110","0","4051","10","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026111","0","4051","11","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026112","0","4051","12","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026113","0","4051","13","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026114","0","4051","14","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026115","0","4051","15","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026116","0","4051","16","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026117","0","4051","17","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026118","0","4051","18","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026119","0","4051","19","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026120","0","4051","20","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026121","0","4051","21","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026122","0","4051","22","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026123","0","4051","23","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026124","0","4051","24","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026125","0","4051","25","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026126","0","4051","26","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026127","0","4051","27","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026128","0","4051","28","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026129","0","4051","29","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026130","0","4051","30","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026131","0","4051","31","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026132","0","4051","32","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026133","0","4051","33","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026134","0","4051","34","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026135","0","4051","35","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026136","0","4051","36","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026137","0","4051","37","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026138","0","4051","38","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026139","0","4051","39","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026140","0","4051","40","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026141","0","4051","41","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026142","0","4051","42","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026143","0","4051","43","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026144","0","4051","44","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026145","0","4051","45","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026146","0","4051","46","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026147","0","4051","47","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026148","0","4051","48","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026149","0","4051","49","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026150","0","4051","50","50","90039302","91211582","90039782","(17,3)","0","(10026040)","(0,0)","-1","","","1","",""
"24026201","0","4061","1","20","90039269","91211581","90039719","(17,5)","24025930","(10370010,10370011,10370012)","(0,0)","-1","","","1","50",""
"24026202","0","4061","2","20","90039269","91211581","90039719","(17,5)","0","(10370010,10370011,10370012)","(0,0)","-1","","","1","50",""
"24026203","0","4061","3","20","90039269","91211581","90039719","(17,5)","0","(10370010,10370011,10370012)","(0,0)","-1","","","1","50",""
"24026204","0","4061","4","20","90039269","91211581","90039719","(17,5)","0","(10370010,10370011,10370012)","(0,0)","-1","","","1","50",""
"24026205","0","4061","5","20","90039269","91211581","90039719","(17,5)","0","(10370010,10370011,10370012)","(0,0)","-1","","","1","50",""
"24026206","0","4061","6","20","90039269","91211581","90039719","(17,5)","0","(10370010,10370011,10370012)","(0,0)","-1","","","1","50",""
"24026207","0","4061","7","20","90039269","91211581","90039719","(17,5)","0","(10370010,10370011,10370012)","(0,0)","-1","","","1","50",""
"24026208","0","4061","8","20","90039269","91211581","90039719","(17,5)","0","(10370010,10370011,10370012)","(0,0)","-1","","","1","50",""
