"AttributeId","MarkType","NameStringId","NpcId","RegionLevel","MapGoalX","MapGoalY","MapGoalZ","MiniMapX","MiniGoalY","MiniGoalZ","NpcPriority","IfShow","MissionId","SafePoint"
"73016563","2","90040871","76013577","","22763","25285","539","23428","25999","539","","","",""
"73016564","2","90040916","76013578","","15983","27887","539","15983","28933","539","","","",""
"73016565","2","90040917","76013580","","8391","25907","515","8391","25907","510","","","",""
"73016566","2","90040917","76013581","","8392","10811","515","8392","10811","510","","","",""
"73016567","2","90040917","76013583","","5887","18425","1139","5397","18425","539","","","",""
"73016568","2","90040869","76013584","","8842","11238","1139","8319","10906","539","","","",""
"73016569","2","90040871","76013585","","15940","8561","1139","15940","7853","539","","","",""
"73016570","2","90040863","76013586","","25469","18368","1139","26428","18368","539","","","",""
"73016571","2","90040870","76013587","","22763","25285","1139","23428","25999","539","","","",""
"73016572","2","90040842","76013588","","15983","27887","1139","15983","28933","539","","","",""
"73016573","2","90040917","76013590","","8391","25907","515","8391","25907","510","","","",""
"73016574","2","90040917","76013591","","8392","10811","515","8392","10811","510","","","",""
"73016575","2","90040917","76013593","","5887","18425","1139","5397","18425","539","","","",""
"73016576","2","90040869","76013594","","8842","11238","1139","8319","10906","539","","","",""
"73016577","2","90040871","76013595","","15940","8561","1139","15940","7853","539","","","",""
"73016578","2","90040863","76013596","","25469","18368","1139","26428","18368","539","","","",""
"73016579","2","90040870","76013597","","22763","25285","1139","23428","25999","539","","","",""
"73016580","2","90040842","76013598","","15983","27887","1139","15983","28933","539","","","",""
"73016588","2","90048284","76990147","","30070","20660","610","29020","19450","630","","","",""
"73016589","2","90042142","76990148","","17560","20430","2230","16050","21210","2500","","","",""
"73016590","2","90048285","76990149","","16330","34400","5230","16750","34400","5250","","","",""
"73016591","2","90040862","76990150","","19390","42340","3810","17150","42350","3910","","","",""
"73016592","2","90040873","76990151","","29570","44290","4530","30560","43360","4780","","","",""
"73016593","2","90048288","76990152","","40690","43990","6400","40750","43720","6410","","","",""
"73016594","2","90048287","76990153","","38610","33420","7500","39550","32900","7610","","","",""
"73016595","2","90041113","76990154","","40400","19420","7690","40050","19320","7850","","","",""
"73016596","2","90048286","76990155","","23815","25326","8300","23549","25031","8020","","","",""
"73016597","2","90040869","76990156","","22643","32500","8300","22343","32208","8020","","","",""
"73016598","2","90040842","76990157","","28900","37597","8300","28622","37297","8020","","","",""
"73016599","2","90040865","76990163","","34951","32674","8300","34651","32374","8020","","","",""
"73016600","2","90040866","76990164","","33700","25500","8300","33416","25211","8020","","","",""
"73017001","3","90040918","","","34739","34520","10168","34739","34520","10168","","","",""
"73017002","2","90048305","76220012","","42519","35602","10140","42519","35602","10140","","","",""
"73017003","2","90048306","76220013","","52609","34882","10025","52609","34882","10025","","","",""
"73017004","2","90048307","76220014","","61359","34922","9801","61359","34922","9801","","","",""
"73017005","2","90048308","76220015","","63689","24612","9604","63689","24612","9604","","","",""
"73017006","2","90048309","76220016","","65794","13875","9370","65794","13875","9370","","","",""
"73017007","2","90048310","76220017","","60451","7339","9550","60451","7339","9550","","","",""
"73017008","2","90048311","76220018","","48879","3482","10108","48879","3482","10108","","","",""
"73017009","2","90048312","76220019","","32089","10412","10611","32089","10412","10611","","","",""
"73017010","2","90048313","76220020","","46229","28612","11410","46229","28612","11410","","","",""
"73017011","2","90048314","76220021","","38629","19632","10409","38629","19632","10409","","","",""
"73017012","2","90048315","76220022","","48599","11942","10197","48599","11942","10197","","","",""
"73017013","2","90048317","76220034","","27650","26090","10130","27650","26090","10130","","","",""
"73017014","2","90048318","76220035","","27770","18250","10130","27770","18250","10130","","","",""
"73017015","2","90048319","76220036","","23230","10580","10130","23230","10580","10130","","","",""
"73017016","2","90048320","76220037","","13770","10350","10180","13770","10350","10180","","","",""
"73017017","2","90048321","76220038","","4724","12551","10130","4724","12551","10130","","","",""
"73017018","2","90048322","76220039","","3510","18880","10260","3510","18880","10260","","","",""
"73017019","2","90048322","76220040","","3650","25350","10201","3650","25350","10201","","","",""
"73017020","2","90048323","76220041","","6420","34050","10174","6420","34050","10174","","","",""
"73017021","2","90048324","76220042","","18530","35610","10183","18530","35610","10183","","","",""
"73017022","2","90048325","76220043","","20710","19990","10175","20710","19990","10175","","","",""
"73017023","2","90048326","76220044","","11250","21470","10175","11250","21470","10175","","","",""
"73017024","2","90048328","76220056","","17770","41460","10174","17770","41460","10174","","","",""
"73017025","2","90048329","76220057","","10890","39250","10197","10890","39250","10197","","","",""
"73017026","2","90048330","76220058","","9390","48470","10174","9390","48470","10174","","","",""
"73017027","2","90048324","76220059","","9370","58080","10174","9370","58080","10174","","","",""
"73017028","2","90048331","76220060","","16560","62950","10174","16560","62950","10174","","","",""
"73017029","2","90048332","76220061","","25740","62800","10174","25740","62800","10174","","","",""
"73017030","2","90048333","76220062","","29310","55580","10174","29310","55580","10174","","","",""
"73017031","2","90048334","76220063","","23640","46310","10174","23640","46310","10174","","","",""
"73017032","2","90048335","76220064","","16800","50670","10174","16800","50670","10174","","","",""
"73017033","2","90048336","76220065","","24850","53840","10174","24850","53840","10174","","","",""
"73017034","2","90048337","76220066","","15370","55630","10174","15370","55630","10174","","","",""
"73017035","2","90048339","76220078","","35390","52410","10166","35390","52410","10166","","","",""
"73017036","2","90048340","76220079","","33029","64202","10181","33029","64202","10181","","","",""
"73017037","2","90048341","76220080","","43419","64332","10195","43419","64332","10195","","","",""
"73017038","2","90048342","76220081","","56909","62102","10177","56909","62102","10177","","","",""
"73017039","2","90048343","76220082","","57439","53972","10175","57439","53972","10175","","","",""
"73017040","2","90048344","76220083","","58119","44072","10181","58119","44072","10181","","","",""
"73017041","2","90048345","76220084","","52439","40682","10175","52439","40682","10175","","","",""
"73017042","2","90048346","76220085","","42509","41532","10175","42509","41532","10175","","","",""
"73017043","2","90048347","76220086","","41179","52992","10183","41179","52992","10183","","","",""
"73017044","2","90048348","76220087","","45139","52762","10175","45139","52762","10175","","","",""
"73017045","2","90048349","76220088","","51099","54262","10174","51099","54262","10174","","","",""
"73017046","3","90040918","","","34739","34520","10168","34739","34520","10168","","","",""
"73017047","2","90048305","76220112","","42519","35602","10140","42519","35602","10140","","","",""
"73017048","2","90048306","76220113","","52609","34882","10025","52609","34882","10025","","","",""
"73017049","2","90048307","76220114","","61359","34922","9801","61359","34922","9801","","","",""
"73017050","2","90048308","76220115","","63689","24612","9604","63689","24612","9604","","","",""
"73017051","2","90048309","76220116","","65794","13875","9370","65794","13875","9370","","","",""
"73017052","2","90048310","76220117","","60451","7339","9550","60451","7339","9550","","","",""
"73017053","2","90048311","76220118","","48879","3482","10108","48879","3482","10108","","","",""
"73017054","2","90048312","76220119","","32089","10412","10611","32089","10412","10611","","","",""
"73017055","2","90048313","76220120","","46229","28612","11410","46229","28612","11410","","","",""
"73017056","2","90048314","76220121","","38629","19632","10409","38629","19632","10409","","","",""
"73017057","2","90048315","76220122","","48599","11942","10197","48599","11942","10197","","","",""
"73017058","2","90048317","76220134","","27650","26090","10130","27650","26090","10130","","","",""
"73017059","2","90048318","76220135","","27770","18250","10130","27770","18250","10130","","","",""
"73017060","2","90048319","76220136","","23230","10580","10130","23230","10580","10130","","","",""
"73017061","2","90048320","76220137","","13770","10350","10180","13770","10350","10180","","","",""
"73017062","2","90048321","76220138","","4724","12551","10130","4724","12551","10130","","","",""
"73017063","2","90048322","76220139","","3510","18880","10260","3510","18880","10260","","","",""
"73017064","2","90048322","76220140","","3650","25350","10201","3650","25350","10201","","","",""
"73017065","2","90048323","76220141","","6420","34050","10174","6420","34050","10174","","","",""
"73017066","2","90048324","76220142","","18530","35610","10183","18530","35610","10183","","","",""
"73017067","2","90048325","76220143","","20710","19990","10175","20710","19990","10175","","","",""
"73017068","2","90048326","76220144","","11250","21470","10175","11250","21470","10175","","","",""
"73017069","2","90048328","76220156","","17770","41460","10174","17770","41460","10174","","","",""
"73017070","2","90048329","76220157","","10890","39250","10197","10890","39250","10197","","","",""
"73017071","2","90048330","76220158","","9390","48470","10174","9390","48470","10174","","","",""
"73017072","2","90048324","76220159","","9370","58080","10174","9370","58080","10174","","","",""
"73017073","2","90048331","76220160","","16560","62950","10174","16560","62950","10174","","","",""
"73017074","2","90048332","76220161","","25740","62800","10174","25740","62800","10174","","","",""
"73017075","2","90048333","76220162","","29310","55580","10174","29310","55580","10174","","","",""
"73017076","2","90048334","76220163","","23640","46310","10174","23640","46310","10174","","","",""
"73017077","2","90048335","76220164","","16800","50670","10174","16800","50670","10174","","","",""
"73017078","2","90048336","76220165","","24850","53840","10174","24850","53840","10174","","","",""
"73017079","2","90048337","76220166","","15370","55630","10174","15370","55630","10174","","","",""
"73017080","2","90048339","76220178","","35390","52410","10166","35390","52410","10166","","","",""
"73017081","2","90048340","76220179","","33029","64202","10181","33029","64202","10181","","","",""
"73017082","2","90048341","76220180","","43419","64332","10195","43419","64332","10195","","","",""
"73017083","2","90048342","76220181","","56909","62102","10177","56909","62102","10177","","","",""
"73017084","2","90048343","76220182","","57439","53972","10175","57439","53972","10175","","","",""
"73017085","2","90048344","76220183","","58119","44072","10181","58119","44072","10181","","","",""
"73017086","2","90048345","76220184","","52439","40682","10175","52439","40682","10175","","","",""
"73017087","2","90048346","76220185","","42509","41532","10175","42509","41532","10175","","","",""
"73017088","2","90048347","76220186","","41179","52992","10183","41179","52992","10183","","","",""
"73017089","2","90048348","76220187","","45139","52762","10175","45139","52762","10175","","","",""
"73017090","2","90048349","76220188","","51099","54262","10174","51099","54262","10174","","","",""
"73017091","3","90040918","","","34739","34520","10168","34739","34520","10168","","","",""
"73017092","2","90048305","76220212","","42519","35602","10140","42519","35602","10140","","","",""
"73017093","2","90048306","76220213","","52609","34882","10025","52609","34882","10025","","","",""
"73017094","2","90048307","76220214","","61359","34922","9801","61359","34922","9801","","","",""
"73017095","2","90048308","76220215","","63689","24612","9604","63689","24612","9604","","","",""
"73017096","2","90048309","76220216","","65794","13875","9370","65794","13875","9370","","","",""
"73017097","2","90048310","76220217","","60451","7339","9550","60451","7339","9550","","","",""
"73017098","2","90048311","76220218","","48879","3482","10108","48879","3482","10108","","","",""
"73017099","2","90048312","76220219","","32089","10412","10611","32089","10412","10611","","","",""
"73017100","2","90048313","76220220","","46229","28612","11410","46229","28612","11410","","","",""
"73017101","2","90048314","76220221","","38629","19632","10409","38629","19632","10409","","","",""
"73017102","2","90048315","76220222","","48599","11942","10197","48599","11942","10197","","","",""
"73017103","2","90048317","76220234","","27650","26090","10130","27650","26090","10130","","","",""
"73017104","2","90048318","76220235","","27770","18250","10130","27770","18250","10130","","","",""
"73017105","2","90048319","76220236","","23230","10580","10130","23230","10580","10130","","","",""
"73017106","2","90048320","76220237","","13770","10350","10180","13770","10350","10180","","","",""
"73017107","2","90048321","76220238","","4724","12551","10130","4724","12551","10130","","","",""
"73017108","2","90048322","76220239","","3510","18880","10260","3510","18880","10260","","","",""
"73017109","2","90048322","76220240","","3650","25350","10201","3650","25350","10201","","","",""
"73017110","2","90048323","76220241","","6420","34050","10174","6420","34050","10174","","","",""
"73017111","2","90048324","76220242","","18530","35610","10183","18530","35610","10183","","","",""
"73017112","2","90048325","76220243","","20710","19990","10175","20710","19990","10175","","","",""
"73017113","2","90048326","76220244","","11250","21470","10175","11250","21470","10175","","","",""
"73017114","2","90048328","76220256","","17770","41460","10174","17770","41460","10174","","","",""
"73017115","2","90048329","76220257","","10890","39250","10197","10890","39250","10197","","","",""
"73017116","2","90048330","76220258","","9390","48470","10174","9390","48470","10174","","","",""
"73017117","2","90048324","76220259","","9370","58080","10174","9370","58080","10174","","","",""
"73017118","2","90048331","76220260","","16560","62950","10174","16560","62950","10174","","","",""
"73017119","2","90048332","76220261","","25740","62800","10174","25740","62800","10174","","","",""
"73017120","2","90048333","76220262","","29310","55580","10174","29310","55580","10174","","","",""
"73017121","2","90048334","76220263","","23640","46310","10174","23640","46310","10174","","","",""
"73017122","2","90048335","76220264","","16800","50670","10174","16800","50670","10174","","","",""
"73017123","2","90048336","76220265","","24850","53840","10174","24850","53840","10174","","","",""
"73017124","2","90048337","76220266","","15370","55630","10174","15370","55630","10174","","","",""
"73017125","2","90048339","76220278","","35390","52410","10166","35390","52410","10166","","","",""
"73017126","2","90048340","76220279","","33029","64202","10181","33029","64202","10181","","","",""
"73017127","2","90048341","76220280","","43419","64332","10195","43419","64332","10195","","","",""
"73017128","2","90048342","76220281","","56909","62102","10177","56909","62102","10177","","","",""
"73017129","2","90048343","76220282","","57439","53972","10175","57439","53972","10175","","","",""
"73017130","2","90048344","76220283","","58119","44072","10181","58119","44072","10181","","","",""
"73017131","2","90048345","76220284","","52439","40682","10175","52439","40682","10175","","","",""
"73017132","2","90048346","76220285","","42509","41532","10175","42509","41532","10175","","","",""
"73017133","2","90048347","76220286","","41179","52992","10183","41179","52992","10183","","","",""
"73017134","2","90048348","76220287","","45139","52762","10175","45139","52762","10175","","","",""
"73017135","2","90048349","76220288","","51099","54262","10174","51099","54262","10174","","","",""
"73017136","3","90040918","","","34739","34520","10168","34739","34520","10168","","","",""
"73017137","2","90048305","76220312","","42519","35602","10140","42519","35602","10140","","","",""
"73017138","2","90048306","76220313","","52609","34882","10025","52609","34882","10025","","","",""
"73017139","2","90048307","76220314","","61359","34922","9801","61359","34922","9801","","","",""
"73017140","2","90048308","76220315","","63689","24612","9604","63689","24612","9604","","","",""
"73017141","2","90048309","76220316","","65794","13875","9370","65794","13875","9370","","","",""
"73017142","2","90048310","76220317","","60451","7339","9550","60451","7339","9550","","","",""
"73017143","2","90048311","76220318","","48879","3482","10108","48879","3482","10108","","","",""
"73017144","2","90048312","76220319","","32089","10412","10611","32089","10412","10611","","","",""
"73017145","2","90048313","76220320","","46229","28612","11410","46229","28612","11410","","","",""
"73017146","2","90048314","76220321","","38629","19632","10409","38629","19632","10409","","","",""
"73017147","2","90048315","76220322","","48599","11942","10197","48599","11942","10197","","","",""
"73017148","2","90048317","76220334","","27650","26090","10130","27650","26090","10130","","","",""
"73017149","2","90048318","76220335","","27770","18250","10130","27770","18250","10130","","","",""
"73017150","2","90048319","76220336","","23230","10580","10130","23230","10580","10130","","","",""
"73017151","2","90048320","76220337","","13770","10350","10180","13770","10350","10180","","","",""
"73017152","2","90048321","76220338","","4724","12551","10130","4724","12551","10130","","","",""
"73017153","2","90048322","76220339","","3510","18880","10260","3510","18880","10260","","","",""
"73017154","2","90048322","76220340","","3650","25350","10201","3650","25350","10201","","","",""
"73017155","2","90048323","76220341","","6420","34050","10174","6420","34050","10174","","","",""
"73017156","2","90048324","76220342","","18530","35610","10183","18530","35610","10183","","","",""
"73017157","2","90048325","76220343","","20710","19990","10175","20710","19990","10175","","","",""
"73017158","2","90048326","76220344","","11250","21470","10175","11250","21470","10175","","","",""
"73017159","2","90048328","76220356","","17770","41460","10174","17770","41460","10174","","","",""
"73017160","2","90048329","76220357","","10890","39250","10197","10890","39250","10197","","","",""
"73017161","2","90048330","76220358","","9390","48470","10174","9390","48470","10174","","","",""
"73017162","2","90048324","76220359","","9370","58080","10174","9370","58080","10174","","","",""
"73017163","2","90048331","76220360","","16560","62950","10174","16560","62950","10174","","","",""
"73017164","2","90048332","76220361","","25740","62800","10174","25740","62800","10174","","","",""
"73017165","2","90048333","76220362","","29310","55580","10174","29310","55580","10174","","","",""
"73017166","2","90048334","76220363","","23640","46310","10174","23640","46310","10174","","","",""
"73017167","2","90048335","76220364","","16800","50670","10174","16800","50670","10174","","","",""
"73017168","2","90048336","76220365","","24850","53840","10174","24850","53840","10174","","","",""
"73017169","2","90048337","76220366","","15370","55630","10174","15370","55630","10174","","","",""
"73017170","2","90048339","76220378","","35390","52410","10166","35390","52410","10166","","","",""
"73017171","2","90048340","76220379","","33029","64202","10181","33029","64202","10181","","","",""
"73017172","2","90048341","76220380","","43419","64332","10195","43419","64332","10195","","","",""
"73017173","2","90048342","76220381","","56909","62102","10177","56909","62102","10177","","","",""
"73017174","2","90048343","76220382","","57439","53972","10175","57439","53972","10175","","","",""
"73017175","2","90048344","76220383","","58119","44072","10181","58119","44072","10181","","","",""
"73017176","2","90048345","76220384","","52439","40682","10175","52439","40682","10175","","","",""
"73017177","2","90048346","76220385","","42509","41532","10175","42509","41532","10175","","","",""
"73017178","2","90048347","76220386","","41179","52992","10183","41179","52992","10183","","","",""
"73017179","2","90048348","76220387","","45139","52762","10175","45139","52762","10175","","","",""
"73017180","2","90048349","76220388","","51099","54262","10174","51099","54262","10174","","","",""
"73017181","3","90040918","","","34739","34520","10168","34739","34520","10168","","","",""
"73017182","2","90048305","76220412","","42519","35602","10140","42519","35602","10140","","","",""
"73017183","2","90048306","76220413","","52609","34882","10025","52609","34882","10025","","","",""
"73017184","2","90048307","76220414","","61359","34922","9801","61359","34922","9801","","","",""
"73017185","2","90048308","76220415","","63689","24612","9604","63689","24612","9604","","","",""
"73017186","2","90048309","76220416","","65794","13875","9370","65794","13875","9370","","","",""
"73017187","2","90048310","76220417","","60451","7339","9550","60451","7339","9550","","","",""
"73017188","2","90048311","76220418","","48879","3482","10108","48879","3482","10108","","","",""
"73017189","2","90048312","76220419","","32089","10412","10611","32089","10412","10611","","","",""
"73017190","2","90048313","76220420","","46229","28612","11410","46229","28612","11410","","","",""
"73017191","2","90048314","76220421","","38629","19632","10409","38629","19632","10409","","","",""
"73017192","2","90048315","76220422","","48599","11942","10197","48599","11942","10197","","","",""
"73017193","2","90048317","76220434","","27650","26090","10130","27650","26090","10130","","","",""
"73017194","2","90048318","76220435","","27770","18250","10130","27770","18250","10130","","","",""
"73017195","2","90048319","76220436","","23230","10580","10130","23230","10580","10130","","","",""
"73017196","2","90048320","76220437","","13770","10350","10180","13770","10350","10180","","","",""
"73017197","2","90048321","76220438","","4724","12551","10130","4724","12551","10130","","","",""
"73017198","2","90048322","76220439","","3510","18880","10260","3510","18880","10260","","","",""
"73017199","2","90048322","76220440","","3650","25350","10201","3650","25350","10201","","","",""
"73017200","2","90048323","76220441","","6420","34050","10174","6420","34050","10174","","","",""
"73017201","2","90048324","76220442","","18530","35610","10183","18530","35610","10183","","","",""
"73017202","2","90048325","76220443","","20710","19990","10175","20710","19990","10175","","","",""
"73017203","2","90048326","76220444","","11250","21470","10175","11250","21470","10175","","","",""
"73017204","2","90048328","76220456","","17770","41460","10174","17770","41460","10174","","","",""
"73017205","2","90048329","76220457","","10890","39250","10197","10890","39250","10197","","","",""
"73017206","2","90048330","76220458","","9390","48470","10174","9390","48470","10174","","","",""
"73017207","2","90048324","76220459","","9370","58080","10174","9370","58080","10174","","","",""
"73017208","2","90048331","76220460","","16560","62950","10174","16560","62950","10174","","","",""
"73017209","2","90048332","76220461","","25740","62800","10174","25740","62800","10174","","","",""
"73017210","2","90048333","76220462","","29310","55580","10174","29310","55580","10174","","","",""
"73017211","2","90048334","76220463","","23640","46310","10174","23640","46310","10174","","","",""
"73017212","2","90048335","76220464","","16800","50670","10174","16800","50670","10174","","","",""
"73017213","2","90048336","76220465","","24850","53840","10174","24850","53840","10174","","","",""
"73017214","2","90048337","76220466","","15370","55630","10174","15370","55630","10174","","","",""
"73017215","2","90048339","76220478","","35390","52410","10166","35390","52410","10166","","","",""
"73017216","2","90048340","76220479","","33029","64202","10181","33029","64202","10181","","","",""
"73017217","2","90048341","76220480","","43419","64332","10195","43419","64332","10195","","","",""
"73017218","2","90048342","76220481","","56909","62102","10177","56909","62102","10177","","","",""
"73017219","2","90048343","76220482","","57439","53972","10175","57439","53972","10175","","","",""
"73017220","2","90048344","76220483","","58119","44072","10181","58119","44072","10181","","","",""
"73017221","2","90048345","76220484","","52439","40682","10175","52439","40682","10175","","","",""
"73017222","2","90048346","76220485","","42509","41532","10175","42509","41532","10175","","","",""
"73017223","2","90048347","76220486","","41179","52992","10183","41179","52992","10183","","","",""
"73017224","2","90048348","76220487","","45139","52762","10175","45139","52762","10175","","","",""
"73017225","2","90048349","76220488","","51099","54262","10174","51099","54262","10174","","","",""
"73017226","3","90040918","","","26040","34120","10148","26040","34120","10148","","","",""
"73017227","3","90040918","","","26040","34120","10148","26040","34120","10148","","","",""
"73017228","3","90040918","","","26040","34120","10148","26040","34120","10148","","","",""
"73017229","3","90040918","","","26040","34120","10148","26040","34120","10148","","","",""
"73017230","3","90040918","","","26040","34120","10148","26040","34120","10148","","","",""
"73017231","3","90040918","","","27899","40570","10158","27899","40570","10158","","","",""
"73017232","3","90040918","","","27899","40570","10158","27899","40570","10158","","","",""
"73017233","3","90040918","","","27899","40570","10158","27899","40570","10158","","","",""
"73017234","3","90040918","","","27899","40570","10158","27899","40570","10158","","","",""
"73017235","3","90040918","","","27899","40570","10158","27899","40570","10158","","","",""
"73017236","3","90040918","","","34330","41781","10168","34330","41781","10168","","","",""
"73017237","3","90040918","","","34330","41781","10168","34330","41781","10168","","","",""
"73017238","3","90040918","","","34330","41781","10168","34330","41781","10168","","","",""
"73017239","3","90040918","","","34330","41781","10168","34330","41781","10168","","","",""
"73017240","3","90040918","","","34330","41781","10168","34330","41781","10168","","","",""
"73018001","2","90048350","76990172","","16170","23130","540","16170","23130","540","","","",""
"73018002","2","90048351","76990173","","3400","6210","1020","3400","6210","1020","","","",""
"73018003","2","90048352","76990174","","9080","9130","160","9080","9130","160","","","",""
"73018004","2","90048353","76990175","","5509","4909","350","5509","4909","350","","","",""
"73018005","2","90048354","76990176","","3480","3480","-84","3480","3480","-84","","","",""
"73018006","2","90048354","76990176","","3480","3480","-84","3480","3480","-84","","","",""
"73018007","1","90203448","76990182","","10760","5010","490","10795","4595","334","","","",""
"73018008","1","90203449","76990183","","2436","5090","170","2415","4695","20","","","",""
"73018009","1","90203450","76990184","","19205","5010","170","19220","4560","20","","","",""
"73018010","2","90048354","76990199","","3480","3480","-84","3480","3480","-84","","","",""
"73018011","2","90203715","","","15266","46649","2537","15266","46649","2537","","","",""
"73018012","2","90203716","","","23991","46409","2837","23991","46409","2837","","","",""
"73018013","2","90203717","","","32877","46695","2537","32877","46695","2537","","","",""
"73018014","2","90048354","76990207","","3480","3480","-84","3480","3480","-84","","","",""
"73018015","2","90048354","76990208","","3480","3480","-84","3480","3480","-84","","","",""
"73019001","2","90048319","76170001","","11686","19788","3120","11686","19788","3120","","","",""
"73019002","2","90048317","76170002","","11686","13363","3520","11686","13363","3520","","","",""
"73019003","2","90040862","76170003","","11686","6363","3920","11686","6363","3920","","","",""
"73019004","2","90048319","76170004","","11686","19788","3120","11686","19788","3120","","","",""
"73019005","2","90048317","76170005","","11686","13363","3520","11686","13363","3520","","","",""
"73019006","2","90040863","76170006","","11686","6363","3920","11686","6363","3920","","","",""
"73019007","2","90048319","76170007","","11686","19788","3120","11686","19788","3120","","","",""
"73019008","2","90048317","76170008","","11686","13363","3520","11686","13363","3520","","","",""
"73019009","2","90040864","76170009","","11686","6363","3920","11686","6363","3920","","","",""
"73019010","2","90048319","76170010","","11686","19788","3120","11686","19788","3120","","","",""
"73019011","2","90048317","76170011","","11686","13363","3520","11686","13363","3520","","","",""
"73019012","2","90040865","76170012","","11686","6363","3920","11686","6363","3920","","","",""
"73019013","2","90048319","76170013","","11686","19788","3120","11686","19788","3120","","","",""
"73019014","2","90048317","76170014","","11686","13363","3520","11686","13363","3520","","","",""
"73019015","2","90040866","76170015","","11686","6363","3920","11686","6363","3920","","","",""
"73019016","2","90048319","76170016","","11686","19788","3120","11686","19788","3120","","","",""
"73019017","2","90048317","76170017","","11686","13363","3520","11686","13363","3520","","","",""
"73019018","2","90040867","76170018","","11686","6363","3920","11686","6363","3920","","","",""
"73019019","2","90048318","76170019","","11686","19788","3120","11686","19788","3120","","","",""
"73019020","2","90048317","76170020","","11686","13363","3520","11686","13363","3520","","","",""
"73019021","2","90040868","76170021","","11686","6363","3920","11686","6363","3920","","","",""
"73019022","2","90048318","76170022","","11686","19788","3120","11686","19788","3120","","","",""
"73019023","2","90048317","76170023","","11686","13363","3520","11686","13363","3520","","","",""
"73019024","2","90040869","76170024","","11686","6363","3920","11686","6363","3920","","","",""
"73019025","2","90048318","76170025","","11686","19788","3120","11686","19788","3120","","","",""
"73019026","2","90048317","76170026","","11686","13363","3520","11686","13363","3520","","","",""
"73019027","2","90040870","76170027","","11686","6363","3920","11686","6363","3920","","","",""
"73019028","2","90048318","76170028","","11686","19788","3120","11686","19788","3120","","","",""
"73019029","2","90048317","76170029","","11686","13363","3520","11686","13363","3520","","","",""
"73019030","2","90040871","76170030","","11686","6363","3920","11686","6363","3920","","","",""
"73019031","2","90048318","76170031","","11686","19788","3120","11686","19788","3120","","","",""
"73019032","2","90048317","76170032","","11686","13363","3520","11686","13363","3520","","","",""
"73019033","2","90040872","76170033","","11686","6363","3920","11686","6363","3920","","","",""
"73019034","2","90048318","76170034","","11686","19788","3120","11686","19788","3120","","","",""
"73019035","2","90048317","76170035","","11686","13363","3520","11686","13363","3520","","","",""
"73019036","2","90040873","76170036","","11686","6363","3920","11686","6363","3920","","","",""
"73019037","2","90040860","76170037","","11686","19788","3120","11686","19788","3120","","","",""
"73019038","2","90048319","76170038","","11686","13363","3520","11686","13363","3520","","","",""
"73019039","2","90040872","76170039","","11686","6363","3920","11686","6363","3920","","","",""
"73019040","2","90040860","76170040","","11686","19788","3120","11686","19788","3120","","","",""
"73019041","2","90048319","76170041","","11686","13363","3520","11686","13363","3520","","","",""
"73019042","2","90040869","76170042","","11686","6363","3920","11686","6363","3920","","","",""
"73019043","2","90040860","76170043","","11686","19788","3120","11686","19788","3120","","","",""
"73019044","2","90048319","76170044","","11686","13363","3520","11686","13363","3520","","","",""
"73019045","2","90040916","76170045","","11686","6363","3920","11686","6363","3920","","","",""
"73019046","2","90040860","76170046","","11686","19788","3120","11686","19788","3120","","","",""
"73019047","2","90048319","76170047","","11686","13363","3520","11686","13363","3520","","","",""
"73019048","2","90040873","76170048","","11686","6363","3920","11686","6363","3920","","","",""
"73019049","2","90040860","76170049","","11686","19788","3120","11686","19788","3120","","","",""
"73019050","2","90048319","76170050","","11686","13363","3520","11686","13363","3520","","","",""
"73019051","2","90040870","76170051","","11686","6363","3920","11686","6363","3920","","","",""
"73019052","2","90040860","76170052","","11686","19788","3120","11686","19788","3120","","","",""
"73019053","2","90048319","76170053","","11686","13363","3520","11686","13363","3520","","","",""
"73019054","2","90040868","76170054","","11686","6363","3920","11686","6363","3920","","","",""
"73019055","2","90048318","76170055","","11686","19788","3120","11686","19788","3120","","","",""
"73019056","2","90048319","76170056","","11686","13363","3520","11686","13363","3520","","","",""
"73019057","2","90040871","76170057","","11686","6363","3920","11686","6363","3920","","","",""
"73019058","2","90048317","76170058","","11686","19788","3120","11686","19788","3120","","","",""
"73019059","2","90048318","76170059","","11686","13363","3520","11686","13363","3520","","","",""
"73019060","2","90048284","76170060","","11686","6363","3920","11686","6363","3920","","","",""
"73019061","2","90048317","76170061","","11686","19788","3120","11686","19788","3120","","","",""
"73019062","2","90048318","76170062","","11686","13363","3520","11686","13363","3520","","","",""
"73019063","2","90042142","76170063","","11686","6363","3920","11686","6363","3920","","","",""
"73019064","2","90048317","76170064","","11686","19788","3120","11686","19788","3120","","","",""
"73019065","2","90048318","76170065","","11686","13363","3520","11686","13363","3520","","","",""
"73019066","2","90048285","76170066","","11686","6363","3920","11686","6363","3920","","","",""
"73019067","2","90048317","76170067","","11686","19788","3120","11686","19788","3120","","","",""
"73019068","2","90048318","76170068","","11686","13363","3520","11686","13363","3520","","","",""
"73019069","2","90040862","76170069","","11686","6363","3920","11686","6363","3920","","","",""
"73019070","2","90048317","76170070","","11686","19788","3120","11686","19788","3120","","","",""
"73019071","2","90048318","76170071","","11686","13363","3520","11686","13363","3520","","","",""
"73019072","2","90040873","76170072","","11686","6363","3920","11686","6363","3920","","","",""
"73019073","2","90048317","76170073","","11686","19788","3120","11686","19788","3120","","","",""
