"AttributeId","ItemId","GoodsNum","ClassLimit","Levellimit","NeedLegionLevel","NeedContribution","IsLock","TimelimitOnType","TimelimitOnTime","DurationTime","AddTime","RemoveTime","OldPrice","NewPrice","NeedItemId","LimitType","RoleMaxNum"," EffectiveTime","NeedVIPLevel","ChannelLimit"
"35220001","31100024","1","0","(1,999)","0","0","1","","","","0","0","(18,300,18,300,18,300,18,300,18,300,18,300,18,300,18,300,18,300)","(18,300,18,300,18,300,18,300,18,300,18,300,18,300,18,300,18,300)","0","2","1","","",""
"35220002","31100023","1","0","(1,999)","0","0","1","","","","0","0","(18,1000,18,1000,18,1000,18,1000,18,1000,18,1000,18,1000,18,1000,18,1000)","(18,1000,18,1000,18,1000,18,1000,18,1000,18,1000,18,1000,18,1000,18,1000)","0","2","1","","",""
"35220003","31051003","1","0","(1,999)","0","0","1","","","","0","0","(18,3,18,3,18,3,18,3,18,3,18,3,18,3,18,3,18,3)","(18,3,18,3,18,3,18,3,18,3,18,3,18,3,18,3,18,3)","0","0","0","","",""
"35220004","31051006","1","0","(200,999)","0","0","1","","","","0","0","(18,15,18,15,18,15,18,15,18,15,18,15,18,15,18,15,18,15)","(18,15,18,15,18,15,18,15,18,15,18,15,18,15,18,15,18,15)","0","0","0","","",""
"35220005","31000052","20","0","(1,999)","0","0","1","","","","0","0","(18,1500,18,1500,18,1500,18,1500,18,1500,18,1500,18,1500,18,1500,18,1500)","(18,1500,18,1500,18,1500,18,1500,18,1500,18,1500,18,1500,18,1500,18,1500)","0","2","1","","",""
"35220006","31051016","20","0","(1,999)","0","0","1","","","","0","0","(18,3000,18,3000,18,3000,18,3000,18,3000,18,3000,18,3000,18,3000,18,3000)","(18,3000,18,3000,18,3000,18,3000,18,3000,18,3000,18,3000,18,3000,18,3000)","0","2","1","","",""
"35220007","31140140","1","0","(200,999)","0","0","1","","","","0","0","(18,50,18,50,18,50,18,50,18,50,18,50,18,50,18,50,18,50)","(18,50,18,50,18,50,18,50,18,50,18,50,18,50,18,50,18,50)","0","1","1","","",""
"35220008","31140141","1","0","(300,999)","0","0","1","","","","0","0","(18,150,18,150,18,150,18,150,18,150,18,150,18,150,18,150,18,150)","(18,150,18,150,18,150,18,150,18,150,18,150,18,150,18,150,18,150)","0","2","1","","",""
"35220009","31140142","1","0","(400,999)","0","0","1","","","","0","0","(18,600,18,600,18,600,18,600,18,600,18,600,18,600,18,600,18,600)","(18,600,18,600,18,600,18,600,18,600,18,600,18,600,18,600,18,600)","0","2","1","","",""
"35220010","31000170","1","0","(1,999)","0","0","1","","","","0","0","(18,90,18,90,18,90,18,90,18,90,18,90,18,90,18,90,18,90)","(18,90,18,90,18,90,18,90,18,90,18,90,18,90,18,90,18,90)","0","3","8","","",""
"35220011","31000105","1","0","(1,999)","0","0","1","","","","0","0","(18,5,18,5,18,5,18,5,18,5,18,5,18,5,18,5,18,5)","(18,5,18,5,18,5,18,5,18,5,18,5,18,5,18,5,18,5)","0","0","0","","",""
"35220012","31000106","1","0","(1,999)","0","0","1","","","","0","0","(18,20,18,20,18,20,18,20,18,20,18,20,18,20,18,20,18,20)","(18,20,18,20,18,20,18,20,18,20,18,20,18,20,18,20,18,20)","0","0","0","","",""
"35220013","31000099","1","0","(1,999)","0","0","1","","","","0","0","(18,5,18,5,18,5,18,5,18,5,18,5,18,5,18,5,18,5)","(18,5,18,5,18,5,18,5,18,5,18,5,18,5,18,5,18,5)","0","0","0","","",""
"35220014","31010024","1","0","(1,999)","0","0","1","","","","0","0","(18,10,18,10,18,10,18,10,18,10,18,10,18,10,18,10,18,10)","(18,10,18,10,18,10,18,10,18,10,18,10,18,10,18,10,18,10)","0","1","2","","",""
"35220015","31000071","1","0","(1,999)","0","0","1","","","","0","0","(18,10,18,10,18,10,18,10,18,10,18,10,18,10,18,10,18,10)","(18,10,18,10,18,10,18,10,18,10,18,10,18,10,18,10,18,10)","0","0","0","","",""
"35220016","31000070","1","0","(1,999)","0","0","1","","","","0","0","(18,50,18,50,18,50,18,50,18,50,18,50,18,50,18,50,18,50)","(18,50,18,50,18,50,18,50,18,50,18,50,18,50,18,50,18,50)","0","0","0","","",""
"35220017","31000069","1","0","(1,999)","0","0","1","","","","0","0","(18,150,18,150,18,150,18,150,18,150,18,150,18,150,18,150,18,150)","(18,150,18,150,18,150,18,150,18,150,18,150,18,150,18,150,18,150)","0","0","0","","",""
"35220018","31050001","1","0","(1,999)","0","0","1","","","","0","0","(18,60,18,60,18,60,18,60,18,60,18,60,18,60,18,60,18,60)","(18,60,18,60,18,60,18,60,18,60,18,60,18,60,18,60,18,60)","0","0","0","","",""
"35221001","31100024","1","0","(1,999)","0","0","1","","","","0","0","(18,300,18,300,18,300,18,300,18,300,18,300,18,300,18,300,18,300)","(18,300,18,300,18,300,18,300,18,300,18,300,18,300,18,300,18,300)","0","2","1","","",""
"35221002","31100023","1","0","(1,999)","0","0","1","","","","0","0","(18,1000,18,1000,18,1000,18,1000,18,1000,18,1000,18,1000,18,1000,18,1000)","(18,1000,18,1000,18,1000,18,1000,18,1000,18,1000,18,1000,18,1000,18,1000)","0","2","1","","",""
"35221003","31000052","20","0","(1,999)","0","0","1","","","","0","0","(18,1500,18,1500,18,1500,18,1500,18,1500,18,1500,18,1500,18,1500,18,1500)","(18,1500,18,1500,18,1500,18,1500,18,1500,18,1500,18,1500,18,1500,18,1500)","0","2","1","","",""
"35221004","31051016","20","0","(200,999)","0","0","1","","","","0","0","(18,3000,18,3000,18,3000,18,3000,18,3000,18,3000,18,3000,18,3000,18,3000)","(18,3000,18,3000,18,3000,18,3000,18,3000,18,3000,18,3000,18,3000,18,3000)","0","2","1","","",""
"35225001","31130425","1","0","(1,999)","0","0","1","","","","0","0","(18,10,18,10,18,10,18,10,18,10,18,10,18,10,18,10,18,10)","(18,10,18,10,18,10,18,10,18,10,18,10,18,10,18,10,18,10)","0","2","1","","",""
"35225002","31130425","1","0","(100,999)","0","0","1","","","","0","0","(18,10,18,10,18,10,18,10,18,10,18,10,18,10,18,10,18,10)","(18,10,18,10,18,10,18,10,18,10,18,10,18,10,18,10,18,10)","0","2","1","","",""
"35225003","31130432","1","0","(200,999)","0","0","1","","","","0","0","(18,1000,18,1000,18,1000,18,1000,18,1000,18,1000,18,1000,18,1000,18,1000)","(18,1000,18,1000,18,1000,18,1000,18,1000,18,1000,18,1000,18,1000,18,1000)","0","2","1","","",""
"35225004","31130441","1","0","(300,999)","0","0","1","","","","0","0","(18,3000,18,3000,18,3000,18,3000,18,3000,18,3000,18,3000,18,3000,18,3000)","(18,3000,18,3000,18,3000,18,3000,18,3000,18,3000,18,3000,18,3000,18,3000)","0","2","1","","",""
"35225005","31130422","1","0","(75,999)","0","0","1","","","","0","0","(18,10,18,10,18,10,18,10,18,10,18,10,18,10,18,10,18,10)","(18,10,18,10,18,10,18,10,18,10,18,10,18,10,18,10,18,10)","0","2","1","","",""
"35230001","31101063","1","1","(1,999)","0","0","1","","","","0","0","(3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200)","(3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600)","0","2","1","604800","",""
"35230002","31101063","1","1","(1,999)","0","0","1","","","","0","0","(3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200)","(3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600)","0","2","1","2592000","",""
"35230003","31101063","1","1","(1,999)","0","0","1","","","","0","0","(3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200)","(3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600)","0","2","1","","",""
"35230004","31101064","1","1","(1,999)","0","0","1","","","","0","0","(3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200)","(3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600)","0","2","1","604800","",""
"35230005","31101064","1","1","(1,999)","0","0","1","","","","0","0","(3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200)","(3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600)","0","2","1","2592000","",""
"35230006","31101064","1","1","(1,999)","0","0","1","","","","0","0","(3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200)","(3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600)","0","2","1","","",""
"35230007","31101065","1","1","(1,999)","0","0","1","","","","0","0","(3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200)","(3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600)","0","2","1","604800","",""
"35230008","31101065","1","1","(1,999)","0","0","1","","","","0","0","(3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200)","(3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600)","0","2","1","2592000","",""
"35230009","31101065","1","1","(1,999)","0","0","1","","","","0","0","(3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200)","(3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600)","0","2","1","","",""
"35230010","31101066","1","2","(1,999)","0","0","1","","","","0","0","(3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200)","(3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600)","0","2","1","604800","",""
"35230011","31101066","1","2","(1,999)","0","0","1","","","","0","0","(3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200)","(3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600)","0","2","1","2592000","",""
"35230012","31101066","1","2","(1,999)","0","0","1","","","","0","0","(3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200)","(3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600)","0","2","1","","",""
"35230013","31101067","1","2","(1,999)","0","0","1","","","","0","0","(3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200)","(3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600)","0","2","1","604800","",""
"35230014","31101067","1","2","(1,999)","0","0","1","","","","0","0","(3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200)","(3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600)","0","2","1","2592000","",""
"35230015","31101067","1","2","(1,999)","0","0","1","","","","0","0","(3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200)","(3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600)","0","2","1","","",""
"35230016","31101068","1","2","(1,999)","0","0","1","","","","0","0","(3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200)","(3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600)","0","2","1","604800","",""
"35230017","31101068","1","2","(1,999)","0","0","1","","","","0","0","(3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200)","(3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600)","0","2","1","2592000","",""
"35230018","31101068","1","2","(1,999)","0","0","1","","","","0","0","(3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200)","(3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600)","0","2","1","","",""
"35230019","31101069","1","3","(1,999)","0","0","1","","","","0","0","(3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200)","(3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600)","0","2","1","604800","",""
"35230020","31101069","1","3","(1,999)","0","0","1","","","","0","0","(3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200)","(3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600)","0","2","1","2592000","",""
"35230021","31101069","1","3","(1,999)","0","0","1","","","","0","0","(3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200)","(3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600)","0","2","1","","",""
"35230022","31101070","1","3","(1,999)","0","0","1","","","","0","0","(3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200)","(3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600)","0","2","1","604800","",""
"35230023","31101070","1","3","(1,999)","0","0","1","","","","0","0","(3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200)","(3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600)","0","2","1","2592000","",""
"35230024","31101070","1","3","(1,999)","0","0","1","","","","0","0","(3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200)","(3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600)","0","2","1","","",""
"35230025","31101071","1","3","(1,999)","0","0","1","","","","0","0","(3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200)","(3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600)","0","2","1","604800","",""
"35230026","31101071","1","3","(1,999)","0","0","1","","","","0","0","(3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200)","(3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600)","0","2","1","2592000","",""
"35230027","31101071","1","3","(1,999)","0","0","1","","","","0","0","(3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200)","(3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600)","0","2","1","","",""
"35230028","31101072","1","4","(1,999)","0","0","1","","","","0","0","(3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200)","(3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600)","0","2","1","604800","",""
"35230029","31101072","1","4","(1,999)","0","0","1","","","","0","0","(3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200)","(3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600)","0","2","1","2592000","",""
"35230030","31101072","1","4","(1,999)","0","0","1","","","","0","0","(3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200)","(3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600)","0","2","1","","",""
"35230031","31101073","1","4","(1,999)","0","0","1","","","","0","0","(3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200)","(3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600)","0","2","1","604800","",""
"35230032","31101073","1","4","(1,999)","0","0","1","","","","0","0","(3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200)","(3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600)","0","2","1","2592000","",""
"35230033","31101073","1","4","(1,999)","0","0","1","","","","0","0","(3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200)","(3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600)","0","2","1","","",""
"35230034","31101074","1","4","(1,999)","0","0","1","","","","0","0","(3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200)","(3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600)","0","2","1","604800","",""
"35230035","31101074","1","4","(1,999)","0","0","1","","","","0","0","(3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200)","(3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600)","0","2","1","2592000","",""
"35230036","31101074","1","4","(1,999)","0","0","1","","","","0","0","(3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200,3,1200)","(3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600,3,600)","0","2","1","","",""
"35240001","31101085","1","1","(1,999)","0","0","1","","","","0","0","(19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000)","(19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000)","0","2","1","","",""
"35240002","31101086","1","1","(1,999)","0","0","1","","","","0","0","(19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000)","(19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000)","0","2","1","","",""
"35240003","31101087","1","1","(1,999)","0","0","1","","","","0","0","(19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000)","(19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000)","0","2","1","","",""
"35240004","31101088","1","2","(1,999)","0","0","1","","","","0","0","(19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000)","(19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000)","0","2","1","","",""
"35240005","31101089","1","2","(1,999)","0","0","1","","","","0","0","(19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000)","(19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000)","0","2","1","","",""
"35240006","31101090","1","2","(1,999)","0","0","1","","","","0","0","(19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000)","(19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000)","0","2","1","","",""
"35240007","31101091","1","3","(1,999)","0","0","1","","","","0","0","(19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000)","(19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000)","0","2","1","","",""
"35240008","31101092","1","3","(1,999)","0","0","1","","","","0","0","(19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000)","(19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000)","0","2","1","","",""
"35240009","31101093","1","3","(1,999)","0","0","1","","","","0","0","(19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000)","(19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000)","0","2","1","","",""
"35240010","31101094","1","4","(1,999)","0","0","1","","","","0","0","(19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000)","(19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000)","0","2","1","","",""
"35240011","31101095","1","4","(1,999)","0","0","1","","","","0","0","(19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000)","(19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000)","0","2","1","","",""
"35240012","31101096","1","4","(1,999)","0","0","1","","","","0","0","(19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000)","(19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000,19,1000)","0","2","1","","",""
"35240013","31101097","1","1","(1,999)","0","0","1","","","","0","0","(3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980)","(3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980)","0","2","1","","",""
"35240014","31101098","1","1","(1,999)","0","0","1","","","","0","0","(3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980)","(3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980)","0","2","1","","",""
"35240015","31101099","1","1","(1,999)","0","0","1","","","","0","0","(3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980)","(3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980)","0","2","1","","",""
"35240016","31101100","1","2","(1,999)","0","0","1","","","","0","0","(3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980)","(3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980)","0","2","1","","",""
"35240017","31101101","1","2","(1,999)","0","0","1","","","","0","0","(3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980)","(3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980)","0","2","1","","",""
"35240018","31101102","1","2","(1,999)","0","0","1","","","","0","0","(3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980)","(3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980)","0","2","1","","",""
"35240019","31101103","1","3","(1,999)","0","0","1","","","","0","0","(3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980)","(3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980)","0","2","1","","",""
"35240020","31101104","1","3","(1,999)","0","0","1","","","","0","0","(3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980)","(3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980)","0","2","1","","",""
"35240021","31101105","1","3","(1,999)","0","0","1","","","","0","0","(3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980)","(3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980)","0","2","1","","",""
"35240022","31101106","1","4","(1,999)","0","0","1","","","","0","0","(3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980)","(3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980)","0","2","1","","",""
"35240023","31101107","1","4","(1,999)","0","0","1","","","","0","0","(3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980)","(3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980)","0","2","1","","",""
"35240024","31101108","1","4","(1,999)","0","0","1","","","","0","0","(3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980)","(3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980,3,1980)","0","2","1","","",""
"35240025","31101110","1","1","(1,999)","0","0","1","","","","0","0","(3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880)","(3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880)","0","2","1","","",""
"35240026","31101111","1","1","(1,999)","0","0","1","","","","0","0","(3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880)","(3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880)","0","2","1","","",""
"35240027","31101112","1","1","(1,999)","0","0","1","","","","0","0","(3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880)","(3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880)","0","2","1","","",""
"35240028","31101113","1","2","(1,999)","0","0","1","","","","0","0","(3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880)","(3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880)","0","2","1","","",""
"35240029","31101114","1","2","(1,999)","0","0","1","","","","0","0","(3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880)","(3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880)","0","2","1","","",""
"35240030","31101115","1","2","(1,999)","0","0","1","","","","0","0","(3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880)","(3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880)","0","2","1","","",""
"35240031","31101116","1","3","(1,999)","0","0","1","","","","0","0","(3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880)","(3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880)","0","2","1","","",""
"35240032","31101117","1","3","(1,999)","0","0","1","","","","0","0","(3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880)","(3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880)","0","2","1","","",""
"35240033","31101118","1","3","(1,999)","0","0","1","","","","0","0","(3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880)","(3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880)","0","2","1","","",""
"35240034","31101119","1","4","(1,999)","0","0","1","","","","0","0","(3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880)","(3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880)","0","2","1","","",""
"35240035","31101120","1","4","(1,999)","0","0","1","","","","0","0","(3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880)","(3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880)","0","2","1","","",""
"35240036","31101121","1","4","(1,999)","0","0","1","","","","0","0","(3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880)","(3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880,3,880)","0","2","1","","",""
"35250001","31020129","1","0","(1,999)","0","0","0","","","","0","0","(19,750,19,750,19,750,19,750,19,750,19,750,19,750,19,750,19,750)","(19,750,19,750,19,750,19,750,19,750,19,750,19,750,19,750,19,750)","0","2","1","","",""
"35250002","31020189","1","0","(1,999)","0","0","0","","","","0","0","(19,750,19,750,19,750,19,750,19,750,19,750,19,750,19,750,19,750)","(19,750,19,750,19,750,19,750,19,750,19,750,19,750,19,750,19,750)","0","2","1","","",""
"35250003","31020249","1","0","(1,999)","0","0","0","","","","0","0","(19,750,19,750,19,750,19,750,19,750,19,750,19,750,19,750,19,750)","(19,750,19,750,19,750,19,750,19,750,19,750,19,750,19,750,19,750)","0","2","1","","",""
"35250004","31020309","1","0","(1,999)","0","0","0","","","","0","0","(19,750,19,750,19,750,19,750,19,750,19,750,19,750,19,750,19,750)","(19,750,19,750,19,750,19,750,19,750,19,750,19,750,19,750,19,750)","0","2","1","","",""
"35250005","31025197","1","0","(1,999)","0","0","0","","","","0","0","(19,2500,19,2500,19,2500,19,2500,19,2500,19,2500,19,2500,19,2500,19,2500)","(19,2500,19,2500,19,2500,19,2500,19,2500,19,2500,19,2500,19,2500,19,2500)","0","0","0","","",""
"35250006","31060074","1","0","(1,999)","0","0","0","","","","0","0","(19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000)","(19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000)","0","2","1","","",""
"35250007","31060075","1","0","(1,999)","0","0","0","","","","0","0","(19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000)","(19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000)","0","2","1","","",""
"35250008","31060076","1","0","(1,999)","0","0","0","","","","0","0","(19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000)","(19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000)","0","2","1","","",""
"35250009","31060077","1","0","(1,999)","0","0","0","","","","0","0","(19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000)","(19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000,19,2000)","0","2","1","","",""
