"AttributeId","PokedexName","PokedexIcon","Describe","OpenLevel","UnLockMissionID","NpcID","Color","Type","SubType","UpgradeLevel","MaxLevel","UnlockCost","UpgradeCost","AttArray","FetterArr","PsycheIdArray","ProtectId"
"60012000","90203222","91260703","90203142","1","","76980773","5","1","1","0","20","(31140041,10)","(31140041,10)","(4,5,4170,0,1,4,6,5000,0,1,4,7,12500,0,1,4,9,1670,0,1,4,23,0.05,0,1)","(61010004,61010013)","",""
"60012001","90203222","91260703","90203142","1","","76980773","5","1","1","1","20","(31140041,10)","(31140041,10)","(4,5,8340,0,1,4,6,10000,0,1,4,7,25000,0,1,4,9,3340,0,1,4,23,0.06,0,1)","(61010004,61010013)","",""
"60012002","90203222","91260703","90203142","1","","76980773","5","1","1","2","20","(31140041,10)","(31140041,10)","(4,5,12510,0,1,4,6,15000,0,1,4,7,37500,0,1,4,9,5010,0,1,4,23,0.07,0,1)","(61010004,61010013)","",""
"60012003","90203222","91260703","90203142","1","","76980773","5","1","1","3","20","(31140041,10)","(31140041,10)","(4,5,16670,0,1,4,6,20000,0,1,4,7,50000,0,1,4,9,6670,0,1,4,23,0.08,0,1)","(61010004,61010013)","",""
"60012004","90203222","91260703","90203142","1","","76980773","5","1","1","4","20","(31140041,10)","(31140041,10)","(4,5,20840,0,1,4,6,25000,0,1,4,7,62500,0,1,4,9,8340,0,1,4,23,0.09,0,1)","(61010004,61010013)","",""
"60012005","90203222","91260703","90203142","1","","76980773","5","1","1","5","20","(31140041,10)","(31140041,10)","(4,5,25010,0,1,4,6,30000,0,1,4,7,75000,0,1,4,9,10010,0,1,4,23,0.1,0,1)","(61010004,61010013)","",""
"60012006","90203222","91260703","90203142","1","","76980773","5","1","1","6","20","(31140041,10)","(31140041,10)","(4,5,29170,0,1,4,6,35000,0,1,4,7,87500,0,1,4,9,11670,0,1,4,23,0.11,0,1)","(61010004,61010013)","",""
"60012007","90203222","91260703","90203142","1","","76980773","5","1","1","7","20","(31140041,10)","(31140041,10)","(4,5,33340,0,1,4,6,40000,0,1,4,7,100000,0,1,4,9,13340,0,1,4,23,0.12,0,1)","(61010004,61010013)","",""
"60012008","90203222","91260703","90203142","1","","76980773","5","1","1","8","20","(31140041,10)","(31140041,10)","(4,5,37510,0,1,4,6,45000,0,1,4,7,112500,0,1,4,9,15010,0,1,4,23,0.13,0,1)","(61010004,61010013)","",""
"60012009","90203222","91260703","90203142","1","","76980773","5","1","1","9","20","(31140041,10)","(31140041,10)","(4,5,41670,0,1,4,6,50000,0,1,4,7,125000,0,1,4,9,16670,0,1,4,23,0.14,0,1)","(61010004,61010013)","",""
"60012010","90203222","91260703","90203142","1","","76980773","5","1","1","10","20","(31140041,10)","(31140041,10)","(4,5,45840,0,1,4,6,55000,0,1,4,7,137500,0,1,4,9,18340,0,1,4,23,0.15,0,1)","(61010004,61010013)","",""
"60012011","90203222","91260703","90203142","1","","76980773","5","1","1","11","20","(31140041,10)","(31140041,10)","(4,5,50010,0,1,4,6,60000,0,1,4,7,150000,0,1,4,9,20010,0,1,4,23,0.16,0,1)","(61010004,61010013)","",""
"60012012","90203222","91260703","90203142","1","","76980773","5","1","1","12","20","(31140041,10)","(31140041,10)","(4,5,54180,0,1,4,6,65000,0,1,4,7,162500,0,1,4,9,21680,0,1,4,23,0.17,0,1)","(61010004,61010013)","",""
"60012013","90203222","91260703","90203142","1","","76980773","5","1","1","13","20","(31140041,10)","(31140041,10)","(4,5,58340,0,1,4,6,70000,0,1,4,7,175000,0,1,4,9,23340,0,1,4,23,0.18,0,1)","(61010004,61010013)","",""
"60012014","90203222","91260703","90203142","1","","76980773","5","1","1","14","20","(31140041,10)","(31140041,10)","(4,5,62510,0,1,4,6,75000,0,1,4,7,187500,0,1,4,9,25010,0,1,4,23,0.19,0,1)","(61010004,61010013)","",""
"60012015","90203222","91260703","90203142","1","","76980773","5","1","1","15","20","(31140041,10)","(31140041,10)","(4,5,66680,0,1,4,6,80000,0,1,4,7,200000,0,1,4,9,26680,0,1,4,23,0.2,0,1)","(61010004,61010013)","",""
"60012016","90203222","91260703","90203142","1","","76980773","5","1","1","16","20","(31140041,10)","(31140041,10)","(4,5,70840,0,1,4,6,85000,0,1,4,7,212500,0,1,4,9,28340,0,1,4,23,0.21,0,1)","(61010004,61010013)","",""
"60012017","90203222","91260703","90203142","1","","76980773","5","1","1","17","20","(31140041,10)","(31140041,10)","(4,5,75010,0,1,4,6,90000,0,1,4,7,225000,0,1,4,9,30010,0,1,4,23,0.22,0,1)","(61010004,61010013)","",""
"60012018","90203222","91260703","90203142","1","","76980773","5","1","1","18","20","(31140041,10)","(31140041,10)","(4,5,79180,0,1,4,6,95000,0,1,4,7,237500,0,1,4,9,31680,0,1,4,23,0.23,0,1)","(61010004,61010013)","",""
"60012019","90203222","91260703","90203142","1","","76980773","5","1","1","19","20","(31140041,10)","(31140041,10)","(4,5,83340,0,1,4,6,100000,0,1,4,7,250000,0,1,4,9,33340,0,1,4,23,0.24,0,1)","(61010004,61010013)","",""
"60012020","90203222","91260703","90203142","1","","76980773","5","1","1","20","20","(31140041,10)","(31140041,10)","(4,5,87510,0,1,4,6,105000,0,1,4,7,262500,0,1,4,9,35010,0,1,4,23,0.25,0,1)","(61010004,61010013)","",""
"60012100","90203223","91260704","90203143","1","","76980774","5","1","1","0","20","(31140042,10)","(31140042,10)","(4,8,74330,0,1,4,9,1990,0,1,4,11,1000,0,1,4,12,1000,0,1,4,23,0.05,0,1)","(61010005,61010014)","",""
"60012101","90203223","91260704","90203143","1","","76980774","5","1","1","1","20","(31140042,10)","(31140042,10)","(4,8,148650,0,1,4,9,3970,0,1,4,11,1990,0,1,4,12,1990,0,1,4,23,0.06,0,1)","(61010005,61010014)","",""
"60012102","90203223","91260704","90203143","1","","76980774","5","1","1","2","20","(31140042,10)","(31140042,10)","(4,8,222980,0,1,4,9,5950,0,1,4,11,2980,0,1,4,12,2980,0,1,4,23,0.07,0,1)","(61010005,61010014)","",""
"60012103","90203223","91260704","90203143","1","","76980774","5","1","1","3","20","(31140042,10)","(31140042,10)","(4,8,297300,0,1,4,9,7930,0,1,4,11,3970,0,1,4,12,3970,0,1,4,23,0.08,0,1)","(61010005,61010014)","",""
"60012104","90203223","91260704","90203143","1","","76980774","5","1","1","4","20","(31140042,10)","(31140042,10)","(4,8,371630,0,1,4,9,9910,0,1,4,11,4960,0,1,4,12,4960,0,1,4,23,0.09,0,1)","(61010005,61010014)","",""
"60012105","90203223","91260704","90203143","1","","76980774","5","1","1","5","20","(31140042,10)","(31140042,10)","(4,8,445950,0,1,4,9,11900,0,1,4,11,5950,0,1,4,12,5950,0,1,4,23,0.1,0,1)","(61010005,61010014)","",""
"60012106","90203223","91260704","90203143","1","","76980774","5","1","1","6","20","(31140042,10)","(31140042,10)","(4,8,520280,0,1,4,9,13880,0,1,4,11,6940,0,1,4,12,6940,0,1,4,23,0.11,0,1)","(61010005,61010014)","",""
"60012107","90203223","91260704","90203143","1","","76980774","5","1","1","7","20","(31140042,10)","(31140042,10)","(4,8,594600,0,1,4,9,15860,0,1,4,11,7930,0,1,4,12,7930,0,1,4,23,0.12,0,1)","(61010005,61010014)","",""
"60012108","90203223","91260704","90203143","1","","76980774","5","1","1","8","20","(31140042,10)","(31140042,10)","(4,8,668930,0,1,4,9,17840,0,1,4,11,8920,0,1,4,12,8920,0,1,4,23,0.13,0,1)","(61010005,61010014)","",""
"60012109","90203223","91260704","90203143","1","","76980774","5","1","1","9","20","(31140042,10)","(31140042,10)","(4,8,743250,0,1,4,9,19820,0,1,4,11,9910,0,1,4,12,9910,0,1,4,23,0.14,0,1)","(61010005,61010014)","",""
"60012110","90203223","91260704","90203143","1","","76980774","5","1","1","10","20","(31140042,10)","(31140042,10)","(4,8,817580,0,1,4,9,21810,0,1,4,11,10910,0,1,4,12,10910,0,1,4,23,0.15,0,1)","(61010005,61010014)","",""
"60012111","90203223","91260704","90203143","1","","76980774","5","1","1","11","20","(31140042,10)","(31140042,10)","(4,8,891900,0,1,4,9,23790,0,1,4,11,11900,0,1,4,12,11900,0,1,4,23,0.16,0,1)","(61010005,61010014)","",""
"60012112","90203223","91260704","90203143","1","","76980774","5","1","1","12","20","(31140042,10)","(31140042,10)","(4,8,966230,0,1,4,9,25770,0,1,4,11,12890,0,1,4,12,12890,0,1,4,23,0.17,0,1)","(61010005,61010014)","",""
"60012113","90203223","91260704","90203143","1","","76980774","5","1","1","13","20","(31140042,10)","(31140042,10)","(4,8,1040550,0,1,4,9,27750,0,1,4,11,13880,0,1,4,12,13880,0,1,4,23,0.18,0,1)","(61010005,61010014)","",""
"60012114","90203223","91260704","90203143","1","","76980774","5","1","1","14","20","(31140042,10)","(31140042,10)","(4,8,1114880,0,1,4,9,29730,0,1,4,11,14870,0,1,4,12,14870,0,1,4,23,0.19,0,1)","(61010005,61010014)","",""
"60012115","90203223","91260704","90203143","1","","76980774","5","1","1","15","20","(31140042,10)","(31140042,10)","(4,8,1189200,0,1,4,9,31720,0,1,4,11,15860,0,1,4,12,15860,0,1,4,23,0.2,0,1)","(61010005,61010014)","",""
"60012116","90203223","91260704","90203143","1","","76980774","5","1","1","16","20","(31140042,10)","(31140042,10)","(4,8,1263530,0,1,4,9,33700,0,1,4,11,16850,0,1,4,12,16850,0,1,4,23,0.21,0,1)","(61010005,61010014)","",""
"60012117","90203223","91260704","90203143","1","","76980774","5","1","1","17","20","(31140042,10)","(31140042,10)","(4,8,1337850,0,1,4,9,35680,0,1,4,11,17840,0,1,4,12,17840,0,1,4,23,0.22,0,1)","(61010005,61010014)","",""
"60012118","90203223","91260704","90203143","1","","76980774","5","1","1","18","20","(31140042,10)","(31140042,10)","(4,8,1412180,0,1,4,9,37660,0,1,4,11,18830,0,1,4,12,18830,0,1,4,23,0.23,0,1)","(61010005,61010014)","",""
"60012119","90203223","91260704","90203143","1","","76980774","5","1","1","19","20","(31140042,10)","(31140042,10)","(4,8,1486500,0,1,4,9,39640,0,1,4,11,19820,0,1,4,12,19820,0,1,4,23,0.24,0,1)","(61010005,61010014)","",""
"60012120","90203223","91260704","90203143","1","","76980774","5","1","1","20","20","(31140042,10)","(31140042,10)","(4,8,1560830,0,1,4,9,41630,0,1,4,11,20820,0,1,4,12,20820,0,1,4,23,0.25,0,1)","(61010005,61010014)","",""
"60012200","90203224","91260705","90203144","1","","76980775","5","1","1","0","20","(31140043,10)","(31140043,10)","(4,8,66670,0,1,4,7,13340,0,1,4,10,1780,0,1,4,11,890,0,1,4,23,0.05,0,1)","(61010006,61010015)","",""
"60012201","90203224","91260705","90203144","1","","76980775","5","1","1","1","20","(31140043,10)","(31140043,10)","(4,8,133340,0,1,4,7,26670,0,1,4,10,3560,0,1,4,11,1780,0,1,4,23,0.06,0,1)","(61010006,61010015)","",""
"60012202","90203224","91260705","90203144","1","","76980775","5","1","1","2","20","(31140043,10)","(31140043,10)","(4,8,200010,0,1,4,7,40010,0,1,4,10,5340,0,1,4,11,2670,0,1,4,23,0.07,0,1)","(61010006,61010015)","",""
"60012203","90203224","91260705","90203144","1","","76980775","5","1","1","3","20","(31140043,10)","(31140043,10)","(4,8,266670,0,1,4,7,53340,0,1,4,10,7120,0,1,4,11,3560,0,1,4,23,0.08,0,1)","(61010006,61010015)","",""
"60012204","90203224","91260705","90203144","1","","76980775","5","1","1","4","20","(31140043,10)","(31140043,10)","(4,8,333340,0,1,4,7,66670,0,1,4,10,8890,0,1,4,11,4450,0,1,4,23,0.09,0,1)","(61010006,61010015)","",""
"60012205","90203224","91260705","90203144","1","","76980775","5","1","1","5","20","(31140043,10)","(31140043,10)","(4,8,400010,0,1,4,7,80010,0,1,4,10,10670,0,1,4,11,5340,0,1,4,23,0.1,0,1)","(61010006,61010015)","",""
"60012206","90203224","91260705","90203144","1","","76980775","5","1","1","6","20","(31140043,10)","(31140043,10)","(4,8,466670,0,1,4,7,93340,0,1,4,10,12450,0,1,4,11,6230,0,1,4,23,0.11,0,1)","(61010006,61010015)","",""
"60012207","90203224","91260705","90203144","1","","76980775","5","1","1","7","20","(31140043,10)","(31140043,10)","(4,8,533340,0,1,4,7,106680,0,1,4,10,14230,0,1,4,11,7120,0,1,4,23,0.12,0,1)","(61010006,61010015)","",""
"60012208","90203224","91260705","90203144","1","","76980775","5","1","1","8","20","(31140043,10)","(31140043,10)","(4,8,600010,0,1,4,7,120010,0,1,4,10,16010,0,1,4,11,8010,0,1,4,23,0.13,0,1)","(61010006,61010015)","",""
"60012209","90203224","91260705","90203144","1","","76980775","5","1","1","9","20","(31140043,10)","(31140043,10)","(4,8,666670,0,1,4,7,133340,0,1,4,10,17780,0,1,4,11,8890,0,1,4,23,0.14,0,1)","(61010006,61010015)","",""
"60012210","90203224","91260705","90203144","1","","76980775","5","1","1","10","20","(31140043,10)","(31140043,10)","(4,8,733340,0,1,4,7,146680,0,1,4,10,19560,0,1,4,11,9780,0,1,4,23,0.15,0,1)","(61010006,61010015)","",""
"60012211","90203224","91260705","90203144","1","","76980775","5","1","1","11","20","(31140043,10)","(31140043,10)","(4,8,800010,0,1,4,7,160010,0,1,4,10,21340,0,1,4,11,10670,0,1,4,23,0.16,0,1)","(61010006,61010015)","",""
"60012212","90203224","91260705","90203144","1","","76980775","5","1","1","12","20","(31140043,10)","(31140043,10)","(4,8,866680,0,1,4,7,173350,0,1,4,10,23120,0,1,4,11,11560,0,1,4,23,0.17,0,1)","(61010006,61010015)","",""
"60012213","90203224","91260705","90203144","1","","76980775","5","1","1","13","20","(31140043,10)","(31140043,10)","(4,8,933340,0,1,4,7,186680,0,1,4,10,24900,0,1,4,11,12450,0,1,4,23,0.18,0,1)","(61010006,61010015)","",""
"60012214","90203224","91260705","90203144","1","","76980775","5","1","1","14","20","(31140043,10)","(31140043,10)","(4,8,1000010,0,1,4,7,200010,0,1,4,10,26670,0,1,4,11,13340,0,1,4,23,0.19,0,1)","(61010006,61010015)","",""
"60012215","90203224","91260705","90203144","1","","76980775","5","1","1","15","20","(31140043,10)","(31140043,10)","(4,8,1066680,0,1,4,7,213350,0,1,4,10,28450,0,1,4,11,14230,0,1,4,23,0.2,0,1)","(61010006,61010015)","",""
"60012216","90203224","91260705","90203144","1","","76980775","5","1","1","16","20","(31140043,10)","(31140043,10)","(4,8,1133340,0,1,4,7,226680,0,1,4,10,30230,0,1,4,11,15120,0,1,4,23,0.21,0,1)","(61010006,61010015)","",""
"60012217","90203224","91260705","90203144","1","","76980775","5","1","1","17","20","(31140043,10)","(31140043,10)","(4,8,1200010,0,1,4,7,240020,0,1,4,10,32010,0,1,4,11,16010,0,1,4,23,0.22,0,1)","(61010006,61010015)","",""
"60012218","90203224","91260705","90203144","1","","76980775","5","1","1","18","20","(31140043,10)","(31140043,10)","(4,8,1266680,0,1,4,7,253350,0,1,4,10,33790,0,1,4,11,16900,0,1,4,23,0.23,0,1)","(61010006,61010015)","",""
"60012219","90203224","91260705","90203144","1","","76980775","5","1","1","19","20","(31140043,10)","(31140043,10)","(4,8,1333340,0,1,4,7,266680,0,1,4,10,35560,0,1,4,11,17780,0,1,4,23,0.24,0,1)","(61010006,61010015)","",""
"60012220","90203224","91260705","90203144","1","","76980775","5","1","1","20","20","(31140043,10)","(31140043,10)","(4,8,1400010,0,1,4,7,280020,0,1,4,10,37340,0,1,4,11,18670,0,1,4,23,0.25,0,1)","(61010006,61010015)","",""
"60012300","90203225","91260706","90203145","1","","76980802","5","1","4","0","20","(31140044,10)","(31140044,10)","(4,5,8180,0,1,4,6,9810,0,1,4,11,1640,0,1,4,12,1640,0,1,4,23,0.05,0,1)","(61010024)","",""
"60012301","90203225","91260706","90203145","1","","76980802","5","1","4","1","20","(31140044,10)","(31140044,10)","(4,5,16350,0,1,4,6,19620,0,1,4,11,3270,0,1,4,12,3270,0,1,4,23,0.06,0,1)","(61010024)","",""
"60012302","90203225","91260706","90203145","1","","76980802","5","1","4","2","20","(31140044,10)","(31140044,10)","(4,5,24530,0,1,4,6,29430,0,1,4,11,4910,0,1,4,12,4910,0,1,4,23,0.07,0,1)","(61010024)","",""
"60012303","90203225","91260706","90203145","1","","76980802","5","1","4","3","20","(31140044,10)","(31140044,10)","(4,5,32700,0,1,4,6,39240,0,1,4,11,6540,0,1,4,12,6540,0,1,4,23,0.08,0,1)","(61010024)","",""
"60012304","90203225","91260706","90203145","1","","76980802","5","1","4","4","20","(31140044,10)","(31140044,10)","(4,5,40870,0,1,4,6,49040,0,1,4,11,8180,0,1,4,12,8180,0,1,4,23,0.09,0,1)","(61010024)","",""
"60012305","90203225","91260706","90203145","1","","76980802","5","1","4","5","20","(31140044,10)","(31140044,10)","(4,5,49050,0,1,4,6,58850,0,1,4,11,9810,0,1,4,12,9810,0,1,4,23,0.1,0,1)","(61010024)","",""
"60012306","90203225","91260706","90203145","1","","76980802","5","1","4","6","20","(31140044,10)","(31140044,10)","(4,5,57220,0,1,4,6,68660,0,1,4,11,11450,0,1,4,12,11450,0,1,4,23,0.11,0,1)","(61010024)","",""
"60012307","90203225","91260706","90203145","1","","76980802","5","1","4","7","20","(31140044,10)","(31140044,10)","(4,5,65400,0,1,4,6,78470,0,1,4,11,13080,0,1,4,12,13080,0,1,4,23,0.12,0,1)","(61010024)","",""
"60012308","90203225","91260706","90203145","1","","76980802","5","1","4","8","20","(31140044,10)","(31140044,10)","(4,5,73570,0,1,4,6,88280,0,1,4,11,14720,0,1,4,12,14720,0,1,4,23,0.13,0,1)","(61010024)","",""
"60012309","90203225","91260706","90203145","1","","76980802","5","1","4","9","20","(31140044,10)","(31140044,10)","(4,5,81740,0,1,4,6,98080,0,1,4,11,16350,0,1,4,12,16350,0,1,4,23,0.14,0,1)","(61010024)","",""
"60012310","90203225","91260706","90203145","1","","76980802","5","1","4","10","20","(31140044,10)","(31140044,10)","(4,5,89920,0,1,4,6,107890,0,1,4,11,17990,0,1,4,12,17990,0,1,4,23,0.15,0,1)","(61010024)","",""
"60012311","90203225","91260706","90203145","1","","76980802","5","1","4","11","20","(31140044,10)","(31140044,10)","(4,5,98090,0,1,4,6,117700,0,1,4,11,19620,0,1,4,12,19620,0,1,4,23,0.16,0,1)","(61010024)","",""
"60012312","90203225","91260706","90203145","1","","76980802","5","1","4","12","20","(31140044,10)","(31140044,10)","(4,5,106270,0,1,4,6,127510,0,1,4,11,21260,0,1,4,12,21260,0,1,4,23,0.17,0,1)","(61010024)","",""
"60012313","90203225","91260706","90203145","1","","76980802","5","1","4","13","20","(31140044,10)","(31140044,10)","(4,5,114440,0,1,4,6,137320,0,1,4,11,22890,0,1,4,12,22890,0,1,4,23,0.18,0,1)","(61010024)","",""
"60012314","90203225","91260706","90203145","1","","76980802","5","1","4","14","20","(31140044,10)","(31140044,10)","(4,5,122610,0,1,4,6,147120,0,1,4,11,24530,0,1,4,12,24530,0,1,4,23,0.19,0,1)","(61010024)","",""
"60012315","90203225","91260706","90203145","1","","76980802","5","1","4","15","20","(31140044,10)","(31140044,10)","(4,5,130790,0,1,4,6,156930,0,1,4,11,26160,0,1,4,12,26160,0,1,4,23,0.2,0,1)","(61010024)","",""
"60012316","90203225","91260706","90203145","1","","76980802","5","1","4","16","20","(31140044,10)","(31140044,10)","(4,5,138960,0,1,4,6,166740,0,1,4,11,27800,0,1,4,12,27800,0,1,4,23,0.21,0,1)","(61010024)","",""
"60012317","90203225","91260706","90203145","1","","76980802","5","1","4","17","20","(31140044,10)","(31140044,10)","(4,5,147140,0,1,4,6,176550,0,1,4,11,29430,0,1,4,12,29430,0,1,4,23,0.22,0,1)","(61010024)","",""
"60012318","90203225","91260706","90203145","1","","76980802","5","1","4","18","20","(31140044,10)","(31140044,10)","(4,5,155310,0,1,4,6,186360,0,1,4,11,31070,0,1,4,12,31070,0,1,4,23,0.23,0,1)","(61010024)","",""
"60012319","90203225","91260706","90203145","1","","76980802","5","1","4","19","20","(31140044,10)","(31140044,10)","(4,5,163480,0,1,4,6,196160,0,1,4,11,32700,0,1,4,12,32700,0,1,4,23,0.24,0,1)","(61010024)","",""
"60012320","90203225","91260706","90203145","1","","76980802","5","1","4","20","20","(31140044,10)","(31140044,10)","(4,5,171660,0,1,4,6,205970,0,1,4,11,34340,0,1,4,12,34340,0,1,4,23,0.25,0,1)","(61010024)","",""
"60012400","90203226","91260707","90203146","0","","","5","1","4","0","20","(31140045,10)","(31140045,10)","(4,8,4640,0,1,4,5,650,0,1,4,6,780,0,1,4,7,2230,0,1,4,9,360,0,1,4,10,360,0,1,4,23,0.01,0,1)","","",""
"60012401","90203226","91260707","90203146","0","","","5","1","4","1","20","(31140045,10)","(31140045,10)","(4,8,4640,0,1,4,5,650,0,1,4,6,780,0,1,4,7,2230,0,1,4,9,360,0,1,4,10,360,0,1,4,23,0.01,0,2)","","",""
"60012402","90203226","91260707","90203146","0","","","5","1","4","2","20","(31140045,10)","(31140045,10)","(4,8,4640,0,1,4,5,650,0,1,4,6,780,0,1,4,7,2230,0,1,4,9,360,0,1,4,10,360,0,1,4,23,0.01,0,3)","","",""
"60012403","90203226","91260707","90203146","0","","","5","1","4","3","20","(31140045,10)","(31140045,10)","(4,8,4640,0,1,4,5,650,0,1,4,6,780,0,1,4,7,2230,0,1,4,9,360,0,1,4,10,360,0,1,4,23,0.01,0,4)","","",""
"60012404","90203226","91260707","90203146","0","","","5","1","4","4","20","(31140045,10)","(31140045,10)","(4,8,4640,0,1,4,5,650,0,1,4,6,780,0,1,4,7,2230,0,1,4,9,360,0,1,4,10,360,0,1,4,23,0.01,0,5)","","",""
"60012405","90203226","91260707","90203146","0","","","5","1","4","5","20","(31140045,10)","(31140045,10)","(4,8,4640,0,1,4,5,650,0,1,4,6,780,0,1,4,7,2230,0,1,4,9,360,0,1,4,10,360,0,1,4,23,0.01,0,6)","","",""
"60012406","90203226","91260707","90203146","0","","","5","1","4","6","20","(31140045,10)","(31140045,10)","(4,8,4640,0,1,4,5,650,0,1,4,6,780,0,1,4,7,2230,0,1,4,9,360,0,1,4,10,360,0,1,4,23,0.01,0,7)","","",""
"60012407","90203226","91260707","90203146","0","","","5","1","4","7","20","(31140045,10)","(31140045,10)","(4,8,4640,0,1,4,5,650,0,1,4,6,780,0,1,4,7,2230,0,1,4,9,360,0,1,4,10,360,0,1,4,23,0.01,0,8)","","",""
"60012408","90203226","91260707","90203146","0","","","5","1","4","8","20","(31140045,10)","(31140045,10)","(4,8,4640,0,1,4,5,650,0,1,4,6,780,0,1,4,7,2230,0,1,4,9,360,0,1,4,10,360,0,1,4,23,0.01,0,9)","","",""
"60012409","90203226","91260707","90203146","0","","","5","1","4","9","20","(31140045,10)","(31140045,10)","(4,8,4640,0,1,4,5,650,0,1,4,6,780,0,1,4,7,2230,0,1,4,9,360,0,1,4,10,360,0,1,4,23,0.01,0,10)","","",""
"60012410","90203226","91260707","90203146","0","","","5","1","4","10","20","(31140045,10)","(31140045,10)","(4,8,4640,0,1,4,5,650,0,1,4,6,780,0,1,4,7,2230,0,1,4,9,360,0,1,4,10,360,0,1,4,23,0.01,0,11)","","",""
"60012500","90203227","91260708","90203147","0","","","5","1","4","0","20","(31140046,10)","(31140046,10)","(4,8,4640,0,1,4,5,650,0,1,4,6,780,0,1,4,7,2230,0,1,4,9,360,0,1,4,10,360,0,1,4,23,0.01,0,1)","","",""
"60012501","90203227","91260708","90203147","0","","","5","1","4","1","20","(31140046,10)","(31140046,10)","(4,8,4640,0,1,4,5,650,0,1,4,6,780,0,1,4,7,2230,0,1,4,9,360,0,1,4,10,360,0,1,4,23,0.01,0,2)","","",""
"60012502","90203227","91260708","90203147","0","","","5","1","4","2","20","(31140046,10)","(31140046,10)","(4,8,4640,0,1,4,5,650,0,1,4,6,780,0,1,4,7,2230,0,1,4,9,360,0,1,4,10,360,0,1,4,23,0.01,0,3)","","",""
"60012503","90203227","91260708","90203147","0","","","5","1","4","3","20","(31140046,10)","(31140046,10)","(4,8,4640,0,1,4,5,650,0,1,4,6,780,0,1,4,7,2230,0,1,4,9,360,0,1,4,10,360,0,1,4,23,0.01,0,4)","","",""
"60012504","90203227","91260708","90203147","0","","","5","1","4","4","20","(31140046,10)","(31140046,10)","(4,8,4640,0,1,4,5,650,0,1,4,6,780,0,1,4,7,2230,0,1,4,9,360,0,1,4,10,360,0,1,4,23,0.01,0,5)","","",""
"60012505","90203227","91260708","90203147","0","","","5","1","4","5","20","(31140046,10)","(31140046,10)","(4,8,4640,0,1,4,5,650,0,1,4,6,780,0,1,4,7,2230,0,1,4,9,360,0,1,4,10,360,0,1,4,23,0.01,0,6)","","",""
"60012506","90203227","91260708","90203147","0","","","5","1","4","6","20","(31140046,10)","(31140046,10)","(4,8,4640,0,1,4,5,650,0,1,4,6,780,0,1,4,7,2230,0,1,4,9,360,0,1,4,10,360,0,1,4,23,0.01,0,7)","","",""
"60012507","90203227","91260708","90203147","0","","","5","1","4","7","20","(31140046,10)","(31140046,10)","(4,8,4640,0,1,4,5,650,0,1,4,6,780,0,1,4,7,2230,0,1,4,9,360,0,1,4,10,360,0,1,4,23,0.01,0,8)","","",""
"60012508","90203227","91260708","90203147","0","","","5","1","4","8","20","(31140046,10)","(31140046,10)","(4,8,4640,0,1,4,5,650,0,1,4,6,780,0,1,4,7,2230,0,1,4,9,360,0,1,4,10,360,0,1,4,23,0.01,0,9)","","",""
"60012509","90203227","91260708","90203147","0","","","5","1","4","9","20","(31140046,10)","(31140046,10)","(4,8,4640,0,1,4,5,650,0,1,4,6,780,0,1,4,7,2230,0,1,4,9,360,0,1,4,10,360,0,1,4,23,0.01,0,10)","","",""
"60012510","90203227","91260708","90203147","0","","","5","1","4","10","20","(31140046,10)","(31140046,10)","(4,8,4640,0,1,4,5,650,0,1,4,6,780,0,1,4,7,2230,0,1,4,9,360,0,1,4,10,360,0,1,4,23,0.01,0,11)","","",""
"60012600","90203228","91260709","90203148","0","","","5","1","0","1","20","(31140047,10)","(31140047,10)","(4,8,4640,0,1,4,5,650,0,1,4,6,780,0,1,4,7,2230,0,1,4,9,360,0,1,4,10,360,0,1,4,23,0.01,0,1)","","",""
"60012700","90203229","91260710","90203149","0","","","5","1","1","1","20","(31140048,10)","(31140048,10)","(4,8,4640,0,1,4,5,650,0,1,4,6,780,0,1,4,7,2230,0,1,4,9,360,0,1,4,10,360,0,1,4,23,0.01,0,1)","","",""
"60012800","90203230","91260711","90203150","0","","","5","1","1","1","20","(31140049,10)","(31140049,10)","(4,8,4640,0,1,4,5,650,0,1,4,6,780,0,1,4,7,2230,0,1,4,9,360,0,1,4,10,360,0,1,4,23,0.01,0,1)","","",""
"60012900","90203231","91260712","90203151","0","","","5","1","1","1","20","(31140050,10)","(31140050,10)","(4,8,4640,0,1,4,5,650,0,1,4,6,780,0,1,4,7,2230,0,1,4,9,360,0,1,4,10,360,0,1,4,23,0.01,0,1)","","",""
"60013000","90203232","91260713","90203152","0","","","5","1","1","1","20","(31140051,10)","(31140051,10)","(4,8,4640,0,1,4,5,650,0,1,4,6,780,0,1,4,7,2230,0,1,4,9,360,0,1,4,10,360,0,1,4,23,0.01,0,1)","","",""
"60013100","90203233","91260714","90203153","0","","","5","1","1","1","20","(31140052,10)","(31140052,10)","(4,8,4640,0,1,4,5,650,0,1,4,6,780,0,1,4,7,2230,0,1,4,9,360,0,1,4,10,360,0,1,4,23,0.01,0,1)","","",""
"60013200","90203234","91260715","90203154","0","","","5","1","1","1","20","(31140053,10)","(31140053,10)","(4,8,4640,0,1,4,5,650,0,1,4,6,780,0,1,4,7,2230,0,1,4,9,360,0,1,4,10,360,0,1,4,23,0.01,0,1)","","",""
