"AttributeId","RightAnswer","Region","SeasonNum","Level","NormalRewardArray","SpecialRewardArray","exp","BigRewardTag"
"153010800","90111000","8","4","1","(31041033,2)","(31000177,1)","100","1"
"153010801","","8","4","2","(31020004,10)","(31020003,10)","200","0"
"153010802","","8","4","3","(0)","(31020002,5)","300","-1"
"153010803","","8","4","4","(31010176,20)","(31010043,5)","400","0"
"153010804","","8","4","5","(31020007,10)","(31020008,10)","500","0"
"153010805","","8","4","6","(0)","(31000028,10)","600","-1"
"153010806","","8","4","7","(31010176,20)","(31000004,2)","700","0"
"153010807","","8","4","8","(0)","(31000040,20)","800","-1"
"153010808","","8","4","9","(31020061,2)","(31010107,10)","900","0"
"153010809","","8","4","10","(31059001,2)","(31141061,3)","1000","1"
"153010810","","8","4","11","(0)","(31010044,4)","1100","-1"
"153010811","","8","4","12","(31000040,10)","(31000029,6)","1200","0"
"153010812","","8","4","13","(0)","(31000086,12)","1300","-1"
"153010813","","8","4","14","(31020004,20)","(31000105,12)","1400","0"
"153010814","","8","4","15","(0)","(31020061,3)","1500","-1"
"153010815","","8","4","16","(31010176,20)","(31000005,2)","1600","0"
"153010816","","8","4","17","(31020003,3)","(31000012,1)","1700","0"
"153010817","","8","4","18","(31010043,5)","(31000027,6)","1800","0"
"153010818","","8","4","19","(0)","(31000094,3)","1900","-1"
"153010819","","8","4","20","(31102206,2)","(31010176,700)","2000","1"
"153010820","","8","4","21","(31000029,2)","(31000099,10)","2100","0"
"153010821","","8","4","22","(0)","(31059001,2)","2200","-1"
"153010822","","8","4","23","(31010176,20)","(31020061,3)","2300","0"
"153010823","","8","4","24","(31000105,10)","(31000105,10)","2400","0"
"153010824","","8","4","25","(0)","(31020001,10)","2500","-1"
"153010825","","8","4","26","(31110101,5)","(31010043,10)","2600","0"
"153010826","","8","4","27","(0)","(31000106,5)","2700","-1"
"153010827","","8","4","28","(31010176,20)","(31131129,5)","2800","0"
"153010828","","8","4","29","(0)","(31000095,2)","2900","-1"
"153010829","","8","4","30","(31130339,1)","(31000179,2)","3000","1"
"153010830","","8","4","31","(0)","(31000012,2)","3100","-1"
"153010831","","8","4","32","(31110001,5)","(31000096,1)","3200","0"
"153010832","","8","4","33","(31010043,5)","(31000030,3)","3300","0"
"153010833","","8","4","34","(0)","(31000112,1)","3400","-1"
"153010834","","8","4","35","(31010176,30)","(31000099,10)","3500","0"
"153010835","","8","4","36","(31020008,10)","(31130337,3)","3600","0"
"153010836","","8","4","37","(0)","(31000099,12)","3700","-1"
"153010837","","8","4","38","(31020061,4)","(31000031,3)","3800","0"
"153010838","","8","4","39","(0)","(31130462,1)","3900","-1"
"153010839","","8","4","40","(31010044,2)","(31010176,700)","4000","1"
"153010840","","8","4","41","(0)","(31020005,4)","4100","-1"
"153010841","","8","4","42","(31000099,10)","(31020008,10)","4200","0"
"153010842","","8","4","43","(0)","(31010044,2)","4300","-1"
"153010843","","8","4","44","(31010176,30)","(31061003,1)","4400","0"
"153010844","","8","4","45","(0)","(31000029,5)","4500","-1"
"153010845","","8","4","46","(31000012,1)","(31000112,1)","4600","0"
"153010846","","8","4","47","(0)","(31000099,10)","4700","-1"
"153010847","","8","4","48","(31000028,10)","(31020061,4)","4800","0"
"153010848","","8","4","49","(0)","(31020008,10)","4900","-1"
"153010849","","8","4","50","(31102246,1)","(31141061,3)","5000","1"
"153010850","","8","4","51","(0)","(31010043,12)","5100","-1"
"153010851","","8","4","52","(0)","(31140132,12)","5200","-1"
"153010852","","8","4","53","(31000029,5)","(31000037,3)","5300","0"
"153010853","","8","4","54","(31010176,30)","(31000033,3)","5400","0"
"153010854","","8","4","55","(0)","(31020005,3)","5500","-1"
"153010855","","8","4","56","(31061003,2)","(31010107,12)","5600","0"
"153010856","","8","4","57","(0)","(31000032,3)","5700","-1"
"153010857","","8","4","58","(31000105,5)","(31020001,12)","5800","0"
"153010858","","8","4","59","(0)","(31010044,4)","5900","-1"
"153010859","","8","4","60","(31130463,1)","(31010176,700)","6000","1"
"153010860","","8","4","61","(0)","(31020061,4)","6100","-1"
"153010861","","8","4","62","(31020061,3)","(31000031,2)","6200","0"
"153010862","","8","4","63","(0)","(31000012,1)","6300","-1"
"153010863","","8","4","64","(31020002,5)","(31000090,2)","6400","0"
"153010864","","8","4","65","(31010176,30)","(31000105,10)","6500","0"
"153010865","","8","4","66","(0)","(31000034,2)","6600","-1"
"153010866","","8","4","67","(31020008,10)","(31061003,2)","6700","0"
"153010867","","8","4","68","(0)","(31000036,2)","6800","-1"
"153010868","","8","4","69","(31000178,1)","(31010044,4)","6900","0"
"153010869","","8","4","70","(31131129,5)","(31000179,3)","7000","1"
"153010870","","8","4","71","(0)","(31000099,12)","7100","-1"
"153010871","","8","4","72","(0)","(31000033,3)","7200","-1"
"153010872","","8","4","73","(31000027,3)","(31130408,3)","7300","0"
"153010873","","8","4","74","(0)","(31000030,3)","7400","-1"
"153010874","","8","4","75","(31010176,30)","(31000176,2)","7500","0"
"153010875","","8","4","76","(0)","(31020005,4)","7600","-1"
"153010876","","8","4","77","(0)","(31140132,12)","7700","-1"
"153010877","","8","4","78","(31020002,2)","(31000034,3)","7800","0"
"153010878","","8","4","79","(0)","(31010044,4)","7900","-1"
"153010879","","8","4","80","(31000176,1)","(31000180,2)","8000","1"
"153010880","","8","4","81","(31020001,5)","(31110103,2)","8100","0"
"153010881","","8","4","82","(31010176,30)","(31000035,2)","8200","0"
"153010882","","8","4","83","(0)","(31000105,10)","8300","-1"
"153010883","","8","4","84","(0)","(31000099,10)","8400","-1"
"153010884","","8","4","85","(31061002,3)","(31000034,2)","8500","0"
"153010885","","8","4","86","(0)","(31010107,20)","8600","-1"
"153010886","","8","4","87","(31010176,50)","(31010044,4)","8700","0"
"153010887","","8","4","88","(0)","(31059001,2)","8800","-1"
"153010888","","8","4","89","(0)","(31000091,1)","8900","-1"
"153010889","","8","4","90","(31102505,1)","(31141062,1)","9000","1"
"153010890","","8","4","91","(0)","(31110003,2)","9100","-1"
"153010891","","8","4","92","(31000106,5)","(31000033,3)","9200","0"
"153010892","","8","4","93","(0)","(31000031,3)","9300","-1"
"153010893","","8","4","94","(0)","(31000012,1)","9400","-1"
"153010894","","8","4","95","(31010176,50)","(31000037,3)","9500","0"
"153010895","","8","4","96","(0)","(31000096,1)","9600","-1"
"153010896","","8","4","97","(31000178,1)","(31000099,12)","9700","0"
"153010897","","8","4","98","(0)","(31130462,2)","9800","-1"
"153010898","","8","4","99","(0)","(31010044,4)","9900","-1"
"153010899","","8","4","100","(31102510,1)","(31141062,2)","10000","1"
"153010900","90111000","8","5","1","(31041033,2)","(31131116,1)","100","1"
"153010901","","8","5","2","(31020004,10)","(31020003,10)","200","0"
"153010902","","8","5","3","(0)","(31020002,5)","300","-1"
"153010903","","8","5","4","(31010176,20)","(31010043,5)","400","0"
"153010904","","8","5","5","(31020007,10)","(31020008,10)","500","0"
"153010905","","8","5","6","(0)","(31000028,10)","600","-1"
"153010906","","8","5","7","(31010176,20)","(31000004,2)","700","0"
"153010907","","8","5","8","(0)","(31000040,20)","800","-1"
"153010908","","8","5","9","(31020061,2)","(31010107,10)","900","0"
"153010909","","8","5","10","(31059001,2)","(31131129,5)","1000","1"
"153010910","","8","5","11","(0)","(31010044,4)","1100","-1"
"153010911","","8","5","12","(31000040,10)","(31000029,6)","1200","0"
"153010912","","8","5","13","(0)","(31000086,12)","1300","-1"
"153010913","","8","5","14","(31020004,20)","(31000105,12)","1400","0"
"153010914","","8","5","15","(0)","(31020061,3)","1500","-1"
"153010915","","8","5","16","(31010176,20)","(31000005,2)","1600","0"
"153010916","","8","5","17","(31020003,3)","(31000012,1)","1700","0"
"153010917","","8","5","18","(31010043,5)","(31000027,6)","1800","0"
"153010918","","8","5","19","(0)","(31000094,3)","1900","-1"
"153010919","","8","5","20","(31102206,2)","(31010176,800)","2000","1"
"153010920","","8","5","21","(31000029,2)","(31000099,12)","2100","0"
"153010921","","8","5","22","(0)","(31059001,2)","2200","-1"
"153010922","","8","5","23","(31010176,20)","(31020061,3)","2300","0"
"153010923","","8","5","24","(31000105,10)","(31000105,12)","2400","0"
"153010924","","8","5","25","(0)","(31020001,12)","2500","-1"
"153010925","","8","5","26","(31110101,5)","(31010043,12)","2600","0"
"153010926","","8","5","27","(0)","(31000106,6)","2700","-1"
"153010927","","8","5","28","(31010176,20)","(31131129,6)","2800","0"
"153010928","","8","5","29","(0)","(31000095,2)","2900","-1"
"153010929","","8","5","30","(31130339,1)","(31131116,1)","3000","1"
"153010930","","8","5","31","(0)","(31000012,2)","3100","-1"
"153010931","","8","5","32","(31110001,5)","(31000096,1)","3200","0"
"153010932","","8","5","33","(31010043,5)","(31000030,3)","3300","0"
"153010933","","8","5","34","(0)","(31000112,1)","3400","-1"
"153010934","","8","5","35","(31010176,30)","(31000099,10)","3500","0"
"153010935","","8","5","36","(31020008,10)","(31130337,3)","3600","0"
"153010936","","8","5","37","(0)","(31000099,12)","3700","-1"
"153010937","","8","5","38","(31020061,4)","(31000031,3)","3800","0"
"153010938","","8","5","39","(0)","(31130462,1)","3900","-1"
"153010939","","8","5","40","(31010044,2)","(31010176,800)","4000","1"
"153010940","","8","5","41","(0)","(31020005,5)","4100","-1"
"153010941","","8","5","42","(31000099,10)","(31020008,12)","4200","0"
"153010942","","8","5","43","(0)","(31010044,2)","4300","-1"
"153010943","","8","5","44","(31010176,30)","(31061003,1)","4400","0"
"153010944","","8","5","45","(0)","(31000029,6)","4500","-1"
"153010945","","8","5","46","(31000012,1)","(31000112,1)","4600","0"
"153010946","","8","5","47","(0)","(31000099,12)","4700","-1"
"153010947","","8","5","48","(31000028,10)","(31020061,5)","4800","0"
"153010948","","8","5","49","(0)","(31020008,12)","4900","-1"
"153010949","","8","5","50","(31102246,1)","(31131129,10)","5000","1"
"153010950","","8","5","51","(0)","(31010043,12)","5100","-1"
"153010951","","8","5","52","(0)","(31140132,12)","5200","-1"
"153010952","","8","5","53","(31000029,5)","(31000037,3)","5300","0"
"153010953","","8","5","54","(31010176,30)","(31000033,3)","5400","0"
"153010954","","8","5","55","(0)","(31020005,3)","5500","-1"
"153010955","","8","5","56","(31061003,2)","(31010107,12)","5600","0"
"153010956","","8","5","57","(0)","(31000032,3)","5700","-1"
"153010957","","8","5","58","(31000105,5)","(31020001,12)","5800","0"
"153010958","","8","5","59","(0)","(31010044,4)","5900","-1"
"153010959","","8","5","60","(31130463,1)","(31010176,800)","6000","1"
"153010960","","8","5","61","(0)","(31020061,5)","6100","-1"
"153010961","","8","5","62","(31020061,3)","(31000031,3)","6200","0"
"153010962","","8","5","63","(0)","(31000012,1)","6300","-1"
"153010963","","8","5","64","(31020002,5)","(31000090,2)","6400","0"
"153010964","","8","5","65","(31010176,30)","(31000105,12)","6500","0"
"153010965","","8","5","66","(0)","(31000034,3)","6600","-1"
"153010966","","8","5","67","(31020008,10)","(31061003,3)","6700","0"
"153010967","","8","5","68","(0)","(31000036,3)","6800","-1"
"153010968","","8","5","69","(31000178,1)","(31010044,4)","6900","0"
"153010969","","8","5","70","(31131129,5)","(31131116,1)","7000","1"
"153010970","","8","5","71","(0)","(31000099,12)","7100","-1"
"153010971","","8","5","72","(0)","(31000033,3)","7200","-1"
"153010972","","8","5","73","(31000027,3)","(31130408,3)","7300","0"
"153010973","","8","5","74","(0)","(31000030,3)","7400","-1"
"153010974","","8","5","75","(31010176,30)","(31000176,2)","7500","0"
"153010975","","8","5","76","(0)","(31020005,4)","7600","-1"
"153010976","","8","5","77","(0)","(31140132,12)","7700","-1"
"153010977","","8","5","78","(31020002,2)","(31000034,3)","7800","0"
"153010978","","8","5","79","(0)","(31010044,4)","7900","-1"
"153010979","","8","5","80","(31000176,1)","(31140401,1)","8000","1"
"153010980","","8","5","81","(31020001,5)","(31110103,2)","8100","0"
"153010981","","8","5","82","(31010176,30)","(31000035,3)","8200","0"
"153010982","","8","5","83","(0)","(31000105,12)","8300","-1"
"153010983","","8","5","84","(0)","(31000099,12)","8400","-1"
"153010984","","8","5","85","(31061002,3)","(31000034,3)","8500","0"
"153010985","","8","5","86","(0)","(31010107,22)","8600","-1"
"153010986","","8","5","87","(31010176,50)","(31010044,4)","8700","0"
"153010987","","8","5","88","(0)","(31059001,2)","8800","-1"
"153010988","","8","5","89","(0)","(31000091,1)","8900","-1"
"153010989","","8","5","90","(31102505,1)","(31090538,2)","9000","1"
"153010990","","8","5","91","(0)","(31110003,2)","9100","-1"
"153010991","","8","5","92","(31000106,5)","(31000033,3)","9200","0"
"153010992","","8","5","93","(0)","(31000031,3)","9300","-1"
"153010993","","8","5","94","(0)","(31000012,1)","9400","-1"
"153010994","","8","5","95","(31010176,50)","(31000037,3)","9500","0"
"153010995","","8","5","96","(0)","(31000096,1)","9600","-1"
"153010996","","8","5","97","(31000178,1)","(31000099,12)","9700","0"
"153010997","","8","5","98","(0)","(31130462,2)","9800","-1"
"153010998","","8","5","99","(0)","(31010044,4)","9900","-1"
"153010999","","8","5","100","(31102510,1)","(31141065,2)","10000","1"
"153011000","90111000","8","6","1","(31041033,2)","(31131113,1)","100","1"
"153011001","","8","6","2","(31020004,10)","(31020003,12)","200","0"
"153011002","","8","6","3","(0)","(31020002,6)","300","-1"
"153011003","","8","6","4","(31010176,20)","(31010043,6)","400","0"
"153011004","","8","6","5","(31020007,10)","(31020008,12)","500","0"
"153011005","","8","6","6","(0)","(31000028,12)","600","-1"
"153011006","","8","6","7","(31010176,20)","(31000004,2)","700","0"
"153011007","","8","6","8","(0)","(31000040,23)","800","-1"
"153011008","","8","6","9","(31020061,2)","(31010107,12)","900","0"
"153011009","","8","6","10","(31059001,2)","(31000063,2)","1000","1"
"153011010","","8","6","11","(0)","(31010044,4)","1100","-1"
"153011011","","8","6","12","(31000040,10)","(31000029,6)","1200","0"
"153011012","","8","6","13","(0)","(31000086,12)","1300","-1"
"153011013","","8","6","14","(31020004,20)","(31000105,12)","1400","0"
"153011014","","8","6","15","(0)","(31020061,3)","1500","-1"
"153011015","","8","6","16","(31010176,20)","(31000005,2)","1600","0"
"153011016","","8","6","17","(31020003,3)","(31000012,1)","1700","0"
"153011017","","8","6","18","(31010043,5)","(31000027,6)","1800","0"
"153011018","","8","6","19","(0)","(31000094,3)","1900","-1"
"153011019","","8","6","20","(31102206,2)","(31010176,800)","2000","1"
"153011020","","8","6","21","(31000029,2)","(31000099,12)","2100","0"
"153011021","","8","6","22","(0)","(31059001,2)","2200","-1"
"153011022","","8","6","23","(31010176,20)","(31020061,3)","2300","0"
"153011023","","8","6","24","(31000105,10)","(31000105,12)","2400","0"
"153011024","","8","6","25","(0)","(31020001,12)","2500","-1"
"153011025","","8","6","26","(31110101,5)","(31010043,12)","2600","0"
"153011026","","8","6","27","(0)","(31000106,6)","2700","-1"
"153011027","","8","6","28","(31010176,20)","(31131129,6)","2800","0"
"153011028","","8","6","29","(0)","(31000095,2)","2900","-1"
"153011029","","8","6","30","(31130339,1)","(31131113,1)","3000","1"
"153011030","","8","6","31","(0)","(31000012,2)","3100","-1"
"153011031","","8","6","32","(31110001,5)","(31000096,1)","3200","0"
"153011032","","8","6","33","(31010043,5)","(31000030,3)","3300","0"
"153011033","","8","6","34","(0)","(31000112,1)","3400","-1"
"153011034","","8","6","35","(31010176,30)","(31000099,10)","3500","0"
"153011035","","8","6","36","(31020008,10)","(31130337,3)","3600","0"
"153011036","","8","6","37","(0)","(31000099,12)","3700","-1"
"153011037","","8","6","38","(31020061,4)","(31000031,3)","3800","0"
"153011038","","8","6","39","(0)","(31130462,1)","3900","-1"
"153011039","","8","6","40","(31010044,2)","(31010176,800)","4000","1"
"153011040","","8","6","41","(0)","(31020005,5)","4100","-1"
"153011041","","8","6","42","(31000099,10)","(31020008,12)","4200","0"
"153011042","","8","6","43","(0)","(31010044,2)","4300","-1"
"153011043","","8","6","44","(31010176,30)","(31061003,1)","4400","0"
"153011044","","8","6","45","(0)","(31000029,6)","4500","-1"
"153011045","","8","6","46","(31000012,1)","(31000112,1)","4600","0"
"153011046","","8","6","47","(0)","(31000099,12)","4700","-1"
"153011047","","8","6","48","(31000028,10)","(31020061,5)","4800","0"
"153011048","","8","6","49","(0)","(31020008,12)","4900","-1"
"153011049","","8","6","50","(31102246,1)","(31090502,2)","5000","1"
"153011050","","8","6","51","(0)","(31010043,12)","5100","-1"
"153011051","","8","6","52","(0)","(31140132,12)","5200","-1"
"153011052","","8","6","53","(31000029,5)","(31000037,3)","5300","0"
"153011053","","8","6","54","(31010176,30)","(31000033,3)","5400","0"
"153011054","","8","6","55","(0)","(31020005,3)","5500","-1"
"153011055","","8","6","56","(31061003,2)","(31010107,12)","5600","0"
"153011056","","8","6","57","(0)","(31000032,3)","5700","-1"
"153011057","","8","6","58","(31000105,5)","(31020001,12)","5800","0"
"153011058","","8","6","59","(0)","(31010044,4)","5900","-1"
"153011059","","8","6","60","(31130463,1)","(31010176,800)","6000","1"
"153011060","","8","6","61","(0)","(31020061,5)","6100","-1"
"153011061","","8","6","62","(31020061,3)","(31000031,3)","6200","0"
"153011062","","8","6","63","(0)","(31000012,1)","6300","-1"
"153011063","","8","6","64","(31020002,5)","(31000090,2)","6400","0"
"153011064","","8","6","65","(31010176,30)","(31000105,12)","6500","0"
"153011065","","8","6","66","(0)","(31000034,3)","6600","-1"
"153011066","","8","6","67","(31020008,10)","(31061003,3)","6700","0"
"153011067","","8","6","68","(0)","(31000036,3)","6800","-1"
"153011068","","8","6","69","(31000178,1)","(31010044,4)","6900","0"
"153011069","","8","6","70","(31131129,5)","(31131113,1)","7000","1"
"153011070","","8","6","71","(0)","(31000099,12)","7100","-1"
"153011071","","8","6","72","(0)","(31000033,3)","7200","-1"
"153011072","","8","6","73","(31000027,3)","(31130408,3)","7300","0"
"153011073","","8","6","74","(0)","(31000030,3)","7400","-1"
"153011074","","8","6","75","(31010176,30)","(31000176,2)","7500","0"
"153011075","","8","6","76","(0)","(31020005,4)","7600","-1"
"153011076","","8","6","77","(0)","(31140132,12)","7700","-1"
"153011077","","8","6","78","(31020002,2)","(31000034,3)","7800","0"
"153011078","","8","6","79","(0)","(31010044,4)","7900","-1"
"153011079","","8","6","80","(31000176,1)","(31090502,10)","8000","1"
"153011080","","8","6","81","(31020001,5)","(31110103,2)","8100","0"
"153011081","","8","6","82","(31010176,30)","(31000035,3)","8200","0"
"153011082","","8","6","83","(0)","(31000105,12)","8300","-1"
"153011083","","8","6","84","(0)","(31000099,12)","8400","-1"
"153011084","","8","6","85","(31061002,3)","(31000034,3)","8500","0"
"153011085","","8","6","86","(0)","(31010107,22)","8600","-1"
"153011086","","8","6","87","(31010176,50)","(31010044,4)","8700","0"
"153011087","","8","6","88","(0)","(31059001,2)","8800","-1"
"153011088","","8","6","89","(0)","(31000091,1)","8900","-1"
"153011089","","8","6","90","(31102505,1)","(31026331,1)","9000","1"
"153011090","","8","6","91","(0)","(31110003,2)","9100","-1"
"153011091","","8","6","92","(31000106,5)","(31000033,3)","9200","0"
"153011092","","8","6","93","(0)","(31000031,3)","9300","-1"
"153011093","","8","6","94","(0)","(31000012,1)","9400","-1"
"153011094","","8","6","95","(31010176,50)","(31000037,3)","9500","0"
"153011095","","8","6","96","(0)","(31000096,1)","9600","-1"
"153011096","","8","6","97","(31000178,1)","(31000099,12)","9700","0"
"153011097","","8","6","98","(0)","(31130462,2)","9800","-1"
"153011098","","8","6","99","(0)","(31010044,4)","9900","-1"
"153011099","","8","6","100","(31102510,1)","(31090500,10)","10000","1"
"153011100","90111000","8","7","1","(31041033,2)","(31131114,1)","100","1"
"153011101","","8","7","2","(31020004,10)","(31020003,15)","200","0"
"153011102","","8","7","3","(0)","(31020002,8)","300","-1"
"153011103","","8","7","4","(31010176,20)","(31010043,8)","400","0"
"153011104","","8","7","5","(31020007,10)","(31020008,15)","500","0"
"153011105","","8","7","6","(0)","(31000028,15)","600","-1"
"153011106","","8","7","7","(31010176,20)","(31000004,3)","700","0"
"153011107","","8","7","8","(0)","(31000040,25)","800","-1"
"153011108","","8","7","9","(31020061,2)","(31010107,15)","900","0"
"153011109","","8","7","10","(31059001,2)","(31141057,10)","1000","1"
"153011110","","8","7","11","(0)","(31010044,5)","1100","-1"
"153011111","","8","7","12","(31000040,10)","(31000029,8)","1200","0"
"153011112","","8","7","13","(0)","(31000086,15)","1300","-1"
"153011113","","8","7","14","(31020004,20)","(31000105,15)","1400","0"
"153011114","","8","7","15","(0)","(31020061,4)","1500","-1"
"153011115","","8","7","16","(31010176,20)","(31000005,3)","1600","0"
"153011116","","8","7","17","(31020003,3)","(31000012,2)","1700","0"
"153011117","","8","7","18","(31010043,5)","(31000027,8)","1800","0"
"153011118","","8","7","19","(0)","(31000094,3)","1900","-1"
"153011119","","8","7","20","(31102206,2)","(31010176,900)","2000","1"
"153011120","","8","7","21","(31000029,2)","(31000099,15)","2100","0"
"153011121","","8","7","22","(0)","(31059001,3)","2200","-1"
"153011122","","8","7","23","(31010176,20)","(31020061,4)","2300","0"
"153011123","","8","7","24","(31000105,10)","(31000105,15)","2400","0"
"153011124","","8","7","25","(0)","(31020001,15)","2500","-1"
"153011125","","8","7","26","(31110101,5)","(31010043,15)","2600","0"
"153011126","","8","7","27","(0)","(31000106,8)","2700","-1"
"153011127","","8","7","28","(31010176,20)","(31131129,8)","2800","0"
"153011128","","8","7","29","(0)","(31000095,3)","2900","-1"
"153011129","","8","7","30","(31130339,1)","(31131114,1)","3000","1"
"153011130","","8","7","31","(0)","(31000012,2)","3100","-1"
"153011131","","8","7","32","(31110001,5)","(31000096,2)","3200","0"
"153011132","","8","7","33","(31010043,5)","(31000030,4)","3300","0"
"153011133","","8","7","34","(0)","(31000112,2)","3400","-1"
"153011134","","8","7","35","(31010176,30)","(31000099,15)","3500","0"
"153011135","","8","7","36","(31020008,10)","(31130337,4)","3600","0"
"153011136","","8","7","37","(0)","(31000099,15)","3700","-1"
"153011137","","8","7","38","(31020061,4)","(31000031,4)","3800","0"
"153011138","","8","7","39","(0)","(31130462,2)","3900","-1"
"153011139","","8","7","40","(31010044,2)","(31010176,900)","4000","1"
"153011140","","8","7","41","(0)","(31020005,6)","4100","-1"
"153011141","","8","7","42","(31000099,10)","(31020008,15)","4200","0"
"153011142","","8","7","43","(0)","(31010044,3)","4300","-1"
"153011143","","8","7","44","(31010176,30)","(31061003,2)","4400","0"
"153011144","","8","7","45","(0)","(31000029,8)","4500","-1"
"153011145","","8","7","46","(31000012,1)","(31000112,2)","4600","0"
"153011146","","8","7","47","(0)","(31000099,15)","4700","-1"
"153011147","","8","7","48","(31000028,10)","(31020061,6)","4800","0"
"153011148","","8","7","49","(0)","(31020008,15)","4900","-1"
"153011149","","8","7","50","(31102246,1)","(31141058,5)","5000","1"
"153011150","","8","7","51","(0)","(31010043,15)","5100","-1"
"153011151","","8","7","52","(0)","(31140132,15)","5200","-1"
"153011152","","8","7","53","(31000029,5)","(31000037,4)","5300","0"
"153011153","","8","7","54","(31010176,30)","(31000033,4)","5400","0"
"153011154","","8","7","55","(0)","(31020005,4)","5500","-1"
"153011155","","8","7","56","(31061003,2)","(31010107,15)","5600","0"
"153011156","","8","7","57","(0)","(31000032,4)","5700","-1"
"153011157","","8","7","58","(31000105,5)","(31020001,15)","5800","0"
"153011158","","8","7","59","(0)","(31010044,5)","5900","-1"
"153011159","","8","7","60","(31130463,1)","(31010176,900)","6000","1"
"153011160","","8","7","61","(0)","(31020061,6)","6100","-1"
"153011161","","8","7","62","(31020061,3)","(31000031,4)","6200","0"
"153011162","","8","7","63","(0)","(31000012,2)","6300","-1"
"153011163","","8","7","64","(31020002,5)","(31000090,3)","6400","0"
"153011164","","8","7","65","(31010176,30)","(31000105,15)","6500","0"
"153011165","","8","7","66","(0)","(31000034,4)","6600","-1"
"153011166","","8","7","67","(31020008,10)","(31061003,4)","6700","0"
"153011167","","8","7","68","(0)","(31000036,4)","6800","-1"
"153011168","","8","7","69","(31000178,1)","(31010044,5)","6900","0"
"153011169","","8","7","70","(31131129,5)","(31090538,1)","7000","1"
"153011170","","8","7","71","(0)","(31000099,15)","7100","-1"
"153011171","","8","7","72","(0)","(31000033,4)","7200","-1"
"153011172","","8","7","73","(31000027,3)","(31130408,4)","7300","0"
"153011173","","8","7","74","(0)","(31000030,4)","7400","-1"
"153011174","","8","7","75","(31010176,30)","(31000176,3)","7500","0"
"153011175","","8","7","76","(0)","(31020005,5)","7600","-1"
"153011176","","8","7","77","(0)","(31140132,15)","7700","-1"
"153011177","","8","7","78","(31020002,2)","(31000034,4)","7800","0"
"153011178","","8","7","79","(0)","(31010044,5)","7900","-1"
"153011179","","8","7","80","(31000176,1)","(31130415,1)","8000","1"
"153011180","","8","7","81","(31020001,5)","(31110103,3)","8100","0"
"153011181","","8","7","82","(31010176,30)","(31000035,4)","8200","0"
"153011182","","8","7","83","(0)","(31000105,15)","8300","-1"
"153011183","","8","7","84","(0)","(31000099,15)","8400","-1"
"153011184","","8","7","85","(31061002,3)","(31000034,4)","8500","0"
"153011185","","8","7","86","(0)","(31010107,25)","8600","-1"
"153011186","","8","7","87","(31010176,50)","(31010044,5)","8700","0"
"153011187","","8","7","88","(0)","(31059001,3)","8800","-1"
"153011188","","8","7","89","(0)","(31000091,2)","8900","-1"
"153011189","","8","7","90","(31102505,1)","(31090171,1)","9000","1"
"153011190","","8","7","91","(0)","(31110003,3)","9100","-1"
"153011191","","8","7","92","(31000106,5)","(31000033,4)","9200","0"
"153011192","","8","7","93","(0)","(31000031,4)","9300","-1"
"153011193","","8","7","94","(0)","(31000012,2)","9400","-1"
"153011194","","8","7","95","(31010176,50)","(31000037,4)","9500","0"
"153011195","","8","7","96","(0)","(31000096,2)","9600","-1"
"153011196","","8","7","97","(31000178,1)","(31000099,15)","9700","0"
"153011197","","8","7","98","(0)","(31130462,2)","9800","-1"
"153011198","","8","7","99","(0)","(31010044,5)","9900","-1"
"153011199","","8","7","100","(31102510,1)","(31090172,1)","10000","1"
"153011200","90111000","8","8","1","(31041033,2)","(31131114,1)","100","1"
"153011201","","8","8","2","(31020004,10)","(31020003,15)","200","0"
"153011202","","8","8","3","(0)","(31020002,8)","300","-1"
"153011203","","8","8","4","(31010176,20)","(31010043,8)","400","0"
"153011204","","8","8","5","(31020007,10)","(31020008,15)","500","0"
"153011205","","8","8","6","(0)","(31000028,15)","600","-1"
"153011206","","8","8","7","(31010176,20)","(31000004,3)","700","0"
"153011207","","8","8","8","(0)","(31000040,25)","800","-1"
"153011208","","8","8","9","(31020061,2)","(31010107,15)","900","0"
"153011209","","8","8","10","(31059001,2)","(31141057,10)","1000","1"
"153011210","","8","8","11","(0)","(31010044,5)","1100","-1"
"153011211","","8","8","12","(31000040,10)","(31000029,8)","1200","0"
"153011212","","8","8","13","(0)","(31000086,15)","1300","-1"
"153011213","","8","8","14","(31020004,20)","(31000105,15)","1400","0"
"153011214","","8","8","15","(0)","(31020061,4)","1500","-1"
"153011215","","8","8","16","(31010176,20)","(31000005,3)","1600","0"
"153011216","","8","8","17","(31020003,3)","(31000012,2)","1700","0"
"153011217","","8","8","18","(31010043,5)","(31000027,8)","1800","0"
"153011218","","8","8","19","(0)","(31000094,3)","1900","-1"
"153011219","","8","8","20","(31102206,2)","(31010176,900)","2000","1"
"153011220","","8","8","21","(31000029,2)","(31000099,15)","2100","0"
"153011221","","8","8","22","(0)","(31059001,3)","2200","-1"
"153011222","","8","8","23","(31010176,20)","(31020061,4)","2300","0"
"153011223","","8","8","24","(31000105,10)","(31000105,15)","2400","0"
"153011224","","8","8","25","(0)","(31020001,15)","2500","-1"
"153011225","","8","8","26","(31110101,5)","(31010043,15)","2600","0"
"153011226","","8","8","27","(0)","(31000106,8)","2700","-1"
"153011227","","8","8","28","(31010176,20)","(31131129,8)","2800","0"
