"AttributeId","ClassType","Level","NextLevelExp","MoveSpeedForce","MaxBagCount","EnergyBackValue","EnergyBackTime","EnergyMax","RandomItem","SpecialRandomItem","RandomTreasure","AttPermanent","SkillCount","PassiveSkillCount","SpriteCount","AttArray","BaseExp","BaseCoin","DailyMissionLibrary","AgainstMissionLibrary","TargetGsValue","TalentNum","AddPoints","MeditationExpAddition","MeditationStandardGs","PureHurtAttArray","MarryMissionLibrary","ReplyEnergy"
"21000018","1","18","305","1000","100","6","3600","100","(70505901,70505902,70505903,70505904,70505905,70505906,70505907,70505908,70505909,70505910,70505911,70505912,70505913,70505914,70505915,70505916,70505917,70505918,70505919,70505920,70505921,70505922,70505923,70505924,70505925,70505926,70505927,70505928,70505929,70505930)","(70505901,70505902,70505903,70505904,70505905,70505906,70505907,70505908,70505909,70505910,70505911,70505912,70505913,70505914,70505915,70505916,70505917,70505918,70505919,70505920,70505921,70505922,70505923,70505924,70505925,70505926,70505927,70505928,70505929,70505930)","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,100,2,100,3,100,4,100)","4","3","5","(4,31,600,0,1,4,8,372,0,1,4,5,44,0,1,4,6,46,0,1,4,7,115,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","32","16000001","16000066","5890","1","0","0.6","4700","(3,43,0,0.0006,1)","16002000","10"
"21000019","1","19","320","1000","100","6","3600","100","(70505901,70505902,70505903,70505904,70505905,70505906,70505907,70505908,70505909,70505910,70505911,70505912,70505913,70505914,70505915,70505916,70505917,70505918,70505919,70505920,70505921,70505922,70505923,70505924,70505925,70505926,70505927,70505928,70505929,70505930)","(70505901,70505902,70505903,70505904,70505905,70505906,70505907,70505908,70505909,70505910,70505911,70505912,70505913,70505914,70505915,70505916,70505917,70505918,70505919,70505920,70505921,70505922,70505923,70505924,70505925,70505926,70505927,70505928,70505929,70505930)","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,100,2,100,3,100,4,100)","4","3","5","(4,31,600,0,1,4,8,388,0,1,4,5,46,0,1,4,6,48,0,1,4,7,120,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","32","16000001","16000066","6210","1","0","0.6","4890","(3,43,0,0.0006,1)","16002000","10"
"21000020","1","20","430","1000","100","6","3600","100","(70505901,70505902,70505903,70505904,70505905,70505906,70505907,70505908,70505909,70505910,70505911,70505912,70505913,70505914,70505915,70505916,70505917,70505918,70505919,70505920,70505921,70505922,70505923,70505924,70505925,70505926,70505927,70505928,70505929,70505930)","(70505901,70505902,70505903,70505904,70505905,70505906,70505907,70505908,70505909,70505910,70505911,70505912,70505913,70505914,70505915,70505916,70505917,70505918,70505919,70505920,70505921,70505922,70505923,70505924,70505925,70505926,70505927,70505928,70505929,70505930)","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,100,2,100,3,100,4,100)","4","4","5","(4,31,600,0,1,4,8,404,0,1,4,5,48,0,1,4,6,50,0,1,4,7,125,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","32","16000001","16000066","8580","1","0","0.6","6680","(3,43,0,0.0008,1)","16002000","10"
"21000021","1","21","450","1000","100","6","3600","100","(70505901,70505902,70505903,70505904,70505905,70505906,70505907,70505908,70505909,70505910,70505911,70505912,70505913,70505914,70505915,70505916,70505917,70505918,70505919,70505920,70505921,70505922,70505923,70505924,70505925,70505926,70505927,70505928,70505929,70505930)","(70505901,70505902,70505903,70505904,70505905,70505906,70505907,70505908,70505909,70505910,70505911,70505912,70505913,70505914,70505915,70505916,70505917,70505918,70505919,70505920,70505921,70505922,70505923,70505924,70505925,70505926,70505927,70505928,70505929,70505930)","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,100,2,100,3,100,4,100)","4","4","5","(4,31,600,0,1,4,8,420,0,1,4,5,50,0,1,4,6,52,0,1,4,7,130,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","32","16000001","16000066","9240","1","0","0.6","7110","(3,43,0,0.0008,1)","16002000","10"
"21000022","1","22","470","1000","100","6","3600","100","(70505901,70505902,70505903,70505904,70505905,70505906,70505907,70505908,70505909,70505910,70505911,70505912,70505913,70505914,70505915,70505916,70505917,70505918,70505919,70505920,70505921,70505922,70505923,70505924,70505925,70505926,70505927,70505928,70505929,70505930)","(70505901,70505902,70505903,70505904,70505905,70505906,70505907,70505908,70505909,70505910,70505911,70505912,70505913,70505914,70505915,70505916,70505917,70505918,70505919,70505920,70505921,70505922,70505923,70505924,70505925,70505926,70505927,70505928,70505929,70505930)","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,100,2,100,3,100,4,100)","4","4","5","(4,31,600,0,1,4,8,436,0,1,4,5,52,0,1,4,6,54,0,1,4,7,135,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","32","16000001","16000066","9920","1","0","0.6","7540","(3,43,0,0.0008,1)","16002000","10"
"21000023","1","23","490","1000","100","6","3600","100","(70505901,70505902,70505903,70505904,70505905,70505906,70505907,70505908,70505909,70505910,70505911,70505912,70505913,70505914,70505915,70505916,70505917,70505918,70505919,70505920,70505921,70505922,70505923,70505924,70505925,70505926,70505927,70505928,70505929,70505930)","(70505901,70505902,70505903,70505904,70505905,70505906,70505907,70505908,70505909,70505910,70505911,70505912,70505913,70505914,70505915,70505916,70505917,70505918,70505919,70505920,70505921,70505922,70505923,70505924,70505925,70505926,70505927,70505928,70505929,70505930)","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,100,2,100,3,100,4,100)","4","4","5","(4,31,600,0,1,4,8,452,0,1,4,5,54,0,1,4,6,56,0,1,4,7,140,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","32","16000001","16000066","10600","1","0","0.6","7970","(3,43,0,0.0008,1)","16002000","10"
"21000024","1","24","510","1000","100","6","3600","100","(70505901,70505902,70505903,70505904,70505905,70505906,70505907,70505908,70505909,70505910,70505911,70505912,70505913,70505914,70505915,70505916,70505917,70505918,70505919,70505920,70505921,70505922,70505923,70505924,70505925,70505926,70505927,70505928,70505929,70505930)","(70505901,70505902,70505903,70505904,70505905,70505906,70505907,70505908,70505909,70505910,70505911,70505912,70505913,70505914,70505915,70505916,70505917,70505918,70505919,70505920,70505921,70505922,70505923,70505924,70505925,70505926,70505927,70505928,70505929,70505930)","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,100,2,100,3,100,4,100)","4","5","5","(4,31,600,0,1,4,8,468,0,1,4,5,56,0,1,4,6,58,0,1,4,7,145,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","32","16000001","16000066","11310","1","0","0.6","8410","(3,43,0,0.001,1)","16002000","10"
"21000025","1","25","530","1000","100","6","3600","100","(70505901,70505902,70505903,70505904,70505905,70505906,70505907,70505908,70505909,70505910,70505911,70505912,70505913,70505914,70505915,70505916,70505917,70505918,70505919,70505920,70505921,70505922,70505923,70505924,70505925,70505926,70505927,70505928,70505929,70505930)","(70505901,70505902,70505903,70505904,70505905,70505906,70505907,70505908,70505909,70505910,70505911,70505912,70505913,70505914,70505915,70505916,70505917,70505918,70505919,70505920,70505921,70505922,70505923,70505924,70505925,70505926,70505927,70505928,70505929,70505930)","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,100,2,100,3,100,4,100)","4","5","5","(4,31,600,0,1,4,8,484,0,1,4,5,58,0,1,4,6,60,0,1,4,7,150,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","32","16000001","16000066","12020","1","0","0.6","8840","(3,43,0,0.001,1)","16002000","10"
"21000026","1","26","550","1000","100","6","3600","100","(70505901,70505902,70505903,70505904,70505905,70505906,70505907,70505908,70505909,70505910,70505911,70505912,70505913,70505914,70505915,70505916,70505917,70505918,70505919,70505920,70505921,70505922,70505923,70505924,70505925,70505926,70505927,70505928,70505929,70505930)","(70505901,70505902,70505903,70505904,70505905,70505906,70505907,70505908,70505909,70505910,70505911,70505912,70505913,70505914,70505915,70505916,70505917,70505918,70505919,70505920,70505921,70505922,70505923,70505924,70505925,70505926,70505927,70505928,70505929,70505930)","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,100,2,100,3,100,4,100)","4","5","5","(4,31,600,0,1,4,8,500,0,1,4,5,60,0,1,4,6,62,0,1,4,7,155,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","32","16000001","16000066","12750","1","0","0.6","9270","(3,43,0,0.001,1)","16002000","10"
"21000027","1","27","570","1000","100","6","3600","100","(70505901,70505902,70505903,70505904,70505905,70505906,70505907,70505908,70505909,70505910,70505911,70505912,70505913,70505914,70505915,70505916,70505917,70505918,70505919,70505920,70505921,70505922,70505923,70505924,70505925,70505926,70505927,70505928,70505929,70505930)","(70505901,70505902,70505903,70505904,70505905,70505906,70505907,70505908,70505909,70505910,70505911,70505912,70505913,70505914,70505915,70505916,70505917,70505918,70505919,70505920,70505921,70505922,70505923,70505924,70505925,70505926,70505927,70505928,70505929,70505930)","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,100,2,100,3,100,4,100)","4","5","5","(4,31,600,0,1,4,8,516,0,1,4,5,62,0,1,4,6,64,0,1,4,7,160,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","32","16000001","16000066","14570","1","0","0.6","10480","(3,43,0,0.0012,1)","16002000","10"
"21000028","1","28","590","1000","100","6","3600","100","(70505901,70505902,70505903,70505904,70505905,70505906,70505907,70505908,70505909,70505910,70505911,70505912,70505913,70505914,70505915,70505916,70505917,70505918,70505919,70505920,70505921,70505922,70505923,70505924,70505925,70505926,70505927,70505928,70505929,70505930)","(70505901,70505902,70505903,70505904,70505905,70505906,70505907,70505908,70505909,70505910,70505911,70505912,70505913,70505914,70505915,70505916,70505917,70505918,70505919,70505920,70505921,70505922,70505923,70505924,70505925,70505926,70505927,70505928,70505929,70505930)","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,100,2,100,3,100,4,100)","4","5","5","(4,31,600,0,1,4,8,532,0,1,4,5,64,0,1,4,6,66,0,1,4,7,165,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","32","16000001","16000066","15370","1","0","0.6","10940","(3,43,0,0.0012,1)","16002000","10"
"21000029","1","29","610","1000","100","6","3600","100","(70505901,70505902,70505903,70505904,70505905,70505906,70505907,70505908,70505909,70505910,70505911,70505912,70505913,70505914,70505915,70505916,70505917,70505918,70505919,70505920,70505921,70505922,70505923,70505924,70505925,70505926,70505927,70505928,70505929,70505930)","(70505901,70505902,70505903,70505904,70505905,70505906,70505907,70505908,70505909,70505910,70505911,70505912,70505913,70505914,70505915,70505916,70505917,70505918,70505919,70505920,70505921,70505922,70505923,70505924,70505925,70505926,70505927,70505928,70505929,70505930)","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,100,2,100,3,100,4,100)","4","5","5","(4,31,600,0,1,4,8,548,0,1,4,5,66,0,1,4,6,68,0,1,4,7,170,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","32","16000001","16000066","16180","1","0","0.6","11400","(3,43,0,0.0012,1)","16002000","10"
"21000030","1","30","775","1000","100","6","3600","100","(70505901,70505902,70505903,70505904,70505905,70505906,70505907,70505908,70505909,70505910,70505911,70505912,70505913,70505914,70505915,70505916,70505917,70505918,70505919,70505920,70505921,70505922,70505923,70505924,70505925,70505926,70505927,70505928,70505929,70505930)","(70505901,70505902,70505903,70505904,70505905,70505906,70505907,70505908,70505909,70505910,70505911,70505912,70505913,70505914,70505915,70505916,70505917,70505918,70505919,70505920,70505921,70505922,70505923,70505924,70505925,70505926,70505927,70505928,70505929,70505930)","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,100,2,100,3,100,4,100)","4","6","5","(4,31,600,0,1,4,8,564,0,1,4,5,68,0,1,4,6,70,0,1,4,7,175,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","32","16000001","16000066","19040","1","0","0.6","13270","(3,43,0,0.0014,1)","16002000","10"
"21000031","1","31","800","1000","100","6","3600","100","(70505901,70505902,70505903,70505904,70505905,70505906,70505907,70505908,70505909,70505910,70505911,70505912,70505913,70505914,70505915,70505916,70505917,70505918,70505919,70505920,70505921,70505922,70505923,70505924,70505925,70505926,70505927,70505928,70505929,70505930)","(70505901,70505902,70505903,70505904,70505905,70505906,70505907,70505908,70505909,70505910,70505911,70505912,70505913,70505914,70505915,70505916,70505917,70505918,70505919,70505920,70505921,70505922,70505923,70505924,70505925,70505926,70505927,70505928,70505929,70505930)","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,100,2,100,3,100,4,100)","4","6","5","(4,31,600,0,1,4,8,580,0,1,4,5,70,0,1,4,6,72,0,1,4,7,180,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","32","16000001","16000066","19960","1","0","0.6","13770","(3,43,0,0.0014,1)","16002000","10"
"21000032","1","32","825","1000","100","6","3600","100","(70505901,70505902,70505903,70505904,70505905,70505906,70505907,70505908,70505909,70505910,70505911,70505912,70505913,70505914,70505915,70505916,70505917,70505918,70505919,70505920,70505921,70505922,70505923,70505924,70505925,70505926,70505927,70505928,70505929,70505930)","(70505901,70505902,70505903,70505904,70505905,70505906,70505907,70505908,70505909,70505910,70505911,70505912,70505913,70505914,70505915,70505916,70505917,70505918,70505919,70505920,70505921,70505922,70505923,70505924,70505925,70505926,70505927,70505928,70505929,70505930)","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,100,2,100,3,100,4,100)","4","6","5","(4,31,600,0,1,4,8,596,0,1,4,5,72,0,1,4,6,74,0,1,4,7,185,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","32","16000001","16000066","20900","1","0","0.6","14270","(3,43,0,0.0016,1)","16002000","10"
"21000033","1","33","850","1000","100","6","3600","100","(70505901,70505902,70505903,70505904,70505905,70505906,70505907,70505908,70505909,70505910,70505911,70505912,70505913,70505914,70505915,70505916,70505917,70505918,70505919,70505920,70505921,70505922,70505923,70505924,70505925,70505926,70505927,70505928,70505929,70505930)","(70505901,70505902,70505903,70505904,70505905,70505906,70505907,70505908,70505909,70505910,70505911,70505912,70505913,70505914,70505915,70505916,70505917,70505918,70505919,70505920,70505921,70505922,70505923,70505924,70505925,70505926,70505927,70505928,70505929,70505930)","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,100,2,100,3,100,4,100)","4","6","5","(4,31,600,0,1,4,8,612,0,1,4,5,74,0,1,4,6,76,0,1,4,7,190,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","32","16000001","16000066","21850","1","0","0.6","14770","(3,43,0,0.0016,1)","16002000","10"
"21000034","1","34","875","1000","100","6","3600","100","(70505901,70505902,70505903,70505904,70505905,70505906,70505907,70505908,70505909,70505910,70505911,70505912,70505913,70505914,70505915,70505916,70505917,70505918,70505919,70505920,70505921,70505922,70505923,70505924,70505925,70505926,70505927,70505928,70505929,70505930)","(70505901,70505902,70505903,70505904,70505905,70505906,70505907,70505908,70505909,70505910,70505911,70505912,70505913,70505914,70505915,70505916,70505917,70505918,70505919,70505920,70505921,70505922,70505923,70505924,70505925,70505926,70505927,70505928,70505929,70505930)","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,100,2,100,3,100,4,100)","4","6","5","(4,31,600,0,1,4,8,628,0,1,4,5,76,0,1,4,6,78,0,1,4,7,195,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","32","16000001","16000066","22820","1","0","0.6","15260","(3,43,0,0.0016,1)","16002000","10"
"21000035","1","35","900","1000","100","6","3600","100","(70505901,70505902,70505903,70505904,70505905,70505906,70505907,70505908,70505909,70505910,70505911,70505912,70505913,70505914,70505915,70505916,70505917,70505918,70505919,70505920,70505921,70505922,70505923,70505924,70505925,70505926,70505927,70505928,70505929,70505930)","(70505901,70505902,70505903,70505904,70505905,70505906,70505907,70505908,70505909,70505910,70505911,70505912,70505913,70505914,70505915,70505916,70505917,70505918,70505919,70505920,70505921,70505922,70505923,70505924,70505925,70505926,70505927,70505928,70505929,70505930)","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,100,2,100,3,100,4,100)","4","6","5","(4,31,600,0,1,4,8,644,0,1,4,5,78,0,1,4,6,80,0,1,4,7,200,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","33","16000001","16000066","24290","1","0","0.6","16090","(3,43,0,0.0018,1)","16002000","10"
"21000036","1","36","925","1000","100","6","3600","100","(70505901,70505902,70505903,70505904,70505905,70505906,70505907,70505908,70505909,70505910,70505911,70505912,70505913,70505914,70505915,70505916,70505917,70505918,70505919,70505920,70505921,70505922,70505923,70505924,70505925,70505926,70505927,70505928,70505929,70505930)","(70505901,70505902,70505903,70505904,70505905,70505906,70505907,70505908,70505909,70505910,70505911,70505912,70505913,70505914,70505915,70505916,70505917,70505918,70505919,70505920,70505921,70505922,70505923,70505924,70505925,70505926,70505927,70505928,70505929,70505930)","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,100,2,100,3,100,4,100)","4","6","5","(4,31,600,0,1,4,8,660,0,1,4,5,80,0,1,4,6,82,0,1,4,7,205,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","33","16000001","16000066","25810","1","0","0.6","16930","(3,43,0,0.0018,1)","16002000","10"
"21000037","1","37","950","1000","100","6","3600","100","(70505901,70505902,70505903,70505904,70505905,70505906,70505907,70505908,70505909,70505910,70505911,70505912,70505913,70505914,70505915,70505916,70505917,70505918,70505919,70505920,70505921,70505922,70505923,70505924,70505925,70505926,70505927,70505928,70505929,70505930)","(70505901,70505902,70505903,70505904,70505905,70505906,70505907,70505908,70505909,70505910,70505911,70505912,70505913,70505914,70505915,70505916,70505917,70505918,70505919,70505920,70505921,70505922,70505923,70505924,70505925,70505926,70505927,70505928,70505929,70505930)","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,100,2,100,3,100,4,100)","4","6","5","(4,31,600,0,1,4,8,676,0,1,4,5,82,0,1,4,6,84,0,1,4,7,210,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","33","16000001","16000066","27380","1","0","0.6","17780","(3,43,0,0.0018,1)","16002000","10"
"21000038","1","38","975","1000","100","6","3600","100","(70505901,70505902,70505903,70505904,70505905,70505906,70505907,70505908,70505909,70505910,70505911,70505912,70505913,70505914,70505915,70505916,70505917,70505918,70505919,70505920,70505921,70505922,70505923,70505924,70505925,70505926,70505927,70505928,70505929,70505930)","(70505901,70505902,70505903,70505904,70505905,70505906,70505907,70505908,70505909,70505910,70505911,70505912,70505913,70505914,70505915,70505916,70505917,70505918,70505919,70505920,70505921,70505922,70505923,70505924,70505925,70505926,70505927,70505928,70505929,70505930)","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,100,2,100,3,100,4,100)","4","6","5","(4,31,600,0,1,4,8,692,0,1,4,5,84,0,1,4,6,86,0,1,4,7,215,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","33","16000001","16000066","29000","1","0","0.6","18650","(3,43,0,0.002,1)","16002000","10"
"21000039","1","39","1000","1000","100","6","3600","100","(70505901,70505902,70505903,70505904,70505905,70505906,70505907,70505908,70505909,70505910,70505911,70505912,70505913,70505914,70505915,70505916,70505917,70505918,70505919,70505920,70505921,70505922,70505923,70505924,70505925,70505926,70505927,70505928,70505929,70505930)","(70505901,70505902,70505903,70505904,70505905,70505906,70505907,70505908,70505909,70505910,70505911,70505912,70505913,70505914,70505915,70505916,70505917,70505918,70505919,70505920,70505921,70505922,70505923,70505924,70505925,70505926,70505927,70505928,70505929,70505930)","(19000001,19000002,19000003,19000004,19000005,19000006)","(1,100,2,100,3,100,4,100)","4","6","5","(4,31,600,0,1,4,8,708,0,1,4,5,86,0,1,4,6,88,0,1,4,7,220,0,1,4,9,20,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,2,0,1,4,14,0.5,0,1,4,15,0,0,1,4,16,0,0,1,4,17,0,0,1,4,18,0,0,1,4,19,0,0,1,4,20,0,0,1,4,21,0,0,1,4,22,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,1,0,1,4,26,0,0,1,4,27,1,0,1,4,36,100,0,1)","1","33","16000001","16000066","30680","1","0","0.6","19540","(3,43,0,0.002,1)","16002000","10"
