"AttributeId","NextDialogId","FinnalStepId","LeftOrRight","DialogWordRes"
"17005441","17005442","17005444","1","90410215"
"17005442","17005443","17005444","0","90410216"
"17005443","17005444","17005444","0","90410217"
"17005444","0","17005444","1","90410218"
"17005445","17005446","17005446","1","90410219"
"17005446","0","17005446","0","90410220"
"17005447","0","17005447","1","90410221"
"17005448","0","17005448","0","90410222"
"17005449","17005450","17005452","0","90410223"
"17005450","17005451","17005452","1","90410224"
"17005451","17005452","17005452","1","90410225"
"17005452","0","17005452","1","90410226"
"17005453","17005454","17005456","1","90410227"
"17005454","17005455","17005456","1","90410228"
"17005455","17005456","17005456","0","90410229"
"17005456","0","17005456","1","90410230"
"17005457","17005458","17005458","1","90410231"
"17005458","0","17005458","0","90410232"
"17005459","17005460","17005460","1","90410233"
"17005460","0","17005460","0","90410234"
"17005461","0","17005461","1","90410235"
"17005462","17005463","17005463","1","90410236"
"17005463","0","17005463","1","90410237"
"17005464","0","17005464","1","90410238"
"17005465","17005466","17005466","1","90410239"
"17005466","0","17005466","1","90410240"
"17005467","0","17005467","0","90410241"
"17005468","0","17005468","1","90410242"
"17005469","17005470","17005476","0","90410243"
"17005470","17005471","17005476","1","90410244"
"17005471","17005472","17005476","0","90410245"
"17005472","17005473","17005476","1","90410246"
"17005473","17005474","17005476","0","90410247"
"17005474","17005475","17005476","1","90410248"
"17005475","17005476","17005476","0","90410249"
"17005476","0","17005476","0","90410250"
"17005477","0","17005477","1","90410251"
"17005478","17005479","17005482","1","90410252"
"17005479","17005480","17005482","0","90410253"
"17005480","17005481","17005482","1","90410254"
"17005481","17005482","17005482","0","90410255"
"17005482","0","17005482","1","90410256"
"17005483","17005484","17005485","1","90410257"
"17005484","17005485","17005485","0","90410258"
"17005485","0","17005485","1","90410259"
"17005486","17005487","17005487","1","90410260"
"17005487","0","17005487","1","90410261"
"17005488","0","17005488","1","90410262"
"17005489","0","17005489","1","90410263"
"17005490","0","17005490","1","90410264"
"17005491","0","17005491","1","90410265"
"17005492","0","17005492","1","90410266"
"17005493","0","17005493","1","90410267"
"17005494","0","17005494","1","90410268"
"17005495","17005496","17005498","1","90410269"
"17005496","17005497","17005498","0","90410270"
"17005497","17005498","17005498","0","90410271"
"17005498","0","17005498","0","90410272"
"17005499","17005500","17005503","1","90410273"
"17005500","17005501","17005503","0","90410274"
"17005501","17005502","17005503","1","90410275"
"17005502","17005503","17005503","0","90410276"
"17005503","0","17005503","1","90410277"
"17005504","0","17005504","1","90410278"
"17005505","17005506","17005510","0","90410279"
"17005506","17005507","17005510","1","90410280"
"17005507","17005508","17005510","0","90410281"
"17005508","17005509","17005510","1","90410282"
"17005509","17005510","17005510","1","90410283"
"17005510","0","17005510","0","90410284"
"17005511","17005512","17005514","1","90410285"
"17005512","17005513","17005514","0","90410286"
"17005513","17005514","17005514","1","90410287"
"17005514","0","17005514","0","90410288"
"17005515","17005516","17005516","1","90410289"
"17005516","0","17005516","0","90410290"
"17005517","17005518","17005518","1","90410291"
"17005518","0","17005518","0","90410292"
"17005519","17005520","17005520","1","90410293"
"17005520","0","17005520","0","90410294"
"17005521","0","17005521","1","90410295"
"17005522","17005523","17005523","1","90410296"
"17005523","0","17005523","0","90410297"
"17005524","17005525","17005529","1","90410298"
"17005525","17005526","17005529","0","90410299"
"17005526","17005527","17005529","0","90410300"
"17005527","17005528","17005529","1","90410301"
"17005528","17005529","17005529","0","90410302"
"17005529","0","17005529","0","90410303"
"17005530","17005531","17005533","1","90410304"
"17005531","17005532","17005533","0","90410305"
"17005532","17005533","17005533","1","90410306"
"17005533","0","17005533","0","90410307"
"17005534","0","17005534","1","90410308"
"17005535","17005536","17005540","0","90410309"
"17005536","17005537","17005540","1","90410310"
"17005537","17005538","17005540","0","90410311"
"17005538","17005539","17005540","1","90410312"
"17005539","17005540","17005540","1","90410313"
"17005540","0","17005540","0","90410314"
"17005541","0","17005541","1","90410315"
"17005542","0","17005542","1","90410316"
"17005543","17005544","17005544","0","90410317"
"17005544","0","17005544","1","90410318"
"17005545","0","17005545","1","90410319"
"17005546","0","17005546","0","90410320"
"17005547","0","17005547","1","90410321"
"17005548","0","17005548","0","90410322"
"17005549","0","17005549","1","90410323"
"17005550","0","17005550","0","90410324"
"17005551","0","17005551","1","90410325"
"17005552","0","17005552","0","90410326"
"17005553","17005554","17005554","1","90410327"
"17005554","0","17005554","0","90410328"
"17005555","0","17005555","1","90410329"
"17005556","17005557","17005559","0","90410330"
"17005557","17005558","17005559","1","90410331"
"17005558","17005559","17005559","1","90410332"
"17005559","0","17005559","0","90410333"
"17005560","0","17005560","1","90410334"
"17005561","0","17005561","0","90410335"
"17005562","0","17005562","0","90410336"
"17005563","17005564","17005564","0","90410337"
"17005564","0","17005564","0","90410338"
"17005565","17005566","17005567","0","90410339"
"17005566","17005567","17005567","0","90410340"
"17005567","0","17005567","1","90410341"
"17005568","17005569","17005572","1","90410342"
"17005569","17005570","17005572","0","90410343"
"17005570","17005571","17005572","0","90410344"
"17005571","17005572","17005572","0","90410345"
"17005572","0","17005572","1","90410346"
"17005573","0","17005573","0","90410347"
"17005574","17005575","17005582","0","90410348"
"17005575","17005576","17005582","1","90410349"
"17005576","17005577","17005582","0","90410350"
"17005577","17005578","17005582","1","90410351"
"17005578","17005579","17005582","0","90410352"
"17005579","17005580","17005582","0","90410353"
"17005580","17005581","17005582","0","90410354"
"17005581","17005582","17005582","0","90410355"
"17005582","0","17005582","0","90410356"
"17005583","0","17005583","0","90410363"
"17005584","0","17005584","0","90410364"
"17005585","17005586","17005586","0","90410365"
"17005586","0","17005586","0","90410366"
"17005587","17005588","17005591","0","90410367"
"17005588","17005589","17005591","0","90410368"
"17005589","17005590","17005591","0","90410369"
"17005590","17005591","17005591","0","90410370"
"17005591","0","17005591","1","90410371"
"17005592","0","17005592","0","90410372"
"17005593","0","17005593","1","90410373"
"17005594","17005595","17005597","0","90410374"
"17005595","17005596","17005597","1","90410375"
"17005596","17005597","17005597","0","90410376"
"17005597","0","17005597","0","90410377"
"17005598","17005599","17005599","1","90410378"
"17005599","0","17005599","0","90410379"
"17005600","17005601","17005601","0","90410380"
"17005601","0","17005601","1","90410381"
"17005602","0","17005602","0","90410382"
"17005603","0","17005603","1","90410383"
"17005604","17005605","17005605","1","90410384"
"17005605","0","17005605","0","90410385"
"17005606","0","17005606","1","90410386"
"17005607","17005608","17005611","0","90410387"
"17005608","17005609","17005611","1","90410388"
"17005609","17005610","17005611","0","90410389"
"17005610","17005611","17005611","1","90410390"
"17005611","0","17005611","0","90410391"
"17005612","17005613","17005614","0","90410392"
"17005613","17005614","17005614","0","90410393"
"17005614","0","17005614","1","90410394"
"17005615","17005616","17005616","0","90410395"
"17005616","0","17005616","0","90410396"
"17005617","17005618","17005618","0","90410397"
"17005618","0","17005618","0","90410398"
"17005619","0","17005619","0","90410399"
"17005620","17005621","17005625","1","90410400"
"17005621","17005622","17005625","0","90410401"
"17005622","17005623","17005625","0","90410402"
"17005623","17005624","17005625","0","90410403"
"17005624","17005625","17005625","1","90410404"
"17005625","0","17005625","0","90410405"
"17005626","17005627","17005628","0","90410406"
"17005627","17005628","17005628","1","90410407"
"17005628","0","17005628","0","90410408"
"17005629","17005630","17005633","1","90410409"
"17005630","17005631","17005633","0","90410410"
"17005631","17005632","17005633","1","90410411"
"17005632","17005633","17005633","1","90410412"
"17005633","0","17005633","0","90410413"
"17005634","17005635","17005636","1","90410414"
"17005635","17005636","17005636","0","90410415"
"17005636","0","17005636","1","90410416"
"17005637","17005638","17005639","0","90410417"
"17005638","17005639","17005639","1","90410418"
"17005639","0","17005639","0","90410419"
"17005640","17005641","17005644","0","90410420"
"17005641","17005642","17005644","1","90410421"
"17005642","17005643","17005644","0","90410422"
"17005643","17005644","17005644","0","90410423"
"17005644","0","17005644","1","90410424"
"17005645","17005646","17005646","0","90410425"
"17005646","0","17005646","0","90410426"
"17005647","17005648","17005650","1","90410427"
"17005648","17005649","17005650","0","90410428"
"17005649","17005650","17005650","1","90410429"
"17005650","0","17005650","0","90410430"
"17005651","17005652","17005653","0","90410431"
"17005652","17005653","17005653","0","90410432"
"17005653","0","17005653","0","90410433"
"17005654","17005655","17005656","0","90410434"
"17005655","17005656","17005656","1","90410435"
"17005656","0","17005656","0","90410436"
"17005657","17005658","17005659","0","90410437"
"17005658","17005659","17005659","0","90410438"
"17005659","0","17005659","0","90410439"
"17005660","0","17005660","0","90410440"
"17005661","17005662","17005662","0","90410441"
"17005662","0","17005662","0","90410442"
"17005663","0","17005663","0","90410443"
"17005664","17005665","17005665","0","90410444"
"17005665","0","17005665","0","90410445"
"17005666","0","17005666","0","90410446"
"17005667","0","17005667","0","90410447"
"17005668","17005669","17005671","0","90410448"
"17005669","17005670","17005671","0","90410449"
"17005670","17005671","17005671","0","90410450"
"17005671","0","17005671","0","90410451"
"17005672","0","17005672","0","90410452"
"17005673","17005674","17005674","0","90410453"
"17005674","0","17005674","0","90410454"
"17005675","0","17005675","0","90410455"
"17005676","17005677","17005678","0","90410456"
"17005677","17005678","17005678","0","90410457"
"17005678","0","17005678","0","90410458"
"17005679","0","17005679","0","90410459"
"17005680","17005681","17005683","0","90410460"
"17005681","17005682","17005683","0","90410461"
"17005682","17005683","17005683","1","90410462"
"17005683","0","17005683","0","90410463"
"17005684","17005685","17005690","1","90410464"
"17005685","17005686","17005690","0","90410465"
"17005686","17005687","17005690","1","90410466"
"17005687","17005688","17005690","0","90410467"
"17005688","17005689","17005690","0","90410468"
"17005689","17005690","17005690","0","90410469"
"17005690","0","17005690","0","90410470"
"17005691","17005692","17005694","1","90410471"
"17005692","17005693","17005694","0","90410472"
"17005693","17005694","17005694","0","90410473"
"17005694","0","17005694","1","90410474"
"17005695","17005696","17005698","0","90410475"
"17005696","17005697","17005698","0","90410476"
"17005697","17005698","17005698","0","90410477"
"17005698","0","17005698","0","90410478"
"17005699","0","17005699","0","90410479"
"17005700","17005701","17005703","0","90410480"
"17005701","17005702","17005703","0","90410481"
"17005702","17005703","17005703","0","90410482"
"17005703","0","17005703","0","90410483"
"17005704","0","17005704","0","90410484"
"17005705","17005706","17005706","0","90410485"
"17005706","0","17005706","0","90410486"
"17005707","17005708","17005714","0","90410487"
"17005708","17005709","17005714","1","90410488"
"17005709","17005710","17005714","0","90410489"
"17005710","17005711","17005714","0","90410490"
"17005711","17005712","17005714","1","90410491"
"17005712","17005713","17005714","1","90410492"
"17005713","17005714","17005714","0","90410493"
"17005714","0","17005714","1","90410494"
"17005715","17005716","17005720","0","90410495"
"17005716","17005717","17005720","1","90410496"
"17005717","17005718","17005720","0","90410497"
"17005718","17005719","17005720","1","90410498"
"17005719","17005720","17005720","0","90410499"
"17005720","0","17005720","1","90410500"
"17005721","0","17005721","0","90410501"
"17005722","17005723","17005727","0","90410502"
"17005723","17005724","17005727","0","90410503"
"17005724","17005725","17005727","1","90410504"
"17005725","17005726","17005727","0","90410505"
"17005726","17005727","17005727","0","90410506"
"17005727","0","17005727","0","90410507"
"17005728","0","17005728","0","90410508"
"17005729","17005730","17005734","1","90410509"
"17005730","17005731","17005734","0","90410510"
"17005731","17005732","17005734","1","90410511"
"17005732","17005733","17005734","0","90410512"
"17005733","17005734","17005734","1","90410513"
"17005734","0","17005734","0","90410514"
"17005735","17005736","17005736","1","90410515"
"17005736","0","17005736","0","90410516"
"17005737","17005738","17005738","0","90410517"
"17005738","0","17005738","1","90410518"
"17005739","17005740","17005741","0","90410519"
"17005740","17005741","17005741","1","90410520"
"17005741","0","17005741","0","90410521"
"17005742","17005743","17005747","0","90410522"
"17005743","17005744","17005747","0","90410523"
"17005744","17005745","17005747","0","90410524"
"17005745","17005746","17005747","0","90410525"
"17005746","17005747","17005747","0","90410526"
"17005747","0","17005747","0","90410527"
"17005748","17005749","17005750","0","90410528"
"17005749","17005750","17005750","0","90410529"
"17005750","0","17005750","1","90410530"
"17005751","17005752","17005753","0","90410531"
"17005752","17005753","17005753","1","90410532"
"17005753","0","17005753","0","90410533"
"17005754","17005755","17005759","0","90410534"
"17005755","17005756","17005759","0","90410535"
"17005756","17005757","17005759","0","90410536"
"17005757","17005758","17005759","0","90410537"
"17005758","17005759","17005759","1","90410538"
"17005759","0","17005759","0","90410539"
"17005760","17005761","17005761","1","90410540"
"17005761","0","17005761","0","90410541"
"17005762","17005763","17005766","1","90410542"
"17005763","17005764","17005766","0","90410543"
"17005764","17005765","17005766","1","90410544"
"17005765","17005766","17005766","0","90410545"
"17005766","0","17005766","0","90410546"
"17005767","17005768","17005768","0","90410547"
"17005768","0","17005768","0","90410548"
"17005769","0","17005769","0","90410549"
"17005770","0","17005770","0","90410550"
"17005771","0","17005771","0","90410551"
"17005772","0","17005772","0","90410552"
"17005773","17005774","17005774","0","90410553"
"17005774","0","17005774","0","90410554"
"17005775","0","17005775","0","90410555"
"17005776","0","17005776","0","90410556"
"17005777","17005778","17005781","0","90410557"
"17005778","17005779","17005781","0","90410558"
"17005779","17005780","17005781","1","90410559"
"17005780","17005781","17005781","0","90410560"
"17005781","0","17005781","0","90410561"
"17005782","0","17005782","1","90410562"
"17005783","17005784","17005791","1","90410563"
"17005784","17005785","17005791","0","90410564"
"17005785","17005786","17005791","1","90410565"
"17005786","17005787","17005791","0","90410566"
"17005787","17005788","17005791","0","90410567"
"17005788","17005789","17005791","0","90410568"
"17005789","17005790","17005791","0","90410569"
"17005790","17005791","17005791","0","90410570"
"17005791","0","17005791","0","90410571"
"17005792","17005793","17005797","1","90410572"
"17005793","17005794","17005797","0","90410573"
"17005794","17005795","17005797","0","90410574"
"17005795","17005796","17005797","0","90410575"
"17005796","17005797","17005797","0","90410576"
"17005797","0","17005797","0","90410577"
"17005798","17005799","17005803","1","90410578"
"17005799","17005800","17005803","0","90410579"
"17005800","17005801","17005803","0","90410580"
"17005801","17005802","17005803","0","90410581"
"17005802","17005803","17005803","0","90410582"
"17005803","0","17005803","1","90410583"
"17005804","17005805","17005806","0","90410584"
"17005805","17005806","17005806","0","90410585"
"17005806","0","17005806","1","90410586"
"17005807","17005808","17005810","1","90410587"
"17005808","17005809","17005810","0","90410588"
"17005809","17005810","17005810","0","90410589"
"17005810","0","17005810","1","90410590"
"17005811","17005812","17005818","0","90410591"
"17005812","17005813","17005818","0","90410592"
"17005813","17005814","17005818","1","90410593"
"17005814","17005815","17005818","0","90410594"
"17005815","17005816","17005818","1","90410595"
"17005816","17005817","17005818","0","90410596"
"17005817","17005818","17005818","1","90410597"
"17005818","0","17005818","0","90410598"
"17005819","17005820","17005822","1","90410599"
"17005820","17005821","17005822","0","90410600"
"17005821","17005822","17005822","0","90410601"
"17005822","0","17005822","0","90410602"
"17005823","17005824","17005829","1","90410603"
"17005824","17005825","17005829","0","90410604"
"17005825","17005826","17005829","1","90410605"
"17005826","17005827","17005829","0","90410606"
"17005827","17005828","17005829","1","90410607"
"17005828","17005829","17005829","0","90410608"
"17005829","0","17005829","0","90410609"
"17005830","17005831","17005832","0","90410610"
"17005831","17005832","17005832","0","90410611"
"17005832","0","17005832","0","90410612"
"17005833","0","17005833","0","90410613"
"17005834","17005835","17005836","0","90410614"
"17005835","17005836","17005836","1","90410615"
"17005836","0","17005836","0","90410616"
"17005837","17005838","17005838","1","90410617"
"17005838","0","17005838","0","90410618"
"17005839","17005840","17005842","1","90410619"
"17005840","17005841","17005842","0","90410620"
"17005841","17005842","17005842","1","90410621"
"17005842","0","17005842","0","90410622"
"17005843","17005844","17005848","1","90410623"
"17005844","17005845","17005848","0","90410624"
"17005845","17005846","17005848","0","90410625"
"17005846","17005847","17005848","1","90410626"
"17005847","17005848","17005848","0","90410627"
"17005848","0","17005848","0","90410628"
"17005849","17005850","17005851","1","90410629"
"17005850","17005851","17005851","1","90410630"
"17005851","0","17005851","0","90410631"
"17005852","17005853","17005855","1","90410632"
"17005853","17005854","17005855","0","90410633"
"17005854","17005855","17005855","0","90410634"
"17005855","0","17005855","0","90410635"
"17005856","17005857","17005859","1","90410636"
"17005857","17005858","17005859","1","90410637"
"17005858","17005859","17005859","0","90410638"
"17005859","0","17005859","1","90410639"
"17005860","17005861","17005863","0","90410640"
"17005861","17005862","17005863","0","90410641"
"17005862","17005863","17005863","1","90410642"
"17005863","0","17005863","0","90410643"
"17005864","17005865","17005865","1","90410644"
"17005865","0","17005865","0","90410645"
"17005866","0","17005866","0","90410646"
"17005867","0","17005867","0","90410647"
"17005868","0","17005868","1","90410648"
"17005869","17005870","17005873","1","90410649"
"17005870","17005871","17005873","1","90410650"
"17005871","17005872","17005873","0","90410651"
"17005872","17005873","17005873","1","90410652"
"17005873","0","17005873","0","90410653"
"17005874","17005875","17005876","0","90410654"
"17005875","17005876","17005876","1","90410655"
"17005876","0","17005876","0","90410656"
"17005877","0","17005877","0","90410657"
"17005878","17005879","17005879","1","90410658"
"17005879","0","17005879","0","90410659"
"17005880","0","17005880","0","90410660"
"17005881","0","17005881","0","90410661"
"17005882","0","17005882","0","90410662"
"17005883","0","17005883","0","90410663"
"17005884","0","17005884","0","90410664"
"17005885","0","17005885","0","90410665"
"17005886","17005887","17005890","0","90410666"
"17005887","17005888","17005890","1","90410667"
"17005888","17005889","17005890","0","90410668"
"17005889","17005890","17005890","0","90410669"
"17005890","0","17005890","0","90410670"
"17005891","17005892","17005896","1","90410671"
"17005892","17005893","17005896","0","90410672"
"17005893","17005894","17005896","0","90410673"
"17005894","17005895","17005896","0","90410674"
"17005895","17005896","17005896","1","90410675"
"17005896","0","17005896","0","90410676"
"17005897","17005898","17005902","0","90410677"
"17005898","17005899","17005902","0","90410678"
"17005899","17005900","17005902","1","90410679"
"17005900","17005901","17005902","0","90410680"
"17005901","17005902","17005902","1","90410681"
"17005902","0","17005902","0","90410682"
"17005903","0","17005903","0","90410683"
"17005904","0","17005904","1","90410684"
"17005905","17005906","17005906","0","90410685"
"17005906","0","17005906","0","90410686"
"17005907","17005908","17005911","1","90410687"
"17005908","17005909","17005911","0","90410688"
"17005909","17005910","17005911","1","90410689"
"17005910","17005911","17005911","0","90410690"
"17005911","0","17005911","0","90410691"
"17005912","17005913","17005916","1","90410692"
"17005913","17005914","17005916","0","90410693"
"17005914","17005915","17005916","0","90410694"
"17005915","17005916","17005916","0","90410695"
"17005916","0","17005916","0","90410696"
"17005917","17005918","17005920","1","90410697"
"17005918","17005919","17005920","0","90410698"
"17005919","17005920","17005920","1","90410699"
"17005920","0","17005920","1","90410700"
"17005921","17005922","17005924","0","90410701"
"17005922","17005923","17005924","0","90410702"
"17005923","17005924","17005924","1","90410703"
"17005924","0","17005924","0","90410704"
"17005925","0","17005925","0","90410705"
"17005926","17005927","17005928","0","90410706"
"17005927","17005928","17005928","1","90410707"
"17005928","0","17005928","0","90410708"
"17005929","0","17005929","0","90410709"
"17005930","17005931","17005932","0","90410710"
"17005931","17005932","17005932","0","90410711"
"17005932","0","17005932","1","90410712"
"17005933","0","17005933","0","90410713"
"17005934","17005935","17005940","1","90410714"
"17005935","17005936","17005940","0","90410715"
"17005936","17005937","17005940","1","90410716"
"17005937","17005938","17005940","0","90410717"
"17005938","17005939","17005940","0","90410718"
"17005939","17005940","17005940","0","90410719"
"17005940","0","17005940","0","90410720"
"17005941","17005942","17005945","0","90410721"
"17005942","17005943","17005945","1","90410722"
"17005943","17005944","17005945","0","90410723"
"17005944","17005945","17005945","0","90410724"
"17005945","0","17005945","0","90410725"
"17005946","17005947","17005948","0","90410726"
"17005947","17005948","17005948","1","90410727"
"17005948","0","17005948","0","90410728"
"17005949","0","17005949","0","90410729"
"17005950","17005951","17005951","0","90410730"
"17005951","0","17005951","0","90410731"
"17005952","0","17005952","0","90410732"
"17005953","17005954","17005954","0","90410733"
"17005954","0","17005954","0","90410734"
"17005955","17005956","17005959","1","90410735"
"17005956","17005957","17005959","0","90410736"
"17005957","17005958","17005959","0","90410737"
"17005958","17005959","17005959","0","90410738"
"17005959","0","17005959","0","90410739"
"17005960","17005961","17005964","0","90410740"
"17005961","17005962","17005964","0","90410741"
"17005962","17005963","17005964","0","90410742"
"17005963","17005964","17005964","0","90410743"
"17005964","0","17005964","0","90410744"
"17005965","0","17005965","0","90410745"
"17005966","0","17005966","0","90410746"
"17005967","0","17005967","0","90410747"
"17005968","0","17005968","0","90410748"
"17005969","17005970","17005971","1","90410749"
"17005970","17005971","17005971","0","90410750"
"17005971","0","17005971","0","90410751"
"17005972","0","17005972","0","90410752"
"17005973","17005974","17005974","1","90410753"
"17005974","0","17005974","0","90410754"
"17005975","17005976","17005979","1","90410755"
"17005976","17005977","17005979","0","90410756"
"17005977","17005978","17005979","1","90410757"
"17005978","17005979","17005979","0","90410758"
"17005979","0","17005979","0","90410759"
"17005980","17005981","17005982","0","90410760"
"17005981","17005982","17005982","1","90410761"
"17005982","0","17005982","0","90410762"
"17005983","0","17005983","0","90410763"
"17005984","17005985","17005985","0","90410764"
"17005985","0","17005985","0","90410765"
"17005986","0","17005986","0","90410766"
"17005987","0","17005987","0","90410767"
"17005988","17005989","17005989","0","90410768"
"17005989","0","17005989","1","90410769"
"17005990","17005991","17005991","0","90410770"
"17005991","0","17005991","1","90410771"
"17005992","17005993","17005994","0","90410772"
"17005993","17005994","17005994","1","90410773"
"17005994","0","17005994","1","90410774"
"17005995","17005996","17005998","0","90410775"
"17005996","17005997","17005998","0","90410776"
"17005997","17005998","17005998","0","90410777"
"17005998","0","17005998","0","90410778"
"17005999","17006000","17006002","0","90410779"
"17006000","17006001","17006002","0","90410780"
"17006001","17006002","17006002","0","90410781"
"17006002","0","17006002","0","90410782"
"17006003","17006004","17006004","0","90410783"
"17006004","0","17006004","0","90410784"
"17006005","0","17006005","0","90410785"
"17006006","17006007","17006007","0","90410786"
"17006007","0","17006007","0","90410787"
"17006008","0","17006008","0","90410788"
"17006009","17006010","17006013","0","90410789"
"17006010","17006011","17006013","0","90410790"
"17006011","17006012","17006013","1","90410791"
"17006012","17006013","17006013","0","90410792"
"17006013","0","17006013","1","90410793"
"17006014","17006015","17006017","0","90410794"
"17006015","17006016","17006017","1","90410795"
"17006016","17006017","17006017","0","90410796"
"17006017","0","17006017","0","90410797"
"17006018","17006019","17006022","1","90410798"
"17006019","17006020","17006022","0","90410799"
"17006020","17006021","17006022","0","90410800"
"17006021","17006022","17006022","1","90410801"
"17006022","0","17006022","0","90410802"
"17006023","0","17006023","0","90410803"
"17006024","17006025","17006025","0","90410804"
"17006025","0","17006025","0","90410805"
"17006026","0","17006026","0","90410806"
"17006027","0","17006027","0","90410807"
"17006028","0","17006028","0","90410808"
"17006029","17006030","17006033","0","90410809"
"17006030","17006031","17006033","1","90410810"
"17006031","17006032","17006033","0","90410811"
"17006032","17006033","17006033","1","90410812"
"17006033","0","17006033","0","90410813"
"17006034","17006035","17006040","1","90410814"
"17006035","17006036","17006040","0","90410815"
"17006036","17006037","17006040","0","90410816"
"17006037","17006038","17006040","0","90410817"
"17006038","17006039","17006040","1","90410818"
"17006039","17006040","17006040","1","90410819"
"17006040","0","17006040","0","90410820"
"17006041","17006042","17006046","1","90410821"
"17006042","17006043","17006046","1","90410822"
"17006043","17006044","17006046","1","90410823"
"17006044","17006045","17006046","0","90410824"
"17006045","17006046","17006046","1","90410825"
"17006046","0","17006046","0","90410826"
"17006047","17006048","17006053","0","90410827"
"17006048","17006049","17006053","1","90410828"
"17006049","17006050","17006053","0","90410829"
"17006050","17006051","17006053","0","90410830"
"17006051","17006052","17006053","0","90410831"
"17006052","17006053","17006053","1","90410832"
"17006053","0","17006053","0","90410833"
"17006054","17006055","17006059","0","90410834"
"17006055","17006056","17006059","1","90410835"
"17006056","17006057","17006059","0","90410836"
"17006057","17006058","17006059","1","90410837"
"17006058","17006059","17006059","0","90410838"
"17006059","0","17006059","1","90410839"
"17006060","0","17006060","0","90410840"
"17006061","0","17006061","0","90410841"
"17006062","0","17006062","0","90410842"
"17006063","0","17006063","0","90410843"
"17006064","0","17006064","0","90410844"
"17006065","0","17006065","0","90410845"
"17006066","0","17006066","0","90410846"
"17006067","17006068","17006069","0","90410847"
"17006068","17006069","17006069","1","90410848"
"17006069","0","17006069","0","90410849"
"17006070","17006071","17006071","0","90410850"
"17006071","0","17006071","1","90410851"
"17006072","17006073","17006073","1","90410852"
"17006073","0","17006073","0","90410853"
"17006074","17006075","17006080","0","90410854"
"17006075","17006076","17006080","1","90410855"
"17006076","17006077","17006080","0","90410856"
"17006077","17006078","17006080","1","90410857"
"17006078","17006079","17006080","0","90410858"
"17006079","17006080","17006080","1","90410859"
"17006080","0","17006080","0","90410860"
"17006081","17006082","17006085","0","90410861"
"17006082","17006083","17006085","1","90410862"
"17006083","17006084","17006085","0","90410863"
"17006084","17006085","17006085","1","90410864"
"17006085","0","17006085","0","90410865"
"17006086","17006087","17006090","1","90410866"
"17006087","17006088","17006090","0","90410867"
"17006088","17006089","17006090","0","90410868"
"17006089","17006090","17006090","1","90410869"
"17006090","0","17006090","0","90410870"
"17006091","17006092","17006094","0","90410871"
"17006092","17006093","17006094","1","90410872"
"17006093","17006094","17006094","1","90410873"
"17006094","0","17006094","0","90410874"
"17006095","17006096","17006097","1","90410875"
"17006096","17006097","17006097","0","90410876"
"17006097","0","17006097","1","90410877"
"17006098","17006099","17006100","0","90410878"
"17006099","17006100","17006100","1","90410879"
"17006100","0","17006100","0","90410880"
"17006101","0","17006101","0","90410881"
"17006102","17006103","17006105","1","90410882"
"17006103","17006104","17006105","1","90410883"
"17006104","17006105","17006105","1","90410884"
"17006105","0","17006105","0","90410885"
"17006106","0","17006106","0","90410886"
"17006107","0","17006107","0","90410887"
"17006108","17006109","17006110","0","90410888"
"17006109","17006110","17006110","0","90410889"
"17006110","0","17006110","0","90410890"
"17006111","0","17006111","0","90410891"
"17006112","17006113","17006113","1","90410892"
"17006113","0","17006113","0","90410893"
"17006114","17006115","17006118","0","90410894"
"17006115","17006116","17006118","0","90410895"
"17006116","17006117","17006118","0","90410896"
"17006117","17006118","17006118","0","90410897"
"17006118","0","17006118","0","90410898"
"17006119","17006120","17006120","0","90410899"
"17006120","0","17006120","0","90410900"
"17006121","17006122","17006122","1","90410901"
"17006122","0","17006122","1","90410902"
"17006123","17006124","17006127","0","90410903"
"17006124","17006125","17006127","0","90410904"
"17006125","17006126","17006127","1","90410905"
"17006126","17006127","17006127","0","90410906"
"17006127","0","17006127","1","90410907"
"17006128","17006129","17006132","0","90410908"
"17006129","17006130","17006132","0","90410909"
"17006130","17006131","17006132","0","90410910"
"17006131","17006132","17006132","1","90410911"
"17006132","0","17006132","0","90410912"
"17006133","17006134","17006134","0","90410913"
"17006134","0","17006134","0","90410914"
"17006135","0","17006135","0","90410915"
"17006136","17006137","17006140","1","90410916"
"17006137","17006138","17006140","1","90410917"
"17006138","17006139","17006140","0","90410918"
"17006139","17006140","17006140","1","90410919"
"17006140","0","17006140","0","90410920"
"17006141","17006142","17006143","1","90410921"
"17006142","17006143","17006143","0","90410922"
"17006143","0","17006143","0","90410923"
"17006144","17006145","17006150","1","90410924"
"17006145","17006146","17006150","0","90410925"
"17006146","17006147","17006150","1","90410926"
"17006147","17006148","17006150","0","90410927"
"17006148","17006149","17006150","0","90410928"
"17006149","17006150","17006150","1","90410929"
"17006150","0","17006150","0","90410930"
"17006151","17006152","17006156","1","90410931"
"17006152","17006153","17006156","1","90410932"
"17006153","17006154","17006156","0","90410933"
"17006154","17006155","17006156","0","90410934"
"17006155","17006156","17006156","0","90410935"
"17006156","0","17006156","0","90410936"
"17006157","17006158","17006159","1","90410937"
"17006158","17006159","17006159","0","90410938"
"17006159","0","17006159","0","90410939"
"17006160","0","17006160","1","90410940"
"17006161","17006162","17006163","1","90410941"
"17006162","17006163","17006163","0","90410942"
"17006163","0","17006163","1","90410943"
"17006164","17006165","17006167","1","90410944"
