"AttributeId","NpcType","SubType","Class","Sex","Level","UseOwnerAtt","UpgradeId","InitLevelInfo","PropertyRatio","PropertyPlus","BornCommunity","BornBuff","BornItem","BornWing","BornMount","BornSpirit","AwardPlay","MultipleDropId","AwardNoticeId","LifeTime","DeadType","DeadFly","MoveLength","MoveTime","MoveAcceleration","DeadTime","ReviveInfo","CorpseTime","DeadExp","DeadExpPlus","DeadExpMode","DeadScore","DeadGloryGlow","BornType","BornTime","Fixed","Capsule","RunSpeed","AiMoveSpeed","IsRide","HpBarNum","BeHurtType","PassiveOrActive","SkillTarget","AttackOther","AttackNpc","CanMove","AttackOne","AttackAllOne","AttackNum","PatrolType","PatrolLength","ViewAngleType","ViewLength","PursuitLength","FollowLength","FollowAttackLength","IsWarn","WarnLength","WarnResId","ExitBattleHp","AiCycle","AiBattleCycle","AiId","DialogId","SkillNormal","SkillCD","SkillHp","SkillHate","SkillWarTime","HateListParam","ItemGetDisplayArray","DropID","RankRewards","LegionWelferaRewards","DropChests","DropChestsPos","InteractionTime","InteractAward","InteractBuff","NpcName","HalfImgRes","HeadImg","ExhibitionHeadImg","ExhibitionBackgroundImg","BornLocation","BornRotation","BornScale","MeshUnitRes","UnitRes","EffectsScale","LightStrength","LightColor","BasicColor","Des","BossColor","ExhibitionPos","ExhibitionScale","ExhibitionRotate","PathFindLocation","AddNpcRate","StartShowMissionId","EndShowMissionId","StartShowMissionState","EndShowMissionState","NeedFaceToPlayer","DialogSound","DialogCameraLength","Shouting","CreatingNotice","Noticeld","GsSuggestion","DialogWidgetCameraParamArray","DialogWidgetMontageId","HurtSound","SkillHurtSound","TimeLimitExchangeDrop","TimeLimitAddedDrop","GsAddBuffId","BuffIdWithKill","NormNpcGs","DamageSummonWithSelf","IsUseDamageList","HelperReward","BeHelpedReward","MissionTrigge","HpPlotTip","ShowDropList","MapFirsttHitTrigge","FirstKillDropId","IsRandomRoleName","ComeBackTime","BornBuffLevel","IsControlBoss","MonsterCollisionType","BattleCameraParamArray","BattleCameraDataArray","WorldBossDropID","IsCanShowHeadLifebar","TopHeadOffset"
"76000148","2","","1","1","99","","21050099","","(4,31,1,0,1,4,8,1,0,1,4,5,1,0,1,4,6,1,0,1,4,7,1,0,1,4,9,1,0,1,4,10,1,0,1,4,11,1,0,1,4,12,1,0,1,4,13,1,0,1,4,14,1,0,1,4,15,1,0,1,4,16,1,0,1,4,21,1,0,1,4,22,1,0,1,4,19,1,0,1,4,20,1,0,1,4,17,1,0,1,4,18,1,0,1,4,23,1,0,1,4,24,1,0,1,4,25,1,0,1,4,26,1,0,1)","(4,31,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,21,0,0,1,4,22,0,0,1,4,19,0,0,1,4,20,0,0,1,4,17,0,0,1,4,18,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,1)","10","(0,0,0)","(0,0,0)","","","","","","","0","3","0","200","0.1","40000","3","","","1","0","0","10","0","1","2.7","","(105,40)","","500","0","0","","0","0","0","","0","","","","0","1000","","500","1500","","","0","","","1","5","3","","90005803","(0,0,13500001,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(0)","","","","","","","","90041007","91232682","91200511","91200511","","(0,0,-105)","(0,0,-90)","(1,1,1)","","(91053501,91053502,91053503,91053504,91053505,91053506,91053507,91053508,91053509,91053510,91053511,91053512,91053513,91053514,91053515,0,0,0,0,0,0,0,0,0,0,0,0,0)","(1,1,1)","0","(1,1,1,1)","(1,1,1,1)","0","(1,1,1,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","1","","15000599","","","","91924040","","","","","","(300,60,0,0,60,0,0,0,0,0,0,0,0,180,0.5,0.5)","91053521","(91923040)","(91923035,91923037,91923038,91923039,91923039)","(70504012)","(70504013)","","","","","","","","","","","","","","","","","0","","","","0",""
"76000149","2","","1","1","1","","21050001","","(4,31,1,0,1,4,8,1,0,1,4,5,1,0,1,4,6,1,0,1,4,7,1,0,1,4,9,1,0,1,4,10,1,0,1,4,11,1,0,1,4,12,1,0,1,4,13,1,0,1,4,14,1,0,1,4,15,1,0,1,4,16,1,0,1,4,21,1,0,1,4,22,1,0,1,4,19,1,0,1,4,20,1,0,1,4,17,1,0,1,4,18,1,0,1,4,23,1,0,1,4,24,1,0,1,4,25,1,0,1,4,26,1,0,3)","(4,31,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,21,0,0,1,4,22,0,0,1,4,19,0,0,1,4,20,0,0,1,4,17,0,0,1,4,18,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,3)","10","(0,0,0)","(0,0,0)","","","","","","","0","3","1","200","0.2","10000","3","","","1","0","0","10","0","2","1.2","","(105,40)","","500","0","0","","0","0","0","","0","","","","0","1000","","800","2000","","","0","","","1","5","3","","90008201","(0,0,13500001,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(0)","","","","","","","","90041008","91232680","0","0","","(0,0,-105)","(0,0,-90)","(1,1,1)","","(91048201,91048202,91048203,91048204,91048205,91048206,91048207,91048208,91048209,91048210,91048211,91048212,91048213,91048214,91048215,0,0,0,0,0,0,0,0,0,0,0,0,0)","(1,1,1)","0","(1,1,1,1)","(1,1,1,1)","0","(1,1,1,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","1","","","","","","91924017","","","","","","","","(91923040)","(91923035,91923037,91923038,91923039,91923039)","(70504012)","(70504013)","","","","","","","","","","","","","","","","","0","","","","0",""
"76000150","2","","1","1","99","","21050099","","(4,31,1,0,1,4,8,1,0,1,4,5,1,0,1,4,6,1,0,1,4,7,1,0,1,4,9,1,0,1,4,10,1,0,1,4,11,1,0,1,4,12,1,0,1,4,13,1,0,1,4,14,1,0,1,4,15,1,0,1,4,16,1,0,1,4,21,1,0,1,4,22,1,0,1,4,19,1,0,1,4,20,1,0,1,4,17,1,0,1,4,18,1,0,1,4,23,1,0,1,4,24,1,0,1,4,25,1,0,1,4,26,1,0,1)","(4,31,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,21,0,0,1,4,22,0,0,1,4,19,0,0,1,4,20,0,0,1,4,17,0,0,1,4,18,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,1)","10","(0,0,0)","(31029132,0,0)","","","","","","","0","3","0","200","0.1","40000","","","","1","0","0","10","0","1","2.7","","(100,40)","","500","0","0","","0","0","0","","0","","","","0","400","","500","1500","","","0","","","1","5","3","","90008201","(0,0,13500001,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(0)","","","","","","","","90041009","91232561","91200513","91200513","","(0,0,-100)","(0,0,-90)","(1,1,1)","","(91013027,91013016,91013003,91013004,91013005,91013006,91013007,91013008,91013009,91013010,91013011,91013012,91013013,91013014,91013015,0,0,0,0,0,0,0,0,0,0,0,0,0)","(1,1,1)","0","(1,1,1,1)","(1,1,1,1)","0","(1,1,1,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","1","","","","","","91924017","","","","","","","","(91923040)","(91923035,91923037,91923038,91923039,91923039)","(70504012)","(70504013)","","","","","","","","","","","","","","","","","0","","","","0",""
"76000151","2","","1","1","99","","21050001","","(4,31,1,0,1,4,8,1,0,1,4,5,1,0,1,4,6,1,0,1,4,7,1,0,1,4,9,1,0,1,4,10,1,0,1,4,11,1,0,1,4,12,1,0,1,4,13,1,0,1,4,14,1,0,1,4,15,1,0,1,4,16,1,0,1,4,21,1,0,1,4,22,1,0,1,4,19,1,0,1,4,20,1,0,1,4,17,1,0,1,4,18,1,0,1,4,23,1,0,1,4,24,1,0,1,4,25,1,0,1,4,26,1,0,1)","(4,31,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,21,0,0,1,4,22,0,0,1,4,19,0,0,1,4,20,0,0,1,4,17,0,0,1,4,18,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,1)","10","(10990473,0,0)","(0,0,0)","","","","","","","0","3","0","200","0.2","10000","3","","","1","0","0","10","0","1","2.7","","(150,1)","","500","0","0","","0","0","0","","0","","","","0","1000","","500","500","","","1","","","1","5","3","","","(0,0,13500001,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(0)","","","","","","","","90041786","0","0","0","","(200,0,-200)","(0,0,0)","(1.5,1.5,1.5)","","(91042401,91042402,91042403,91042404,91042405,91042406,91042407,91042408,91042409,91042410,91042411,91042412,91042413,91042414,91042415,0,0,0,0,0,0,0,0,0,0,0,0,0)","(1,1,1)","0","(1,1,1,1)","(1,1,1,1)","0","(1,1,1,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","1","","15000606","","","","","","","","","","","","(0)","(91923035,91923037,91923038,91923039,91923039)","(70504012)","(70504013)","","","","","","","","","","","","","","","","","0","","","","0",""
"76000152","2","","1","1","99","","21050099","","(4,31,1,0,1,4,8,1,0,1,4,5,1,0,1,4,6,1,0,1,4,7,1,0,1,4,9,1,0,1,4,10,1,0,1,4,11,1,0,1,4,12,1,0,1,4,13,1,0,1,4,14,1,0,1,4,15,1,0,1,4,16,1,0,1,4,21,1,0,1,4,22,1,0,1,4,19,1,0,1,4,20,1,0,1,4,17,1,0,1,4,18,1,0,1,4,23,1,0,1,4,24,1,0,1,4,25,1,0,1,4,26,1,0,1)","(4,31,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,21,0,0,1,4,22,0,0,1,4,19,0,0,1,4,20,0,0,1,4,17,0,0,1,4,18,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,1)","10","(0,0,0)","(0,0,0)","","","","","","","0","3","1","200","0.2","10000","3","","","1","0","0","10","0","2","1.2","","(380,350)","","500","0","0","","0","0","0","","0","","","","0","400","","500","1500","","","1","","","1","5","3","","90008028","(0,0,13500001,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(0)","","","","","","","","90041011","91232592","91232305","91232305","","(0,0,-380)","(0,0,-90)","(1.5,1.5,1.5)","","(91042501,91042502,91042503,91042504,91042505,91042506,91042507,91042508,91042509,91042510,91042511,91042512,91042513,91042514,91042515,0,0,0,0,0,0,0,0,0,0,0,0,0)","(1.5,1.5,1.5)","0","(1,1,1,1)","(1,1,1,1)","0","(1,1,1,1)","(0,-40,20)","(0.5,0.5,0.5)","(0,0,60)","","1","","15000606","","","","91924099","1300","","","","","","","(91923045)","(91923036,91923037,91923038,91923039,91923039)","(70504012)","(70504013)","","","","","","","","","","","","","","","","","0","","","","0",""
"76000153","2","","1","1","1","","21050001","","(4,31,1,0,1,4,8,1,0,1,4,5,1,0,1,4,6,1,0,1,4,7,1,0,1,4,9,1,0,1,4,10,1,0,1,4,11,1,0,1,4,12,1,0,1,4,13,1,0,1,4,14,1,0,1,4,15,1,0,1,4,16,1,0,1,4,21,1,0,1,4,22,1,0,1,4,19,1,0,1,4,20,1,0,1,4,17,1,0,1,4,18,1,0,1,4,23,1,0,1,4,24,1,0,1,4,25,1,0,1,4,26,1,0,5)","(4,31,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,21,0,0,1,4,22,0,0,1,4,19,0,0,1,4,20,0,0,1,4,17,0,0,1,4,18,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,5)","10","(0,0,0)","(0,0,0)","","","","","","","0","3","1","200","0.2","10000","3","","","1","0","0","10","0","2","1.2","","(105,40)","","500","0","0","","0","0","0","","0","","","","0","1000","","800","2000","","","0","","","1","5","3","","90008202","(0,0,13500001,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(0)","","","","","","","","90041012","91232597","0","0","","(0,0,-105)","(0,0,-90)","(1,1,1)","","(91051401,91051402,91051403,91051404,91051405,91051406,91051407,91051408,91051409,91051410,91051411,91051412,91051413,91051414,91051415,0,0,0,0,0,0,0,0,0,0,0,0,0)","(1,1,1)","0","(1,1,1,1)","(1,1,1,1)","0","(1,1,1,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","1","","","","","","91924021","","","","","","","","(91923040)","(91923034,91923037,91923038,91923039,91923039)","(70504012)","(70504013)","","","","","","","","","","","","","","","","","0","","","","0",""
"76000154","2","","1","1","99","","21050099","","(4,31,1,0,1,4,8,1,0,1,4,5,1,0,1,4,6,1,0,1,4,7,1,0,1,4,9,1,0,1,4,10,1,0,1,4,11,1,0,1,4,12,1,0,1,4,13,1,0,1,4,14,1,0,1,4,15,1,0,1,4,16,1,0,1,4,21,1,0,1,4,22,1,0,1,4,19,1,0,1,4,20,1,0,1,4,17,1,0,1,4,18,1,0,1,4,23,1,0,1,4,24,1,0,1,4,25,1,0,1,4,26,1,0,1)","(4,31,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,21,0,0,1,4,22,0,0,1,4,19,0,0,1,4,20,0,0,1,4,17,0,0,1,4,18,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,1)","10","(0,0,0)","(0,0,0)","","","","","","","0","3","0","200","0.1","40000","","","","1","0","0","10","0","1","2.7","","(100,40)","","500","0","0","","0","0","0","","0","","","","0","400","","500","1500","","","0","","","1","5","3","","90008184","(0,0,13500001,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(0)","","","","","","","","90041013","91232582","91200513","91200513","","(0,0,-115)","(0,0,-90)","(1,1,1)","","(91043501,91043502,91043503,91043504,91043505,91043506,91043507,91043508,91043509,91043510,91043511,91043512,91043513,91043514,91043515,0,0,0,0,0,0,0,0,0,0,0,0,0)","(1,1,1)","0","(1,1,1,1)","(1,1,1,1)","0","(1,1,1,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","1","15000612","15000612","","","","91924043","","","","","","(300,60,0,0,60,0,0,0,0,0,0,0,0,180,0.5,0.5)","91043516","(91923040)","(91923035,91923037,91923038,91923039,91923039)","(70504012)","(70504013)","","","","","","","","","","","","","","","","","0","","","","0",""
"76000155","2","","1","1","1","","21050001","","(4,31,1,0,1,4,8,1,0,1,4,5,1,0,1,4,6,1,0,1,4,7,1,0,1,4,9,1,0,1,4,10,1,0,1,4,11,1,0,1,4,12,1,0,1,4,13,1,0,1,4,14,1,0,1,4,15,1,0,1,4,16,1,0,1,4,21,1,0,1,4,22,1,0,1,4,19,1,0,1,4,20,1,0,1,4,17,1,0,1,4,18,1,0,1,4,23,1,0,1,4,24,1,0,1,4,25,1,0,1,4,26,1,0,3)","(4,31,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,21,0,0,1,4,22,0,0,1,4,19,0,0,1,4,20,0,0,1,4,17,0,0,1,4,18,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,3)","10","(0,0,0)","(0,0,0)","","","","","","","0","3","1","200","0.2","10000","3","","","1","0","0","10","0","2","1.2","","(165,50)","","500","0","0","","0","0","0","","0","","","","0","1000","","800","2000","","","0","","","1","5","3","","90005800","(0,0,13500001,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(0)","","","","","","","","90041014","91232700","0","0","","(0,0,-165)","(0,0,-90)","(1.5,1.5,1.5)","","(91053419,91053433,91053403,91053404,91053405,91053406,91053407,91053408,91053409,91053410,91053411,91053412,91053413,91053414,91053415,0,0,0,0,0,0,0,0,0,0,0,0,0)","(1.5,1.5,1.5)","0","(1,1,1,1)","(1,1,1,1)","0","(1,1,1,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","1","","","","","","91924037","","","","","","(300,60,0,0,60,0,0,0,0,0,0,0,0,180,0.5,0.5)","91053436","(0)","(0)","(70504012)","(70504013)","","","","","","","","","","","","","","","","","0","","","","0",""
"76000156","2","","1","1","99","","21050099","","(4,31,1,0,1,4,8,1,0,1,4,5,1,0,1,4,6,1,0,1,4,7,1,0,1,4,9,1,0,1,4,10,1,0,1,4,11,1,0,1,4,12,1,0,1,4,13,1,0,1,4,14,1,0,1,4,15,1,0,1,4,16,1,0,1,4,21,1,0,1,4,22,1,0,1,4,19,1,0,1,4,20,1,0,1,4,17,1,0,1,4,18,1,0,1,4,23,1,0,1,4,24,1,0,1,4,25,1,0,1,4,26,1,0,1)","(4,31,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,21,0,0,1,4,22,0,0,1,4,19,0,0,1,4,20,0,0,1,4,17,0,0,1,4,18,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,1)","10","(0,0,0)","(0,0,0)","","","","","","","0","3","0","200","0.1","40000","3","","","1","0","0","10","0","1","2.7","","(800,300)","","500","0","0","","0","0","0","","0","","","","0","1000","","800","2000","","","0","","","1","5","3","","90005817","(0,0,13500036,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(0)","","","","","","","","90041015","91232592","91232305","91232305","","(-2400,0,-550)","(0,0,-80)","(6.5,6.5,6.5)","","(91021507,91021523,91021503,91021504,91021505,91021506,91021507,91021508,91021509,91021510,91021511,91021512,91021513,91021514,91021515,0,0,0,0,0,0,0,0,0,0,0,0,0)","(6.5,6.5,6.5)","0","(1,1,1,1)","(1,1,1,1)","0","(1,1,1,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","1","","","","","1","91924129","4000","","","","","(2850,60,0,0,0,0,0,0,0,0,0,0,4,187,0.5,0.5)","","(0)","(0)","(70504012)","(70504013)","","","","","","","","","","","","","","","","","0","","","","0",""
"76000157","2","","1","1","99","","21050099","","(4,31,1,0,1,4,8,1,0,1,4,5,1,0,1,4,6,1,0,1,4,7,1,0,1,4,9,1,0,1,4,10,1,0,1,4,11,1,0,1,4,12,1,0,1,4,13,1,0,1,4,14,1,0,1,4,15,1,0,1,4,16,1,0,1,4,21,1,0,1,4,22,1,0,1,4,19,1,0,1,4,20,1,0,1,4,17,1,0,1,4,18,1,0,1,4,23,1,0,1,4,24,1,0,1,4,25,1,0,1,4,26,1,0,1)","(4,31,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,21,0,0,1,4,22,0,0,1,4,19,0,0,1,4,20,0,0,1,4,17,0,0,1,4,18,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,1)","10","(0,0,0)","(0,0,0)","","","","","","","0","3","0","200","0.1","40000","","","","1","0","0","10","0","1","2.7","","(95,40)","","500","0","0","","0","0","0","","0","","","","0","400","","500","1500","","","0","","","1","5","3","","90005805","(0,0,13500001,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(0)","","","","","","","","90041016","91232682","91200511","91200511","","(0,0,-105)","(0,0,-90)","(1,1,1)","","(91053501,91053502,91053503,91053504,91053505,91053506,91053507,91053508,91053509,91053510,91053511,91053512,91053513,91053514,91053515,0,0,0,0,0,0,0,0,0,0,0,0,0)","(1,1,1)","0","(1,1,1,1)","(1,1,1,1)","0","(1,1,1,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","1","15000617","15000617","","","","91924042","","","","","","(300,60,0,0,60,0,0,0,0,0,0,0,0,180,0.5,0.5)","91053521","(91923040)","(91923035,91923037,91923038,91923039,91923039)","(70504012)","(70504013)","","","","","","","","","","","","","","","","","0","","","","0",""
"76000158","2","","1","1","1","","21050001","","(4,31,1,0,1,4,8,1,0,1,4,5,1,0,1,4,6,1,0,1,4,7,1,0,1,4,9,1,0,1,4,10,1,0,1,4,11,1,0,1,4,12,1,0,1,4,13,1,0,1,4,14,1,0,1,4,15,1,0,1,4,16,1,0,1,4,21,1,0,1,4,22,1,0,1,4,19,1,0,1,4,20,1,0,1,4,17,1,0,1,4,18,1,0,1,4,23,1,0,1,4,24,1,0,1,4,25,1,0,1,4,26,1,0,3)","(4,31,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,21,0,0,1,4,22,0,0,1,4,19,0,0,1,4,20,0,0,1,4,17,0,0,1,4,18,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,3)","10","(0,0,0)","(31029132,0,0)","","","","","","","0","3","1","200","0.2","10000","3","","","1","0","0","10","0","2","1.2","","(100,40)","","500","0","0","","0","0","0","","0","","","","0","1000","","800","2000","","","0","","","1","5","3","","90008198","(0,0,13500001,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(0)","","","","","","","","90041017","91232561","91200513","91200513","","(0,0,-100)","(0,0,-90)","(1,1,1)","","(91013027,91013016,91013003,91013004,91013005,91013006,91013007,91013008,91013009,91013010,91013011,91013012,91013013,91013014,91013015,0,0,0,0,0,0,0,0,0,0,0,0,0)","(1,1,1)","0","(1,1,1,1)","(1,1,1,1)","0","(1,1,1,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","1","","","","","","91924010","","","","","","","","(91923040)","(91923035,91923037,91923038,91923039,91923039)","(70504012)","(70504013)","","","","","","","","","","","","","","","","","0","","","","0",""
"76000159","2","","1","1","99","","21050001","","(4,31,1,0,1,4,8,1,0,1,4,5,1,0,1,4,6,1,0,1,4,7,1,0,1,4,9,1,0,1,4,10,1,0,1,4,11,1,0,1,4,12,1,0,1,4,13,1,0,1,4,14,1,0,1,4,15,1,0,1,4,16,1,0,1,4,21,1,0,1,4,22,1,0,1,4,19,1,0,1,4,20,1,0,1,4,17,1,0,1,4,18,1,0,1,4,23,1,0,1,4,24,1,0,1,4,25,1,0,1,4,26,1,0,1)","(4,31,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,21,0,0,1,4,22,0,0,1,4,19,0,0,1,4,20,0,0,1,4,17,0,0,1,4,18,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,1)","10","(0,0,0)","(31029132,0,0)","","","","","","","0","1","0","200","0.2","10000","3","","","1","0","0","10","0","1","2.7","","(100,40)","","500","0","0","","0","0","0","","0","","","","0","1000","","500","2000","","","0","","","1","5","3","","90005832","(0,0,13500001,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(0)","","","","","","","","90041018","91232561","91200513","91200513","","(0,0,-100)","(0,0,-90)","(1,1,1)","","(91013027,91013017,91013003,91013004,91013005,91013006,91013007,91013008,91013009,91013010,91013011,91013012,91013013,91013014,91013015,0,0,0,0,0,0,0,0,0,0,0,0,0)","(1,1,1)","0","(1,1,1,1)","(1,1,1,1)","0","(1,1,1,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","1","","","","","","91924075","","","","","","","","(91923040)","(91923035,91923037,91923038,91923039,91923039)","(70504012)","(70504013)","","","","","","","","","","","","","","","","","0","","","","0",""
"76000160","2","","1","1","99","","21050001","","(4,31,1,0,1,4,8,1,0,1,4,5,1,0,1,4,6,1,0,1,4,7,1,0,1,4,9,1,0,1,4,10,1,0,1,4,11,1,0,1,4,12,1,0,1,4,13,1,0,1,4,14,1,0,1,4,15,1,0,1,4,16,1,0,1,4,21,1,0,1,4,22,1,0,1,4,19,1,0,1,4,20,1,0,1,4,17,1,0,1,4,18,1,0,1,4,23,1,0,1,4,24,1,0,1,4,25,1,0,1,4,26,1,0,1)","(4,31,0,0,1,4,8,0,0,1,4,5,0,0,1,4,6,0,0,1,4,7,0,0,1,4,9,0,0,1,4,10,0,0,1,4,11,0,0,1,4,12,0,0,1,4,13,0,0,1,4,14,0,0,1,4,15,0,0,1,4,16,0,0,1,4,21,0,0,1,4,22,0,0,1,4,19,0,0,1,4,20,0,0,1,4,17,0,0,1,4,18,0,0,1,4,23,0,0,1,4,24,0,0,1,4,25,0,0,1,4,26,0,0,1)","10","(0,0,0)","(31029132,0,0)","","","","","","","0","1","0","200","0.2","10000","3","","","1","0","0","10","0","1","2.7","","(100,40)","","500","0","0","","0","0","0","","0","","","","0","1000","","500","2000","","","0","","","1","5","3","","90008028","(0,0,13500001,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","","","(0)","","","","","","","","90041019","91232561","91200513","91200513","","(0,0,-100)","(0,0,-90)","(1,1,1)","","(91013027,91013032,91013003,91013004,91013005,91013006,91013007,91013008,91013009,91013010,91013011,91013012,91013013,91013014,91013015,0,0,0,0,0,0,0,0,0,0,0,0,0)","(1,1,1)","0","(1,1,1,1)","(1,1,1,1)","0","(1,1,1,1)","(0,-60,0)","(1,1,1)","(0,0,90)","","1","","15000621","","","1","","","","","","","","","(91923040)","(91923035,91923037,91923038,91923039,91923039)","(70504012)","(70504013)","","","","","","","","","","","","","","","","","0","","","","0",""
